gene_id	chisq	pvalue	adj_pvalue	ExMU	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RPS24	0.849175731578068	0.654039281554929	0.808184600584084	0.922544080604534	0.912587412587413	-0.00995666801712136	chr10:78035695:+_vs_chr10:78040697:+	-0.0199133360342428	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	proximal	FALSE
CSNK1G3	0.848311688311689	0.654321901718133	0.808184600584084	0.644444444444444	0.583333333333333	-0.0611111111111111	chr5:123545681:+_vs_chr5:123575956:+	-0.211111111111111	chr5:123545493:+;chr5:123545681:+;chr5:123575956:+	proximal	FALSE
ZNF512	0.84754831375521	0.654571695732458	0.808184600584084	0.48	0.519230769230769	0.0392307692307692	chr2:27621446:+_vs_chr2:27623094:+	0.170769230769231	chr2:27621235:+;chr2:27621446:+;chr2:27623094:+	distal	FALSE
PSMC2	0.198106925418569	0.656253239930757	0.809813600709256	0.117647058823529	0.176470588235294	0.0588235294117647	chr7:103368155:+_vs_chr7:103368221:+	0.117647058823529	chr7:103368155:+;chr7:103368221:+	distal	FALSE
TMEFF1	0.197311331658919	0.656899870650174	0.810094970767043	0.942307692307692	0.962962962962963	0.0206552706552706	chr9:100577375:+_vs_chr9:100577636:+	0.0413105413105413	chr9:100577375:+;chr9:100577636:+	distal	FALSE
CHMP5	0.196935534382288	0.657205848377199	0.810094970767043	0.780952380952381	0.737704918032787	-0.043247462919594	chr9:33281169:+_vs_chr9:33281510:+	-0.0864949258391881	chr9:33281169:+;chr9:33281510:+	proximal	FALSE
CHD2	0.196428571428571	0.65761917660119	0.81015783960345	0.428571428571429	0.625	0.196428571428571	chr15:92901236:+_vs_chr15:92971896:+	0.392857142857143	chr15:92901236:+;chr15:92971896:+	distal	FALSE
HTATSF1	0.195918367346939	0.658035792112491	0.810224686764058	0.607142857142857	0.5	-0.107142857142857	chrX:136502812:+_vs_chrX:136512346:+	-0.214285714285714	chrX:136502812:+;chrX:136512346:+	proximal	FALSE
UBE3A	0.83314622676537	0.659302307211332	0.81133734668384	0.42156862745098	0.423076923076923	0.00150829562594273	chr15:25375498:-_vs_chr15:25370920:-	0.130467571644042	chr15:25338435:-;chr15:25370920:-;chr15:25375498:-	distal	FALSE
SURF6	0.193562779955207	0.659967742434509	0.811498105348494	0.263157894736842	0.175	-0.0881578947368421	chr9:133331167:-_vs_chr9:133331010:-	-0.176315789473684	chr9:133331010:-;chr9:133331167:-	proximal	FALSE
CAPZA2	2.41366723842196	0.660158789637258	0.811498105348494	0.566216216216216	0.551801801801802	-0.0144144144144144	chr7:116916112:+_vs_chr7:116918735:+	-0.0684684684684685	chr7:116916112:+;chr7:116918649:+;chr7:116918735:+;chr7:116919157:+;chr7:116919259:+	proximal	FALSE
LRRC3B	0.191814509894867	0.661410688145771	0.812590274007661	0.785714285714286	0.6875	-0.0982142857142857	chr3:26710486:+_vs_chr3:26710776:+	-0.196428571428571	chr3:26710486:+;chr3:26710776:+	proximal	FALSE
DNAJC9	0.190092570473006	0.662839583093224	0.81389857649448	0.464285714285714	0.565217391304348	0.100931677018633	chr10:73243403:-_vs_chr10:73242831:-	0.201863354037267	chr10:73242831:-;chr10:73243403:-	distal	FALSE
MORF4L1	1.57880469681025	0.664205204096569	0.815127791635526	0.726190476190476	0.712280701754386	-0.0139097744360902	chr15:78891571:+_vs_chr15:78897216:+	-0.0596009253903991	chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	proximal	FALSE
ACIN1	2.37065873123613	0.667936073073129	0.819256752271814	0.591836734693878	0.539634146341463	-0.0522025883524142	chr14:23080360:-_vs_chr14:23058564:-	-0.115355898456944	chr14:23058564:-;chr14:23061315:-;chr14:23063437:-;chr14:23080360:-;chr14:23080533:-	proximal	FALSE
NUDCD1	0.182518518518519	0.669217740023678	0.820378764634289	0.690909090909091	0.757575757575758	0.0666666666666667	chr8:109293333:-_vs_chr8:109242675:-	0.133333333333333	chr8:109242675:-;chr8:109293333:-	distal	FALSE
ABRACL	0.181009645470299	0.670506999176455	0.821508849401947	0.930769230769231	0.950354609929078	0.0195853791598473	chr6:139043070:+_vs_chr6:139043299:+	0.0391707583196945	chr6:139043070:+;chr6:139043299:+	distal	FALSE
PSMA2	0.175828613550684	0.674982847200427	0.826514514509513	0.109243697478992	0.08	-0.0292436974789916	chr7:42917412:-_vs_chr7:42916861:-	-0.0584873949579832	chr7:42916861:-;chr7:42917412:-	proximal	FALSE
UQCRB	0.785102156714445	0.675331850630089	0.826514514509513	0.484962406015038	0.480769230769231	-0.00419317524580681	chr8:96230939:-_vs_chr8:96230540:-	-0.0666570271833429	chr8:96230540:-;chr8:96230939:-;chr8:96231078:-	proximal	FALSE
RPS23	0.782433025911287	0.67623372682505	0.827165543315542	0.420454545454545	0.333333333333333	-0.0871212121212121	chr5:82276078:-_vs_chr5:82273320:-	-0.174242424242424	chr5:82273320:-;chr5:82274209:-;chr5:82276078:-	proximal	FALSE
RPS20	0.173668726847776	0.676871665759001	0.827493190069506	0.968543046357616	0.974885844748858	0.00634279839124252	chr8:56073735:-_vs_chr8:56073054:-	0.0126855967824851	chr8:56073054:-;chr8:56073735:-	distal	FALSE
TOPORS	0.778518028785027	0.677558749815848	0.827880527097397	0.277777777777778	0.292452830188679	0.0146750524109015	chr9:32542658:-_vs_chr9:32541861:-	0.120020964360587	chr9:32541861:-;chr9:32542658:-;chr9:32542849:-	distal	FALSE
ARVCF	0.170272435897436	0.679869798722779	0.830250611657091	0.458333333333333	0.555555555555556	0.0972222222222223	chr22:19969991:-_vs_chr22:19969921:-	0.194444444444444	chr22:19969921:-;chr22:19969991:-	distal	FALSE
CTDSPL2	0.167929292929293	0.681958705593787	0.832346979098094	0.333333333333333	0.214285714285714	-0.119047619047619	chr15:44486593:+_vs_chr15:44486698:+	-0.238095238095238	chr15:44486593:+;chr15:44486698:+	proximal	FALSE
SECISBP2	1.49682707402488	0.683002833405752	0.832820265332762	0.333333333333333	0.26530612244898	-0.0680272108843537	chr9:89338529:+_vs_chr9:89358175:+	-0.179748822605965	chr9:89338529:+;chr9:89341360:+;chr9:89358175:+;chr9:89359642:+	proximal	FALSE
DCUN1D1	0.166666666666667	0.683091398309609	0.832820265332762	0.703703703703704	0.555555555555556	-0.148148148148148	chr3:182943401:-_vs_chr3:182943346:-	-0.296296296296296	chr3:182943346:-;chr3:182943401:-	proximal	FALSE
NCALD	0.760180995475113	0.683799524102293	0.833229283865247	0.637254901960784	0.75	0.112745098039216	chr8:101688726:-_vs_chr8:101686739:-	0.225490196078431	chr8:101686739:-;chr8:101687082:-;chr8:101688726:-	distal	FALSE
NEFL	3.09026120944226	0.686072435093152	0.835464623694737	0.548400852878465	0.514285714285714	-0.0341151385927506	chr8:24952375:-_vs_chr8:24950955:-	-0.460554371002132	chr8:24950955:-;chr8:24951428:-;chr8:24952375:-;chr8:24952461:-;chr8:24952705:-;chr8:24954283:-	proximal	FALSE
UFD1	0.162933158635795	0.686470261557205	0.835464623694737	0.212765957446809	0.125	-0.0877659574468085	chr22:19450621:-_vs_chr22:19449911:-	-0.175531914893617	chr22:19449911:-;chr22:19450621:-	proximal	FALSE
IPO7	0.750584647564743	0.687088397152083	0.835464623694737	0.324468085106383	0.271428571428571	-0.0530395136778115	chr11:9429195:+_vs_chr11:9442148:+	-0.150151975683891	chr11:9429195:+;chr11:9442148:+;chr11:9445866:+	proximal	FALSE
SMARCB1	0.162211498296357	0.687128552314232	0.835464623694737	0.935643564356436	0.919540229885057	-0.0161033344713782	chr22:23791881:+_vs_chr22:23834507:+	-0.0322066689427564	chr22:23791881:+;chr22:23834507:+	proximal	FALSE
TAOK3	0.747906084656085	0.688009218381634	0.835959289903977	0.275510204081633	0.3	0.0244897959183674	chr12:118177204:-_vs_chr12:118172628:-	0.151530612244898	chr12:118150591:-;chr12:118172628:-;chr12:118177204:-	distal	FALSE
SS18L1	0.747110032824319	0.68828311838695	0.835959289903977	0.660714285714286	0.660714285714286	1.11022302462516e-16	chr20:62180524:+_vs_chr20:62180745:+	-0.107142857142857	chr20:62180524:+;chr20:62180745:+;chr20:62180922:+	proximal	FALSE
DHX29	1.46718563090656	0.689864311048721	0.837424864009197	0.565891472868217	0.619047619047619	0.0531561461794019	chr5:55297340:-_vs_chr5:55283742:-	0.188261351052049	chr5:55272090:-;chr5:55283742:-;chr5:55294075:-;chr5:55297340:-	distal	FALSE
SEC22A	0.15805411979325	0.690954396479161	0.838293017106567	0.615384615384615	0.739130434782609	0.123745819397993	chr3:123272124:+_vs_chr3:123272177:+	0.247491638795987	chr3:123272124:+;chr3:123272177:+	distal	FALSE
MRPL57	0.736792836792837	0.691842868080504	0.838807518137502	0.39	0.319444444444444	-0.0705555555555556	chr13:21177356:+_vs_chr13:21177991:+	-0.141111111111111	chr13:21177356:+;chr13:21177512:+;chr13:21177991:+	proximal	FALSE
ZNHIT3	0.15679054054054	0.692128743722581	0.838807518137502	0.707692307692308	0.648648648648649	-0.059043659043659	chr17:36495756:+_vs_chr17:36495822:+	-0.118087318087318	chr17:36495756:+;chr17:36495822:+	proximal	FALSE
MPPED2	0.155314847643435	0.693507175749694	0.840022776260193	0.310344827586207	0.25	-0.0603448275862069	chr11:30411121:-_vs_chr11:30410224:-	-0.120689655172414	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
TES	0.153763440860215	0.694964513688641	0.84133224288457	0.25	0.35	0.1	chr7:116257879:+_vs_chr7:116258783:+	0.2	chr7:116257879:+;chr7:116258783:+	distal	FALSE
R3HDM1	0.725694444444445	0.69569271176693	0.841758064670376	0.513888888888889	0.4375	-0.0763888888888888	chr2:135621596:+_vs_chr2:135725267:+	-0.263888888888889	chr2:135621570:+;chr2:135621596:+;chr2:135725267:+	proximal	FALSE
CS	0.723926243039817	0.696308046150697	0.842046939531075	0.647058823529412	0.692982456140351	0.045923632610939	chr12:56273030:-_vs_chr12:56271701:-	0.0918472652218782	chr12:56271701:-;chr12:56272929:-;chr12:56273030:-	distal	FALSE
CAMK2N1	0.719121304227687	0.697982916035007	0.843616108245554	0.448717948717949	0.394230769230769	-0.0544871794871795	chr1:20483398:-_vs_chr1:20482391:-	-0.108974358974359	chr1:20482391:-;chr1:20483367:-;chr1:20483398:-	proximal	FALSE
MTREX	0.15007215007215	0.698466418653678	0.843744414970083	0.380952380952381	0.6	0.219047619047619	chr5:55378346:+_vs_chr5:55424980:+	0.438095238095238	chr5:55378346:+;chr5:55424980:+	distal	FALSE
TMEM50A	0.148691606410935	0.699788854688421	0.844766237998323	0.233333333333333	0.20253164556962	-0.0308016877637131	chr1:25360982:+_vs_chr1:25362361:+	-0.0616033755274261	chr1:25360982:+;chr1:25362361:+	proximal	FALSE
PSAP	0.148401229344708	0.700067906534388	0.844766237998323	0.589147286821705	0.618181818181818	0.0290345313601127	chr10:71816549:-_vs_chr10:71816298:-	0.0580690627202254	chr10:71816298:-;chr10:71816549:-	distal	FALSE
CLDND1	0.146799917149959	0.701612423786492	0.845945316970688	0.823529411764706	0.873239436619718	0.0497100248550124	chr3:98516399:-_vs_chr3:98515493:-	0.0994200497100249	chr3:98515493:-;chr3:98516399:-	distal	FALSE
SETD7	0.146604383758534	0.701801682907257	0.845945316970688	0	0.696969696969697	0.696969696969697	chr4:139532591:-_vs_chr4:139510814:-	1.39393939393939	chr4:139510814:-;chr4:139532591:-	distal	FALSE
SDHAF2	0.145817366983791	0.702564912783956	0.846409022082396	0.720930232558139	0.8125	0.0915697674418605	chr11:61446017:+_vs_chr11:61446733:+	0.183139534883721	chr11:61446017:+;chr11:61446733:+	distal	FALSE
RPL35A	0.143586604735559	0.704741158997903	0.848573630328116	0.0182857142857143	0.0143769968051118	-0.00390871748060247	chr3:197955851:+_vs_chr3:197956610:+	-0.00781743496120486	chr3:197955851:+;chr3:197956610:+	proximal	FALSE
SLC39A6	1.39547186789906	0.706596493086974	0.850070367522481	0.203921568627451	0.193473193473193	-0.0104483751542575	chr18:36122053:-_vs_chr18:36109164:-	-0.0876182640888523	chr18:36108531:-;chr18:36109094:-;chr18:36109164:-;chr18:36122053:-	proximal	FALSE
GPS2	0.141328816409804	0.706963546396125	0.850070367522481	0.867469879518072	0.826086956521739	-0.0413829229963332	chr17:7314311:-_vs_chr17:7312675:-	-0.0827658459926663	chr17:7312675:-;chr17:7314311:-	proximal	FALSE
RUFY1	0.141165865384615	0.707124724325499	0.850070367522481	0.6	0.444444444444444	-0.155555555555556	chr5:179589627:+_vs_chr5:179610012:+	-0.311111111111111	chr5:179589627:+;chr5:179610012:+	proximal	FALSE
FNBP4	1.37442315219345	0.711540884679869	0.854636103719756	0.441767068273092	0.424908424908425	-0.0168586433646674	chr11:47750917:-_vs_chr11:47746229:-	-0.114788825632199	chr11:47716517:-;chr11:47736658:-;chr11:47746229:-;chr11:47750917:-	proximal	FALSE
WDR45	0.136597633136095	0.711687131094001	0.854636103719756	0.365384615384615	0.291666666666667	-0.0737179487179487	chrX:49074640:-_vs_chrX:49074442:-	-0.147435897435897	chrX:49074442:-;chrX:49074640:-	proximal	FALSE
RNF11	0.134244198354106	0.714071467754257	0.857039077776983	0.461538461538462	0.4	-0.0615384615384615	chr1:51273105:+_vs_chr1:51273256:+	-0.123076923076923	chr1:51273105:+;chr1:51273256:+	proximal	FALSE
DDX46	0.665154950869237	0.717073111160894	0.859847125547053	0.602564102564103	0.666666666666667	0.0641025641025641	chr5:134767041:+_vs_chr5:134773778:+	0.135531135531136	chr5:134767041:+;chr5:134773778:+;chr5:134828685:+	distal	FALSE
GOLGA8A	1.35048944648583	0.717180182980883	0.859847125547053	0.627450980392157	0.601626016260163	-0.0258249641319942	chr15:34385743:-_vs_chr15:34381369:-	-0.21090387374462	chr15:34381369:-;chr15:34385743:-;chr15:34387438:-;chr15:34404970:-	proximal	FALSE
GLOD4	0.130773993808049	0.717630881679626	0.859926394124139	0.64	0.578947368421053	-0.0610526315789474	chr17:771370:-_vs_chr17:759330:-	-0.122105263157895	chr17:759330:-;chr17:771370:-	proximal	FALSE
BAIAP2	0.129554473304473	0.71889442412874	0.860979074639455	0.321428571428571	0.5	0.178571428571429	chr17:81110513:+_vs_chr17:81116225:+	0.357142857142857	chr17:81110513:+;chr17:81116225:+	distal	FALSE
HADHA	0.657920680167621	0.71967155829478	0.861448396331439	0.380952380952381	0.432432432432432	0.0514800514800515	chr2:26232234:-_vs_chr2:26190642:-	0.102960102960103	chr2:26190642:-;chr2:26190869:-;chr2:26232234:-	distal	FALSE
HSPA9	0.128091372912802	0.720419235022419	0.861881974055713	0.341176470588235	0.382352941176471	0.0411764705882353	chr5:138556065:-_vs_chr5:138555335:-	0.0823529411764705	chr5:138555335:-;chr5:138556065:-	distal	FALSE
ZRANB2	1.32418093415536	0.723399240071824	0.86498433197893	0.318627450980392	0.246376811594203	-0.0722506393861893	chr1:71070919:-_vs_chr1:71068340:-	-0.14769820971867	chr1:71068340:-;chr1:71068724:-;chr1:71069752:-;chr1:71070919:-	proximal	FALSE
CHTOP	0.644887841092775	0.724376553309209	0.865689991020519	0.715686274509804	0.775	0.0593137254901961	chr1:153637498:+_vs_chr1:153646302:+	0.118627450980392	chr1:153637498:+;chr1:153645829:+;chr1:153646302:+	distal	FALSE
NT5C3A	0.123122327263117	0.725672439945727	0.866772701499987	0.545454545454545	0.465116279069767	-0.080338266384778	chr7:33014496:-_vs_chr7:33014130:-	-0.160676532769556	chr7:33014130:-;chr7:33014496:-	proximal	FALSE
RPL36A	0.122762148337596	0.726057813018549	0.866772701499987	0.6	0.533333333333333	-0.0666666666666667	chrX:101395447:+_vs_chrX:101395795:+	-0.133333333333333	chrX:101395447:+;chrX:101395795:+	proximal	FALSE
STX6	0.121527777777778	0.727383362376688	0.867823374344547	0.45	0.333333333333333	-0.116666666666667	chr1:180974962:-_vs_chr1:180973044:-	-0.233333333333333	chr1:180973044:-;chr1:180974962:-	proximal	FALSE
PPP1R7	2.03927663709587	0.728534808530138	0.867823374344547	0.707831325301205	0.780769230769231	0.072937905468026	chr2:241163345:+_vs_chr2:241183024:+	0.12548656163114	chr2:241160423:+;chr2:241163345:+;chr2:241167174:+;chr2:241169812:+;chr2:241183024:+	distal	FALSE
KIAA1191	1.3016495939461	0.728741401143316	0.867823374344547	0.654166666666667	0.66	0.00583333333333336	chr5:176347369:-_vs_chr5:176347204:-	-0.1	chr5:176346062:-;chr5:176347204:-;chr5:176347369:-;chr5:176348324:-	proximal	FALSE
JPT1	0.120003042025677	0.72903119024063	0.867823374344547	0.702592087312415	0.713426853707415	0.0108347663950001	chr17:75135988:-_vs_chr17:75135248:-	0.0216695327900002	chr17:75135248:-;chr17:75135988:-	distal	FALSE
ZNF281	0.11986487959028	0.72918108472358	0.867823374344547	0.48	0.578947368421053	0.0989473684210527	chr1:200408417:-_vs_chr1:200408085:-	0.197894736842105	chr1:200408085:-;chr1:200408417:-	distal	FALSE
ABCF1	0.119786096256685	0.729266601249286	0.867823374344547	0.3	0.444444444444444	0.144444444444444	chr6:30580460:+_vs_chr6:30591312:+	0.288888888888889	chr6:30580460:+;chr6:30591312:+	distal	FALSE
UBQLN1	0.626153493268716	0.73119379375271	0.869653895122904	0.48780487804878	0.557692307692308	0.0698874296435272	chr9:83661432:-_vs_chr9:83659970:-	0.139774859287054	chr9:83659970:-;chr9:83660872:-;chr9:83661432:-	distal	FALSE
NUP58	0.116071428571429	0.733335031230365	0.871736911127643	0.423076923076923	0.538461538461538	0.115384615384615	chr13:25340120:+_vs_chr13:25340942:+	0.230769230769231	chr13:25340120:+;chr13:25340942:+	distal	FALSE
WASHC3	0.113486842105263	0.736208808620023	0.874688042547487	0.804347826086957	0.869565217391304	0.0652173913043478	chr12:102026008:-_vs_chr12:102012942:-	0.130434782608696	chr12:102012942:-;chr12:102026008:-	distal	FALSE
CEP95	0.605261234928754	0.738871972372221	0.876881396477694	0.485714285714286	0.475	-0.0107142857142857	chr17:64527169:+_vs_chr17:64534643:+	-0.171428571428571	chr17:64527169:+;chr17:64534643:+;chr17:64536681:+	proximal	FALSE
RPS19	0.111071199730005	0.738927870530338	0.876881396477694	0.0219512195121951	0.0193661971830986	-0.00258502232909653	chr19:41871416:+_vs_chr19:41872925:+	-0.00517004465819305	chr19:41871416:+;chr19:41872925:+	proximal	FALSE
ANAPC7	0.110803324099723	0.739231409821312	0.876881396477694	0.523809523809524	0.421052631578947	-0.102756892230576	chr12:110375474:-_vs_chr12:110373478:-	-0.205513784461153	chr12:110373478:-;chr12:110375474:-	proximal	FALSE
BRD1	0.110024524087024	0.740116217212793	0.877465462188656	0.5	0.636363636363636	0.136363636363636	chr22:49773843:-_vs_chr22:49773283:-	0.272727272727273	chr22:49773283:-;chr22:49773843:-	distal	FALSE
ZHX1	0.109375	0.740856814293869	0.877836390103926	0.388888888888889	0.291666666666667	-0.0972222222222222	chr8:123255391:-_vs_chr8:123254070:-	-0.194444444444444	chr8:123254070:-;chr8:123255391:-	proximal	FALSE
ACTR1A	0.109062265927254	0.741214268567179	0.877836390103926	0.648648648648649	0.678260869565217	0.0296122209165687	chr10:102480801:-_vs_chr10:102479229:-	0.0592244418331375	chr10:102479229:-;chr10:102480801:-	distal	FALSE
TAZ	0.108452653876577	0.741912690964422	0.878198399680492	0.625	0.695652173913043	0.0706521739130435	chrX:154414341:+_vs_chrX:154421726:+	0.141304347826087	chrX:154414341:+;chrX:154421726:+	distal	FALSE
ZMAT2	1.95632104828219	0.743792530820792	0.879957724293805	0.5	0.505555555555556	0.00555555555555559	chr5:140704504:+_vs_chr5:140705647:+	0.133333333333333	chr5:140704504:+;chr5:140705647:+;chr5:140706050:+;chr5:140706416:+;chr5:140706663:+	distal	FALSE
PPIE	0.10625	0.744454528071013	0.88027515852289	0.764705882352941	0.676470588235294	-0.088235294117647	chr1:39753699:+_vs_chr1:39763911:+	-0.176470588235294	chr1:39753699:+;chr1:39763911:+	proximal	FALSE
NAXE	0.105555555555556	0.745261945330799	0.880677207155792	0.526315789473684	0.421052631578947	-0.105263157894737	chr1:156594137:+_vs_chr1:156594299:+	-0.210526315789474	chr1:156594137:+;chr1:156594299:+	proximal	FALSE
ANKRD13C	0.105280748663102	0.745582268848799	0.880677207155792	0.261904761904762	0	-0.261904761904762	chr1:70262677:-_vs_chr1:70262619:-	-0.523809523809524	chr1:70262619:-;chr1:70262677:-	proximal	FALSE
SART3	0.104522895122563	0.746468047999099	0.881257948957754	0.596153846153846	0.644067796610169	0.0479139504563233	chr12:108530267:-_vs_chr12:108530210:-	0.0958279009126466	chr12:108530210:-;chr12:108530267:-	distal	FALSE
TCEAL4	1.93946600023989	0.746891763329023	0.881292866914879	0.557339449541284	0.6015625	0.0442230504587156	chrX:103586720:+_vs_chrX:103587712:+	0.0954701834862385	chrX:103586720:+;chrX:103586891:+;chrX:103587063:+;chrX:103587518:+;chrX:103587712:+	distal	FALSE
RARS2	0.103229340024964	0.747988185904776	0.882121088440443	0.725	0.652173913043478	-0.0728260869565217	chr6:87529546:-_vs_chr6:87514383:-	-0.145652173913043	chr6:87514383:-;chr6:87529546:-	proximal	FALSE
ZNF664-RFLNA	0.0988940746753246	0.753160845634679	0.887753110616312	0.55	0.714285714285714	0.164285714285714	chr12:123974534:+_vs_chr12:123975204:+	0.328571428571429	chr12:123974534:+;chr12:123975204:+	distal	FALSE
DHX9	0.0977991373393428	0.754486913485634	0.888394801894997	0.260869565217391	0.333333333333333	0.072463768115942	chr1:182854130:+_vs_chr1:182887749:+	0.144927536231884	chr1:182854130:+;chr1:182887749:+	distal	FALSE
BEX1	0.0974802506350896	0.754874645121541	0.888394801894997	0.908814589665654	0.896373056994819	-0.0124415326708349	chrX:103063213:-_vs_chrX:103062651:-	-0.0248830653416698	chrX:103062651:-;chrX:103063213:-	proximal	FALSE
PIGX	0.0974617238821786	0.754897193023477	0.888394801894997	0.384615384615385	0.272727272727273	-0.111888111888112	chr3:196734591:+_vs_chr3:196735008:+	-0.223776223776224	chr3:196734591:+;chr3:196735008:+	proximal	FALSE
SLF2	0.560709132137704	0.75551581368747	0.888417912142389	0.657142857142857	0.666666666666667	0.00952380952380949	chr10:100917231:+_vs_chr10:100924120:+	0.121212121212121	chr10:100917231:+;chr10:100924120:+;chr10:100924382:+	distal	FALSE
SLMAP	0.0966766986329321	0.755854774149177	0.888417912142389	0.586206896551724	0.692307692307692	0.106100795755968	chr3:57862089:+_vs_chr3:57864617:+	0.212201591511936	chr3:57862089:+;chr3:57864617:+	distal	FALSE
VIM	0.0958686843214338	0.756844860864058	0.888417912142389	0.878260869565217	0.9375	0.0592391304347826	chr10:17237341:+_vs_chr10:17237590:+	0.118478260869565	chr10:17237341:+;chr10:17237590:+	distal	FALSE
PRPF40B	0.095794725588026	0.756935713041759	0.888417912142389	0.391304347826087	0.34	-0.0513043478260869	chr12:49643729:+_vs_chr12:49644663:+	-0.102608695652174	chr12:49643729:+;chr12:49644663:+	proximal	FALSE
PFDN1	0.0956040135850992	0.757170164402715	0.888417912142389	0.836363636363636	0.875	0.0386363636363637	chr5:140281449:-_vs_chr5:140245067:-	0.0772727272727273	chr5:140245067:-;chr5:140281449:-	distal	FALSE
MIR100HG	1.18209923429529	0.757300778418333	0.888417912142389	0.587301587301587	0.569620253164557	-0.0176813341370304	chr11:122091501:-_vs_chr11:122091019:-	-0.133212778782399	chr11:122089110:-;chr11:122090942:-;chr11:122091019:-;chr11:122091501:-	proximal	FALSE
ZCRB1	0.091194072385295	0.762664593099713	0.894241232391693	0.75	0.694444444444444	-0.0555555555555556	chr12:42313875:-_vs_chr12:42312766:-	-0.111111111111111	chr12:42312766:-;chr12:42313875:-	proximal	FALSE
ACADVL	0.0894418564714474	0.764887922181168	0.896378089097008	0.88135593220339	0.826086956521739	-0.0552689756816507	chr17:7221660:+_vs_chr17:7225266:+	-0.110537951363301	chr17:7221660:+;chr17:7225266:+	proximal	FALSE
TTC1	0.532903830266644	0.766092840312635	0.897319848579912	0.720338983050848	0.725490196078431	0.00515121302758392	chr5:160035196:+_vs_chr5:160051162:+	0.0864074443336657	chr5:160035196:+;chr5:160051162:+;chr5:160065543:+	distal	FALSE
C1orf35	0.0849132302486399	0.77074637208753	0.902297847113988	0.282608695652174	0.222222222222222	-0.0603864734299517	chr1:228101410:-_vs_chr1:228100735:-	-0.120772946859903	chr1:228100735:-;chr1:228101410:-	proximal	FALSE
RECQL	0.0824883900928792	0.773953121353236	0.905577801855487	0.5	0.631578947368421	0.131578947368421	chr12:21499587:-_vs_chr12:21470303:-	0.263157894736842	chr12:21470303:-;chr12:21499587:-	distal	FALSE
NYAP1	0.0811688311688312	0.775719651844469	0.907170053098448	0.318181818181818	0.166666666666667	-0.151515151515152	chr7:100494727:+_vs_chr7:100494802:+	-0.303030303030303	chr7:100494727:+;chr7:100494802:+	proximal	FALSE
SUPT4H1	0.0803600119165023	0.776810125476504	0.907970434169087	0.446153846153846	0.5	0.0538461538461538	chr17:58345911:-_vs_chr17:58345191:-	0.107692307692308	chr17:58345191:-;chr17:58345911:-	distal	FALSE
PALMD	0.0799419421952317	0.777376104318845	0.908157246215746	0.75	0.538461538461538	-0.211538461538462	chr1:99687181:+_vs_chr1:99694372:+	-0.423076923076923	chr1:99687181:+;chr1:99694372:+	proximal	FALSE
CD27-AS1	0.0775603864734299	0.780631132955121	0.911044596585926	0.366666666666667	0.5	0.133333333333333	chr12:6447619:-_vs_chr12:6439161:-	0.266666666666667	chr12:6439161:-;chr12:6447619:-	distal	FALSE
NETO2	0.0775375939849624	0.78066254340726	0.911044596585926	0.454545454545455	0.578947368421053	0.124401913875598	chr16:47082445:-_vs_chr16:47081793:-	0.248803827751196	chr16:47081793:-;chr16:47082445:-	distal	FALSE
FAM49A	0.0740820394625363	0.785483496241003	0.916192539173126	0.0728155339805825	0.0961538461538462	0.0233383121732636	chr2:16552488:-_vs_chr2:16550140:-	0.0466766243465273	chr2:16550140:-;chr2:16552488:-	distal	FALSE
CAPZA1	0.0730820105820107	0.786901120841425	0.917367521481453	0.571428571428571	0.461538461538462	-0.10989010989011	chr1:112671056:+_vs_chr1:112671616:+	-0.21978021978022	chr1:112671056:+;chr1:112671616:+	proximal	FALSE
PSMA4	0.477712216485099	0.787528193035995	0.91758548116343	0.690789473684211	0.717391304347826	0.0266018306636157	chr15:78548851:+_vs_chr15:78549192:+	0.0532036613272311	chr15:78548851:+;chr15:78548934:+;chr15:78549192:+	distal	FALSE
FTH1	0.0722483916309708	0.788090820214943	0.91758548116343	0.00755350398657155	0.00624566273421235	-0.0013078412523592	chr11:61964565:-_vs_chr11:61964285:-	-0.00261568250471836	chr11:61964285:-;chr11:61964565:-	proximal	FALSE
ZC3H13	3.92548341346019	0.78831919021241	0.91758548116343	0.433862433862434	0.498933901918977	0.0650714680565427	chr13:46020488:-_vs_chr13:45969660:-	0.125621890547264	chr13:45968826:-;chr13:45969540:-;chr13:45969660:-;chr13:45970362:-;chr13:45985390:-;chr13:46003306:-;chr13:46011452:-;chr13:46020488:-	distal	FALSE
TIAM2	0.0715043852298754	0.78915885987848	0.918063912184628	0.75	0.661764705882353	-0.0882352941176471	chr6:155183486:+_vs_chr6:155251981:+	-0.176470588235294	chr6:155183486:+;chr6:155251981:+	proximal	FALSE
SNX4	1.04836451318595	0.78955138780458	0.918063912184628	0.645161290322581	0.698245614035088	0.053084323712507	chr3:125451369:-_vs_chr3:125446666:-	0.100509337860781	chr3:125446666:-;chr3:125447713:-;chr3:125451369:-;chr3:125453852:-	distal	FALSE
PRDM2	1.04432327716678	0.790528739067822	0.918722588646387	0.36	0.383647798742138	0.0236477987421384	chr1:13780436:+_vs_chr1:13825076:+	0.138867924528302	chr1:13773119:+;chr1:13780436:+;chr1:13824042:+;chr1:13825076:+	distal	FALSE
