gene_id	chisq	pvalue	adj_pvalue	PgS	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
DDX17	2.29005103528726	0.318215797569496	0.437386201179057	0.266666666666667	0.193548387096774	-0.0731182795698925	chr22:38494085:-_vs_chr22:38483438:-	-0.146236559139785	chr22:38483438:-;chr22:38491317:-;chr22:38494085:-	proximal	FALSE
ARVCF	0.994118204461771	0.318737928093822	0.437750557696595	0.222222222222222	0.473684210526316	0.251461988304094	chr22:19969991:-_vs_chr22:19969921:-	0.502923976608187	chr22:19969921:-;chr22:19969991:-	distal	FALSE
CCNA2	0.984713796202673	0.321037810102088	0.440553900567168	0.763157894736842	0.608695652173913	-0.154462242562929	chr4:121817359:-_vs_chr4:121816444:-	-0.308924485125858	chr4:121816444:-;chr4:121817359:-	proximal	FALSE
PABPC1	3.48618653978878	0.322558104420419	0.442283777639271	0.62987012987013	0.624309392265193	-0.00556073760493658	chr8:100718160:-_vs_chr8:100703295:-	0.0740833751883476	chr8:100702930:-;chr8:100703118:-;chr8:100703295:-;chr8:100718160:-	distal	FALSE
TMSB15B	0.97640435222672	0.323088128812386	0.442449777265702	0.666666666666667	0.476190476190476	-0.19047619047619	chrX:104072887:-_vs_chrX:103965976:+	-0.380952380952381	chrX:103965976:+;chrX:104072887:-	proximal	FALSE
KPNA2	0.975804964213692	0.323236692100575	0.442449777265702	0.969230769230769	0.936170212765957	-0.0330605564648118	chr17:68046631:+_vs_chr17:68046854:+	-0.0661211129296235	chr17:68046631:+;chr17:68046854:+	proximal	FALSE
CREB5	0.974910394265233	0.323458586433235	0.442449777265702	0	0.274193548387097	0.274193548387097	chr7:28410758:+_vs_chr7:28820507:+	0.548387096774194	chr7:28410758:+;chr7:28820507:+	distal	FALSE
PTP4A1	0.970862470862471	0.324465175328991	0.443470460341309	0	0.216666666666667	0.216666666666667	chr6:63581456:+_vs_chr6:63583374:+	0.433333333333333	chr6:63581456:+;chr6:63583374:+	distal	FALSE
KMT5B	0.959899056881815	0.327212311645301	0.446729875534206	0	0.620689655172414	0.620689655172414	chr11:68175044:-_vs_chr11:68166295:-	1.24137931034483	chr11:68166295:-;chr11:68175044:-	distal	FALSE
C1GALT1	0.958701923076923	0.327514144154301	0.446729875534206	0.833333333333333	0.525	-0.308333333333333	chr7:7243693:+_vs_chr7:7244121:+	-0.616666666666667	chr7:7243693:+;chr7:7244121:+	proximal	FALSE
INTS10	0.958215525793651	0.327636884640178	0.446729875534206	0.9	0.6875	-0.2125	chr8:19826525:+_vs_chr8:19852067:+	-0.425	chr8:19826525:+;chr8:19852067:+	proximal	FALSE
MRPL43	0.956925351071693	0.327962750976911	0.446816451930944	0.6	0.719512195121951	0.119512195121951	chr10:100986269:-_vs_chr10:100981376:-	0.239024390243902	chr10:100981376:-;chr10:100986269:-	distal	FALSE
MED8	0.944911067193676	0.33101803297172	0.450618473341998	0.4375	0.222222222222222	-0.215277777777778	chr1:43384780:-_vs_chr1:43383917:-	-0.430555555555556	chr1:43383917:-;chr1:43384780:-	proximal	FALSE
CUL5	0.938789505068575	0.332589344518484	0.452395889548704	1	0.534883720930233	-0.465116279069767	chr11:108054767:+_vs_chr11:108054904:+	-0.930232558139535	chr11:108054767:+;chr11:108054904:+	proximal	FALSE
APC	2.19238730769231	0.33414052069289	0.454143101947319	0.09375	0.212	0.11825	chr5:112775671:+_vs_chr5:112839523:+	0.2365	chr5:112775671:+;chr5:112838760:+;chr5:112839523:+	distal	FALSE
YWHAQ	4.55677816752165	0.335868046464163	0.455552644182929	0.814720812182741	0.806982343499197	-0.00773846868354366	chr2:9584267:-_vs_chr2:9583977:-	-0.110057768615916	chr2:9583977:-;chr2:9584267:-;chr2:9584630:-;chr2:9584936:-;chr2:9585010:-	proximal	FALSE
RER1	2.18145363408521	0.33597221461296	0.455552644182929	0.566666666666667	0.541666666666667	-0.025	chr1:2403751:+_vs_chr1:2405436:+	-0.35	chr1:2403217:+;chr1:2403751:+;chr1:2405436:+	proximal	FALSE
RAB23	0.925710227272728	0.335980106338085	0.455552644182929	0.6	0.357142857142857	-0.242857142857143	chr6:57190508:-_vs_chr6:57188788:-	-0.485714285714286	chr6:57188788:-;chr6:57190508:-	proximal	FALSE
LINC00461	0.922496576668572	0.336820305505075	0.456328544371633	0.480769230769231	0.376811594202899	-0.103957636566332	chr5:88667135:-_vs_chr5:88667044:-	-0.207915273132664	chr5:88667044:-;chr5:88667135:-	proximal	FALSE
LUC7L	0.909102146501339	0.340352757940704	0.460747811425293	0.741935483870968	0.583333333333333	-0.158602150537634	chr16:206005:-_vs_chr16:188990:-	-0.317204301075269	chr16:188990:-;chr16:206005:-	proximal	FALSE
CEP57	0.896463839158852	0.343731658735323	0.464630366160663	0.333333333333333	0.652173913043478	0.318840579710145	chr11:95813072:+_vs_chr11:95813520:+	0.63768115942029	chr11:95813072:+;chr11:95813520:+	distal	FALSE
KLF6	0.896334586466165	0.343766448245705	0.464630366160663	0	0.466666666666667	0.466666666666667	chr10:3778771:-_vs_chr10:3776553:-	0.933333333333333	chr10:3776553:-;chr10:3778771:-	distal	FALSE
DDX3X	0.894413320883909	0.34428413538148	0.464961048814164	0.380952380952381	0.588235294117647	0.207282913165266	chrX:41348207:+_vs_chrX:41350204:+	0.414565826330532	chrX:41348207:+;chrX:41350204:+	distal	FALSE
CFL2	0.893380161770966	0.344562956986077	0.464968871432083	0.333333333333333	0.586206896551724	0.252873563218391	chr14:34712013:-_vs_chr14:34710459:-	0.505747126436782	chr14:34710459:-;chr14:34712013:-	distal	FALSE
SLC25A11	0.879548259227404	0.348325437402284	0.469673966663571	0.0769230769230769	0.159090909090909	0.0821678321678322	chr17:4937312:-_vs_chr17:4937219:-	0.164335664335664	chr17:4937219:-;chr17:4937312:-	distal	FALSE
CDC16	0.868345849802372	0.351413654696979	0.473463175592528	0.933333333333333	0.782608695652174	-0.150724637681159	chr13:114239413:+_vs_chr13:114272673:+	-0.301449275362319	chr13:114239413:+;chr13:114272673:+	proximal	FALSE
ITSN1	2.08724453840733	0.352176689962315	0.474116128858358	0.78125	0.604651162790698	-0.176598837209302	chr21:33774850:+_vs_chr21:33794454:+	-0.353197674418605	chr21:33774850:+;chr21:33775057:+;chr21:33794454:+	proximal	FALSE
SNRNP27	2.08365660528132	0.352809050215358	0.47459226897058	0.605263157894737	0.5	-0.105263157894737	chr2:69904919:+_vs_chr2:69905236:+	-0.275689223057644	chr2:69896525:+;chr2:69904919:+;chr2:69905236:+	proximal	FALSE
LUC7L2	2.07512174124153	0.354317855926323	0.476245705321648	0.723684210526316	0.661971830985915	-0.0617123795404002	chr7:139405776:+_vs_chr7:139423136:+	-0.123424759080801	chr7:139405776:+;chr7:139409614:+;chr7:139423136:+	proximal	FALSE
MELK	0.854809902740937	0.355195191121294	0.476775048171313	0.6	0.724137931034483	0.124137931034483	chr9:36665447:+_vs_chr9:36677682:+	0.248275862068966	chr9:36665447:+;chr9:36677682:+	distal	FALSE
GDI1	0.854393348436241	0.355312444524345	0.476775048171313	0.896296296296296	0.857142857142857	-0.0391534391534392	chrX:154443292:+_vs_chrX:154443467:+	-0.0783068783068783	chrX:154443292:+;chrX:154443467:+	proximal	FALSE
FABP5	3.24372940638078	0.355551562640968	0.476775048171313	0.916040100250627	0.894882434301521	-0.0211576659491052	chr8:81284570:+_vs_chr8:81284777:+	-0.0482274150105555	chr8:81283950:+;chr8:81284570:+;chr8:81284710:+;chr8:81284777:+	proximal	FALSE
JPX	0.847861377752682	0.357158048442738	0.478552444136886	0	0.608695652173913	0.608695652173913	chrX:74004532:+_vs_chrX:74005703:+	1.21739130434783	chrX:74004532:+;chrX:74005703:+	distal	FALSE
KIF18A	0.846774334733893	0.357466467299716	0.478589146078158	0.588235294117647	0.357142857142857	-0.23109243697479	chr11:28094672:-_vs_chr11:28036336:-	-0.46218487394958	chr11:28036336:-;chr11:28094672:-	proximal	FALSE
ID2	0.844480158329616	0.358118578932101	0.479085577314508	0.571428571428571	0.702970297029703	0.131541725601132	chr2:8684318:+_vs_chr2:8684453:+	0.263083451202263	chr2:8684318:+;chr2:8684453:+	distal	FALSE
JAM2	0.842461664152841	0.358693681451932	0.47947828847146	0	0.461538461538462	0.461538461538462	chr21:25714736:+_vs_chr21:25715266:+	0.923076923076923	chr21:25714736:+;chr21:25715266:+	distal	FALSE
CAPZB	0.839578318229019	0.359517399859587	0.480202456439903	0.375	0.476635514018692	0.101635514018692	chr1:19339115:-_vs_chr1:19338779:-	0.203271028037383	chr1:19338779:-;chr1:19339115:-	distal	FALSE
STMP1	0.838095238095238	0.359942102475147	0.480392947112207	0.4	0.714285714285714	0.314285714285714	chr7:135675170:+_vs_chr7:135676416:+	0.628571428571429	chr7:135675170:+;chr7:135676416:+	distal	FALSE
CLTC	2.03559027777778	0.36139087907845	0.481948838739703	0.166666666666667	0.515625	0.348958333333333	chr17:59690671:+_vs_chr17:59694769:+	0.697916666666667	chr17:59690671:+;chr17:59694283:+;chr17:59694769:+	distal	FALSE
H2AZ2	0.82889263155736	0.362592931678389	0.48317352319898	0.920634920634921	0.883720930232558	-0.0369139904023624	chr7:44834309:-_vs_chr7:44834232:-	-0.0738279808047249	chr7:44834232:-;chr7:44834309:-	proximal	FALSE
NELFCD	0.822953409758965	0.364318070971123	0.484944057024916	0.933333333333333	0.841269841269841	-0.0920634920634921	chr20:58990424:+_vs_chr20:58995110:+	-0.184126984126984	chr20:58990424:+;chr20:58995110:+	proximal	FALSE
SAP18	2.01850612957392	0.364491129179032	0.484944057024916	0.514705882352941	0.450704225352113	-0.0640016570008284	chr13:21147416:+_vs_chr13:21147602:+	-0.19884009942005	chr13:21147416:+;chr13:21147602:+;chr13:21148355:+	proximal	FALSE
H1-0	0.819843481989708	0.365225931988398	0.485542359232039	0.872727272727273	0.80188679245283	-0.0708404802744425	chr22:37807315:+_vs_chr22:37807432:+	-0.141680960548885	chr22:37807315:+;chr22:37807432:+	proximal	FALSE
MFF	0.801942454097626	0.370513241531994	0.492187246746479	0.666666666666667	0.5	-0.166666666666667	chr2:227357177:+_vs_chr2:227357830:+	-0.333333333333333	chr2:227357177:+;chr2:227357830:+	proximal	FALSE
NDUFB8	0.794741107791801	0.372670357751684	0.494666889517629	0.9375	0.857142857142857	-0.0803571428571429	chr10:100525257:-_vs_chr10:100523740:-	-0.160714285714286	chr10:100523740:-;chr10:100525257:-	proximal	FALSE
CYP7B1	0.79070957977208	0.373885650385914	0.495893506703436	1	0.407407407407407	-0.592592592592593	chr8:64596872:-_vs_chr8:64596617:-	-1.18518518518519	chr8:64596617:-;chr8:64596872:-	proximal	FALSE
C11orf58	5.35143747132703	0.374511350710324	0.496336832886912	0.621238938053097	0.558677685950413	-0.0625612521026842	chr11:16752802:+_vs_chr11:16758345:+	-0.0773056388502889	chr11:16752802:+;chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755892:+;chr11:16758345:+	proximal	FALSE
ERBIN	0.78553125	0.375454807112268	0.497200261673556	0.481481481481481	0.633333333333333	0.151851851851852	chr5:66044226:+_vs_chr5:66046380:+	0.303703703703704	chr5:66044226:+;chr5:66046380:+	distal	FALSE
TRAPPC2B	0.779840208101077	0.377190014280339	0.499110018896206	0.608695652173913	0.8	0.191304347826087	chr19:57365135:+_vs_chr19:57365305:+	0.382608695652174	chr19:57365135:+;chr19:57365305:+	distal	FALSE
LIG1	0.778846153846154	0.377494259386345	0.499124785508497	0.611111111111111	0.75	0.138888888888889	chr19:48151293:-_vs_chr19:48115445:-	0.277777777777778	chr19:48115445:-;chr19:48151293:-	distal	FALSE
SLC43A3	0.768599681251811	0.380650601023437	0.502907659847101	0.413793103448276	1	0.586206896551724	chr11:57423594:-_vs_chr11:57406954:-	1.17241379310345	chr11:57406954:-;chr11:57423594:-	distal	FALSE
SCP2	3.05803348737125	0.382763814681839	0.50530757860711	0.753623188405797	0.820261437908497	0.0666382495026996	chr1:53051197:+_vs_chr1:53051262:+	0.159846547314578	chr1:53051197:+;chr1:53051262:+;chr1:53051304:+;chr1:53051590:+	distal	FALSE
CUX1	0.75464829749104	0.385008530946948	0.507877248801434	0.458333333333333	0.612903225806452	0.154569892473118	chr7:102104365:+_vs_chr7:102283958:+	0.309139784946237	chr7:102104365:+;chr7:102283958:+	distal	FALSE
TRIB2	0.749596774193548	0.386603924476692	0.509587061442575	0	0.580645161290323	0.580645161290323	chr2:12741337:+_vs_chr2:12741565:+	1.16129032258065	chr2:12741337:+;chr2:12741565:+	distal	FALSE
SPATS2L	0.747616020343293	0.387232064048343	0.510020266878831	1	0.409090909090909	-0.590909090909091	chr2:200467321:+_vs_chr2:200478530:+	-1.18181818181818	chr2:200467321:+;chr2:200478530:+	proximal	FALSE
NAP1L4	3.02661901591242	0.38753922849228	0.510030375674153	0.851239669421488	0.828746177370031	-0.022493492051457	chr11:2958488:-_vs_chr11:2944437:-	-0.11244218667071	chr11:2944437:-;chr11:2958488:-;chr11:2969899:-;chr11:2972224:-	proximal	FALSE
MARCHF5	1.89426427231305	0.387851735977329	0.510047495265939	0.392857142857143	0.463414634146341	0.0705574912891986	chr10:92351856:+_vs_chr10:92352068:+	0.313588850174216	chr10:92351711:+;chr10:92351856:+;chr10:92352068:+	distal	FALSE
GTF2A2	0.742661930363543	0.388809498974337	0.510912482062729	0.214285714285714	0.111111111111111	-0.103174603174603	chr15:59638866:-_vs_chr15:59638741:-	-0.206349206349206	chr15:59638741:-;chr15:59638866:-	proximal	FALSE
PPM1D	0.736404290583857	0.390815152296052	0.513152046538301	0.777777777777778	0.526315789473684	-0.251461988304094	chr17:60663310:+_vs_chr17:60663656:+	-0.502923976608187	chr17:60663310:+;chr17:60663656:+	proximal	FALSE
CCNK	0.731428571428571	0.392420524476582	0.514862983962726	0.285714285714286	0.56	0.274285714285714	chr14:99500870:+_vs_chr14:99511515:+	0.548571428571429	chr14:99500870:+;chr14:99511515:+	distal	FALSE
CYFIP1	0.729665412676699	0.392991662760736	0.515215397753297	0.882352941176471	0.736842105263158	-0.145510835913313	chr15:22937132:-_vs_chr15:22869465:-	-0.291021671826625	chr15:22869465:-;chr15:22937132:-	proximal	FALSE
CANX	7.34431725060767	0.393931020142664	0.51604963638689	0.321428571428571	0.461501210653753	0.140072639225182	chr5:179724712:+_vs_chr5:179728862:+	0.396327683615819	chr5:179709995:+;chr5:179710047:+;chr5:179724712:+;chr5:179724793:+;chr5:179728862:+;chr5:179729260:+;chr5:179730656:+;chr5:179730908:+	distal	FALSE
MACIR	0.725694444444444	0.394282356677892	0.51611287734239	0.5	0.236842105263158	-0.263157894736842	chr5:103277223:+_vs_chr5:103278372:+	-0.526315789473684	chr5:103277223:+;chr5:103278372:+	proximal	FALSE
SNRPG	0.713462636625121	0.398296691551858	0.520967177966831	0.161073825503356	0.208	0.0469261744966443	chr2:70281504:-_vs_chr2:70281373:-	0.0938523489932886	chr2:70281373:-;chr2:70281504:-	distal	FALSE
CHMP4B	1.82776632736161	0.400964187485167	0.524053730842088	0.519230769230769	0.562111801242236	0.0428810320114669	chr20:33853832:+_vs_chr20:33854364:+	0.243191591017678	chr20:33853529:+;chr20:33853832:+;chr20:33854364:+	distal	FALSE
H3-3A	0.687240054464461	0.407104729928934	0.531274055027808	0.847161572052402	0.824894514767933	-0.0222670572844692	chr1:226071846:+_vs_chr1:226072002:+	-0.0445341145689385	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
JAK1	0.687217194570136	0.407112531891538	0.531274055027808	0.666666666666667	0.375	-0.291666666666667	chr1:64864911:-_vs_chr1:64833229:-	-0.583333333333333	chr1:64833229:-;chr1:64864911:-	proximal	FALSE
METTL9	1.7953206545459	0.407522013348584	0.531401216487472	0.5	0.535714285714286	0.0357142857142857	chr16:21655936:+_vs_chr16:21656141:+	0.16510989010989	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+	distal	FALSE
CALR	1.79337077660176	0.407919516180389	0.531512575405663	0.5	0.719178082191781	0.219178082191781	chr19:12943630:+_vs_chr19:12944473:+	0.438356164383562	chr19:12943630:+;chr19:12943762:+;chr19:12944473:+	distal	FALSE
FEN1	0.682532915360502	0.408715886043356	0.532143084045745	0.805194805194805	0.714285714285714	-0.0909090909090909	chr11:61796833:+_vs_chr11:61797238:+	-0.181818181818182	chr11:61796833:+;chr11:61797238:+	proximal	FALSE
PI4KAP2	0.68136961722488	0.409115500007132	0.532256452644879	0.318181818181818	0.555555555555556	0.237373737373737	chr22:21491337:-_vs_chr22:21473021:-	0.474747474747475	chr22:21473021:-;chr22:21491337:-	distal	FALSE
CCDC50	0.680074913029728	0.409560929285785	0.53242920807152	0.235294117647059	0.4	0.164705882352941	chr3:191369975:+_vs_chr3:191392150:+	0.329411764705882	chr3:191369975:+;chr3:191392150:+	distal	FALSE
NAE1	1.78372525336889	0.409891566307117	0.532452583845172	0.646341463414634	0.607594936708861	-0.0387465267057734	chr16:66816644:-_vs_chr16:66802878:-	-0.200370484717505	chr16:66802878:-;chr16:66816644:-;chr16:66816993:-	proximal	FALSE
GRB2	0.67017478500775	0.412990675671008	0.535769898812656	0.270833333333333	0.354838709677419	0.0840053763440861	chr17:75320341:-_vs_chr17:75320015:-	0.168010752688172	chr17:75320015:-;chr17:75320341:-	distal	FALSE
LRRC59	0.669934333958724	0.413074502138002	0.535769898812656	0.833333333333333	0.7	-0.133333333333333	chr17:50382673:-_vs_chr17:50381238:-	-0.266666666666667	chr17:50381238:-;chr17:50382673:-	proximal	FALSE
APEX1	0.668733016304348	0.413493684206523	0.535905436989124	0.847826086956522	0.9125	0.0646739130434782	chr14:20455953:+_vs_chr14:20457767:+	0.129347826086957	chr14:20455953:+;chr14:20457767:+	distal	FALSE
HSPE1-MOB4	0.666641782130912	0.414224890429063	0.536160201217209	0.608695652173913	0.777777777777778	0.169082125603865	chr2:197550913:+_vs_chr2:197552617:+	0.338164251207729	chr2:197550913:+;chr2:197552617:+	distal	FALSE
CA12	0.666370398583821	0.414319920611772	0.536160201217209	0.173076923076923	0.115107913669065	-0.0579690094078583	chr15:63325713:-_vs_chr15:63323531:-	-0.115938018815717	chr15:63323531:-;chr15:63325713:-	proximal	FALSE
CRLS1	0.661429344465059	0.416055784041464	0.537997722264702	0.75	0.380952380952381	-0.369047619047619	chr20:6037393:+_vs_chr20:6037702:+	-0.738095238095238	chr20:6037393:+;chr20:6037702:+	proximal	FALSE
TLE1	0.655918542485707	0.418004559962352	0.540107561165315	1	0.835820895522388	-0.164179104477612	chr9:81634134:-_vs_chr9:81633472:-	-0.328358208955224	chr9:81633472:-;chr9:81634134:-	proximal	FALSE
CAND1	0.646527777777778	0.421356831889313	0.544026296214935	1	0.444444444444444	-0.555555555555556	chr12:67313182:+_vs_chr12:67313238:+	-1.11111111111111	chr12:67313182:+;chr12:67313238:+	proximal	FALSE
PSMC1	0.644629337041877	0.422039401805485	0.544494773692985	0.838709677419355	0.915492957746479	0.076783280327124	chr14:90263435:+_vs_chr14:90272625:+	0.153566560654248	chr14:90263435:+;chr14:90272625:+	distal	FALSE
PAK1	0.64266058016058	0.422749001534594	0.544894811691763	0	0.423076923076923	0.423076923076923	chr11:77392331:-_vs_chr11:77322972:-	0.846153846153846	chr11:77322972:-;chr11:77392331:-	distal	FALSE
TMEM123	1.72081633853636	0.42298939580535	0.544894811691763	0.344262295081967	0.439516129032258	0.0952538339502909	chr11:102398291:-_vs_chr11:102396332:-	0.190507667900582	chr11:102396332:-;chr11:102397903:-;chr11:102398291:-	distal	FALSE
THRAP3	2.7992784992785	0.423618702693271	0.54529300883344	0.354978354978355	0.373737373737374	0.0187590187590188	chr1:36289138:+_vs_chr1:36291436:+	0.151515151515151	chr1:36289081:+;chr1:36289138:+;chr1:36291436:+;chr1:36292693:+	distal	FALSE
GAPVD1	0.639341787439614	0.423949245993119	0.545306318675439	0.6	0.3	-0.3	chr9:125307863:+_vs_chr9:125342256:+	-0.6	chr9:125307863:+;chr9:125342256:+	proximal	FALSE
PKIA	0.627083333333333	0.428427189022306	0.550650190871689	0.555555555555556	0.72	0.164444444444444	chr8:78602248:+_vs_chr8:78602376:+	0.328888888888889	chr8:78602248:+;chr8:78602376:+	distal	FALSE
GLIDR	0.623818681318681	0.429631769790259	0.551742624988978	0	0.56	0.56	chr9:39808565:-_vs_chr9:39807216:-	1.12	chr9:39807216:-;chr9:39808565:-	distal	FALSE
AK2	1.68828849369205	0.429925110605034	0.551742624988978	0.323529411764706	0.418604651162791	0.0950752393980848	chr1:33013044:-_vs_chr1:33008883:-	0.19015047879617	chr1:33008883:-;chr1:33009920:-;chr1:33013044:-	distal	FALSE
EIF4G1	0.616933720639679	0.432189022000365	0.554070519245689	0.388888888888889	0.551724137931034	0.162835249042146	chr3:184325318:+_vs_chr3:184335353:+	0.325670498084291	chr3:184325318:+;chr3:184335353:+	distal	FALSE
DPH5	0.616145833333334	0.432483134675612	0.554070519245689	0.5	0.25	-0.25	chr1:100990063:-_vs_chr1:100989623:-	-0.5	chr1:100989623:-;chr1:100990063:-	proximal	FALSE
YWHAB	0.61439594356261	0.433137444389028	0.554070519245689	0	0.555555555555556	0.555555555555556	chr20:44908400:+_vs_chr20:44908520:+	1.11111111111111	chr20:44908400:+;chr20:44908520:+	distal	FALSE
ATP6V1D	0.613895824287162	0.433324722843202	0.554070519245689	0.261904761904762	0.361702127659574	0.0997973657548126	chr14:67338071:-_vs_chr14:67337872:-	0.199594731509625	chr14:67337872:-;chr14:67338071:-	distal	FALSE
DUSP10	0.613786213786214	0.433365784870968	0.554070519245689	0.346153846153846	0.5	0.153846153846154	chr1:221702042:-_vs_chr1:221701964:-	0.307692307692308	chr1:221701964:-;chr1:221702042:-	distal	FALSE
CPNE1	0.611950549450549	0.43405433765172	0.554534536399759	0.848484848484849	0.757575757575758	-0.0909090909090909	chr20:35631309:-_vs_chr20:35626044:-	-0.181818181818182	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
EFEMP2	0.609431272509004	0.4350020264704	0.555328673972332	1	0.595238095238095	-0.404761904761905	chr11:65866825:-_vs_chr11:65866447:-	-0.80952380952381	chr11:65866447:-;chr11:65866825:-	proximal	FALSE
HSPB11	0.607944078947368	0.435562952485657	0.555628245755112	1	0.68	-0.32	chr1:53938075:-_vs_chr1:53921561:-	-0.64	chr1:53921561:-;chr1:53938075:-	proximal	FALSE
PLPP3	1.65073622733352	0.438073701863429	0.558412810084895	0.909090909090909	0.802752293577982	-0.106338615512927	chr1:56495595:-_vs_chr1:56494761:-	-0.257714762301918	chr1:56494761:-;chr1:56495595:-;chr1:56496049:-	proximal	FALSE
BUB3	1.64490608121406	0.439352581818537	0.559624118801024	0.747899159663866	0.694117647058824	-0.053781512605042	chr10:123162345:+_vs_chr10:123165365:+	-0.107563025210084	chr10:123162345:+;chr10:123164017:+;chr10:123165365:+	proximal	FALSE
PRMT2	2.69582715595849	0.440936891336043	0.56122236617734	0.833333333333333	0.664335664335664	-0.168997668997669	chr21:46659140:+_vs_chr21:46664941:+	-0.365384615384615	chr21:46659140:+;chr21:46659537:+;chr21:46660144:+;chr21:46664941:+	proximal	FALSE
RBMX2	0.589407894736842	0.442648173522031	0.56242142664329	0.833333333333333	0.56	-0.273333333333333	chrX:130412395:+_vs_chrX:130413343:+	-0.546666666666667	chrX:130412395:+;chrX:130413343:+	proximal	FALSE
PARK7	0.589333052740405	0.44267713902475	0.56242142664329	0.974576271186441	0.950248756218905	-0.0243275149675352	chr1:7977726:+_vs_chr1:7985282:+	-0.0486550299350704	chr1:7977726:+;chr1:7985282:+	proximal	FALSE
U2SURP	1.6289592760181	0.442869719981592	0.56242142664329	0.547619047619048	0.416666666666667	-0.130952380952381	chr3:143020022:+_vs_chr3:143053732:+	-0.273809523809524	chr3:143014408:+;chr3:143020022:+;chr3:143053732:+	proximal	FALSE
ZNF280D	0.580219780219781	0.446226186999543	0.566261696319092	0.357142857142857	0.6	0.242857142857143	chr15:56699602:-_vs_chr15:56666865:-	0.485714285714286	chr15:56666865:-;chr15:56699602:-	distal	FALSE
TAF15	1.59681358882351	0.450045408103549	0.570683045420956	0.692982456140351	0.676470588235294	-0.0165118679050567	chr17:35836240:+_vs_chr17:35847234:+	-0.17827657378741	chr17:35824941:+;chr17:35836240:+;chr17:35847234:+	proximal	FALSE
XRN2	0.568581235176063	0.450823247116504	0.570941307320625	0.689655172413793	0.833333333333333	0.14367816091954	chr20:21334169:+_vs_chr20:21389822:+	0.28735632183908	chr20:21334169:+;chr20:21389822:+	distal	FALSE
TPX2	3.68083438552189	0.450919587989572	0.570941307320625	0.493827160493827	0.40625	-0.0875771604938271	chr20:31766663:+_vs_chr20:31794006:+	-0.205246913580247	chr20:31766592:+;chr20:31766663:+;chr20:31770390:+;chr20:31794006:+;chr20:31801800:+	proximal	FALSE
ING2	0.566706021251476	0.45157083279635	0.571341105685129	0.2	0.409090909090909	0.209090909090909	chr4:183510679:+_vs_chr4:183511096:+	0.418181818181818	chr4:183510679:+;chr4:183511096:+	distal	FALSE
DOK5	2.62561043407415	0.453017386806968	0.572745812718832	0.820512820512821	0.862671660424469	0.0421588399116488	chr20:54495154:+_vs_chr20:54590694:+	0.150100835494094	chr20:54495154:+;chr20:54590694:+;chr20:54650883:+;chr20:54651171:+	distal	FALSE
HSPBP1	0.560875165865343	0.453907839739202	0.573445883587434	0.517241379310345	0.623188405797101	0.105947026486757	chr19:55262339:-_vs_chr19:55262223:-	0.211894052973513	chr19:55262223:-;chr19:55262339:-	distal	FALSE
HNRNPR	1.57163709641057	0.455746498585591	0.575341947436072	0.5	0.51528384279476	0.0152838427947598	chr1:23321557:-_vs_chr1:23311244:-	0.0891065738227311	chr1:23309788:-;chr1:23311244:-;chr1:23321557:-	distal	FALSE
RAP1A	0.551007846320346	0.457906180876786	0.577640167431975	0.9	0.729166666666667	-0.170833333333333	chr1:111709198:+_vs_chr1:111713114:+	-0.341666666666667	chr1:111709198:+;chr1:111713114:+	proximal	FALSE
LSM8	0.547889610389611	0.459181282553577	0.57881992908123	0.7	0.466666666666667	-0.233333333333333	chr7:118192826:+_vs_chr7:118193854:+	-0.466666666666667	chr7:118192826:+;chr7:118193854:+	proximal	FALSE
GOLGA8A	2.58279932463606	0.460513030241877	0.579677486996657	0.685185185185185	0.619047619047619	-0.0661375661375662	chr15:34387438:-_vs_chr15:34385743:-	-0.242630385487528	chr15:34381369:-;chr15:34383794:-;chr15:34385743:-;chr15:34387438:-	proximal	FALSE
CDC27	0.5439235107563	0.460811229519352	0.579677486996657	0.739130434782609	0.545454545454545	-0.193675889328063	chr17:47142415:-_vs_chr17:47142376:-	-0.387351778656126	chr17:47142376:-;chr17:47142415:-	proximal	FALSE
JTB	0.54375	0.460882746561053	0.579677486996657	0.103448275862069	0.160919540229885	0.0574712643678161	chr1:153974524:-_vs_chr1:153974288:-	0.114942528735632	chr1:153974288:-;chr1:153974524:-	distal	FALSE
PRPF40A	0.535714285714286	0.464214312771031	0.583436881659828	0.444444444444444	0.666666666666667	0.222222222222222	chr2:152673660:-_vs_chr2:152672551:-	0.444444444444444	chr2:152672551:-;chr2:152673660:-	distal	FALSE
FXR1	0.531395778814427	0.466020635555492	0.585275178724929	0.818181818181818	0.702127659574468	-0.11605415860735	chr3:180957913:+_vs_chr3:180976255:+	-0.2321083172147	chr3:180957913:+;chr3:180976255:+	proximal	FALSE
AGPAT5	0.522927650195097	0.469595494630894	0.589271952581473	0.842105263157895	0.709677419354839	-0.132427843803056	chr8:6724907:+_vs_chr8:6757209:+	-0.264855687606112	chr8:6724907:+;chr8:6757209:+	proximal	FALSE
