gene_id	chisq	pvalue	adj_pvalue	PgG2M	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PTP4A1	0.540350877192983	0.462287347947838	0.614813225868708	0.0833333333333333	0.223684210526316	-0.140350877192982	chr6:63581456:+_vs_chr6:63582427:+	-0.280701754385965	chr6:63581456:+;chr6:63582427:+	proximal	FALSE
SBDS	1.5411829740188	0.462739283074328	0.614813225868708	1	0.529850746268657	0.470149253731343	chr7:66991268:-_vs_chr7:66987700:-	0.940298507462687	chr7:66987700:-;chr7:66987972:-;chr7:66991268:-	distal	FALSE
KAT7	0.537062937062937	0.463652495869384	0.614848598350399	0.75	0.4	0.35	chr17:49811537:+_vs_chr17:49829096:+	0.7	chr17:49811537:+;chr17:49829096:+	distal	FALSE
CCAR1	0.535714285714286	0.464214312771032	0.614848598350399	0.464285714285714	1	-0.535714285714286	chr10:68749254:+_vs_chr10:68761114:+	-1.07142857142857	chr10:68749254:+;chr10:68761114:+	proximal	FALSE
ANP32B	0.5312160445801	0.466096057363145	0.616379365578365	0.290322580645161	0.181818181818182	0.108504398826979	chr9:98015800:+_vs_chr9:98015943:+	0.217008797653959	chr9:98015800:+;chr9:98015943:+	distal	FALSE
SMG8	0.527777777777778	0.467542629043774	0.617330780805854	0	0.527777777777778	-0.527777777777778	chr17:59212869:+_vs_chr17:59215237:+	-1.05555555555556	chr17:59212869:+;chr17:59215237:+	proximal	FALSE
HBP1	0.499918540241121	0.479535917082364	0.632183219880322	0	0.387096774193548	-0.387096774193548	chr7:107200197:+_vs_chr7:107202522:+	-0.774193548387097	chr7:107200197:+;chr7:107202522:+	proximal	FALSE
FBXL5	0.483870967741935	0.486674139509295	0.64021958467928	0.444444444444444	0.645161290322581	-0.200716845878136	chr4:15638632:-_vs_chr4:15605006:-	-0.401433691756272	chr4:15605006:-;chr4:15638632:-	proximal	FALSE
EIF4A2	0.482837187294273	0.487139990227108	0.64021958467928	0.777777777777778	0.843537414965986	-0.0657596371882087	chr3:186789767:+_vs_chr3:186789897:+	-0.131519274376417	chr3:186789767:+;chr3:186789897:+	proximal	FALSE
BZW1	0.47125	0.492412671506357	0.646148930616534	0.833333333333333	0.716666666666667	0.116666666666667	chr2:200818771:+_vs_chr2:200823837:+	0.233333333333333	chr2:200818771:+;chr2:200823837:+	distal	FALSE
HNRNPUL2	0.463196539299481	0.496133843256718	0.65002721130394	0.2	0.333333333333333	-0.133333333333333	chr11:62721875:-_vs_chr11:62714752:-	-0.266666666666667	chr11:62714752:-;chr11:62721875:-	proximal	FALSE
CS	0.457386363636364	0.49884799943446	0.65209531311331	1	0.476190476190476	0.523809523809524	chr12:56273030:-_vs_chr12:56271701:-	1.04761904761905	chr12:56271701:-;chr12:56273030:-	distal	FALSE
MPPED2	0.456533596730515	0.499248472937163	0.65209531311331	0.261904761904762	0.34375	-0.0818452380952381	chr11:30411121:-_vs_chr11:30410224:-	-0.163690476190476	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
LARS1	0.439593301435407	0.50731881676581	0.661618549054029	0.166666666666667	0.416666666666667	-0.25	chr5:146160390:-_vs_chr5:146113911:-	-0.5	chr5:146113911:-;chr5:146160390:-	proximal	FALSE
MAP1LC3B	0.423688271604938	0.515102382317099	0.670297344585213	0	0.5	-0.5	chr16:87403382:+_vs_chr16:87404774:+	-1	chr16:87403382:+;chr16:87404774:+	proximal	FALSE
PTMA	0.422781042371681	0.515552610146224	0.670297344585213	0.821138211382114	0.785388127853881	0.0357500835282326	chr2:231713104:+_vs_chr2:231713541:+	0.0715001670564651	chr2:231713104:+;chr2:231713541:+	distal	FALSE
NAXE	0.416680118375034	0.518598266329652	0.673226189776566	0.2	0.457627118644068	-0.257627118644068	chr1:156594137:+_vs_chr1:156594299:+	-0.515254237288136	chr1:156594137:+;chr1:156594299:+	proximal	FALSE
UPF3A	0.40922619047619	0.522362521988768	0.677077528501471	0.833333333333333	0.592592592592593	0.240740740740741	chr13:114291766:+_vs_chr13:114305805:+	0.481481481481482	chr13:114291766:+;chr13:114305805:+	distal	FALSE
SF3B1	2.24368599890988	0.523394926431771	0.677381543506972	0.488888888888889	0.537313432835821	-0.0484245439469319	chr2:197408481:-_vs_chr2:197405105:-	-0.216915422885572	chr2:197391980:-;chr2:197401419:-;chr2:197405105:-;chr2:197408481:-	proximal	FALSE
SYNE2	2.22443181818182	0.527152111015066	0.680635249625585	0.5	0.467948717948718	0.032051282051282	chr14:63995157:+_vs_chr14:64048140:+	0.615384615384615	chr14:63954891:+;chr14:63995086:+;chr14:63995157:+;chr14:64048140:+	distal	FALSE
RPL23A	0.399181319366504	0.527512360722774	0.680635249625585	0.0185185185185185	0.05	-0.0314814814814815	chr17:28723936:+_vs_chr17:28724351:+	-0.062962962962963	chr17:28723936:+;chr17:28724351:+	proximal	FALSE
PSMD10	0.391353955375254	0.531588562668643	0.684853853878115	0.724137931034483	0.617647058823529	0.106490872210953	chrX:108085038:-_vs_chrX:108084218:-	0.212981744421907	chrX:108084218:-;chrX:108085038:-	distal	FALSE
KIF4A	1.23275335775336	0.539897118497258	0.694504020612382	0.525641025641026	0.25	0.275641025641026	chrX:70330267:+_vs_chrX:70374194:+	0.602564102564103	chrX:70302059:+;chrX:70330267:+;chrX:70374194:+	distal	FALSE
NUCKS1	1.22803923934329	0.541171188910015	0.695089772140095	0.336448598130841	0.30188679245283	0.0345618056780109	chr1:205719595:-_vs_chr1:205719554:-	0.169987656497972	chr1:205718354:-;chr1:205719554:-;chr1:205719595:-	distal	FALSE
MOB3B	0.366271219135802	0.545043821994983	0.699006351773022	0.444444444444444	0.75	-0.305555555555556	chr9:27329751:-_vs_chr9:27329157:-	-0.611111111111111	chr9:27329157:-;chr9:27329751:-	proximal	FALSE
SEC63	0.359274193548387	0.5489096063556	0.702902346600157	1	0.516129032258065	0.483870967741935	chr6:107883000:-_vs_chr6:107870754:-	0.967741935483871	chr6:107870754:-;chr6:107883000:-	distal	FALSE
ASPH	0.355690825437318	0.550909235682144	0.704400513695994	0.111111111111111	0.267857142857143	-0.156746031746032	chr8:61624548:-_vs_chr8:61618985:-	-0.313492063492063	chr8:61618985:-;chr8:61624548:-	proximal	FALSE
COL9A1	0.345394453071083	0.556731868974252	0.710774972570136	0.125	0.238095238095238	-0.113095238095238	chr6:70216650:-_vs_chr6:70216126:-	-0.226190476190476	chr6:70216126:-;chr6:70216650:-	proximal	FALSE
SPAG9	0.324840600575895	0.568713040213408	0.724981037749524	0.615384615384615	0.454545454545455	0.160839160839161	chr17:50998508:-_vs_chr17:50962174:-	0.321678321678322	chr17:50962174:-;chr17:50998508:-	distal	FALSE
CD99	0.317922456681085	0.572858855433301	0.729171166810903	0.441176470588235	0.523809523809524	-0.0826330532212886	chrX:2741309:+_vs_chrY:2741309:+	-0.165266106442577	chrX:2741309:+;chrY:2741309:+	proximal	FALSE
STARD3NL	0.313392857142857	0.575605617212567	0.731570612295612	0.538461538461538	0.357142857142857	0.181318681318681	chr7:38230410:+_vs_chr7:38230669:+	0.362637362637363	chr7:38230410:+;chr7:38230669:+	distal	FALSE
BTG2	0.311111111111111	0.576999162248741	0.732245573616115	0.714285714285714	0.866666666666667	-0.152380952380952	chr1:203307568:+_vs_chr1:203309602:+	-0.304761904761905	chr1:203307568:+;chr1:203309602:+	proximal	FALSE
MRPS18C	1.08368983957219	0.581674119741816	0.737076608448958	0.625	0.529411764705882	0.0955882352941176	chr4:83460999:+_vs_chr4:83461237:+	0.316176470588235	chr4:83460999:+;chr4:83461237:+;chr4:83461423:+	distal	FALSE
PSMA4	0.300989145658263	0.583262978822311	0.73767287981256	0.84	0.75	0.09	chr15:78548934:+_vs_chr15:78549192:+	0.18	chr15:78548934:+;chr15:78549192:+	distal	FALSE
SGO2	0.3	0.583882420770365	0.73767287981256	0.45	0.75	-0.3	chr2:200571821:+_vs_chr2:200583780:+	-0.6	chr2:200571821:+;chr2:200583780:+	proximal	FALSE
EIF5	0.298473008956406	0.584841294283333	0.737786417305423	0.117647058823529	0.0827067669172932	0.0349402919062362	chr14:103338372:+_vs_chr14:103342179:+	0.0698805838124723	chr14:103338372:+;chr14:103342179:+	distal	FALSE
EEF2	0.294951891884627	0.587064577047385	0.739492323313397	0.838709677419355	0.8	0.0387096774193548	chr19:3981408:-_vs_chr19:3976056:-	0.0774193548387097	chr19:3976056:-;chr19:3981408:-	distal	FALSE
ATP5MPL	0.289606227106227	0.590472979733102	0.741215021095216	0.111111111111111	0.260869565217391	-0.14975845410628	chr14:103912516:-_vs_chr14:103912288:-	-0.29951690821256	chr14:103912288:-;chr14:103912516:-	proximal	FALSE
PPP2CB	0.288324036511156	0.591296534105161	0.741215021095216	1	0.793103448275862	0.206896551724138	chr8:30786159:-_vs_chr8:30785616:-	0.413793103448276	chr8:30785616:-;chr8:30786159:-	distal	FALSE
SNX5	0.287891086186541	0.591575152048791	0.741215021095216	0.523809523809524	0.636363636363636	-0.112554112554113	chr20:17942331:-_vs_chr20:17941600:-	-0.225108225108225	chr20:17941600:-;chr20:17942331:-	proximal	FALSE
ATF3	1.04875283446712	0.591924363136109	0.741215021095216	1	0.729166666666667	0.270833333333333	chr1:212619534:+_vs_chr1:212620775:+	0.541666666666667	chr1:212619534:+;chr1:212620650:+;chr1:212620775:+	distal	FALSE
USP10	0.285714285714286	0.592980098017427	0.741333199212533	0.25	0.535714285714286	-0.285714285714286	chr16:84744942:+_vs_chr16:84779922:+	-0.571428571428571	chr16:84744942:+;chr16:84779922:+	proximal	FALSE
RPL7	0.284502629035629	0.593765106554208	0.741333199212533	0.937062937062937	0.95320197044335	-0.0161390333804127	chr8:73291123:-_vs_chr8:73290641:-	-0.0322780667608254	chr8:73290641:-;chr8:73291123:-	proximal	FALSE
GRB2	0.279415743570155	0.597084414965314	0.74438277284222	0.357142857142857	0.272727272727273	0.0844155844155844	chr17:75320341:-_vs_chr17:75320015:-	0.168831168831169	chr17:75320015:-;chr17:75320341:-	distal	FALSE
VDAC2	0.27259621783496	0.601595500642648	0.748907008864528	0.354166666666667	0.295918367346939	0.0582482993197279	chr10:75231272:+_vs_chr10:75231448:+	0.116496598639456	chr10:75231272:+;chr10:75231448:+	distal	FALSE
FBXO32	2.73140141280641	0.603731059120366	0.750465108628391	0.35	0.365107913669065	-0.0151079136690647	chr8:123526999:-_vs_chr8:123503125:-	0.339568345323741	chr8:123502406:-;chr8:123502437:-;chr8:123503003:-;chr8:123503125:-;chr8:123526999:-	distal	FALSE
ELOB	0.26048646128527	0.6097861462467	0.756883681525509	0.0789473684210526	0.127272727272727	-0.0483253588516746	chr16:2771946:-_vs_chr16:2771414:-	-0.0966507177033493	chr16:2771414:-;chr16:2771946:-	proximal	FALSE
GLUL	0.248299924521729	0.618274704858938	0.766299597701078	0.815789473684211	0.877551020408163	-0.0617615467239527	chr1:182383797:-_vs_chr1:182382896:-	-0.123523093447905	chr1:182382896:-;chr1:182383797:-	proximal	FALSE
LHX2	0.24	0.624206114766406	0.772523311132184	0.625	0.553571428571429	0.0714285714285714	chr9:124033190:+_vs_chr9:124033301:+	0.142857142857143	chr9:124033190:+;chr9:124033301:+	distal	FALSE
TGIF1	0.234171913557732	0.62844752446819	0.774784535645806	0.571428571428571	0.737704918032787	-0.166276346604216	chr18:3458346:+_vs_chr18:3458411:+	-0.332552693208431	chr18:3458346:+;chr18:3458411:+	proximal	FALSE
GCA	0.234145894428153	0.628466605441836	0.774784535645806	0.107142857142857	0.177777777777778	-0.0706349206349206	chr2:162361122:+_vs_chr2:162361428:+	-0.141269841269841	chr2:162361122:+;chr2:162361428:+	proximal	FALSE
DNAJC15	0.233731112637363	0.62877096002351	0.774784535645806	0	0.30952380952381	-0.30952380952381	chr13:43107418:+_vs_chr13:43109174:+	-0.619047619047619	chr13:43107418:+;chr13:43109174:+	proximal	FALSE
MEIS2	0.220689655172414	0.638514937454975	0.785650988259817	0.333333333333333	0.655172413793103	-0.32183908045977	chr15:37036848:-_vs_chr15:36891031:-	-0.64367816091954	chr15:36891031:-;chr15:37036848:-	proximal	FALSE
ZNF83	0.215924426450742	0.642163003432669	0.788996222741441	0.65	0.5	0.15	chr19:52618088:-_vs_chr19:52612377:-	0.3	chr19:52612377:-;chr19:52618088:-	distal	FALSE
KPNA2	0.213609791963693	0.6439526791306	0.790051769626993	0.953771289537713	1	-0.0462287104622872	chr17:68046631:+_vs_chr17:68046854:+	-0.0924574209245743	chr17:68046631:+;chr17:68046854:+	proximal	FALSE
MPP5	0.211829004329004	0.645337610713724	0.790608414857073	0	0.428571428571429	-0.428571428571429	chr14:67316875:+_vs_chr14:67317474:+	-0.857142857142857	chr14:67316875:+;chr14:67317474:+	proximal	FALSE
TUBA1A	0.206587723982305	0.649455159428756	0.792966803886197	0.996426018584703	0.994668246445498	0.00175777213920569	chr12:49185002:-_vs_chr12:49184799:-	0.00351554427841142	chr12:49184799:-;chr12:49185002:-	distal	FALSE
GTF2F1	0.206079138386124	0.649858047752926	0.792966803886197	0.8	0.6875	0.1125	chr19:6389604:-_vs_chr19:6379572:-	0.225	chr19:6379572:-;chr19:6389604:-	distal	FALSE
GDI2	0.20581861611999	0.650064659016246	0.792966803886197	0.59375	0.662162162162162	-0.0684121621621622	chr10:5765913:-_vs_chr10:5765223:-	-0.136824324324324	chr10:5765223:-;chr10:5765913:-	proximal	FALSE
TROAP	0.199547511312217	0.655086329989659	0.79794590267033	0.735294117647059	0.5	0.235294117647059	chr12:49324372:+_vs_chr12:49331731:+	0.470588235294118	chr12:49324372:+;chr12:49331731:+	distal	FALSE
SRI	0.835113280396299	0.658654184487976	0.800349614570632	0.474137931034483	0.424528301886792	0.0496096291476903	chr7:88205851:-_vs_chr7:88205115:-	0.104749512036435	chr7:88205115:-;chr7:88205851:-;chr7:88206289:-	distal	FALSE
PID1	0.194807559864378	0.658945089028118	0.800349614570632	0.272727272727273	0.416666666666667	-0.143939393939394	chr2:229024832:-_vs_chr2:229023989:-	-0.287878787878788	chr2:229023989:-;chr2:229024832:-	proximal	FALSE
DMTF1	0.184286301933361	0.667715246172457	0.80984320571488	0	0.423076923076923	-0.423076923076923	chr7:87182173:+_vs_chr7:87196050:+	-0.846153846153846	chr7:87182173:+;chr7:87196050:+	proximal	FALSE
VEZF1	0.179966517857143	0.671402016140861	0.81315308374264	0.5	0.657142857142857	-0.157142857142857	chr17:57974459:-_vs_chr17:57972572:-	-0.314285714285714	chr17:57972572:-;chr17:57974459:-	proximal	FALSE
MRPS11	0.169370084694495	0.680672241088803	0.823039993219295	1	0.586206896551724	0.413793103448276	chr15:88474224:+_vs_chr15:88478264:+	0.827586206896552	chr15:88474224:+;chr15:88478264:+	distal	FALSE
C1orf61	0.168437435358565	0.681504258225164	0.823039993219295	0.957264957264957	0.969804618117229	-0.0125396608522719	chr1:156407365:-_vs_chr1:156404256:-	-0.0250793217045437	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
RAD51AP1	0.161186974789916	0.688066041083069	0.829784188749326	0.545454545454545	0.4	0.145454545454545	chr12:4553080:+_vs_chr12:4560047:+	0.290909090909091	chr12:4553080:+;chr12:4560047:+	distal	FALSE
SRSF5	0.729211098676015	0.694470531219061	0.835357180923847	0.641304347826087	0.693661971830986	-0.0523576240048991	chr14:69771079:+_vs_chr14:69772005:+	-0.104715248009798	chr14:69771079:+;chr14:69771680:+;chr14:69772005:+	proximal	FALSE
LINC00461	0.154092087857291	0.694655088023835	0.835357180923847	0.405405405405405	0.344262295081967	0.0611431103234382	chr5:88667135:-_vs_chr5:88667044:-	0.122286220646876	chr5:88667044:-;chr5:88667135:-	distal	FALSE
CALM2	0.718459611881586	0.698213879216167	0.837567781690639	0.446078431372549	0.452830188679245	-0.0067517573066963	chr2:47160169:-_vs_chr2:47160106:-	-0.029966703662597	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	proximal	FALSE
DHX38	0.15007215007215	0.698466418653678	0.837567781690639	0.4	0.619047619047619	-0.219047619047619	chr16:72096953:+_vs_chr16:72112907:+	-0.438095238095238	chr16:72096953:+;chr16:72112907:+	proximal	FALSE
SECISBP2	0.148147737355812	0.700311768316865	0.838596179550096	1	0.6	0.4	chr9:89334706:+_vs_chr9:89338529:+	0.8	chr9:89334706:+;chr9:89338529:+	distal	FALSE
GPS2	0.143866159280128	0.704467380935711	0.839726115045734	0.9	0.787234042553192	0.112765957446809	chr17:7314531:-_vs_chr17:7312675:-	0.225531914893617	chr17:7312675:-;chr17:7314531:-	distal	FALSE
ACTR3B	0.143482620320856	0.704843072531424	0.839726115045734	1	0.607843137254902	0.392156862745098	chr7:152854982:+_vs_chr7:152855374:+	0.784313725490196	chr7:152854982:+;chr7:152855374:+	distal	FALSE
CLIP3	0.142899408284023	0.705415453751874	0.839726115045734	0.571428571428571	0.41025641025641	0.161172161172161	chr19:36015729:-_vs_chr19:36014660:-	0.322344322344322	chr19:36014660:-;chr19:36015729:-	distal	FALSE
SRPK2	0.141165865384615	0.707124724325499	0.839726115045734	0.555555555555556	0.4	0.155555555555556	chr7:105143286:-_vs_chr7:105142445:-	0.311111111111111	chr7:105142445:-;chr7:105143286:-	distal	FALSE
PSMD2	0.140619079196665	0.707666337874056	0.839726115045734	0.642857142857143	0.724137931034483	-0.0812807881773399	chr3:184306461:+_vs_chr3:184309050:+	-0.16256157635468	chr3:184306461:+;chr3:184309050:+	proximal	FALSE
HADHB	0.140499084249084	0.707785358317673	0.839726115045734	0.714285714285714	0.8	-0.0857142857142857	chr2:26290100:+_vs_chr2:26290465:+	-0.171428571428571	chr2:26290100:+;chr2:26290465:+	proximal	FALSE
CHMP5	0.140102721627692	0.70817891445553	0.839726115045734	0.555555555555556	0.655172413793103	-0.0996168582375478	chr9:33281169:+_vs_chr9:33281510:+	-0.199233716475096	chr9:33281169:+;chr9:33281510:+	proximal	FALSE
KIF23	0.675	0.713551974706502	0.84372227142921	0.425	0.5	-0.075	chr15:69438391:+_vs_chr15:69448423:+	-0.3	chr15:69438315:+;chr15:69438391:+;chr15:69448423:+	proximal	FALSE
UBE2V1	0.134313574938575	0.714000842369121	0.84372227142921	0.363636363636364	0.25	0.113636363636364	chr20:50082755:-_vs_chr20:50081365:-	0.227272727272727	chr20:50081365:-;chr20:50082755:-	distal	FALSE
VAPA	0.133793871949484	0.714530404190344	0.84372227142921	0.863636363636364	0.915254237288136	-0.051617873651772	chr18:9950555:+_vs_chr18:9954802:+	-0.103235747303544	chr18:9950555:+;chr18:9954802:+	proximal	FALSE
ATP6V1C1	0.123421717171717	0.725352589565875	0.855311595196427	0.333333333333333	0.529411764705882	-0.196078431372549	chr8:103063193:+_vs_chr8:103066373:+	-0.392156862745098	chr8:103063193:+;chr8:103066373:+	proximal	FALSE
NAP1L4	0.0964174877218357	0.756171898004469	0.889912697868459	0.782608695652174	0.703703703703704	0.0789049919484702	chr11:2958488:-_vs_chr11:2944437:-	0.15780998389694	chr11:2944437:-;chr11:2958488:-	distal	FALSE
HMGN1	0.0959111933395006	0.756792659435839	0.889912697868459	0.808510638297872	0.843478260869565	-0.0349676225716929	chr21:39345242:-_vs_chr21:39342317:-	-0.0699352451433858	chr21:39342317:-;chr21:39345242:-	proximal	FALSE
TMA7	0.0924986425139684	0.761024361185967	0.893651013342858	0.409836065573771	0.447916666666667	-0.0380806010928962	chr3:48444041:+_vs_chr3:48444205:+	-0.0761612021857923	chr3:48444041:+;chr3:48444205:+	proximal	FALSE
PTTG1	0.0912844563841331	0.762550542285596	0.894206367956451	0.924764890282132	0.961538461538462	-0.0367735712563299	chr5:160422892:+_vs_chr5:160428739:+	-0.0735471425126597	chr5:160422892:+;chr5:160428739:+	proximal	FALSE
PFDN4	0.0895568419675563	0.764741296960917	0.894677934789988	0.615384615384615	0.685714285714286	-0.0703296703296703	chr20:54219203:+_vs_chr20:54219410:+	-0.140659340659341	chr20:54219203:+;chr20:54219410:+	proximal	FALSE
HMGN2	0.0893067912977495	0.76506028345999	0.894677934789988	0.913654618473896	0.922118380062305	-0.00846376158840967	chr1:26475228:+_vs_chr1:26475972:+	-0.0169275231768194	chr1:26475228:+;chr1:26475972:+	proximal	FALSE
FBXL3	0.0791948523345982	0.778391501158887	0.909015659537683	1	0.344827586206897	0.655172413793103	chr13:77006285:-_vs_chr13:77005264:-	1.31034482758621	chr13:77005264:-;chr13:77006285:-	distal	FALSE
PHB	0.0757366828795401	0.783160293887762	0.913328419657569	0.285714285714286	0.216216216216216	0.0694980694980695	chr17:49404835:-_vs_chr17:49404052:-	0.138996138996139	chr17:49404052:-;chr17:49404835:-	distal	FALSE
TPM2	0.0747282608695652	0.784572882685526	0.913720682304543	0.111111111111111	0.217391304347826	-0.106280193236715	chr9:35682926:-_vs_chr9:35682008:-	-0.21256038647343	chr9:35682008:-;chr9:35682926:-	proximal	FALSE
SGCB	0.0698056200657841	0.791620007384271	0.919860359789717	0.666666666666667	0.724137931034483	-0.0574712643678161	chr4:52023696:-_vs_chr4:52022924:-	-0.114942528735632	chr4:52022924:-;chr4:52023696:-	proximal	FALSE
APP	0.0695372846108141	0.792011687875481	0.919860359789717	0.136363636363636	0.174603174603175	-0.0382395382395382	chr21:25880809:-_vs_chr21:25880550:-	-0.0764790764790765	chr21:25880550:-;chr21:25880809:-	proximal	FALSE
AKAP12	0.0665322580645161	0.796454388765663	0.922719934064526	0	0.354838709677419	-0.354838709677419	chr6:151349393:+_vs_chr6:151356774:+	-0.709677419354839	chr6:151349393:+;chr6:151356774:+	proximal	FALSE
UBE2D3	0.0664032567049808	0.796647481353707	0.922719934064526	0.583333333333333	0.48936170212766	0.0939716312056738	chr4:102796590:-_vs_chr4:102795976:-	0.187943262411348	chr4:102795976:-;chr4:102796590:-	distal	FALSE
CCNL1	0.0652173913043478	0.798431964808643	0.92352689117512	1	0.652173913043478	0.347826086956522	chr3:157154264:-_vs_chr3:157149936:-	0.695652173913043	chr3:157149936:-;chr3:157154264:-	distal	FALSE
NEK6	0.0604948687130177	0.805715483159033	0.930683598914312	0.384615384615385	0.5	-0.115384615384615	chr9:124351458:+_vs_chr9:124352413:+	-0.230769230769231	chr9:124351458:+;chr9:124352413:+	proximal	FALSE
CCN1	0.0593533877211401	0.807520871592434	0.931501657584207	1	0.99109131403118	0.00890868596881955	chr1:85582769:+_vs_chr1:85583705:+	0.0178173719376392	chr1:85582769:+;chr1:85583705:+	distal	FALSE
PWP1	0.0583856371332652	0.809065943704823	0.932017620360101	0.444444444444444	0.333333333333333	0.111111111111111	chr12:107697588:+_vs_chr12:107712468:+	0.222222222222222	chr12:107697588:+;chr12:107712468:+	distal	FALSE
RPL7L1	0.0570175438596492	0.811273491280074	0.933147521437826	0.571428571428571	0.421052631578947	0.150375939849624	chr6:42887905:+_vs_chr6:42889889:+	0.300751879699248	chr6:42887905:+;chr6:42889889:+	distal	FALSE
DHRS7	0.0563474658869396	0.812364942702927	0.933147521437826	0.631578947368421	0.722222222222222	-0.0906432748538012	chr14:60154043:-_vs_chr14:60144802:-	-0.181286549707602	chr14:60144802:-;chr14:60154043:-	proximal	FALSE
PSMA7	0.0554749157404631	0.813796515910422	0.933147521437826	0.450980392156863	0.483221476510067	-0.0322410843532044	chr20:62136866:-_vs_chr20:62136733:-	-0.0644821687064088	chr20:62136733:-;chr20:62136866:-	proximal	FALSE
TIMP3	0.0550830889540567	0.814443243092378	0.933147521437826	0	0.340909090909091	-0.340909090909091	chr22:32859702:+_vs_chr22:32860569:+	-0.681818181818182	chr22:32859702:+;chr22:32860569:+	proximal	FALSE
ZFP36L1	0.0539811066126855	0.816275232057787	0.933986080885528	1	0.657894736842105	0.342105263157895	chr14:68788127:-_vs_chr14:68787662:-	0.684210526315789	chr14:68787662:-;chr14:68788127:-	distal	FALSE
RPL5	0.0500700280112045	0.822941464609483	0.940346303436677	0.9	0.92	-0.02	chr1:92840633:+_vs_chr1:92841921:+	-0.04	chr1:92840633:+;chr1:92841921:+	proximal	FALSE
H3-3A	0.0488512664995907	0.825074348309301	0.941516292627146	0.863013698630137	0.87593984962406	-0.0129261509939231	chr1:226071846:+_vs_chr1:226072002:+	-0.0258523019878463	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
CALR	0.0481284182115208	0.826352568039659	0.941709168141839	0.740740740740741	0.789473684210526	-0.0487329434697856	chr19:12943762:+_vs_chr19:12944473:+	-0.0974658869395712	chr19:12943762:+;chr19:12944473:+	proximal	FALSE
SELENOK	0.0455729166666667	0.830954037145555	0.945683616000772	0.75	0.814814814814815	-0.0648148148148148	chr3:53885272:-_vs_chr3:53885199:-	-0.12962962962963	chr3:53885199:-;chr3:53885272:-	proximal	FALSE
ATRX	0.0433513120333773	0.835065173444452	0.947572383618256	0.25	0.347826086956522	-0.0978260869565217	chrX:77684359:-_vs_chrX:77683973:-	-0.195652173913043	chrX:77683973:-;chrX:77684359:-	proximal	FALSE
RPRD1A	0.0433513120333773	0.835065173444452	0.947572383618256	0.25	0.347826086956522	-0.0978260869565217	chr18:35991854:-_vs_chr18:35989828:-	-0.195652173913043	chr18:35989828:-;chr18:35991854:-	proximal	FALSE
ZFAND5	0.0428743882757184	0.835961973298085	0.947572383618256	0.708333333333333	0.653061224489796	0.0552721088435375	chr9:72355652:-_vs_chr9:72354458:-	0.110544217687075	chr9:72354458:-;chr9:72355652:-	distal	FALSE
NCL	0.0370192307692307	0.847425898711332	0.959286117341227	0.32	0.269230769230769	0.0507692307692308	chr2:231459020:-_vs_chr2:231454750:-	0.101538461538461	chr2:231454750:-;chr2:231459020:-	distal	FALSE
CARHSP1	0.0362230654293803	0.849055576507096	0.959851111124533	0.492957746478873	0.519607843137255	-0.0266500966583817	chr16:8854913:-_vs_chr16:8852947:-	-0.0533001933167633	chr16:8852947:-;chr16:8854913:-	proximal	FALSE
ATP1B1	0.034438775510204	0.852776591775435	0.962775700023064	0.461538461538462	0.571428571428571	-0.10989010989011	chr1:169131618:+_vs_chr1:169131777:+	-0.21978021978022	chr1:169131618:+;chr1:169131777:+	proximal	FALSE
JKAMP	0.0309188569044639	0.860421539734658	0.970116716115173	0	0.319148936170213	-0.319148936170213	chr14:59504709:+_vs_chr14:59505343:+	-0.638297872340426	chr14:59504709:+;chr14:59505343:+	proximal	FALSE
ITGB1	0.0291666666666667	0.86439477984566	0.972326871361527	0.5	0.388888888888889	0.111111111111111	chr10:32929917:-_vs_chr10:32900397:-	0.222222222222222	chr10:32900397:-;chr10:32929917:-	distal	FALSE
MDH1	0.0290462438405477	0.864672306098884	0.972326871361527	0.704545454545455	0.738461538461539	-0.0339160839160839	chr2:63606958:+_vs_chr2:63607197:+	-0.0678321678321678	chr2:63606958:+;chr2:63607197:+	proximal	FALSE
ZNF608	0.0283310439560439	0.866332892322044	0.972576711288816	0.333333333333333	0.428571428571429	-0.0952380952380952	chr5:124649662:-_vs_chr5:124648255:-	-0.19047619047619	chr5:124648255:-;chr5:124649662:-	proximal	FALSE
GLOD4	0.0279673542831437	0.867185595342325	0.972576711288816	0.666666666666667	0.578947368421053	0.087719298245614	chr17:771370:-_vs_chr17:759330:-	0.175438596491228	chr17:759330:-;chr17:771370:-	distal	FALSE
GGNBP2	0.281997607655502	0.868490350561102	0.972755023253794	0.611111111111111	0.59375	0.017361111111111	chr17:36560810:+_vs_chr17:36586172:+	0.142361111111111	chr17:36560810:+;chr17:36586172:+;chr17:36589848:+	distal	FALSE
SLC25A6	0.694884873385197	0.874406414144447	0.978090969181338	0.412698412698413	0.391498881431767	0.0211995312666454	chrX:1386272:-_vs_chrX:1386138:-	0.0688718440396292	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	FALSE
