gene_id	chisq	pvalue	adj_pvalue	PgG2M	PgS	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NAE1	3.98335084033614	0.0459520632323118	0.104265500199631	0.95	0.676470588235294	0.273529411764706	chr16:66816993:-_vs_chr16:66802878:-	0.547058823529412	chr16:66802878:-;chr16:66816993:-	distal	FALSE
SAFB2	3.93103448275862	0.0474027762608058	0.107243598770803	0.71875	0.375	0.34375	chr19:5610654:-_vs_chr19:5595431:-	0.6875	chr19:5595431:-;chr19:5610654:-	distal	FALSE
UQCR11	3.91496147946928	0.0478581121281971	0.107958997126398	0	0.139240506329114	-0.139240506329114	chr19:1598053:-_vs_chr19:1597190:-	-0.278481012658228	chr19:1597190:-;chr19:1598053:-	proximal	FALSE
DDOST	3.89038461538461	0.0485633009759861	0.108932238356848	0.291666666666667	0.59375	-0.302083333333333	chr1:20652186:-_vs_chr1:20651806:-	-0.604166666666667	chr1:20651806:-;chr1:20652186:-	proximal	FALSE
ASPM	11.1454975619209	0.0485703021539553	0.108932238356848	0.432941176470588	0.451851851851852	-0.0189106753812636	chr1:197143777:-_vs_chr1:197143597:-	0.316122004357299	chr1:197091013:-;chr1:197142638:-;chr1:197142697:-;chr1:197143597:-;chr1:197143777:-;chr1:197143958:-	distal	FALSE
PTPN11	3.8482350982351	0.0497983658117664	0.111364645158302	0	0.305555555555556	-0.305555555555556	chr12:112473017:+_vs_chr12:112509910:+	-0.611111111111111	chr12:112473017:+;chr12:112509910:+	proximal	FALSE
PGRMC1	3.84246521189121	0.0499699994706388	0.111427355141425	0.444444444444444	0.806451612903226	-0.362007168458781	chrX:119243919:+_vs_chrX:119244466:+	-0.724014336917563	chrX:119243919:+;chrX:119244466:+	proximal	FALSE
GNG4	3.83279887640845	0.0502589408772435	0.111750539027911	1	0.682926829268293	0.317073170731707	chr1:235551606:-_vs_chr1:235550832:-	0.634146341463415	chr1:235550832:-;chr1:235551606:-	distal	FALSE
SUB1	5.94957983193277	0.0510581593815714	0.113203233371713	0.19047619047619	0.274509803921569	-0.0840336134453782	chr5:32601333:+_vs_chr5:32601448:+	-0.436974789915966	chr5:32601333:+;chr5:32601448:+;chr5:32601957:+	proximal	FALSE
RRM2	5.93409618594611	0.0514549766765358	0.113758011113937	0.633333333333333	0.577981651376147	0.0553516819571865	chr2:10129800:+_vs_chr2:10129967:+	0.390214067278287	chr2:10129800:+;chr2:10129967:+;chr2:10131414:+	distal	FALSE
PAFAH1B1	3.76325352887853	0.0523905433265495	0.115497334151712	0.576923076923077	1	-0.423076923076923	chr17:2672918:+_vs_chr17:2681910:+	-0.846153846153846	chr17:2672918:+;chr17:2681910:+	proximal	FALSE
FAM76B	3.61578525641026	0.0572336963981383	0.125816851005539	1	0.4	0.6	chr11:95779643:-_vs_chr11:95775969:-	1.2	chr11:95775969:-;chr11:95779643:-	distal	FALSE
BBX	3.57907760642136	0.0585116320118866	0.12826278655713	1	0.363636363636364	0.636363636363636	chr3:107772739:+_vs_chr3:107772895:+	1.27272727272727	chr3:107772739:+;chr3:107772895:+	distal	FALSE
HNRNPD	5.61025479710601	0.0604990631884895	0.132245839533149	0.761904761904762	0.794117647058824	-0.0322128851540617	chr4:82359469:-_vs_chr4:82357313:-	-0.296918767507003	chr4:82353829:-;chr4:82357313:-;chr4:82359469:-	proximal	FALSE
POMZP3	3.50000793839803	0.0613685349734104	0.133769615560018	0.769230769230769	0.368421052631579	0.40080971659919	chr7:76625526:-_vs_chr7:76609988:-	0.801619433198381	chr7:76609988:-;chr7:76625526:-	distal	FALSE
BUB3	5.52542651215805	0.0631202743431862	0.13720261313813	0.778947368421053	0.747899159663866	0.0310482087571872	chr10:123164017:+_vs_chr10:123165365:+	0.150729765590447	chr10:123162345:+;chr10:123164017:+;chr10:123165365:+	distal	FALSE
CENPJ	5.50539311241066	0.0637557083501204	0.137480495342571	0.361111111111111	0.49	-0.128888888888889	chr13:24909807:-_vs_chr13:24899438:-	-0.462222222222222	chr13:24899438:-;chr13:24909807:-;chr13:24912658:-	proximal	FALSE
CSE1L	3.43632518796993	0.0637774007791978	0.137480495342571	0.142857142857143	0.473684210526316	-0.330827067669173	chr20:49096588:+_vs_chr20:49096949:+	-0.661654135338346	chr20:49096588:+;chr20:49096949:+	proximal	FALSE
MARCHF5	3.43626793465155	0.063779611241399	0.137480495342571	0.793103448275862	0.375	0.418103448275862	chr10:92351856:+_vs_chr10:92352068:+	0.836206896551724	chr10:92351856:+;chr10:92352068:+	distal	FALSE
PSMA7	3.40482832387341	0.0650058781755962	0.139735627324827	0.450980392156863	0.611842105263158	-0.160861713106295	chr20:62136866:-_vs_chr20:62136733:-	-0.32172342621259	chr20:62136733:-;chr20:62136866:-	proximal	FALSE
FBXO5	3.38309622685749	0.0658682064052806	0.141167299717799	0.837837837837838	0.655555555555556	0.182282282282282	chr6:152971182:-_vs_chr6:152970535:-	0.364564564564565	chr6:152970535:-;chr6:152971182:-	distal	FALSE
MELK	3.37890949578245	0.0660357342752076	0.141167299717799	1	0.6	0.4	chr9:36665447:+_vs_chr9:36677682:+	0.8	chr9:36665447:+;chr9:36677682:+	distal	FALSE
SMIM14	5.42589391128352	0.0663410143345108	0.14143029429555	0.363636363636364	0.607142857142857	-0.243506493506493	chr4:39551521:-_vs_chr4:39551449:-	-0.613636363636364	chr4:39550907:-;chr4:39551449:-;chr4:39551521:-	proximal	FALSE
RPS24	3.3563334274694	0.0669469712176281	0.141986147137002	0.818181818181818	0.912790697674419	-0.0946088794926003	chr10:78037246:+_vs_chr10:78040697:+	-0.189217758985201	chr10:78037246:+;chr10:78040697:+	proximal	FALSE
CCDC14	3.35582386363636	0.0669676931084313	0.141986147137002	0	0.523809523809524	-0.523809523809524	chr3:123931311:-_vs_chr3:123915169:-	-1.04761904761905	chr3:123915169:-;chr3:123931311:-	proximal	FALSE
SMARCD3	3.3369918250705	0.0677383440767909	0.143228760227765	1	0.865853658536585	0.134146341463415	chr7:151240995:-_vs_chr7:151238975:-	0.268292682926829	chr7:151238975:-;chr7:151240995:-	distal	FALSE
HERC2P2	3.27897923875433	0.0701725603724276	0.14797257295925	0.25	0.676470588235294	-0.426470588235294	chr15:22563065:+_vs_chr15:22590817:+	-0.852941176470588	chr15:22563065:+;chr15:22590817:+	proximal	FALSE
TSPAN5	3.25966583098936	0.0710035946105633	0.149319212514355	0	0.351351351351351	-0.351351351351351	chr4:98471208:-_vs_chr4:98470367:-	-0.702702702702703	chr4:98470367:-;chr4:98471208:-	proximal	FALSE
RSF1	3.23301091269841	0.0721678901066573	0.151357520872341	0.8	0.380952380952381	0.419047619047619	chr11:77725546:-_vs_chr11:77702389:-	0.838095238095238	chr11:77702389:-;chr11:77725546:-	distal	FALSE
HNRNPK	8.56046792093028	0.0730753956985663	0.152847727930155	0.488532110091743	0.536317567567568	-0.0477854574758244	chr9:83978257:-_vs_chr9:83968178:-	-0.0748202330771138	chr9:83968178:-;chr9:83968344:-;chr9:83968909:-;chr9:83974537:-;chr9:83978257:-	proximal	FALSE
CDK1	5.21224666964424	0.0738201658411102	0.153990453475004	0.746835443037975	0.859223300970874	-0.112387857932899	chr10:60794123:+_vs_chr10:60794849:+	-0.224775715865798	chr10:60794123:+;chr10:60794224:+;chr10:60794849:+	proximal	FALSE
HSPE1	3.18444557134738	0.0743422127471455	0.15466369193508	0.344262295081967	0.1875	0.156762295081967	chr2:197503383:+_vs_chr2:197503449:+	0.313524590163934	chr2:197503383:+;chr2:197503449:+	distal	FALSE
ATP5MPL	3.1705025275052	0.0749793729237459	0.155572174836435	0.111111111111111	0.491525423728814	-0.380414312617702	chr14:103912516:-_vs_chr14:103912288:-	-0.760828625235405	chr14:103912288:-;chr14:103912516:-	proximal	FALSE
RPL7	3.15467204378447	0.0757099029623438	0.156549348687916	0.937062937062937	0.980099502487562	-0.0430365654246251	chr8:73291123:-_vs_chr8:73290641:-	-0.0860731308492502	chr8:73290641:-;chr8:73291123:-	proximal	FALSE
TMED4	5.15789473684211	0.0758538081271346	0.156549348687916	0.5	0.571428571428571	-0.0714285714285714	chr7:44579380:-_vs_chr7:44578310:-	-0.5	chr7:44577894:-;chr7:44578310:-;chr7:44579380:-	proximal	FALSE
ATAD2	3.14613095238095	0.0761072226897118	0.156655715669009	1	0.3	0.7	chr8:123370969:-_vs_chr8:123320502:-	1.4	chr8:123320502:-;chr8:123370969:-	distal	FALSE
LSM14A	5.13965582939368	0.0765487171997502	0.157147631076736	0.220588235294118	0.434782608695652	-0.214194373401534	chr19:34219566:+_vs_chr19:34228096:+	-0.428388746803069	chr19:34219566:+;chr19:34219778:+;chr19:34228096:+	proximal	FALSE
FOS	3.11201760091257	0.0777166335035796	0.158811089734828	0.863157894736842	0.795847750865052	0.0673101438717902	chr14:75281900:+_vs_chr14:75282230:+	0.13462028774358	chr14:75281900:+;chr14:75282230:+	distal	FALSE
PARP1	5.10804233093604	0.077768317138189	0.158811089734828	0.0833333333333333	0.25	-0.166666666666667	chr1:226388689:-_vs_chr1:226360691:-	-0.333333333333333	chr1:226360691:-;chr1:226379623:-;chr1:226388689:-	proximal	FALSE
CDCA5	5.06293706293706	0.0795421243615355	0.161596428802577	0.7	0.709090909090909	-0.00909090909090915	chr11:65079367:-_vs_chr11:65077453:-	-0.636363636363636	chr11:65077453:-;chr11:65079367:-;chr11:65082396:-	proximal	FALSE
THRAP3	5.05469469247407	0.0798706085970069	0.161596428802577	0.5	0.458904109589041	0.0410958904109589	chr1:36289138:+_vs_chr1:36292693:+	0.38013698630137	chr1:36289081:+;chr1:36289138:+;chr1:36292693:+	distal	FALSE
UBE2V2	3.0614533492823	0.0801699329105059	0.161596428802577	0.461538461538462	0.76	-0.298461538461538	chr8:48061162:+_vs_chr8:48061569:+	-0.596923076923077	chr8:48061162:+;chr8:48061569:+	proximal	FALSE
KIF5C	5.03810541310541	0.0805358617199926	0.161596428802577	0.291666666666667	0.506944444444444	-0.215277777777778	chr2:148946951:+_vs_chr2:148983686:+	-0.430555555555556	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+	proximal	FALSE
SUCLA2	3.05062342171717	0.0807061577895042	0.161596428802577	1	0.592592592592593	0.407407407407407	chr13:47942698:-_vs_chr13:47942656:-	0.814814814814815	chr13:47942656:-;chr13:47942698:-	distal	FALSE
SON	3.04952500074451	0.0807607597819194	0.161596428802577	0.285714285714286	0.123076923076923	0.162637362637363	chr21:33549622:+_vs_chr21:33554648:+	0.325274725274725	chr21:33549622:+;chr21:33554648:+	distal	FALSE
CADM4	3.0487719941349	0.0807982144012883	0.161596428802577	1	0.65625	0.34375	chr19:43624838:-_vs_chr19:43622368:-	0.6875	chr19:43622368:-;chr19:43624838:-	distal	FALSE
HSPH1	3.0487719941349	0.0807982144012883	0.161596428802577	0	0.34375	-0.34375	chr13:31143809:-_vs_chr13:31138412:-	-0.6875	chr13:31138412:-;chr13:31143809:-	proximal	FALSE
HMGB2	4.97846930054356	0.0829734459844335	0.16552029327486	0.419003115264797	0.386467889908257	0.0325352253565406	chr4:173332837:-_vs_chr4:173331701:-	0.135992740575609	chr4:173331550:-;chr4:173331701:-;chr4:173332837:-	distal	FALSE
NABP2	2.9759837962963	0.0845087325794884	0.168150708927392	0	0.6	-0.6	chr12:56229772:+_vs_chr12:56229854:+	-1.2	chr12:56229772:+;chr12:56229854:+	proximal	FALSE
SSRP1	2.95983772819473	0.0853565067269513	0.168821200164382	0.175438596491228	0.333333333333333	-0.157894736842105	chr11:57326854:-_vs_chr11:57325988:-	-0.315789473684211	chr11:57325988:-;chr11:57326854:-	proximal	FALSE
HDAC2	4.91986741388737	0.0854406148990745	0.168821200164382	0.75	0.608870967741935	0.141129032258065	chr6:113958337:-_vs_chr6:113940717:-	0.282258064516129	chr6:113940717:-;chr6:113943369:-;chr6:113958337:-	distal	FALSE
SPCS2	4.91851603925907	0.0854983655471679	0.168821200164382	0.55	0.41578947368421	0.13421052631579	chr11:74977039:+_vs_chr11:74977116:+	0.434210526315789	chr11:74977039:+;chr11:74977116:+;chr11:74977720:+	distal	FALSE
KIF2C	2.94642857142857	0.0860675678723386	0.169513788499834	0	0.388888888888889	-0.388888888888889	chr1:44753788:+_vs_chr1:44767749:+	-0.777777777777778	chr1:44753788:+;chr1:44767749:+	proximal	FALSE
PFDN4	2.94067405808477	0.0863746815216029	0.169585614816296	0.615384615384615	0.857142857142857	-0.241758241758242	chr20:54219203:+_vs_chr20:54219410:+	-0.483516483516483	chr20:54219203:+;chr20:54219410:+	proximal	FALSE
UBE2L3	2.93756481363424	0.0865411127155323	0.169585614816296	0.739130434782609	0.466666666666667	0.272463768115942	chr22:21621873:+_vs_chr22:21622917:+	0.544927536231884	chr22:21621873:+;chr22:21622917:+	distal	FALSE
SETD2	2.93222402597403	0.0868278044501386	0.169701095016958	0	0.55	-0.55	chr3:47123603:-_vs_chr3:47122924:-	-1.1	chr3:47122924:-;chr3:47123603:-	proximal	FALSE
EIF4E	2.92833121101871	0.0870374172896256	0.169701095016958	0.216216216216216	0.425	-0.208783783783784	chr4:98880061:-_vs_chr4:98879862:-	-0.417567567567568	chr4:98879862:-;chr4:98880061:-	proximal	FALSE
STMN1	6.48251717141587	0.090354539294558	0.175542782900921	0.657718120805369	0.631638418079096	0.0260797027262731	chr1:25901556:-_vs_chr1:25900561:-	0.0562848367648732	chr1:25900120:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-	distal	FALSE
SKP1	8.02998471907592	0.090485970567485	0.175542782900921	0.343137254901961	0.297008547008547	0.0461287078934138	chr5:134157119:-_vs_chr5:134156877:-	0.228255404725993	chr5:134156396:-;chr5:134156877:-;chr5:134157119:-;chr5:134157347:-;chr5:134157473:-	distal	FALSE
RPN1	2.85426688894181	0.0911317759900043	0.176354758524298	0.466666666666667	0.705882352941177	-0.23921568627451	chr3:128620152:-_vs_chr3:128619974:-	-0.47843137254902	chr3:128619974:-;chr3:128620152:-	proximal	FALSE
HMGB1	4.77112036857819	0.0920374072260817	0.17733079252987	0.377952755905512	0.334699453551913	0.0432533023535993	chr13:30460895:-_vs_chr13:30459850:-	0.142420721999914	chr13:30459850:-;chr13:30460895:-;chr13:30461454:-	distal	FALSE
ACTR1A	2.83739888682746	0.0920931822030123	0.17733079252987	0.533333333333333	0.75	-0.216666666666667	chr10:102480801:-_vs_chr10:102479229:-	-0.433333333333333	chr10:102479229:-;chr10:102480801:-	proximal	FALSE
TRA2B	7.97000527926217	0.0926831393764234	0.178025039990358	0.606481481481482	0.531990521327014	0.0744909601544673	chr3:185931624:-_vs_chr3:185916744:-	0.192030893452694	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	FALSE
CPSF3	2.81644626769627	0.0933027692456911	0.178772713418904	1	0.675675675675676	0.324324324324324	chr2:9456987:+_vs_chr2:9473101:+	0.648648648648649	chr2:9456987:+;chr2:9473101:+	distal	FALSE
RTN1	2.80093953342206	0.094209087327129	0.180064659521803	0.357142857142857	0.695652173913043	-0.338509316770186	chr14:59596174:-_vs_chr14:59595983:-	-0.677018633540373	chr14:59595983:-;chr14:59596174:-	proximal	FALSE
SUPT16H	4.71153846153846	0.094820539597401	0.180788055841728	0.142857142857143	0.428571428571429	-0.285714285714286	chr14:21370437:-_vs_chr14:21362857:-	-0.714285714285714	chr14:21352683:-;chr14:21362857:-;chr14:21370437:-	proximal	FALSE
HNRNPA3	6.36099248027122	0.095308807233169	0.181273613757204	0.413793103448276	0.557142857142857	-0.143349753694581	chr2:177216037:+_vs_chr2:177219778:+	-0.382266009852217	chr2:177216037:+;chr2:177216188:+;chr2:177219778:+;chr2:177223853:+	proximal	FALSE
ACBD6	2.77612026131763	0.0956796913196118	0.181534084264105	0.692307692307692	0.357142857142857	0.335164835164835	chr1:180430181:-_vs_chr1:180288305:-	0.67032967032967	chr1:180288305:-;chr1:180430181:-	distal	FALSE
ZNF8-ERVK3-1	2.75	0.0972544284390032	0.183650531715491	1	0.388888888888889	0.611111111111111	chr19:58303605:+_vs_chr19:58315653:+	1.22222222222222	chr19:58303605:+;chr19:58315653:+	distal	FALSE
RTF1	2.74784253088065	0.0973857550932009	0.183650531715491	0.967741935483871	0.818181818181818	0.149560117302053	chr15:41464833:+_vs_chr15:41475761:+	0.299120234604106	chr15:41464833:+;chr15:41475761:+	distal	FALSE
CDK5RAP2	7.84290749194415	0.0975051792097709	0.183650531715491	0.526315789473684	0.530612244897959	-0.00429645542427504	chr9:120491437:-_vs_chr9:120411354:-	-0.421052631578947	chr9:120389199:-;chr9:120411354:-;chr9:120491437:-;chr9:120527870:-;chr9:120529994:-	proximal	FALSE
RNASEH2B	4.62121212121212	0.0992011114514831	0.186392403114651	0.5	0.535714285714286	-0.0357142857142857	chr13:50956503:+_vs_chr13:50956760:+	-0.785714285714286	chr13:50953984:+;chr13:50956503:+;chr13:50956760:+	proximal	FALSE
SRP68	2.68333333333333	0.101403271819218	0.19006990080124	1	0.478260869565217	0.521739130434783	chr17:76039601:-_vs_chr17:76039105:-	1.04347826086957	chr17:76039105:-;chr17:76039601:-	distal	FALSE
LHX2	2.66159443934298	0.102797641928506	0.192219205148242	0.625	0.428571428571429	0.196428571428571	chr9:124033190:+_vs_chr9:124033301:+	0.392857142857143	chr9:124033190:+;chr9:124033301:+	distal	FALSE
HNRNPM	6.17134476663461	0.103565081461987	0.193188709650245	0.853658536585366	0.800469483568075	0.0531890530172907	chr19:8455573:+_vs_chr19:8489114:+	0.118458719798466	chr19:8455573:+;chr19:8466261:+;chr19:8473702:+;chr19:8489114:+	distal	FALSE
PSRC1	2.64268107811306	0.104027853692538	0.193586605432638	0.745098039215686	0.878787878787879	-0.133689839572192	chr1:109279894:-_vs_chr1:109279567:-	-0.267379679144385	chr1:109279567:-;chr1:109279894:-	proximal	FALSE
HSP90AA1	9.09772087542324	0.105229310827534	0.195353935890351	0.498136645962733	0.428307692307692	0.0698289536550405	chr14:102084781:-_vs_chr14:102083061:-	0.0899761108456761	chr14:102081050:-;chr14:102083061:-;chr14:102084473:-;chr14:102084781:-;chr14:102084841:-;chr14:102084921:-	distal	FALSE
XRCC6	2.61006994381846	0.106187078851635	0.196661511190618	0.827586206896552	0.923809523809524	-0.0962233169129721	chr22:41647000:+_vs_chr22:41664039:+	-0.192446633825944	chr22:41647000:+;chr22:41664039:+	proximal	FALSE
NACA	2.60431464712322	0.106573220786393	0.19690671269105	0.94047619047619	0.862068965517241	0.0784072249589491	chr12:56713105:-_vs_chr12:56712431:-	0.156814449917898	chr12:56712431:-;chr12:56713105:-	distal	FALSE
NSG2	2.56209150326797	0.109453694213885	0.201602812375784	0	0.441176470588235	-0.441176470588235	chr5:174107839:+_vs_chr5:174109179:+	-0.882352941176471	chr5:174107839:+;chr5:174109179:+	proximal	FALSE
PHLDA1	6.04095643363728	0.109634519101264	0.201602812375784	0.25	0.444444444444444	-0.194444444444444	chr12:76029656:-_vs_chr12:76027073:-	-0.326190476190476	chr12:76027073:-;chr12:76028536:-;chr12:76029568:-;chr12:76029656:-	proximal	FALSE
PRPSAP2	4.36504776269482	0.112756586963057	0.206853691449958	0.9	0.512820512820513	0.387179487179487	chr17:18931046:+_vs_chr17:18931268:+	0.774358974358974	chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	distal	FALSE
RRM1	4.31378528422863	0.115684034810312	0.21172361087925	0.285714285714286	0.236111111111111	0.0496031746031746	chr11:4138620:+_vs_chr11:4138872:+	0.341269841269841	chr11:4138299:+;chr11:4138620:+;chr11:4138872:+	distal	FALSE
CDC42	4.30339052287582	0.116286853960722	0.21232611452593	0.523809523809524	0.7375	-0.213690476190476	chr1:22090807:+_vs_chr1:22092943:+	-0.427380952380952	chr1:22090807:+;chr1:22091599:+;chr1:22092943:+	proximal	FALSE
TDG	2.4560119047619	0.117075699111755	0.213264653781038	0.6	0.238095238095238	0.361904761904762	chr12:103979985:+_vs_chr12:103988767:+	0.723809523809524	chr12:103979985:+;chr12:103988767:+	distal	FALSE
CPSF6	2.42162579744817	0.119670672792709	0.217481129009701	1	0.421052631578947	0.578947368421053	chr12:69269743:+_vs_chr12:69269934:+	1.15789473684211	chr12:69269743:+;chr12:69269934:+	distal	FALSE
ACTR3	5.82603174603175	0.120387833314181	0.218273267878047	0.355555555555556	0.395061728395062	-0.0395061728395061	chr2:113957876:+_vs_chr2:113958146:+	-0.298765432098765	chr2:113957876:+;chr2:113958146:+;chr2:113958184:+;chr2:113958561:+	proximal	FALSE
MPPED2	2.40157465068005	0.121213184803879	0.218949140779191	0.261904761904762	0.45	-0.188095238095238	chr11:30411121:-_vs_chr11:30410224:-	-0.376190476190476	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
PNRC1	2.40013331675508	0.121324910483315	0.218949140779191	0.551724137931034	0.75	-0.198275862068966	chr6:89084039:+_vs_chr6:89084838:+	-0.396551724137931	chr6:89084039:+;chr6:89084838:+	proximal	FALSE
NUDT21	2.39015468227425	0.12210154648173	0.219839443317454	0	0.565217391304348	-0.565217391304348	chr16:56431705:-_vs_chr16:56429138:-	-1.1304347826087	chr16:56429138:-;chr16:56431705:-	proximal	FALSE
STAU1	2.37834523809524	0.123027804166135	0.220994388965094	1	0.44	0.56	chr20:49124387:-_vs_chr20:49113523:-	1.12	chr20:49113523:-;chr20:49124387:-	distal	FALSE
KHDRBS1	5.75499869617517	0.124157899622641	0.222022355170819	0.333333333333333	0.507507507507508	-0.174174174174174	chr1:32043301:+_vs_chr1:32043877:+	-0.439851616322205	chr1:32042972:+;chr1:32043301:+;chr1:32043699:+;chr1:32043877:+	proximal	FALSE
ACTL6A	2.36388888888889	0.124172296577494	0.222022355170819	0.944444444444444	0.743243243243243	0.201201201201201	chr3:179588001:+_vs_chr3:179588407:+	0.402402402402402	chr3:179588001:+;chr3:179588407:+	distal	FALSE
MYEF2	4.16722333373149	0.124479819714043	0.222060551949649	0.596153846153846	0.572916666666667	0.0232371794871795	chr15:48157127:-_vs_chr15:48143045:-	0.323717948717949	chr15:48142197:-;chr15:48143045:-;chr15:48157127:-	distal	FALSE
PSAP	2.35080487524537	0.125218340175003	0.222865669669272	0.771929824561403	0.645161290322581	0.126768534238823	chr10:71816549:-_vs_chr10:71816298:-	0.253537068477646	chr10:71816298:-;chr10:71816549:-	distal	FALSE
RPL17	2.34238104625237	0.125896989323351	0.223560786532999	0.933333333333333	0.841726618705036	0.0916067146282974	chr18:49489360:-_vs_chr18:49488484:-	0.183213429256595	chr18:49488484:-;chr18:49489360:-	distal	FALSE
PCM1	2.33870431893688	0.126194478360307	0.223577431980818	0.418604651162791	0.228571428571429	0.190033222591362	chr8:17937189:+_vs_chr8:17947255:+	0.380066445182724	chr8:17937189:+;chr8:17947255:+	distal	FALSE
YBX1	4.08393549416425	0.129773098834408	0.229393905912301	0.452479338842975	0.505639097744361	-0.0531597589013857	chr1:42700837:+_vs_chr1:42702348:+	-0.106319517802771	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
RBM22	2.26552601809955	0.132281290446467	0.233296094060133	0.75	0.478260869565217	0.271739130434783	chr5:150693280:-_vs_chr5:150691134:-	0.543478260869565	chr5:150691134:-;chr5:150693280:-	distal	FALSE
FBXO7	2.25	0.133614402537715	0.234918084154605	1	0.52	0.48	chr22:32498173:+_vs_chr22:32498829:+	0.96	chr22:32498173:+;chr22:32498829:+	distal	FALSE
HDGFL3	2.24777777777778	0.13380643453136	0.234918084154605	0	0.64	-0.64	chr15:83157451:-_vs_chr15:83138192:-	-1.28	chr15:83138192:-;chr15:83157451:-	proximal	FALSE
HNRNPH3	5.56252723311547	0.134946261648942	0.236384422211239	0.55026455026455	0.666666666666667	-0.116402116402116	chr10:68341301:+_vs_chr10:68343193:+	-0.227824463118581	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	proximal	FALSE
HSPA9	2.22404751374234	0.135876429610879	0.237477723824418	0	0.298245614035088	-0.298245614035088	chr5:138556065:-_vs_chr5:138555335:-	-0.596491228070176	chr5:138555335:-;chr5:138556065:-	proximal	FALSE
HADHA	2.21265096618357	0.136883271954733	0.238699818060388	0.892857142857143	0.7	0.192857142857143	chr2:26232234:-_vs_chr2:26190869:-	0.385714285714286	chr2:26190869:-;chr2:26232234:-	distal	FALSE
USP47	2.17685758513932	0.140100261795945	0.243761890479044	0.53125	0	0.53125	chr11:11933082:+_vs_chr11:11933860:+	1.0625	chr11:11933082:+;chr11:11933860:+	distal	FALSE
SELENOF	2.1673716759431	0.140966984154624	0.244721207391473	0.142857142857143	0.4	-0.257142857142857	chr1:86862735:-_vs_chr1:86862445:-	-0.514285714285714	chr1:86862445:-;chr1:86862735:-	proximal	FALSE
HNRNPAB	3.90680688098451	0.141790673325502	0.245601702010245	0.961538461538462	0.781746031746032	0.17979242979243	chr5:178207165:+_vs_chr5:178211163:+	0.433455433455433	chr5:178205939:+;chr5:178207165:+;chr5:178211163:+	distal	FALSE
HADH	3.89841493909817	0.142386872813921	0.246085107580407	0.818181818181818	0.628571428571429	0.18961038961039	chr4:108035089:+_vs_chr4:108035171:+	0.48961038961039	chr4:108034492:+;chr4:108035089:+;chr4:108035171:+	distal	FALSE
CCNI	5.4012586064236	0.144665184039166	0.249261231263716	0.688172043010753	0.483870967741935	0.204301075268817	chr4:77048082:-_vs_chr4:77047155:-	0.408602150537634	chr4:77047155:-;chr4:77047662:-;chr4:77048001:-;chr4:77048082:-	distal	FALSE
DDX17	2.12548381850707	0.144867030025691	0.249261231263716	0.08	0.255813953488372	-0.175813953488372	chr22:38494085:-_vs_chr22:38483438:-	-0.351627906976744	chr22:38483438:-;chr22:38494085:-	proximal	FALSE
GPM6B	2.109375	0.146399099282964	0.250862981913942	0.277777777777778	0.527777777777778	-0.25	chrX:13773456:-_vs_chrX:13771029:-	-0.5	chrX:13771029:-;chrX:13773456:-	proximal	FALSE
PTTG1	2.10578773367203	0.146742757067169	0.250862981913942	0.924764890282132	0.871287128712871	0.0534777615692604	chr5:160422892:+_vs_chr5:160428739:+	0.106955523138521	chr5:160422892:+;chr5:160428739:+	distal	FALSE
CCNB1	6.79972910851072	0.146857757469318	0.250862981913942	0.532178217821782	0.557142857142857	-0.024964639321075	chr5:69177697:+_vs_chr5:69177756:+	-0.297454031117397	chr5:69168322:+;chr5:69177697:+;chr5:69177756:+;chr5:69178047:+;chr5:69178245:+	proximal	FALSE
HSP90B1	5.3626080286211	0.147091052539747	0.250862981913942	0.607843137254902	0.511111111111111	0.096732026143791	chr12:103932415:+_vs_chr12:103937748:+	0.279738562091503	chr12:103932415:+;chr12:103937748:+;chr12:103947422:+;chr12:103947926:+	distal	FALSE
NREP	2.09717874314148	0.147571212071686	0.25112995738515	0.434782608695652	0.257142857142857	0.177639751552795	chr5:111730035:-_vs_chr5:111729303:-	0.35527950310559	chr5:111729303:-;chr5:111730035:-	distal	FALSE
RPS6	5.33860146277144	0.148617121022449	0.252274450723853	0.88107202680067	0.862424242424242	0.0186477843764278	chr9:19378372:-_vs_chr9:19376539:-	0.0727729556875285	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	distal	FALSE
NDUFB6	2.08354591836735	0.148893941277738	0.252274450723853	0.416666666666667	0.166666666666667	0.25	chr9:32553769:-_vs_chr9:32553688:-	0.5	chr9:32553688:-;chr9:32553769:-	distal	FALSE
ASF1A	2.06116071428571	0.151095039672461	0.255446080143419	0.285714285714286	0.583333333333333	-0.297619047619048	chr6:118907800:+_vs_chr6:118909126:+	-0.595238095238095	chr6:118907800:+;chr6:118909126:+	proximal	FALSE
