gene_id	chisq	pvalue	adj_pvalue	PgS	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GGPS1	0.542960239651416	0.46120848985684	0.581375680779455	0.333333333333333	0.545454545454545	-0.212121212121212	chr1:235342765:+_vs_chr1:235343097:+	-0.424242424242424	chr1:235342765:+;chr1:235343097:+	proximal	FALSE
CBX5	0.539747740076976	0.462537289936488	0.581883550011548	0.608695652173913	0.704545454545455	-0.0958498023715415	chr12:54241769:-_vs_chr12:54240386:-	-0.191699604743083	chr12:54240386:-;chr12:54241769:-	proximal	FALSE
POLDIP2	0.539632069043834	0.462585248963156	0.581883550011548	0.843137254901961	0.918918918918919	-0.0757816640169582	chr17:28347779:-_vs_chr17:28347177:-	-0.151563328033916	chr17:28347177:-;chr17:28347779:-	proximal	FALSE
ZNF711	0.535486552920764	0.464309288150063	0.583037856194094	0.285714285714286	0.473684210526316	-0.18796992481203	chrX:85264345:+_vs_chrX:85270103:+	-0.37593984962406	chrX:85264345:+;chrX:85270103:+	proximal	FALSE
TSPAN5	0.535080535080535	0.464478693804835	0.583037856194094	0.351351351351351	0.242424242424242	0.108927108927109	chr4:98471208:-_vs_chr4:98470367:-	0.217854217854218	chr4:98470367:-;chr4:98471208:-	distal	FALSE
KIF2C	0.522321428571428	0.469853103101839	0.589165223721614	0.388888888888889	0	0.388888888888889	chr1:44753788:+_vs_chr1:44767749:+	0.777777777777778	chr1:44753788:+;chr1:44767749:+	distal	FALSE
VIM	1.50407860663134	0.471404235625544	0.590490630579166	0.938931297709924	0.928030303030303	0.0109009946796207	chr10:17237274:+_vs_chr10:17237590:+	0.0218019893592413	chr10:17237274:+;chr10:17237341:+;chr10:17237590:+	distal	FALSE
RPS16	0.511797307776596	0.474361848697869	0.593573203344453	0.0118577075098814	0.0232558139534884	-0.0113981064436069	chr19:39433210:-_vs_chr19:39433138:-	-0.0227962128872139	chr19:39433138:-;chr19:39433210:-	proximal	FALSE
ASF1A	2.47767990706753	0.479338332106238	0.599172915132797	0.588235294117647	0.635658914728682	-0.0474236206110352	chr6:118907800:+_vs_chr6:118907863:+	-0.222982216142271	chr6:118905786:+;chr6:118907800:+;chr6:118907863:+;chr6:118909126:+	proximal	FALSE
VEZF1	0.483552631578947	0.486817512065294	0.607886026037646	0.5	0.657142857142857	-0.157142857142857	chr17:57974459:-_vs_chr17:57972572:-	-0.314285714285714	chr17:57972572:-;chr17:57974459:-	proximal	FALSE
HMGN1	1.43024168928931	0.489132999121211	0.61013980579316	0.859073359073359	0.837606837606838	0.0214665214665214	chr21:39345242:-_vs_chr21:39345188:-	0.047949047949048	chr21:39342317:-;chr21:39345188:-;chr21:39345242:-	distal	FALSE
RPL26L1	0.438770517676768	0.507716471795118	0.632660254218108	0.65625	0.8	-0.14375	chr5:172969530:+_vs_chr5:172969721:+	-0.2875	chr5:172969530:+;chr5:172969721:+	proximal	FALSE
PSAP	0.437236449931917	0.508459328076052	0.632925934428002	0.645161290322581	0.602739726027397	0.0424215642951834	chr10:71816549:-_vs_chr10:71816298:-	0.0848431285903667	chr10:71816298:-;chr10:71816549:-	distal	FALSE
RPL7L1	0.417837918660287	0.518017857050553	0.644153318600844	0.75	0.421052631578947	0.328947368421053	chr6:42887905:+_vs_chr6:42889889:+	0.657894736842105	chr6:42887905:+;chr6:42889889:+	distal	FALSE
ERLEC1	0.412547831632653	0.52067915125879	0.646789590181137	0.642857142857143	0.777777777777778	-0.134920634920635	chr2:53794448:+_vs_chr2:53818796:+	-0.26984126984127	chr2:53794448:+;chr2:53818796:+	proximal	FALSE
MSH2	0.387242015067912	0.533752689897959	0.662341084556658	0.32258064516129	0.45	-0.12741935483871	chr2:47471005:+_vs_chr2:47483223:+	-0.254838709677419	chr2:47471005:+;chr2:47483223:+	proximal	FALSE
PAK2	0.385167147667148	0.534850757189485	0.66301520211767	0.466666666666667	0.285714285714286	0.180952380952381	chr3:196782826:+_vs_chr3:196812776:+	0.361904761904762	chr3:196782826:+;chr3:196812776:+	distal	FALSE
GCA	1.2489835714299	0.535533525159044	0.663173639963791	0.46551724137931	0.5	-0.0344827586206897	chr2:162360427:+_vs_chr2:162361122:+	-0.202342225113858	chr2:162360427:+;chr2:162361122:+;chr2:162361428:+	proximal	FALSE
RBM39	1.24273597216181	0.53720904021312	0.664559837530723	0.466666666666667	0.575757575757576	-0.109090909090909	chr20:35732006:-_vs_chr20:35703614:-	-0.218181818181818	chr20:35703614:-;chr20:35704338:-;chr20:35732006:-	proximal	FALSE
KIF23	1.23878097211431	0.538272422175299	0.665186705790571	0.398148148148148	0.5	-0.101851851851852	chr15:69438391:+_vs_chr15:69448423:+	-0.385185185185185	chr15:69438315:+;chr15:69438391:+;chr15:69448423:+	proximal	FALSE
GMNN	1.20501893939394	0.547436136532981	0.675812172682761	0.625	0.708333333333333	-0.0833333333333333	chr6:24781577:+_vs_chr6:24786050:+	-0.270833333333333	chr6:24777280:+;chr6:24781577:+;chr6:24786050:+	proximal	FALSE
RPL23A	0.359601949025773	0.548727385947273	0.676707147788432	0.0701754385964912	0.05	0.0201754385964912	chr17:28723936:+_vs_chr17:28724351:+	0.0403508771929824	chr17:28723936:+;chr17:28724351:+	distal	FALSE
PCMT1	1.1962676962677	0.549836758172128	0.677376212387312	0.803571428571429	0.768518518518518	0.0350529100529101	chr6:149802518:+_vs_chr6:149810901:+	0.104497354497355	chr6:149802518:+;chr6:149810901:+;chr6:149811415:+	distal	FALSE
RPLP1	0.354852568021347	0.551378979413173	0.678576601852464	0.954792043399638	0.945833333333333	0.008958710066305	chr15:69455456:+_vs_chr15:69455546:+	0.01791742013261	chr15:69455456:+;chr15:69455546:+	distal	FALSE
PNN	0.351588182117028	0.553215472663381	0.680136306412285	0.615384615384615	0.416666666666667	0.198717948717949	chr14:39180577:+_vs_chr14:39181101:+	0.397435897435897	chr14:39180577:+;chr14:39181101:+	distal	FALSE
MTIF3	0.348847853535353	0.554766057904855	0.68134166412775	0.625	0.4	0.225	chr13:27440232:-_vs_chr13:27435643:-	0.45	chr13:27435643:-;chr13:27440232:-	distal	FALSE
EIF1	0.344172049738456	0.557430878341145	0.683911601250173	0.83625730994152	0.811170212765957	0.025087097175563	chr17:41690999:+_vs_chr17:41691644:+	0.0501741943511261	chr17:41690999:+;chr17:41691644:+	distal	FALSE
ALDH3A2	0.339136070170862	0.560328323541619	0.686761381161266	0	0.268292682926829	-0.268292682926829	chr17:19675664:+_vs_chr17:19675744:+	-0.536585365853659	chr17:19675664:+;chr17:19675744:+	proximal	FALSE
TARS1	0.331851851851852	0.564570679906398	0.69125201074605	0.733333333333333	0.592592592592593	0.140740740740741	chr5:33455636:+_vs_chr5:33468086:+	0.281481481481481	chr5:33455636:+;chr5:33468086:+	distal	FALSE
LRRC3B	0.329950952412016	0.565687970497074	0.69191107957421	0.8	0.717391304347826	0.082608695652174	chr3:26710486:+_vs_chr3:26710776:+	0.165217391304348	chr3:26710486:+;chr3:26710776:+	distal	FALSE
AAAS	0.32652954905393	0.567709796653147	0.693674035787843	0.806451612903226	0.720930232558139	0.0855213803450863	chr12:53314946:-_vs_chr12:53307460:-	0.171042760690173	chr12:53307460:-;chr12:53314946:-	distal	FALSE
DNTTIP2	0.311649036447424	0.576670029282648	0.703902640442047	0.272727272727273	0.416666666666667	-0.143939393939394	chr1:93877284:-_vs_chr1:93869780:-	-0.287878787878788	chr1:93869780:-;chr1:93877284:-	proximal	FALSE
RAN	1.071912842696	0.585109411315543	0.713475251553137	0.0932642487046632	0.0838926174496644	0.00937163125499878	chr12:130877306:+_vs_chr12:130877678:+	0.0377994922975276	chr12:130876281:+;chr12:130877306:+;chr12:130877678:+	distal	FALSE
SPDL1	0.295454545454545	0.586746145727683	0.71474173715044	0.545454545454545	0.25	0.295454545454545	chr5:169591219:+_vs_chr5:169604120:+	0.590909090909091	chr5:169591219:+;chr5:169604120:+	distal	FALSE
CACYBP	1.91295546558704	0.590668167319534	0.718130226003357	0.333333333333333	0.405797101449275	-0.0724637681159421	chr1:175009984:+_vs_chr1:175010368:+	-0.217391304347826	chr1:175009984:+;chr1:175010264:+;chr1:175010368:+;chr1:175010801:+	proximal	FALSE
RAB4A	0.289206119365399	0.590729717289791	0.718130226003357	0.421052631578947	0.272727272727273	0.148325358851675	chr1:229304392:+_vs_chr1:229305504:+	0.296650717703349	chr1:229304392:+;chr1:229305504:+	distal	FALSE
FABP7	0.285835597826087	0.592901620199465	0.720038044856058	0.979591836734694	0.966183574879227	0.0134082618554668	chr6:122781157:+_vs_chr6:122784074:+	0.0268165237109337	chr6:122781157:+;chr6:122784074:+	distal	FALSE
OTUD6B-AS1	0.284769397269397	0.593592088531317	0.72014471654307	0.666666666666667	0.857142857142857	-0.19047619047619	chr8:91069322:-_vs_chr8:91068361:-	-0.380952380952381	chr8:91068361:-;chr8:91069322:-	proximal	FALSE
RPL17	0.264259694358414	0.607208674961227	0.735917207483434	0.841726618705036	0.865030674846626	-0.0233040561415898	chr18:49489360:-_vs_chr18:49488484:-	-0.0466081122831796	chr18:49488484:-;chr18:49489360:-	proximal	FALSE
RAB14	0.259090909090909	0.610745401322454	0.738858404538097	0.35	0.222222222222222	0.127777777777778	chr9:121180677:-_vs_chr9:121179290:-	0.255555555555556	chr9:121179290:-;chr9:121180677:-	distal	FALSE
IP6K2	0.258907004830918	0.610872053291749	0.738858404538097	0.347826086956522	0.5	-0.152173913043478	chr3:48693764:-_vs_chr3:48693448:-	-0.304347826086957	chr3:48693448:-;chr3:48693764:-	proximal	FALSE
ZNF207	0.249123405273627	0.617692992132025	0.746353008693397	0.141176470588235	0.101449275362319	0.0397271952259164	chr17:32370330:+_vs_chr17:32370449:+	0.0794543904518329	chr17:32370330:+;chr17:32370449:+	distal	FALSE
PIAS1	0.241075022361359	0.623430752931521	0.752256795382567	0.625	0.717948717948718	-0.092948717948718	chr15:68176541:+_vs_chr15:68188098:+	-0.185897435897436	chr15:68176541:+;chr15:68188098:+	proximal	FALSE
ZNF638	0.239642296918767	0.624464586194669	0.752256795382567	0.8	0.714285714285714	0.0857142857142857	chr2:71363977:+_vs_chr2:71369967:+	0.171428571428571	chr2:71363977:+;chr2:71369967:+	distal	FALSE
SUB1	1.75620271983908	0.624511766963534	0.752256795382567	0.305555555555556	0.393939393939394	-0.0883838383838385	chr5:32601333:+_vs_chr5:32604067:+	-0.148484848484849	chr5:32601333:+;chr5:32601448:+;chr5:32601957:+;chr5:32604067:+	proximal	FALSE
GPC4	0.237758981368994	0.625829402421104	0.752256795382567	0.434782608695652	0.353535353535354	0.0812472551602986	chrX:133302396:-_vs_chrX:133301034:-	0.162494510320597	chrX:133301034:-;chrX:133302396:-	distal	FALSE
GFOD2	0.237586238198983	0.625954921990403	0.752256795382567	0.555555555555556	1	-0.444444444444444	chr16:67682964:-_vs_chr16:67674538:-	-0.888888888888889	chr16:67674538:-;chr16:67682964:-	proximal	FALSE
KDM1A	0.935672514619883	0.626356076490087	0.752256795382567	0.701754385964912	0.666666666666667	0.0350877192982456	chr1:23055165:+_vs_chr1:23071272:+	0.350877192982456	chr1:23055165:+;chr1:23071272:+;chr1:23083686:+	distal	FALSE
ACIN1	0.920292760460829	0.631191244824421	0.757302748559421	0.551470588235294	0.512820512820513	0.0386500754147814	chr14:23080360:-_vs_chr14:23061315:-	0.151206636500754	chr14:23058564:-;chr14:23061315:-;chr14:23080360:-	distal	FALSE
SMN2	0.221911421911422	0.637587354395756	0.764209517054091	0.533333333333333	0.692307692307692	-0.158974358974359	chr5:70077573:+_vs_chr5:70952993:+	-0.317948717948718	chr5:70077573:+;chr5:70952993:+	proximal	FALSE
CENPJ	0.891428571428572	0.640366707843246	0.766543311137393	0.49	0.25	0.24	chr13:24912658:-_vs_chr13:24899438:-	0.48	chr13:24899438:-;chr13:24909807:-;chr13:24912658:-	distal	FALSE
PSMC1	0.217674754509523	0.640817378934105	0.766543311137393	0.838709677419355	0.895522388059702	-0.0568127106403467	chr14:90263435:+_vs_chr14:90272625:+	-0.113625421280693	chr14:90263435:+;chr14:90272625:+	proximal	FALSE
TUBA1A	0.873233534984442	0.646219036104291	0.772231748144628	0.99447400736799	0.992629716981132	0.00184429038685807	chr12:49185002:-_vs_chr12:49184799:-	0.00427820341522563	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	distal	FALSE
CUL5	0.206912878787879	0.649197893692838	0.775016466496445	0.25	0.526315789473684	-0.276315789473684	chr11:108054904:+_vs_chr11:108070172:+	-0.552631578947368	chr11:108054904:+;chr11:108070172:+	proximal	FALSE
AKAP12	0.203804797353185	0.651667093468931	0.777187801093187	0.230769230769231	0.354838709677419	-0.124069478908189	chr6:151349393:+_vs_chr6:151356774:+	-0.248138957816377	chr6:151349393:+;chr6:151356774:+	proximal	FALSE
RBM26	0.198347107438017	0.656058334155084	0.781644774990355	0.636363636363636	0.461538461538462	0.174825174825175	chr13:79378846:-_vs_chr13:79377397:-	0.34965034965035	chr13:79377397:-;chr13:79378846:-	distal	FALSE
TRIM24	0.191329495614035	0.661812385840693	0.787642780204444	0.625	0.714285714285714	-0.0892857142857143	chr7:138525322:+_vs_chr7:138580656:+	-0.178571428571429	chr7:138525322:+;chr7:138580656:+	proximal	FALSE
TLE5	0.823738520786018	0.662410873728424	0.787642780204444	0.426829268292683	0.5	-0.0731707317073171	chr19:3053062:-_vs_chr19:3052910:-	-0.475609756097561	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-	proximal	FALSE
TTC37	0.184286301933361	0.667715246172457	0.792920528496026	0	0.423076923076923	-0.423076923076923	chr5:95522079:-_vs_chr5:95463894:-	-0.846153846153846	chr5:95463894:-;chr5:95522079:-	proximal	FALSE
PSMB2	0.183742479664906	0.668176545770291	0.792920528496026	0.186046511627907	0.136363636363636	0.0496828752642706	chr1:35603138:-_vs_chr1:35601584:-	0.0993657505285412	chr1:35601584:-;chr1:35603138:-	distal	FALSE
GPS2	0.18151695379089	0.670072822584387	0.79438196725034	0.863636363636364	0.787234042553192	0.0764023210831721	chr17:7314531:-_vs_chr17:7312675:-	0.152804642166344	chr17:7312675:-;chr17:7314531:-	distal	FALSE
CLU	0.179923123095392	0.671439315655322	0.795213064626472	0.904761904761905	0.952173913043478	-0.0474120082815735	chr8:27608962:-_vs_chr8:27597996:-	-0.094824016563147	chr8:27597996:-;chr8:27608962:-	proximal	FALSE
RPL17-C18orf32	0.786818877063285	0.674752421380064	0.797777207564388	0.675	0.735294117647059	-0.0602941176470587	chr18:49482351:-_vs_chr18:49481658:-	-0.120588235294118	chr18:49481658:-;chr18:49481803:-;chr18:49482351:-	proximal	FALSE
TOMM5	0.175878313580671	0.67493954547916	0.797777207564388	0.770833333333333	0.829268292682927	-0.0584349593495934	chr9:37588704:-_vs_chr9:37588413:-	-0.116869918699187	chr9:37588413:-;chr9:37588704:-	proximal	FALSE
TIMM13	0.171535015860035	0.678751178277262	0.80080960790924	0.714285714285714	0.792452830188679	-0.078167115902965	chr19:2426895:-_vs_chr19:2426565:-	-0.15633423180593	chr19:2426565:-;chr19:2426895:-	proximal	FALSE
MED4	0.171428571428571	0.678845299424318	0.80080960790924	0.6	0.428571428571429	0.171428571428571	chr13:48077200:-_vs_chr13:48076578:-	0.342857142857143	chr13:48076578:-;chr13:48077200:-	distal	FALSE
ANK2	0.170454545454545	0.679708154348493	0.801036730223322	0.625	0.454545454545455	0.170454545454545	chr4:113336669:+_vs_chr4:113341882:+	0.340909090909091	chr4:113336669:+;chr4:113341882:+	distal	FALSE
N4BP2L2	0.167929292929293	0.681958705593787	0.80289719525574	0.785714285714286	0.666666666666667	0.119047619047619	chr13:32536560:-_vs_chr13:32536493:-	0.238095238095238	chr13:32536493:-;chr13:32536560:-	distal	FALSE
JAM2	0.166666666666667	0.683091398309609	0.803439193877935	0.625	0.458333333333333	0.166666666666667	chr21:25714736:+_vs_chr21:25715889:+	0.333333333333333	chr21:25714736:+;chr21:25715889:+	distal	FALSE
SBNO1	0.161416245791246	0.687855947071797	0.808247646755947	0.583333333333333	0.8	-0.216666666666667	chr12:123341060:-_vs_chr12:123320810:-	-0.433333333333333	chr12:123320810:-;chr12:123341060:-	proximal	FALSE
CCT4	0.157109124641592	0.691832142747078	0.812121228470294	0.727272727272727	0.771428571428571	-0.0441558441558442	chr2:61868503:-_vs_chr2:61868446:-	-0.0883116883116883	chr2:61868446:-;chr2:61868503:-	proximal	FALSE
LARS1	0.148618538324421	0.699859043501537	0.820737543654894	0.318181818181818	0.416666666666667	-0.0984848484848485	chr5:146160390:-_vs_chr5:146113911:-	-0.196969696969697	chr5:146113911:-;chr5:146160390:-	proximal	FALSE
H2AZ2	0.709425590242345	0.701374852563856	0.821708773346871	0.487437185929648	0.509615384615385	-0.0221781986857363	chr7:44834309:-_vs_chr7:44833221:-	-0.0443563973714727	chr7:44833221:-;chr7:44834232:-;chr7:44834309:-	proximal	FALSE
PPP1R7	0.141414141414141	0.706879192127743	0.827346361011413	0.727272727272727	0.833333333333333	-0.106060606060606	chr2:241169812:+_vs_chr2:241183024:+	-0.212121212121212	chr2:241169812:+;chr2:241183024:+	proximal	FALSE
CREB5	0.136157981328436	0.712130773618033	0.832133167223028	0	0.142857142857143	-0.142857142857143	chr7:28410758:+_vs_chr7:28452441:+	-0.285714285714286	chr7:28410758:+;chr7:28452441:+	proximal	FALSE
EIF4A2	0.135929451994702	0.712361698802643	0.832133167223028	0.870588235294118	0.843537414965986	0.0270508203281312	chr3:186789767:+_vs_chr3:186789897:+	0.0541016406562625	chr3:186789767:+;chr3:186789897:+	distal	FALSE
DDX5	0.131538117857478	0.716842566138806	0.836549674351438	0.884105960264901	0.9	-0.0158940397350994	chr17:64502479:-_vs_chr17:64499620:-	-0.0317880794701987	chr17:64499620:-;chr17:64502479:-	proximal	FALSE
DDX1	0.660663636523792	0.718685220981845	0.837234796776922	0.630952380952381	0.688679245283019	-0.0577268643306379	chr2:15602618:+_vs_chr2:15631101:+	-0.115453728661276	chr2:15602618:+;chr2:15628838:+;chr2:15631101:+	proximal	FALSE
TGS1	0.129615649502013	0.718830879910562	0.837234796776922	0.272727272727273	0.5	-0.227272727272727	chr8:55796089:+_vs_chr8:55825446:+	-0.454545454545455	chr8:55796089:+;chr8:55825446:+	proximal	FALSE
UQCRB	0.127958295074198	0.720558412342681	0.83842970082717	0.857142857142857	0.897435897435897	-0.0402930402930404	chr8:96231078:-_vs_chr8:96230939:-	-0.0805860805860807	chr8:96230939:-;chr8:96231078:-	proximal	FALSE
NR4A1	0.125864979835857	0.722758497492821	0.840171599711985	1	0.916230366492147	0.0837696335078534	chr12:52059470:+_vs_chr12:52059503:+	0.167539267015707	chr12:52059470:+;chr12:52059503:+	distal	FALSE
MDH1	0.124034515673227	0.724699268438704	0.841608965776726	0.697368421052632	0.738461538461539	-0.041093117408907	chr2:63606958:+_vs_chr2:63607197:+	-0.0821862348178138	chr2:63606958:+;chr2:63607197:+	proximal	FALSE
PAFAH1B1	0.121527777777778	0.727383362376688	0.843905939844798	0.642857142857143	0.523809523809524	0.119047619047619	chr17:2667027:+_vs_chr17:2681910:+	0.238095238095238	chr17:2667027:+;chr17:2681910:+	distal	FALSE
CDK1	0.116306390977444	0.733075555903881	0.849162172790975	0.863157894736842	0.933333333333333	-0.0701754385964912	chr10:60794224:+_vs_chr10:60794849:+	-0.140350877192982	chr10:60794224:+;chr10:60794849:+	proximal	FALSE
ACADM	0.116071428571429	0.733335031230365	0.849162172790975	0.538461538461538	0.423076923076923	0.115384615384615	chr1:75740048:+_vs_chr1:75763497:+	0.230769230769231	chr1:75740048:+;chr1:75763497:+	distal	FALSE
ITGB1BP1	0.114285714285714	0.735316690637341	0.850632570485597	0.3	0.214285714285714	0.0857142857142857	chr2:9406660:-_vs_chr2:9405684:-	0.171428571428571	chr2:9405684:-;chr2:9406660:-	distal	FALSE
CRYAB	0.103218409326364	0.748001075911006	0.864469328543184	1	0.965811965811966	0.0341880341880342	chr11:111908727:-_vs_chr11:111908625:-	0.0683760683760684	chr11:111908625:-;chr11:111908727:-	distal	FALSE
DEGS1	0.100699300699301	0.750992054328097	0.866599418525365	0.555555555555556	0.4	0.155555555555556	chr1:224193160:+_vs_chr1:224193441:+	0.311111111111111	chr1:224193160:+;chr1:224193441:+	distal	FALSE
MED10	0.100446428571429	0.751294558654626	0.866599418525365	0.619047619047619	0.708333333333333	-0.0892857142857143	chr5:6372062:-_vs_chr5:6371926:-	-0.178571428571429	chr5:6371926:-;chr5:6372062:-	proximal	FALSE
GDI2	0.0978375450206438	0.7544402607594	0.869388728647524	0.611111111111111	0.662162162162162	-0.051051051051051	chr10:5765913:-_vs_chr10:5765223:-	-0.102102102102102	chr10:5765223:-;chr10:5765913:-	proximal	FALSE
CENPV	0.0940485273426769	0.759092036740484	0.873906535553833	0.874015748031496	0.893939393939394	-0.0199236459078979	chr17:16348324:-_vs_chr17:16342537:-	-0.0398472918157957	chr17:16342537:-;chr17:16348324:-	proximal	FALSE
SSRP1	0.093378232610074	0.759925576286836	0.874024122870807	0.333333333333333	0.375	-0.0416666666666667	chr11:57326854:-_vs_chr11:57325988:-	-0.0833333333333333	chr11:57325988:-;chr11:57326854:-	proximal	FALSE
GTF2A2	0.0907738095238093	0.763195712423949	0.876941227256364	0.214285714285714	0.151515151515152	0.0627705627705628	chr15:59638866:-_vs_chr15:59638741:-	0.125541125541126	chr15:59638741:-;chr15:59638866:-	distal	FALSE
PPP1CC	0.0894230769230769	0.764911878914133	0.878068871568097	0.806451612903226	0.854838709677419	-0.0483870967741936	chr12:110719905:-_vs_chr12:110719811:-	-0.0967741935483871	chr12:110719811:-;chr12:110719905:-	proximal	FALSE
TMEM167A	0.0854497354497356	0.770043599115462	0.883111421250458	0.4	0.5	-0.1	chr5:83056311:-_vs_chr5:83052846:-	-0.2	chr5:83052846:-;chr5:83056311:-	proximal	FALSE
COL9A1	0.082012877614814	0.774587929275851	0.887471309189494	0.173913043478261	0.238095238095238	-0.0641821946169772	chr6:70216650:-_vs_chr6:70216126:-	-0.128364389233954	chr6:70216126:-;chr6:70216650:-	proximal	FALSE
CCN1	0.0812330637326172	0.775633303856642	0.887817814280352	1	0.99109131403118	0.00890868596881955	chr1:85582769:+_vs_chr1:85583705:+	0.0178173719376392	chr1:85582769:+;chr1:85583705:+	distal	FALSE
CMC2	0.0736662531017371	0.786071652810145	0.898904904409688	0.842105263157895	0.777777777777778	0.0643274853801169	chr16:80976092:-_vs_chr16:80975802:-	0.128654970760234	chr16:80975802:-;chr16:80976092:-	distal	FALSE
CCT8	0.0700000000000001	0.79133678010066	0.904060661778479	0.688888888888889	0.728395061728395	-0.0395061728395062	chr21:29061272:-_vs_chr21:29056326:-	-0.0790123456790124	chr21:29056326:-;chr21:29061272:-	proximal	FALSE
CCDC50	0.069443561208267	0.792148683282688	0.904123855322648	0.235294117647059	0.314285714285714	-0.0789915966386555	chr3:191369975:+_vs_chr3:191392150:+	-0.157983193277311	chr3:191369975:+;chr3:191392150:+	proximal	FALSE
PSMD14	0.0678882129774986	0.794436724655009	0.905151371953179	0.777777777777778	0.833333333333333	-0.0555555555555556	chr2:161411421:+_vs_chr2:161411717:+	-0.111111111111111	chr2:161411421:+;chr2:161411717:+	proximal	FALSE
CBX3	0.459923886823015	0.794563840317058	0.905151371953179	0.400684931506849	0.396694214876033	0.00399071663081624	chr7:26208547:+_vs_chr7:26212437:+	0.046190422280086	chr7:26208547:+;chr7:26212437:+;chr7:26213356:+	distal	FALSE
SNHG5	0.065625	0.797816662157846	0.907991344074882	0.160714285714286	0.128571428571429	0.0321428571428572	chr6:85677079:-_vs_chr6:85677007:-	0.0642857142857143	chr6:85677007:-;chr6:85677079:-	distal	FALSE
GTSE1	0.0650611342293579	0.798668384478822	0.908095832019213	0.104651162790698	0.181818181818182	-0.0771670190274841	chr22:46308636:+_vs_chr22:46330537:+	-0.154334038054968	chr22:46308636:+;chr22:46330537:+	proximal	FALSE
HNRNPR	0.431098232009097	0.80609867693951	0.915672926751629	0.5	0.518867924528302	-0.0188679245283019	chr1:23321557:-_vs_chr1:23309788:-	-0.0377358490566038	chr1:23309788:-;chr1:23311244:-;chr1:23321557:-	proximal	FALSE
BRWD1	0.426929238452119	0.807780739552719	0.916712235294871	0.523255813953488	0.490909090909091	0.0323467230443975	chr21:39250818:-_vs_chr21:39236611:-	0.109090909090909	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-	distal	FALSE
TAX1BP1	0.0570175438596492	0.811273491280074	0.919802487741639	0.571428571428571	0.421052631578947	0.150375939849624	chr7:27785416:+_vs_chr7:27793158:+	0.300751879699248	chr7:27785416:+;chr7:27793158:+	distal	FALSE
KIFC1	0.0541004370189891	0.816075905265528	0.92437033819176	0.91358024691358	0.875	0.0385802469135802	chr6:33407105:+_vs_chr6:33409896:+	0.0771604938271604	chr6:33407105:+;chr6:33409896:+	distal	FALSE
RPN1	0.0517470145953118	0.820050751387913	0.927993037792193	0.705882352941177	0.777777777777778	-0.0718954248366013	chr3:128620152:-_vs_chr3:128619974:-	-0.143790849673203	chr3:128619974:-;chr3:128620152:-	proximal	FALSE
GNL3	0.05125	0.820902282337858	0.928077793182347	0.634146341463415	0.585365853658537	0.0487804878048781	chr3:52693732:+_vs_chr3:52694497:+	0.0975609756097561	chr3:52693732:+;chr3:52694497:+	distal	FALSE
NTPCR	0.0426416716507177	0.836401458501222	0.94470675133172	0.5	0.631578947368421	-0.131578947368421	chr1:232978393:+_vs_chr1:232978782:+	-0.263157894736842	chr1:232978393:+;chr1:232978782:+	proximal	FALSE
DOK5	0.35484073342208	0.837427683801294	0.944972693241309	0.807692307692308	0.847701149425287	-0.0400088417329796	chr20:54495154:+_vs_chr20:54651171:+	-0.0800176834659593	chr20:54495154:+;chr20:54650883:+;chr20:54651171:+	proximal	FALSE
XRCC6	0.0416475835374449	0.838293018035381	0.945056751464415	0.923809523809524	0.941860465116279	-0.0180509413067552	chr22:41647000:+_vs_chr22:41664039:+	-0.0361018826135105	chr22:41647000:+;chr22:41664039:+	proximal	FALSE
XRN1	0.0399305555555555	0.841616421176587	0.947909164284657	0.416666666666667	0.545454545454545	-0.128787878787879	chr3:142421023:-_vs_chr3:142403937:-	-0.257575757575758	chr3:142403937:-;chr3:142421023:-	proximal	FALSE
TSG101	0.0349758552676325	0.851646262261772	0.957551999280858	0.793103448275862	0.743589743589744	0.0495137046861185	chr11:18481835:-_vs_chr11:18480311:-	0.0990274093722369	chr11:18480311:-;chr11:18481835:-	distal	FALSE
SON	0.0349118157337335	0.851780565050671	0.957551999280858	0.123076923076923	0.101010101010101	0.0220668220668221	chr21:33549622:+_vs_chr21:33554648:+	0.0441336441336442	chr21:33549622:+;chr21:33554648:+	distal	FALSE
ELOB	0.0321874467837201	0.857616876869072	0.96320692467908	0.15	0.127272727272727	0.0227272727272727	chr16:2771946:-_vs_chr16:2771414:-	0.0454545454545454	chr16:2771414:-;chr16:2771946:-	distal	FALSE
UBE2D2	0.0299440935370983	0.862617142981587	0.96601743401058	0.878378378378378	0.851851851851852	0.0265265265265265	chr5:139626853:+_vs_chr5:139627692:+	0.0530530530530531	chr5:139626853:+;chr5:139627692:+	distal	FALSE
MSI1	0.029934210526316	0.862639591019358	0.96601743401058	0.444444444444444	0.523809523809524	-0.0793650793650794	chr12:120341636:-_vs_chr12:120341334:-	-0.158730158730159	chr12:120341334:-;chr12:120341636:-	proximal	FALSE
CDKN1B	0.0296325323172878	0.863326661234049	0.96601743401058	0.777777777777778	0.808510638297872	-0.0307328605200945	chr12:12718845:+_vs_chr12:12722369:+	-0.061465721040189	chr12:12718845:+;chr12:12722369:+	proximal	FALSE
