gene_id	chisq	pvalue	adj_pvalue	IP	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SCG5	0.764648219814242	0.381877777331061	0.504502215669032	0.525	0.684210526315789	-0.159210526315789	chr15:32696851:+_vs_chr15:32697092:+	-0.318421052631579	chr15:32696851:+;chr15:32697092:+	proximal	FALSE
HDGFL3	0.762378246753246	0.382585279697776	0.504985217259709	0.25	0.666666666666667	-0.416666666666667	chr15:83157451:-_vs_chr15:83151289:-	-0.833333333333333	chr15:83151289:-;chr15:83157451:-	proximal	FALSE
VAPA	0.753929742219807	0.385234896111522	0.50802851924707	0.958904109589041	0.915254237288136	0.0436498723009054	chr18:9950555:+_vs_chr18:9954802:+	0.0872997446018109	chr18:9950555:+;chr18:9954802:+	distal	FALSE
LRRC3B	0.749478260869565	0.386641466748835	0.50942858732206	0.9	0.717391304347826	0.182608695652174	chr3:26710486:+_vs_chr3:26710776:+	0.365217391304348	chr3:26710486:+;chr3:26710776:+	distal	FALSE
PCNP	0.748171742496311	0.387055685930013	0.509519828982735	0.869565217391304	0.777777777777778	0.0917874396135265	chr3:101593007:+_vs_chr3:101594437:+	0.183574879227053	chr3:101593007:+;chr3:101594437:+	distal	FALSE
NACA	0.743718382681148	0.388472344951715	0.510390934458867	0.913752913752914	0.935897435897436	-0.0221445221445221	chr12:56713105:-_vs_chr12:56712431:-	-0.0442890442890443	chr12:56712431:-;chr12:56713105:-	proximal	FALSE
CRIPT	0.743630952380953	0.388500231427929	0.510390934458867	0.703703703703704	0.5	0.203703703703704	chr2:46624868:+_vs_chr2:46624975:+	0.407407407407407	chr2:46624868:+;chr2:46624975:+	distal	FALSE
BTG2	0.742835439345978	0.388754096998122	0.510390934458867	0.80327868852459	0.866666666666667	-0.0633879781420765	chr1:203307568:+_vs_chr1:203309602:+	-0.126775956284153	chr1:203307568:+;chr1:203309602:+	proximal	FALSE
GDI2	0.735256919894497	0.391184505068062	0.51312567849514	0.73015873015873	0.662162162162162	0.0679965679965679	chr10:5765913:-_vs_chr10:5765223:-	0.135993135993136	chr10:5765223:-;chr10:5765913:-	distal	FALSE
IP6K2	1.85827614996616	0.394893932687089	0.517531799981216	0.444444444444444	0.357142857142857	0.0873015873015873	chr3:48693764:-_vs_chr3:48693448:-	0.333333333333333	chr3:48693005:-;chr3:48693448:-;chr3:48693764:-	distal	FALSE
FAM156B	0.70355154454023	0.401592890916184	0.525844592095039	0.375	0.620689655172414	-0.245689655172414	chrX:52947254:-_vs_chrX:52908560:+	-0.491379310344828	chrX:52908560:+;chrX:52947254:-	proximal	FALSE
C5orf24	1.79401502952228	0.407788135672278	0.533483681477373	0.320987654320988	0.25	0.0709876543209876	chr5:134856491:+_vs_chr5:134859735:+	0.376543209876543	chr5:134855142:+;chr5:134856491:+;chr5:134859735:+	distal	FALSE
SNHG5	0.668163500667249	0.41369262788387	0.540729213614581	0.0689655172413793	0.128571428571429	-0.0596059113300492	chr6:85677079:-_vs_chr6:85677007:-	-0.119211822660098	chr6:85677007:-;chr6:85677079:-	proximal	FALSE
ACP1	1.75446134376616	0.415933173652599	0.543177097687788	0.854545454545455	0.76984126984127	0.0847041847041847	chr2:277508:+_vs_chr2:278283:+	0.169408369408369	chr2:277508:+;chr2:277595:+;chr2:278283:+	distal	FALSE
KIF11	0.660512820512821	0.416378956728898	0.5432789037885	0.8	0.478260869565217	0.321739130434783	chr10:92630242:+_vs_chr10:92653696:+	0.643478260869565	chr10:92630242:+;chr10:92653696:+	distal	FALSE
SNU13	0.65843621399177	0.417112561946195	0.543755740507088	0.590909090909091	0.5	0.0909090909090909	chr22:41674813:-_vs_chr22:41673933:-	0.181818181818182	chr22:41673933:-;chr22:41674813:-	distal	FALSE
SNRPD1	0.651963181237186	0.419411664334083	0.546270747990688	0.0989010989010989	0.0491803278688525	0.0497207710322464	chr18:21629235:+_vs_chr18:21630223:+	0.0994415420644928	chr18:21629235:+;chr18:21630223:+	distal	FALSE
EIF4B	0.648397058823529	0.420686356431306	0.547448236518977	0.313725490196078	0.45	-0.136274509803922	chr12:53040316:+_vs_chr12:53042209:+	-0.272549019607843	chr12:53040316:+;chr12:53042209:+	proximal	FALSE
RHOA	0.645350172207877	0.421780036486322	0.548388304480895	0.623529411764706	0.554455445544555	0.0690739662201514	chr3:49359496:-_vs_chr3:49359145:-	0.138147932440303	chr3:49359145:-;chr3:49359496:-	distal	FALSE
GNAI3	0.643817229577252	0.42233189386808	0.548622873564779	0.55	0.705882352941177	-0.155882352941176	chr1:109592110:+_vs_chr1:109593507:+	-0.311764705882353	chr1:109592110:+;chr1:109593507:+	proximal	FALSE
NRAS	0.638440860215054	0.424275948777102	0.550663951092953	0.67741935483871	0.428571428571429	0.248847926267281	chr1:114707109:-_vs_chr1:114704494:-	0.497695852534562	chr1:114704494:-;chr1:114707109:-	distal	FALSE
NDUFC2	0.632485206591592	0.426445186582888	0.552993450906871	0.0892018779342723	0.0583333333333333	0.030868544600939	chr11:78069855:-_vs_chr11:78068347:-	0.0617370892018779	chr11:78068347:-;chr11:78069855:-	distal	FALSE
UTP4	0.630908469945356	0.427022276892287	0.553058419894388	0.655737704918033	0.769230769230769	-0.113493064312737	chr16:69168925:+_vs_chr16:69169021:+	-0.226986128625473	chr16:69168925:+;chr16:69169021:+	proximal	FALSE
ABCF1	0.63030303030303	0.427244182193295	0.553058419894388	0.4	0.636363636363636	-0.236363636363636	chr6:30580460:+_vs_chr6:30591312:+	-0.472727272727273	chr6:30580460:+;chr6:30591312:+	proximal	FALSE
ZNHIT3	0.628673574449266	0.42784227327362	0.553347668673499	0.804347826086957	0.636363636363636	0.16798418972332	chr17:36495756:+_vs_chr17:36495822:+	0.33596837944664	chr17:36495756:+;chr17:36495822:+	distal	FALSE
SH3BGRL	0.618194590797331	0.431718979502183	0.557873081998884	0.777777777777778	0.865384615384615	-0.0876068376068376	chrX:81297520:+_vs_chrX:81298547:+	-0.175213675213675	chrX:81297520:+;chrX:81298547:+	proximal	FALSE
SOX4	0.607560915549657	0.43570764928869	0.562535138111359	0.942408376963351	1	-0.0575916230366492	chr6:21596033:+_vs_chr6:21596079:+	-0.115183246073298	chr6:21596033:+;chr6:21596079:+	proximal	FALSE
CDKN1B	0.588862829063399	0.442859192857794	0.571269019957171	0.732558139534884	0.808510638297872	-0.0759524987629886	chr12:12718845:+_vs_chr12:12722369:+	-0.151904997525977	chr12:12718845:+;chr12:12722369:+	proximal	FALSE
RPLP1	0.579951351091159	0.446331390381722	0.575245605230195	0.935196950444727	0.945833333333333	-0.0106363828886065	chr15:69455456:+_vs_chr15:69455546:+	-0.021272765777213	chr15:69455456:+;chr15:69455546:+	proximal	FALSE
TRAPPC2B	0.574358974358974	0.448531956633732	0.577577768045355	0.4	0.615384615384615	-0.215384615384615	chr19:57365305:+_vs_chr19:57365359:+	-0.430769230769231	chr19:57365305:+;chr19:57365359:+	proximal	FALSE
FLAD1	0.567213079066527	0.45136849462393	0.580724099790545	0.689655172413793	1	-0.310344827586207	chr1:154989012:+_vs_chr1:154993111:+	-0.620689655172414	chr1:154989012:+;chr1:154993111:+	proximal	FALSE
ZNF559	0.563857273678702	0.452710249947065	0.581943463160849	0.740740740740741	0.571428571428571	0.169312169312169	chr19:9342820:+_vs_chr19:9343845:+	0.338624338624339	chr19:9342820:+;chr19:9343845:+	distal	FALSE
MTF2	0.557255244755245	0.455368264922937	0.584270230257236	0.358974358974359	0.181818181818182	0.177156177156177	chr1:93129301:+_vs_chr1:93133779:+	0.354312354312354	chr1:93129301:+;chr1:93133779:+	distal	FALSE
G3BP1	0.556223290598291	0.455785951209296	0.584270230257236	0.722222222222222	0.866666666666667	-0.144444444444444	chr5:151804642:+_vs_chr5:151805349:+	-0.288888888888889	chr5:151804642:+;chr5:151805349:+	proximal	FALSE
SLX1A	0.555820258705489	0.455949243242442	0.584270230257236	0.576923076923077	0.470588235294118	0.106334841628959	chr16:29458219:+_vs_chr16:30197561:+	0.212669683257919	chr16:29458219:+;chr16:30197561:+	distal	FALSE
COPB1	1.57007488479263	0.456102623890719	0.584270230257236	0.38	0.258064516129032	0.121935483870968	chr11:14475916:-_vs_chr11:14457550:-	0.243870967741935	chr11:14457550:-;chr11:14464934:-;chr11:14475916:-	distal	FALSE
ELOB	0.551206447737284	0.457825158870508	0.58596859588539	0.0902777777777778	0.127272727272727	-0.0369949494949495	chr16:2771946:-_vs_chr16:2771414:-	-0.073989898989899	chr16:2771414:-;chr16:2771946:-	proximal	FALSE
HECTD2	0.55	0.458317694133079	0.586091111891393	0.55	0	0.55	chr10:91463663:+_vs_chr10:91498958:+	1.1	chr10:91463663:+;chr10:91498958:+	distal	FALSE
NOP58	0.542960239651416	0.46120848985684	0.589277629341308	0.5	0.294117647058824	0.205882352941176	chr2:202282410:+_vs_chr2:202303661:+	0.411764705882353	chr2:202282410:+;chr2:202303661:+	distal	FALSE
CEP152	0.537302371541502	0.463552866349591	0.591761092133402	0.434782608695652	0.166666666666667	0.268115942028985	chr15:48772537:-_vs_chr15:48744970:-	0.536231884057971	chr15:48744970:-;chr15:48772537:-	distal	FALSE
ZNF148	0.535486552920764	0.464309288150063	0.592214869255304	0.285714285714286	0.473684210526316	-0.18796992481203	chr3:125288134:-_vs_chr3:125233777:-	-0.37593984962406	chr3:125233777:-;chr3:125288134:-	proximal	FALSE
EBPL	0.528033794162827	0.467434668183736	0.595686803198773	0.771428571428571	0.870967741935484	-0.0995391705069124	chr13:49663065:-_vs_chr13:49660728:-	-0.199078341013825	chr13:49660728:-;chr13:49663065:-	proximal	FALSE
TLE5	1.51514423076923	0.468803246608158	0.596915857965732	0.4140625	0.5	-0.0859375	chr19:3053062:-_vs_chr19:3052910:-	-0.671875	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-	proximal	FALSE
PCLAF	0.507468452143616	0.476236802067645	0.605858532862973	0.2	0.28125	-0.08125	chr15:64365588:-_vs_chr15:64365429:-	-0.1625	chr15:64365429:-;chr15:64365588:-	proximal	FALSE
SLTM	1.4706281372948	0.479354884990494	0.608695584809512	0.444444444444444	0.615384615384615	-0.170940170940171	chr15:58913617:-_vs_chr15:58887409:-	-0.341880341880342	chr15:58887409:-;chr15:58913569:-;chr15:58913617:-	proximal	FALSE
PRKRA	0.497602488091619	0.480555466574135	0.608695584809512	0.565217391304348	0.75	-0.184782608695652	chr2:178431792:-_vs_chr2:178431418:-	-0.369565217391304	chr2:178431418:-;chr2:178431792:-	proximal	FALSE
EIF3A	1.46498426773455	0.480709503636269	0.608695584809512	0.391304347826087	0.5125	-0.121195652173913	chr10:119056940:-_vs_chr10:119038324:-	-0.242391304347826	chr10:119038324:-;chr10:119056752:-;chr10:119056940:-	proximal	FALSE
ATP1B1	1.46435950413223	0.480859691993683	0.608695584809512	0.670454545454546	0.5625	0.107954545454546	chr1:169131618:+_vs_chr1:169131739:+	0.227272727272727	chr1:169131618:+;chr1:169131739:+;chr1:169131777:+	distal	FALSE
PDCD5	0.496762870400925	0.480925952623153	0.608695584809512	0.735849056603774	0.82051282051282	-0.084663763909047	chr19:32586929:+_vs_chr19:32587425:+	-0.169327527818094	chr19:32586929:+;chr19:32587425:+	proximal	FALSE
RNF141	0.496732026143791	0.480939571748612	0.608695584809512	0.259259259259259	0.36734693877551	-0.108087679516251	chr11:10513678:-_vs_chr11:10513644:-	-0.216175359032502	chr11:10513644:-;chr11:10513678:-	proximal	FALSE
MOCS2	0.490586419753087	0.483665832603925	0.611621947565066	0.407407407407407	0.666666666666667	-0.259259259259259	chr5:53098638:-_vs_chr5:53098062:-	-0.518518518518518	chr5:53098062:-;chr5:53098638:-	proximal	FALSE
RUFY3	0.487171917358088	0.485191566832586	0.612862848603556	0.297872340425532	0	0.297872340425532	chr4:70791930:+_vs_chr4:70791955:+	0.595744680851064	chr4:70791930:+;chr4:70791955:+	distal	FALSE
RBM5	0.486535097835697	0.485477002617577	0.612862848603556	0.615384615384615	0.456521739130435	0.158862876254181	chr3:50114002:+_vs_chr3:50118960:+	0.317725752508361	chr3:50114002:+;chr3:50118960:+	distal	FALSE
ADI1	0.484449760765551	0.486413641339156	0.613520878102419	0.526315789473684	0.727272727272727	-0.200956937799043	chr2:3498453:-_vs_chr2:3497923:-	-0.401913875598086	chr2:3497923:-;chr2:3498453:-	proximal	FALSE
CSGALNACT2	0.470588235294118	0.492716677227088	0.620940727188062	0.411764705882353	0.588235294117647	-0.176470588235294	chr10:43155444:+_vs_chr10:43155671:+	-0.352941176470588	chr10:43155444:+;chr10:43155671:+	proximal	FALSE
TMOD1	0.455395299145299	0.499783886149345	0.629310144793335	0.35	0.545454545454545	-0.195454545454545	chr9:97600161:+_vs_chr9:97601254:+	-0.390909090909091	chr9:97600161:+;chr9:97601254:+	proximal	FALSE
BPNT1	0.453352203352204	0.500747330308119	0.629986206869755	0.318181818181818	0.5	-0.181818181818182	chr1:220058529:-_vs_chr1:220057549:-	-0.363636363636364	chr1:220057549:-;chr1:220058529:-	proximal	FALSE
ANKRD12	0.452096542874396	0.50134101745577	0.630196325772062	0.375	0	0.375	chr18:9254716:+_vs_chr18:9256011:+	0.75	chr18:9254716:+;chr18:9256011:+	distal	FALSE
RPS15A	0.44519855391813	0.504623948168977	0.633783649188418	0.0500834724540902	0.038860103626943	0.0112233688271471	chr16:18782969:-_vs_chr16:18781311:-	0.0224467376542943	chr16:18781311:-;chr16:18782969:-	distal	FALSE
UQCRFS1	1.36612431498092	0.505068024150299	0.633802439821573	0.639175257731959	0.548780487804878	0.0903947699270807	chr19:29207388:-_vs_chr19:29207270:-	0.180789539854161	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	distal	FALSE
H3-3A	0.441420505439723	0.506437633576816	0.634881503136866	0.856716417910448	0.87593984962406	-0.0192234317136124	chr1:226071846:+_vs_chr1:226072002:+	-0.0384468634272248	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
CCT3	1.35932657746081	0.50678760473823	0.634881503136866	0.907692307692308	0.936893203883495	-0.0292008961911875	chr1:156324976:-_vs_chr1:156308964:-	-0.058401792382375	chr1:156308964:-;chr1:156320850:-;chr1:156324976:-	proximal	FALSE
RPL36A	0.439593301435407	0.50731881676581	0.635005640661527	0.583333333333333	0.833333333333333	-0.25	chrX:101395447:+_vs_chrX:101395795:+	-0.5	chrX:101395447:+;chrX:101395795:+	proximal	FALSE
ADK	1.35554572706275	0.507746554922995	0.635005640661527	0.514705882352941	0.516666666666667	-0.00196078431372548	chr10:74708529:+_vs_chr10:74709026:+	-0.213725490196078	chr10:74398519:+;chr10:74708529:+;chr10:74709026:+	proximal	FALSE
PTPN12	0.430769230769231	0.51161173965538	0.639298256743652	0.523809523809524	0.285714285714286	0.238095238095238	chr7:77571151:+_vs_chr7:77640069:+	0.476190476190476	chr7:77571151:+;chr7:77640069:+	distal	FALSE
PDCD6IP	0.4125	0.5207033237981	0.649993513009905	0.7	0.333333333333333	0.366666666666667	chr3:33827018:+_vs_chr3:33867006:+	0.733333333333333	chr3:33827018:+;chr3:33867006:+	distal	FALSE
SLC3A2	0.411812475858132	0.521050994856959	0.649993513009905	0.783783783783784	0.830769230769231	-0.046985446985447	chr11:62888785:+_vs_chr11:62888860:+	-0.093970893970894	chr11:62888785:+;chr11:62888860:+	proximal	FALSE
LEPROTL1	0.404040404040404	0.525009966418603	0.65437951088631	0.755102040816326	0.857142857142857	-0.102040816326531	chr8:30106898:+_vs_chr8:30108066:+	-0.204081632653061	chr8:30106898:+;chr8:30108066:+	proximal	FALSE
TCF25	0.402864908761135	0.525613395430883	0.654579245405915	0.714285714285714	0.621621621621622	0.0926640926640927	chr16:89884636:+_vs_chr16:89911379:+	0.185328185328185	chr16:89884636:+;chr16:89911379:+	distal	FALSE
KAT7	0.401002506265664	0.526571974596856	0.655220561482356	0.55	0.4	0.15	chr17:49811537:+_vs_chr17:49829096:+	0.3	chr17:49811537:+;chr17:49829096:+	distal	FALSE
MSANTD3	0.395061728395062	0.529650670053343	0.658496666387868	0.333333333333333	0.6	-0.266666666666667	chr9:100450878:+_vs_chr9:100451231:+	-0.533333333333333	chr9:100450878:+;chr9:100451231:+	proximal	FALSE
TAF15	1.25100209449172	0.534993304431443	0.6645795716108	0.72093023255814	0.633333333333333	0.0875968992248063	chr17:35824941:+_vs_chr17:35847234:+	0.175193798449612	chr17:35824941:+;chr17:35836240:+;chr17:35847234:+	distal	FALSE
STMN2	2.16708829894236	0.538460008187046	0.668323892514511	0.738532110091743	0.666666666666667	0.0718654434250765	chr8:79665262:+_vs_chr8:79666162:+	0.362385321100917	chr8:79665047:+;chr8:79665262:+;chr8:79665848:+;chr8:79666162:+	distal	FALSE
CDIP1	0.377450980392157	0.538970595425906	0.668395944117601	0.5	0.6875	-0.1875	chr16:4511326:-_vs_chr16:4510706:-	-0.375	chr16:4510706:-;chr16:4511326:-	proximal	FALSE
STRAP	0.370333614587034	0.542822475759019	0.672608050919523	0.914893617021277	0.953125	-0.0382313829787234	chr12:15900540:+_vs_chr12:15903478:+	-0.0764627659574468	chr12:15900540:+;chr12:15903478:+	proximal	FALSE
TMEM18	0.368410714285715	0.543871841979279	0.673218554938032	0.266666666666667	0.416666666666667	-0.15	chr2:669210:-_vs_chr2:663877:-	-0.3	chr2:663877:-;chr2:669210:-	proximal	FALSE
EIF4A2	0.367761860880499	0.544226780362904	0.673218554938032	0.816582914572864	0.843537414965986	-0.0269545003931221	chr3:186789767:+_vs_chr3:186789897:+	-0.0539090007862441	chr3:186789767:+;chr3:186789897:+	proximal	FALSE
NCOA4	0.365389818514819	0.545527999340586	0.674263477009244	0.625	0.5	0.125	chr10:46010526:-_vs_chr10:46005088:-	0.25	chr10:46005088:-;chr10:46010526:-	distal	FALSE
ANP32A	1.20005169046981	0.548797452111668	0.677737321713156	0.625	0.69047619047619	-0.0654761904761905	chr15:68779873:-_vs_chr15:68778907:-	-0.154761904761905	chr15:68778907:-;chr15:68779873:-;chr15:68780105:-	proximal	FALSE
CFAP97	0.351380865909806	0.553332494343296	0.682766995944067	0.647058823529412	0.5	0.147058823529412	chr4:185190255:-_vs_chr4:185161803:-	0.294117647058824	chr4:185161803:-;chr4:185190255:-	distal	FALSE
HP1BP3	3.01814510742893	0.554793465147147	0.683629210669231	0.581775700934579	0.559090909090909	0.0226847918436703	chr1:20775320:-_vs_chr1:20770933:-	0.122005097706032	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20775320:-;chr1:20776600:-	distal	FALSE
CMPK1	0.348511482179078	0.554956955715916	0.683629210669231	0.448275862068966	0.55	-0.101724137931035	chr1:47377763:+_vs_chr1:47378839:+	-0.203448275862069	chr1:47377763:+;chr1:47378839:+	proximal	FALSE
LARP7	1.17328749681691	0.556190872150897	0.684578265139063	0.560606060606061	0.458333333333333	0.102272727272727	chr4:112647271:+_vs_chr4:112657586:+	0.204545454545455	chr4:112647271:+;chr4:112647495:+;chr4:112657586:+	distal	FALSE
SMC4	0.34255373747132	0.558358852300389	0.686057385666263	0.615384615384615	0.428571428571429	0.186813186813187	chr3:160414412:+_vs_chr3:160430650:+	0.373626373626374	chr3:160414412:+;chr3:160430650:+	distal	FALSE
MRPS18C	1.16531183902132	0.558413294558476	0.686057385666263	0.540816326530612	0.529411764705882	0.0114045618247299	chr4:83460999:+_vs_chr4:83461237:+	0.186074429771909	chr4:83460999:+;chr4:83461237:+;chr4:83461423:+	distal	FALSE
MAGED4	0.341810413401458	0.55878607647699	0.686057385666263	0.474452554744526	0.527027027027027	-0.0525744722825014	chrX:52061827:-_vs_chrX:52192268:+	-0.105148944565003	chrX:52061827:-;chrX:52192268:+	proximal	FALSE
NAXE	0.333072939301752	0.563855208129262	0.691706098344618	0.538461538461538	0.457627118644068	0.0808344198174706	chr1:156594137:+_vs_chr1:156594299:+	0.161668839634941	chr1:156594137:+;chr1:156594299:+	distal	FALSE
ARPC5L	0.331840562818824	0.564577302664489	0.692017158535643	0.509090909090909	0.6	-0.0909090909090909	chr9:124876952:+_vs_chr9:124877415:+	-0.181818181818182	chr9:124876952:+;chr9:124877415:+	proximal	FALSE
TCEAL2	0.327190170940171	0.56731832025755	0.694800297695192	0.6	0.4	0.2	chrX:102127371:+_vs_chrX:102127712:+	0.4	chrX:102127371:+;chrX:102127712:+	distal	FALSE
GALNT2	0.319206240188383	0.572085056409052	0.699998752239421	0.615384615384615	0.464285714285714	0.151098901098901	chr1:230280071:+_vs_chr1:230282120:+	0.302197802197802	chr1:230280071:+;chr1:230282120:+	distal	FALSE
RAVER1	0.318499435347261	0.57251082783021	0.699998752239421	0.521739130434783	1	-0.478260869565217	chr19:10317342:-_vs_chr19:10316212:-	-0.956521739130435	chr19:10316212:-;chr19:10317342:-	proximal	FALSE
TDG	0.316876567725752	0.573490787320436	0.700616950266571	0.347826086956522	0.227272727272727	0.120553359683794	chr12:103979985:+_vs_chr12:103985637:+	0.241106719367589	chr12:103979985:+;chr12:103985637:+	distal	FALSE
CCDC82	1.1087920050439	0.574419104130002	0.701171088264473	0.51063829787234	0.357142857142857	0.153495440729483	chr11:96384480:-_vs_chr11:96352769:-	0.306990881458967	chr11:96352769:-;chr11:96384198:-;chr11:96384480:-	distal	FALSE
PPM1G	1.09010733192313	0.579810666407955	0.70716792261317	0.645569620253165	0.714285714285714	-0.0687160940325496	chr2:27381624:-_vs_chr2:27381199:-	-0.191681735985533	chr2:27381199:-;chr2:27381624:-;chr2:27385766:-	proximal	FALSE
MPHOSPH10	0.305555555555556	0.58042036679592	0.707327460196019	0.444444444444444	0.75	-0.305555555555556	chr2:71134678:+_vs_chr2:71149980:+	-0.611111111111111	chr2:71134678:+;chr2:71149980:+	proximal	FALSE
TGIF1	0.301973106804014	0.582648096037422	0.709456914960654	0.8125	0.737704918032787	0.0747950819672131	chr18:3458346:+_vs_chr18:3458411:+	0.149590163934426	chr18:3458346:+;chr18:3458411:+	distal	FALSE
PRPF38A	0.296897064288369	0.585834253728443	0.712748923193501	0.739130434782609	0.6	0.139130434782609	chr1:52417021:+_vs_chr1:52418179:+	0.278260869565217	chr1:52417021:+;chr1:52418179:+	distal	FALSE
SRRM1	1.92963293214722	0.587139319310147	0.713253252575129	0.582222222222222	0.510204081632653	0.0720181405895691	chr1:24650025:+_vs_chr1:24669594:+	0.142040816326531	chr1:24649024:+;chr1:24650025:+;chr1:24652514:+;chr1:24669594:+	distal	FALSE
CCDC88A	0.294715277777778	0.587214593860092	0.713253252575129	0.44	0.666666666666667	-0.226666666666667	chr2:55343746:-_vs_chr2:55339483:-	-0.453333333333333	chr2:55339483:-;chr2:55343746:-	proximal	FALSE
SC5D	0.293719806763285	0.587846592386953	0.713265505348383	0.7	0.782608695652174	-0.082608695652174	chr11:121308169:+_vs_chr11:121308633:+	-0.165217391304348	chr11:121308169:+;chr11:121308633:+	proximal	FALSE
MFF	0.29317900940345	0.58819051151952	0.713265505348383	0.607594936708861	0.692307692307692	-0.0847127555988315	chr2:227357177:+_vs_chr2:227357830:+	-0.169425511197663	chr2:227357177:+;chr2:227357830:+	proximal	FALSE
PRKAR1A	0.291261195836359	0.589413457669083	0.714087470791106	0.661764705882353	0.6	0.0617647058823529	chr17:68532216:+_vs_chr17:68532762:+	0.123529411764706	chr17:68532216:+;chr17:68532762:+	distal	FALSE
CHD7	0.290601576013838	0.589835283930365	0.714087470791106	0.418604651162791	0.272727272727273	0.145877378435518	chr8:60781142:+_vs_chr8:60856600:+	0.291754756871036	chr8:60781142:+;chr8:60856600:+	distal	FALSE
EIF4G2	1.04754477618116	0.592282010705788	0.716462350378746	0.728222996515679	0.743589743589744	-0.0153667470740642	chr11:10800495:-_vs_chr11:10797054:-	-0.0829983025104976	chr11:10797054:-;chr11:10800495:-;chr11:10801047:-	proximal	FALSE
SCOC	0.285693993506493	0.592993227307229	0.716735676540735	0.666666666666667	0.8	-0.133333333333333	chr4:140381874:+_vs_chr4:140382551:+	-0.266666666666667	chr4:140381874:+;chr4:140382551:+	proximal	FALSE
ANP32B	0.284525654269973	0.59375016895732	0.717063777228096	0.263157894736842	0.181818181818182	0.0813397129186603	chr9:98015800:+_vs_chr9:98015943:+	0.162679425837321	chr9:98015800:+;chr9:98015943:+	distal	FALSE
GNG2	0.277777777777778	0.598161452683528	0.721801033998016	0.527777777777778	0.25	0.277777777777778	chr14:51966931:+_vs_chr14:51969795:+	0.555555555555556	chr14:51966931:+;chr14:51969795:+	distal	FALSE
EFEMP2	0.26344537815126	0.607762953179858	0.732788474976857	0.333333333333333	0.450980392156863	-0.117647058823529	chr11:65866825:-_vs_chr11:65866447:-	-0.235294117647059	chr11:65866447:-;chr11:65866825:-	proximal	FALSE
C16orf70	0.26187408625731	0.608835546117452	0.733482954009362	0.421052631578947	0.583333333333333	-0.162280701754386	chr16:67144876:+_vs_chr16:67148083:+	-0.324561403508772	chr16:67144876:+;chr16:67148083:+	proximal	FALSE
VCP	0.259618122716527	0.610382631014229	0.734567681977878	0.142857142857143	0.103896103896104	0.0389610389610389	chr9:35056936:-_vs_chr9:35056563:-	0.0779220779220779	chr9:35056563:-;chr9:35056936:-	distal	FALSE
GOLM1	0.259112389648898	0.610730611691831	0.734567681977878	0.736842105263158	0.805555555555556	-0.0687134502923977	chr9:86026915:-_vs_chr9:86026141:-	-0.137426900584795	chr9:86026141:-;chr9:86026915:-	proximal	FALSE
EIF3I	0.250049252125418	0.617040399655591	0.740877292280127	0.704	0.663157894736842	0.0408421052631579	chr1:32231341:+_vs_chr1:32231604:+	0.0816842105263158	chr1:32231341:+;chr1:32231604:+	distal	FALSE
PPP1R7	0.24941348973607	0.617488360416455	0.740877292280127	0.7	0.833333333333333	-0.133333333333333	chr2:241169812:+_vs_chr2:241183024:+	-0.266666666666667	chr2:241169812:+;chr2:241183024:+	proximal	FALSE
ING3	0.248973214285714	0.617798998509316	0.740877292280127	0.68	0.5	0.18	chr7:120956976:+_vs_chr7:120974909:+	0.36	chr7:120956976:+;chr7:120974909:+	distal	FALSE
BTG3	0.248712717380744	0.617982954698116	0.740877292280127	0.917808219178082	0.872340425531915	0.0454677936461673	chr21:17609014:-_vs_chr21:17593653:-	0.0909355872923346	chr21:17593653:-;chr21:17609014:-	distal	FALSE
STARD3NL	0.235709214944412	0.627322468653752	0.751464141282719	0.473684210526316	0.357142857142857	0.116541353383459	chr7:38230410:+_vs_chr7:38230669:+	0.233082706766917	chr7:38230410:+;chr7:38230669:+	distal	FALSE
POLR2C	0.232758620689655	0.629485854316783	0.753444576033945	0.620689655172414	0.72	-0.0993103448275862	chr16:57471679:+_vs_chr16:57472005:+	-0.198620689655172	chr16:57471679:+;chr16:57472005:+	proximal	FALSE
BOD1	0.226224956445993	0.634337205036001	0.758636479221193	0.707317073170732	0.8125	-0.105182926829268	chr5:173607891:-_vs_chr5:173607537:-	-0.210365853658537	chr5:173607537:-;chr5:173607891:-	proximal	FALSE
RPS24	0.906783993772766	0.635468982933754	0.759375151936209	0.903587443946188	0.918650793650794	-0.0150633497046054	chr10:78037246:+_vs_chr10:78040697:+	-0.0509644814577551	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	proximal	FALSE
CDO1	0.222711852142511	0.636981346480404	0.760567056387678	0.903846153846154	0.935672514619883	-0.0318263607737291	chr5:115805225:-_vs_chr5:115804733:-	-0.0636527215474583	chr5:115804733:-;chr5:115805225:-	proximal	FALSE
TMEM161B-AS1	0.219187180870937	0.639659944834375	0.763148415606116	0.926470588235294	0.884615384615385	0.0418552036199096	chr5:88283128:+_vs_chr5:88436672:+	0.0837104072398191	chr5:88283128:+;chr5:88436672:+	distal	FALSE
