gene_id	chisq	pvalue	adj_pvalue	Ex	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PSMG2	3.17069647696477	0.204876434833925	0.277947850941295	0.839024390243903	0.895833333333333	-0.0568089430894309	chr18:12663659:+_vs_chr18:12725740:+	-0.113617886178862	chr18:12663659:+;chr18:12720569:+;chr18:12725740:+	proximal	FALSE
BRAP	4.58421396940419	0.204900477153024	0.277947850941295	0.415637860082305	0.453703703703704	-0.0380658436213992	chr12:111650012:-_vs_chr12:111649957:-	-0.330246913580247	chr12:111642146:-;chr12:111649957:-;chr12:111650012:-;chr12:111658813:-	proximal	FALSE
HTATIP2	1.60500043312543	0.205196013541575	0.278284699450999	0.694444444444444	0.923076923076923	-0.228632478632479	chr11:20367655:+_vs_chr11:20383775:+	-0.457264957264957	chr11:20367655:+;chr11:20383775:+	proximal	FALSE
CBL	1.60340927869123	0.205420734649127	0.278525376126514	0.857142857142857	0.5	0.357142857142857	chr11:119232628:+_vs_chr11:119232653:+	0.714285714285714	chr11:119232628:+;chr11:119232653:+	distal	FALSE
ZSCAN12	3.16358024691358	0.205606707181156	0.278713415852284	0.466666666666667	0.8	-0.333333333333333	chr6:28390970:-_vs_chr6:28380060:-	-0.666666666666667	chr6:28380060:-;chr6:28380816:-;chr6:28390970:-	proximal	FALSE
USP12	1.59878635914228	0.206075286153307	0.279284372634534	0.193548387096774	0.368421052631579	-0.174872665534805	chr13:27095725:-_vs_chr13:27069197:-	-0.349745331069609	chr13:27069197:-;chr13:27095725:-	proximal	FALSE
LINC01114	4.5696386946387	0.206162151717602	0.279337867177827	0.5	0.541666666666667	-0.0416666666666666	chr2:104757090:-_vs_chr2:104746697:-	0.225	chr2:104746637:-;chr2:104746697:-;chr2:104757090:-;chr2:104757619:-	distal	FALSE
TUBA1A	3.15592893308946	0.206394794416158	0.279588811374129	0.99560897870609	0.996330275229358	-0.000721296523268022	chr12:49185002:-_vs_chr12:49184799:-	-0.00210885586039009	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	proximal	FALSE
PHTF2	4.56410256410256	0.206643259582367	0.279861068928877	0.414141414141414	0.484848484848485	-0.0707070707070707	chr7:77940630:+_vs_chr7:77951635:+	-0.287878787878788	chr7:77924151:+;chr7:77940630:+;chr7:77951635:+;chr7:77957225:+	proximal	FALSE
GRTP1	1.59394497863248	0.206763410710409	0.279912502632934	0.583333333333333	0.846153846153846	-0.262820512820513	chr13:113358677:-_vs_chr13:113324199:-	-0.525641025641026	chr13:113324199:-;chr13:113358677:-	proximal	FALSE
MZT1	3.15223627349612	0.206776219284662	0.279912502632934	0.71969696969697	0.80952380952381	-0.0898268398268398	chr13:72710212:-_vs_chr13:72708367:-	-0.17965367965368	chr13:72708367:-;chr13:72709494:-;chr13:72710212:-	proximal	FALSE
PARN	3.14954886383458	0.207054252244685	0.280224514978226	0.338461538461538	0.214285714285714	0.124175824175824	chr16:14446915:-_vs_chr16:14435729:-	0.272527472527473	chr16:14435701:-;chr16:14435729:-;chr16:14446915:-	distal	FALSE
PGD	3.14888676988354	0.207122808275666	0.280252945816523	0.222287735849057	0.259765625	-0.0374778891509434	chr1:10420144:+_vs_chr1:10420511:+	-0.0749557783018868	chr1:10420144:+;chr1:10420249:+;chr1:10420511:+	proximal	FALSE
N4BP1	7.18394524418476	0.207315579844138	0.280429624371879	0.524	0.6	-0.076	chr16:48562405:-_vs_chr16:48561475:-	-0.216830601092896	chr16:48561355:-;chr16:48561407:-;chr16:48561475:-;chr16:48561622:-;chr16:48562187:-;chr16:48562405:-	proximal	FALSE
FGD4	8.4439454142533	0.207348541400178	0.280429624371879	0.721333333333333	0.649789029535865	0.0715443037974685	chr12:32601409:+_vs_chr12:32633677:+	0.150227848101266	chr12:32576405:+;chr12:32582404:+;chr12:32601409:+;chr12:32611170:+;chr12:32611220:+;chr12:32619807:+;chr12:32633677:+	distal	FALSE
C3orf14	5.88529027966123	0.207880208368608	0.281084181721628	0.515454545454545	0.514705882352941	0.000748663101604374	chr3:62333646:+_vs_chr3:62334729:+	0.16427807486631	chr3:62321728:+;chr3:62333361:+;chr3:62333646:+;chr3:62334729:+;chr3:62336213:+	distal	FALSE
CFAP36	3.13548784363579	0.208515078415642	0.281877952335273	0.701149425287356	0.583333333333333	0.117816091954023	chr2:55544332:+_vs_chr2:55545073:+	0.235632183908046	chr2:55544332:+;chr2:55544987:+;chr2:55545073:+	distal	FALSE
LEO1	7.16629663729864	0.208563496773264	0.281878754868521	0.586705202312139	0.598639455782313	-0.0119342534701742	chr15:51966090:-_vs_chr15:51947316:-	-0.119696433486689	chr15:51938025:-;chr15:51938205:-;chr15:51947316:-;chr15:51954515:-;chr15:51958748:-;chr15:51966090:-	proximal	FALSE
NBDY	5.86820331156096	0.209209508555691	0.28268703425659	0.193965517241379	0.210227272727273	-0.0162617554858934	chrX:56817679:+_vs_chrX:56818380:+	-0.115778474399164	chrX:56817571:+;chrX:56817679:+;chrX:56818013:+;chrX:56818237:+;chrX:56818380:+	proximal	FALSE
LYRM4	1.56798219081956	0.210500290636861	0.284365966769117	0.388235294117647	0.276923076923077	0.11131221719457	chr6:5109072:-_vs_chr6:5108419:-	0.22262443438914	chr6:5108419:-;chr6:5109072:-	distal	FALSE
AGPAT4	1.561227927283	0.211485518655077	0.285631449805917	0.736111111111111	0.870967741935484	-0.134856630824373	chr6:161166097:-_vs_chr6:161136074:-	-0.269713261648745	chr6:161136074:-;chr6:161166097:-	proximal	FALSE
ELF1	1.56064723320158	0.211570478050575	0.285680732561303	0	0.696969696969697	-0.696969696969697	chr13:40943852:-_vs_chr13:40933595:-	-1.39393939393939	chr13:40933595:-;chr13:40943852:-	proximal	FALSE
RAB9A	3.1028043746055	0.211950570968792	0.286128416236844	0.607843137254902	0.68125	-0.073406862745098	chrX:13709619:+_vs_chrX:13709814:+	-0.146813725490196	chrX:13709619:+;chrX:13709658:+;chrX:13709814:+	proximal	FALSE
G3BP1	1.55719929604907	0.212075768792638	0.286231871138953	0.6	0.698924731182796	-0.0989247311827958	chr5:151804642:+_vs_chr5:151805349:+	-0.197849462365591	chr5:151804642:+;chr5:151805349:+	proximal	FALSE
TBR1	3.09780789535311	0.212480736248197	0.286656458919551	0.956730769230769	0.974576271186441	-0.0178455019556716	chr2:161418277:+_vs_chr2:161418440:+	-0.0566166883963494	chr2:161418277:+;chr2:161418440:+;chr2:161425870:+	proximal	FALSE
OSBPL9	3.09774304360612	0.212487626233376	0.286656458919551	0.506329113924051	0.382352941176471	0.12397617274758	chr1:51788398:+_vs_chr1:51788469:+	0.335070737155622	chr1:51787456:+;chr1:51788398:+;chr1:51788469:+	distal	FALSE
SNAPC4	1.55368814192344	0.212591796110583	0.286731360703839	0.373626373626374	0.153846153846154	0.21978021978022	chr9:136384763:-_vs_chr9:136375571:-	0.43956043956044	chr9:136375571:-;chr9:136384763:-	distal	FALSE
ZNF507	1.55118268280632	0.212960929771381	0.287103405679445	0.521739130434783	1	-0.478260869565217	chr19:32382995:+_vs_chr19:32383240:+	-0.956521739130435	chr19:32382995:+;chr19:32383240:+	proximal	FALSE
HIRIP3	4.4924461454778	0.212965064409659	0.287103405679445	0.6125	0.588014981273408	0.0244850187265918	chr16:29994411:-_vs_chr16:29992335:-	0.088623595505618	chr16:29992335:-;chr16:29992995:-;chr16:29994411:-;chr16:29994483:-	distal	FALSE
CHURC1-FNTB	3.09118524009554	0.213185495781609	0.287334852992638	0.733333333333333	0.868421052631579	-0.135087719298246	chr14:64935368:+_vs_chr14:65062637:+	-0.270175438596491	chr14:64935368:+;chr14:64943918:+;chr14:65062637:+	proximal	FALSE
AFF3	5.80149585607439	0.214471242571301	0.288954181558449	0.52319587628866	0.166666666666667	0.356529209621993	chr2:100008871:-_vs_chr2:99550004:-	0.790378006872852	chr2:99547253:-;chr2:99550004:-;chr2:100006129:-;chr2:100006312:-;chr2:100008871:-	distal	FALSE
ELMO1	1.54089260057471	0.214484992249443	0.288954181558449	0.885714285714286	1	-0.114285714285714	chr7:36854477:-_vs_chr7:36854361:-	-0.228571428571429	chr7:36854361:-;chr7:36854477:-	proximal	FALSE
CEP135	4.47184750733138	0.214815213661336	0.2893329226051	0.466666666666667	0.408602150537634	0.0580645161290322	chr4:55965858:+_vs_chr4:55991976:+	-0.329032258064516	chr4:55965757:+;chr4:55965858:+;chr4:55991976:+;chr4:56011457:+	proximal	FALSE
TROAP	1.53703374392783	0.215059866995713	0.289593188358621	0	0.67175572519084	-0.67175572519084	chr12:49324372:+_vs_chr12:49331731:+	-1.34351145038168	chr12:49324372:+;chr12:49331731:+	proximal	FALSE
TRIM59-IFT80	1.53671981613158	0.215106715071945	0.289593188358621	0	0.307692307692308	-0.307692307692308	chr3:160438520:-_vs_chr3:160438253:-	-0.615384615384615	chr3:160438253:-;chr3:160438520:-	proximal	FALSE
EIF4E2	3.07203792456567	0.215236261760949	0.289701421972833	0.459558823529412	0.346666666666667	0.112892156862745	chr2:232569210:+_vs_chr2:232583641:+	0.22578431372549	chr2:232569210:+;chr2:232581427:+;chr2:232583641:+	distal	FALSE
MTARC2	1.53541950113379	0.21530089302615	0.289722251939755	0.285714285714286	0.64	-0.354285714285714	chr1:220784247:+_vs_chr1:220784815:+	-0.708571428571429	chr1:220784247:+;chr1:220784815:+	proximal	FALSE
MRPL43	3.07048352026349	0.215403608869425	0.28973141186406	0.324512534818941	0.326732673267327	-0.00222013844838526	chr10:100986269:-_vs_chr10:100981376:-	-0.0710995890675419	chr10:100977820:-;chr10:100981376:-;chr10:100986269:-	proximal	FALSE
DTYMK	1.53471613894447	0.215406014046201	0.28973141186406	0.886178861788618	0.935483870967742	-0.0493050091791239	chr2:241684615:-_vs_chr2:241675747:-	-0.098610018358248	chr2:241675747:-;chr2:241684615:-	proximal	FALSE
BEX4	5.78850070700536	0.215509743607927	0.289804797815451	0.956325301204819	0.973404255319149	-0.0170789541143297	chrX:103216242:+_vs_chrX:103217195:+	-0.0431940528069726	chrX:103216215:+;chrX:103216242:+;chrX:103216382:+;chrX:103216751:+;chrX:103217195:+	proximal	FALSE
MLF1	3.0684348864994	0.215624363464471	0.289892791573812	0.7578125	0.675	0.0828125	chr3:158605397:+_vs_chr3:158606456:+	0.303125	chr3:158600117:+;chr3:158605397:+;chr3:158606456:+	distal	FALSE
NME6	3.05860304194273	0.216686965771827	0.291254954677115	0.701754385964912	0.655172413793103	0.0465819721718088	chr3:48294249:-_vs_chr3:48293995:-	0.260738052026618	chr3:48292717:-;chr3:48293995:-;chr3:48294249:-	distal	FALSE
PDK2	3.05747799547871	0.216808891513963	0.291352395481828	0.747368421052632	0.648936170212766	0.0984322508398656	chr17:50106256:+_vs_chr17:50111054:+	0.196864501679731	chr17:50106256:+;chr17:50106368:+;chr17:50111054:+	distal	FALSE
EMX2OS	3.05535714285714	0.217038923311266	0.291581100146037	0.333333333333333	0.52	-0.186666666666667	chr10:117490146:-_vs_chr10:117488664:-	-0.406666666666667	chr10:117488664:-;chr10:117490146:-;chr10:117490645:-	proximal	FALSE
RPL23AP7	1.52357763168574	0.217078892717594	0.291581100146037	0.648648648648649	0.866666666666667	-0.218018018018018	chr2:113621733:-_vs_chr2:113611468:-	-0.436036036036036	chr2:113611468:-;chr2:113621733:-	proximal	FALSE
SNX11	1.52325556110741	0.217127493814211	0.291581100146037	0.189873417721519	0	0.189873417721519	chr17:48122745:+_vs_chr17:48123074:+	0.379746835443038	chr17:48122745:+;chr17:48123074:+	distal	FALSE
PIK3R2	4.44385455791546	0.217353339935317	0.291817901042997	0.493029150823828	0.49290780141844	0.000121349405387938	chr19:18170058:+_vs_chr19:18170229:+	-0.181781409271095	chr19:18168509:+;chr19:18170058:+;chr19:18170229:+;chr19:18170540:+	proximal	FALSE
CDK2	3.03874634725924	0.218849024306637	0.293759086600619	0.428571428571429	0.496644295302013	-0.0680728667305849	chr12:55971899:+_vs_chr12:55972532:+	-0.511025886864813	chr12:55971899:+;chr12:55972532:+;chr12:55972789:+	proximal	FALSE
IRGQ	1.50724637681159	0.219559746112117	0.294645979869039	0.565217391304348	0	0.565217391304348	chr19:43585936:-_vs_chr19:43584372:-	1.1304347826087	chr19:43584372:-;chr19:43585936:-	distal	FALSE
BASP1	1.50651772252403	0.219671220909088	0.294728471668146	0.992608695652174	0.998242530755712	-0.00563383510353788	chr5:17276179:+_vs_chr5:17276831:+	-0.0112676702070757	chr5:17276179:+;chr5:17276831:+	proximal	FALSE
CHRAC1	3.02496718967307	0.220362007828341	0.295542790201768	0.685714285714286	0.557692307692308	0.128021978021978	chr8:140515175:+_vs_chr8:140516479:+	0.297802197802198	chr8:140515175:+;chr8:140516479:+;chr8:140516700:+	distal	FALSE
TNRC6B	1.50190521284271	0.220378446375427	0.295542790201768	0.4375	0.777777777777778	-0.340277777777778	chr22:40156180:+_vs_chr22:40246061:+	-0.680555555555556	chr22:40156180:+;chr22:40246061:+	proximal	FALSE
SVBP	1.50142833816908	0.220451719505572	0.295573802267024	0.97275641025641	1	-0.0272435897435898	chr1:42812093:-_vs_chr1:42807067:-	-0.0544871794871795	chr1:42807067:-;chr1:42812093:-	proximal	FALSE
SLC25A16	1.49913244650087	0.220804897455011	0.295980001273557	0.535714285714286	1	-0.464285714285714	chr10:68482844:-_vs_chr10:68482367:-	-0.928571428571429	chr10:68482367:-;chr10:68482844:-	proximal	FALSE
PIGBOS1	3.01886171561867	0.221035742933856	0.296222071135095	0.516393442622951	0.652173913043478	-0.135780470420527	chr15:55317633:-_vs_chr15:55317184:-	-0.271560940841055	chr15:55317184:-;chr15:55317304:-;chr15:55317633:-	proximal	FALSE
PTP4A3	1.49606907059421	0.221277191658671	0.296478237698615	0.0949720670391061	0	0.0949720670391061	chr8:141431520:+_vs_chr8:141432454:+	0.189944134078212	chr8:141431520:+;chr8:141432454:+	distal	FALSE
MED11	1.49493093873797	0.221452970160061	0.296646319573499	0.842105263157895	0.9375	-0.0953947368421053	chr17:4732604:+_vs_chr17:4733607:+	-0.190789473684211	chr17:4732604:+;chr17:4733607:+	proximal	FALSE
SSH3	1.49333333333333	0.221699993764877	0.296909739434261	1	0.44	0.56	chr11:67308943:+_vs_chr11:67312580:+	1.12	chr11:67308943:+;chr11:67312580:+	distal	FALSE
MAGI2	3.01215248166468	0.221778478289413	0.296947376428396	0.585365853658537	0.75	-0.164634146341463	chr7:78521506:-_vs_chr7:78255802:-	-0.548780487804878	chr7:78255769:-;chr7:78255802:-;chr7:78521506:-	proximal	FALSE
AFDN-DT	3.01117868481395	0.221886488174059	0.297024519940474	0.280612244897959	0.23943661971831	0.0411756251796493	chr6:167824108:-_vs_chr6:167824019:-	0.146593848807129	chr6:167824019:-;chr6:167824108:-;chr6:167824380:-	distal	FALSE
ERLIN1	1.48879009868182	0.222404277779269	0.297650048417578	0.597014925373134	0.714285714285714	-0.11727078891258	chr10:100164051:-_vs_chr10:100150108:-	-0.23454157782516	chr10:100150108:-;chr10:100164051:-	proximal	FALSE
DLEU7	3	0.22313016014843	0.298553726200873	0.4625	0.3	0.1625	chr13:50822908:-_vs_chr13:50712215:-	0.325	chr13:50712215:-;chr13:50822627:-;chr13:50822908:-	distal	FALSE
PTPRA	5.69039484437896	0.223493605656198	0.298972154275449	0.310975609756098	0.347826086956522	-0.0368504772004242	chr20:3017896:+_vs_chr20:3038359:+	-0.110210574155431	chr20:3015884:+;chr20:3017896:+;chr20:3024580:+;chr20:3038359:+;chr20:3038669:+	proximal	FALSE
MLLT11	2.99286733957769	0.223927336631954	0.299448420712635	0.916200038617494	0.926153846153846	-0.00995380753635233	chr1:151068092:+_vs_chr1:151068494:+	-0.0401699169723884	chr1:151067716:+;chr1:151068092:+;chr1:151068494:+	proximal	FALSE
CDC42BPB	5.68486509813764	0.223951245079962	0.299448420712635	0.321292775665399	0.256818181818182	0.0644745938472174	chr14:102975725:-_vs_chr14:102968322:-	0.122122364327688	chr14:102932380:-;chr14:102963090:-;chr14:102968322:-;chr14:102968501:-;chr14:102975725:-	distal	FALSE
ADGRB3	4.36824324324324	0.224348101905505	0.299911025772522	0.441975308641975	0.481481481481481	-0.0395061728395061	chr6:69361249:+_vs_chr6:69389511:+	-0.251851851851852	chr6:69014088:+;chr6:69361094:+;chr6:69361249:+;chr6:69389511:+	proximal	FALSE
TMSB15B	4.36653191254636	0.224508791856166	0.300057782131575	0.366081871345029	0.425790754257908	-0.0597088829128782	chrX:104072887:-_vs_chrX:103965976:+	-0.179946215904725	chrX:103964583:+;chrX:103965976:+;chrX:103973758:+;chrX:104072887:-	proximal	FALSE
ATXN3	2.98418630402436	0.224901409678672	0.300478586020611	0.472222222222222	0.653846153846154	-0.181623931623932	chr14:92064084:-_vs_chr14:92058552:-	-0.418803418803419	chr14:92058552:-;chr14:92064084:-;chr14:92064192:-	proximal	FALSE
GFER	1.47266551496077	0.2249256059591	0.300478586020611	0.735632183908046	0.625	0.110632183908046	chr16:1986112:+_vs_chr16:1987746:+	0.221264367816092	chr16:1986112:+;chr16:1987746:+	distal	FALSE
CROCCP3	1.47126436781609	0.225146310864658	0.300705269937978	0.448275862068966	1	-0.551724137931034	chr1:16476042:-_vs_chr1:16473235:-	-1.10344827586207	chr1:16473235:-;chr1:16476042:-	proximal	FALSE
SPRTN	1.470234375	0.225308718250391	0.300854006653331	0.68	0.4375	0.2425	chr1:231351487:+_vs_chr1:231354243:+	0.485	chr1:231351487:+;chr1:231354243:+	distal	FALSE
CARD8	4.35309617918314	0.225774064835126	0.301407098106055	0.555555555555555	0.453333333333333	0.102222222222222	chr19:48223744:-_vs_chr19:48210990:-	0.506666666666667	chr19:48209650:-;chr19:48210480:-;chr19:48210990:-;chr19:48223744:-	distal	FALSE
WNT7A	1.46412037037037	0.226275662946704	0.302008323688376	0.183673469387755	0	0.183673469387755	chr3:13818586:-_vs_chr3:13818200:-	0.36734693877551	chr3:13818200:-;chr3:13818586:-	distal	FALSE
EFS	1.45824190776569	0.227210058867632	0.303124940355446	0.901960784313726	0.810526315789474	0.0914344685242519	chr14:23356663:-_vs_chr14:23356417:-	0.182868937048504	chr14:23356417:-;chr14:23356663:-	distal	FALSE
PFKFB3	1.45809323956443	0.227233750084569	0.303124940355446	0.8125	0.921052631578947	-0.108552631578947	chr10:6216770:+_vs_chr10:6235532:+	-0.217105263157895	chr10:6216770:+;chr10:6235532:+	proximal	FALSE
TOR1AIP1	1.45788737282541	0.22726656115214	0.303124940355446	0.7	0.540540540540541	0.159459459459459	chr1:179919114:+_vs_chr1:179920071:+	0.318918918918919	chr1:179919114:+;chr1:179920071:+	distal	FALSE
SEL1L	1.45599637881468	0.22756821457581	0.303458610115345	0.294117647058824	0.5625	-0.268382352941176	chr14:81476563:-_vs_chr14:81474166:-	-0.536764705882353	chr14:81474166:-;chr14:81476563:-	proximal	FALSE
PVR	1.45430242272348	0.227838845109477	0.303750769752377	0.62962962962963	0.285714285714286	0.343915343915344	chr19:44660505:+_vs_chr19:44663583:+	0.687830687830688	chr19:44660505:+;chr19:44663583:+	distal	FALSE
ANKIB1	6.89859143010671	0.228292106205474	0.304286222065822	0.278571428571429	0.252272727272727	0.0262987012987013	chr7:92390099:+_vs_chr7:92399206:+	-0.125180375180375	chr7:92294977:+;chr7:92319377:+;chr7:92327824:+;chr7:92388009:+;chr7:92390099:+;chr7:92399206:+	proximal	FALSE
SIMC1	1.44661258320533	0.22907227085926	0.305221271437623	0.642857142857143	0.866666666666667	-0.223809523809524	chr5:176345922:+_vs_chr5:176345989:+	-0.447619047619048	chr5:176345922:+;chr5:176345989:+	proximal	FALSE
RUSC1	2.94721781076067	0.229097201364107	0.305221271437623	0.832	0.816326530612245	0.015673469387755	chr1:155330730:+_vs_chr1:155331114:+	0.131020408163265	chr1:155322525:+;chr1:155330730:+;chr1:155331114:+	distal	FALSE
OTX1	1.44517973856209	0.229302981853805	0.305426389840978	0.571428571428571	0.261904761904762	0.309523809523809	chr2:63057509:+_vs_chr2:63057831:+	0.619047619047619	chr2:63057509:+;chr2:63057831:+	distal	FALSE
ZNF639	2.94215583155188	0.229677778406458	0.305856490268338	0.331775700934579	0.286458333333333	0.0453173676012461	chr3:179328321:+_vs_chr3:179334614:+	0.219820872274143	chr3:179328321:+;chr3:179334614:+;chr3:179335043:+	distal	FALSE
PHF3	10.5266667115573	0.229987147515953	0.30619140255881	0.406938325991189	0.330188679245283	0.0767496467459064	chr6:63684531:+_vs_chr6:63684612:+	0.198653478513839	chr6:63684531:+;chr6:63684612:+;chr6:63684673:+;chr6:63684908:+;chr6:63711764:+;chr6:63712107:+;chr6:63712331:+;chr6:63712362:+;chr6:63713634:+	distal	FALSE
SMARCA2	4.30837320574163	0.230033174504651	0.30619140255881	0.450980392156863	0.543859649122807	-0.0928792569659443	chr9:2192984:+_vs_chr9:2193574:+	-0.362229102167183	chr9:2161778:+;chr9:2191347:+;chr9:2192984:+;chr9:2193574:+	proximal	FALSE
COL9A3	1.4395035507145	0.230219693614956	0.306370484119791	0.393700787401575	0.484848484848485	-0.09114769744691	chr20:62841093:+_vs_chr20:62841163:+	-0.18229539489382	chr20:62841093:+;chr20:62841163:+	proximal	FALSE
ITGB1	2.93499448910523	0.230501653150273	0.306676465839212	0.428571428571429	0.517857142857143	-0.0892857142857144	chr10:32929917:-_vs_chr10:32900397:-	-0.178571428571429	chr10:32900397:-;chr10:32912035:-;chr10:32929917:-	proximal	FALSE
PITPNA	1.43513243378311	0.2309286454893	0.307175228281186	0.689655172413793	0.869565217391304	-0.179910044977511	chr17:1519932:-_vs_chr17:1517989:-	-0.359820089955022	chr17:1517989:-;chr17:1519932:-	proximal	FALSE
KPNA6	1.43341686091686	0.231207613459552	0.307476911942825	0.363636363636364	0.1	0.263636363636364	chr1:32171424:+_vs_chr1:32176549:+	0.527272727272727	chr1:32171424:+;chr1:32176549:+	distal	FALSE
NR2E1	2.92528493035036	0.231623408556749	0.307960381239224	1	0.883495145631068	0.116504854368932	chr6:108188237:+_vs_chr6:108188790:+	0.29126213592233	chr6:108178981:+;chr6:108188237:+;chr6:108188790:+	distal	FALSE
PNN	10.4988738734015	0.231741005367157	0.308047245294097	0.379551820728291	0.41837899543379	-0.0388271747054986	chr14:39179135:+_vs_chr14:39181101:+	-0.0845708146272207	chr14:39179135:+;chr14:39179354:+;chr14:39180577:+;chr14:39180786:+;chr14:39180994:+;chr14:39181101:+;chr14:39181417:+;chr14:39182111:+;chr14:39182941:+	proximal	FALSE
TRPM7	1.42486085343228	0.232604984469808	0.309125992889526	0.22	0	0.22	chr15:50612796:-_vs_chr15:50560317:-	0.44	chr15:50560317:-;chr15:50612796:-	distal	FALSE
BAG3	1.42393213757396	0.232757275289813	0.309258652064508	1	0.666666666666667	0.333333333333333	chr10:119677427:+_vs_chr10:119677819:+	0.666666666666667	chr10:119677427:+;chr10:119677819:+	distal	FALSE
SS18	1.42354031510658	0.232821562450109	0.309274349578757	0.8125	0.916666666666667	-0.104166666666667	chr18:26017678:-_vs_chr18:26016253:-	-0.208333333333333	chr18:26016253:-;chr18:26017678:-	proximal	FALSE
TRIM58	1.41900452488688	0.233567322885931	0.310195088122955	0.166666666666667	0.538461538461538	-0.371794871794872	chr1:247877432:+_vs_chr1:247878013:+	-0.743589743589744	chr1:247877432:+;chr1:247878013:+	proximal	FALSE
MRGBP	1.41823849104859	0.23369355649937	0.310292818654491	0.777777777777778	0.529411764705882	0.248366013071895	chr20:62800044:+_vs_chr20:62800593:+	0.496732026143791	chr20:62800044:+;chr20:62800593:+	distal	FALSE
SYAP1	2.9020811563915	0.234326326319301	0.31106292056891	0.274509803921569	0.367647058823529	-0.0931372549019608	chrX:16735306:+_vs_chrX:16760435:+	-0.343137254901961	chrX:16735306:+;chrX:16760435:+;chrX:16760886:+	proximal	FALSE
PTX3	2.89946059697243	0.234633560587546	0.311400631862868	0.753424657534247	0.683098591549296	0.0703260659849508	chr3:157443257:+_vs_chr3:157443588:+	0.157727185027976	chr3:157443015:+;chr3:157443257:+;chr3:157443588:+	distal	FALSE
PRPF19	1.41212600981905	0.234703783932583	0.31142370610055	0.0300187617260788	0.0148809523809524	0.0151378093451264	chr11:60890736:-_vs_chr11:60890547:-	0.0302756186902528	chr11:60890547:-;chr11:60890736:-	distal	FALSE
CRCP	4.25188498446863	0.23551828117293	0.312434109663121	0.542940320232897	0.555555555555556	-0.012615235322659	chr7:66153289:+_vs_chr7:66154560:+	-0.160904900533721	chr7:66152536:+;chr7:66152863:+;chr7:66153289:+;chr7:66154560:+	proximal	FALSE
ZFP41	1.40374331550802	0.23609782178879	0.313083777828883	0.458333333333333	0	0.458333333333333	chr8:143259930:+_vs_chr8:143262705:+	0.916666666666667	chr8:143259930:+;chr8:143262705:+	distal	FALSE
SLC25A36	5.54140037950058	0.236114250500404	0.313083777828883	0.659198113207547	0.6975	-0.0383018867924528	chr3:140967458:+_vs_chr3:140979939:+	-0.100566037735849	chr3:140967458:+;chr3:140973872:+;chr3:140976546:+;chr3:140977947:+;chr3:140979939:+	proximal	FALSE
ABRACL	1.40203566926648	0.236383030450448	0.313369676445105	0.912237330037083	0.959459459459459	-0.0472221294223766	chr6:139043070:+_vs_chr6:139043299:+	-0.0944442588447532	chr6:139043070:+;chr6:139043299:+	proximal	FALSE
RNF112	1.40053971985676	0.23663322486023	0.313630813430672	0.636363636363636	0.774193548387097	-0.13782991202346	chr17:19417026:+_vs_chr17:19417276:+	-0.275659824046921	chr17:19417026:+;chr17:19417276:+	proximal	FALSE
WNT5B	1.39943421669794	0.236818324158155	0.31380557612144	0.333333333333333	0.526315789473684	-0.192982456140351	chr12:1646366:+_vs_chr12:1647212:+	-0.385964912280702	chr12:1646366:+;chr12:1647212:+	proximal	FALSE
HERC2P3	1.3986013986014	0.236957882484823	0.313902064057178	0.444444444444444	0.833333333333333	-0.388888888888889	chr15:20454612:-_vs_chr15:20437316:-	-0.777777777777778	chr15:20437316:-;chr15:20454612:-	proximal	FALSE
EXOC6	2.87941005553717	0.236997656100177	0.313902064057178	0.254716981132075	0.388888888888889	-0.134171907756813	chr10:92915806:+_vs_chr10:93059490:+	-0.268343815513627	chr10:92915806:+;chr10:92928386:+;chr10:93059490:+	proximal	FALSE
CREBBP	5.53048548338403	0.237062748972537	0.313917735889493	0.579710144927536	0.669642857142857	-0.0899327122153208	chr16:3749648:-_vs_chr16:3731889:-	-0.33695652173913	chr16:3731889:-;chr16:3744907:-;chr16:3749648:-;chr16:3767796:-;chr16:3778120:-	proximal	FALSE
RABGGTB	1.39760077707625	0.237125692101081	0.313930554636966	0.475862068965517	0.380281690140845	0.0955803788246722	chr1:75794834:+_vs_chr1:75795063:+	0.191160757649344	chr1:75794834:+;chr1:75795063:+	distal	FALSE
FAIM2	1.3967018263261	0.237276573849932	0.314035310435235	0.167630057803468	0.0769230769230769	0.0907069808803913	chr12:49870399:-_vs_chr12:49866896:-	0.181413961760783	chr12:49866896:-;chr12:49870399:-	distal	FALSE
CRACD	5.52763063170926	0.237311379823301	0.314035310435235	0.507267441860465	0.462121212121212	0.045146229739253	chr4:56180532:+_vs_chr4:56329437:+	0.156095842142354	chr4:56179409:+;chr4:56180532:+;chr4:56272382:+;chr4:56323566:+;chr4:56329437:+	distal	FALSE
HDDC2	2.87594227954083	0.237408939948708	0.314093892717774	0.915611814345992	0.912337662337662	0.00327415200832926	chr6:125298729:-_vs_chr6:125275984:-	0.0500027398761576	chr6:125275882:-;chr6:125275984:-;chr6:125298729:-	distal	FALSE
HINFP	1.3954515980589	0.23748660831269	0.314126137655969	0.15	0	0.15	chr11:119135055:+_vs_chr11:119136059:+	0.3	chr11:119135055:+;chr11:119136059:+	distal	FALSE
