gene_id	chisq	pvalue	adj_pvalue	ExN1	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RPS4X	0.157301714035783	0.691653011241637	0.814209873298764	0.00673400673400673	0.01	-0.00326599326599327	chrX:72272603:-_vs_chrX:72272153:-	-0.00653198653198657	chrX:72272153:-;chrX:72272603:-	proximal	FALSE
TMSB4X	0.156845894946419	0.692077183906283	0.814209873298764	0.996663244353183	0.995837957824639	0.000825286528543523	chrX:12977094:+_vs_chrX:12977227:+	0.00165057305708699	chrX:12977094:+;chrX:12977227:+	distal	FALSE
HNRNPH3	1.45622996052163	0.692408638688832	0.814209873298764	0.720325203252033	0.67741935483871	0.0429058484133229	chr10:68341301:+_vs_chr10:68343193:+	0.0819826907946499	chr10:68341301:+;chr10:68341788:+;chr10:68342271:+;chr10:68343193:+	distal	FALSE
C12orf43	0.734841954022989	0.692518049492305	0.814209873298764	0.3125	0.423076923076923	-0.110576923076923	chr12:121004223:-_vs_chr12:121002443:-	-0.221153846153846	chr12:121002443:-;chr12:121002865:-;chr12:121004223:-	proximal	FALSE
NFIX	0.734356936325983	0.692686011612382	0.814209873298764	0.241379310344828	0.269607843137255	-0.0282285327924273	chr19:13094675:+_vs_chr19:13098791:+	-0.0564570655848546	chr19:13094675:+;chr19:13096969:+;chr19:13098791:+	proximal	FALSE
MACO1	0.73038073038073	0.694064512578049	0.815336969733464	0.648148148148148	0.555555555555556	0.0925925925925926	chr1:25458627:+_vs_chr1:25491426:+	0.203703703703704	chr1:25458488:+;chr1:25458627:+;chr1:25491426:+	distal	FALSE
ILF2	0.153247428464035	0.695451117169669	0.816472217921853	0.0757575757575758	0.0961538461538462	-0.0203962703962704	chr1:153662038:-_vs_chr1:153661791:-	-0.0407925407925407	chr1:153661791:-;chr1:153662038:-	proximal	FALSE
SEPHS1	0.151590345138732	0.697020176837475	0.817820171253148	0.282051282051282	0	0.282051282051282	chr10:13319057:-_vs_chr10:13318988:-	0.564102564102564	chr10:13318988:-;chr10:13319057:-	distal	FALSE
CTR9	0.148533950617284	0.699940322756458	0.820750782809776	0.642857142857143	0.555555555555556	0.0873015873015873	chr11:10755115:+_vs_chr11:10773253:+	0.174603174603175	chr11:10755115:+;chr11:10773253:+	distal	FALSE
KDM5B	0.143850024748392	0.704483173799726	0.825579497402212	0.575757575757576	0.655172413793103	-0.0794148380355276	chr1:202762767:-_vs_chr1:202729892:-	-0.158829676071055	chr1:202729892:-;chr1:202762767:-	proximal	FALSE
ITGB1BP1	0.692008689839573	0.707509413028176	0.828626154016724	0.6171875	0.658333333333333	-0.0411458333333334	chr2:9406660:-_vs_chr2:9405684:-	-0.133333333333333	chr2:9405684:-;chr2:9406660:-;chr2:9420759:-	proximal	FALSE
MAGED4	0.138026029787093	0.710251345352319	0.831336363867202	0.525114155251142	0.502415458937198	0.0226986963139435	chrX:52061827:-_vs_chrX:52192268:+	0.045397392627887	chrX:52061827:-;chrX:52192268:+	distal	FALSE
PDS5B	0.134546160361378	0.71376422117487	0.834945142530267	0.787878787878788	0.714285714285714	0.0735930735930735	chr13:32699788:+_vs_chr13:32758211:+	0.147186147186147	chr13:32699788:+;chr13:32758211:+	distal	FALSE
KEAP1	0.133515799634221	0.714814230575402	0.835170778004573	0.868421052631579	0.810810810810811	0.0576102418207681	chr19:10486571:-_vs_chr19:10486125:-	0.115220483641536	chr19:10486125:-;chr19:10486571:-	distal	FALSE
NPIPA7	0.133513303238603	0.714816780144933	0.835170778004573	0.552631578947368	0.62962962962963	-0.0769980506822612	chr16:18317937:-_vs_chr16:16393954:+	-0.153996101364522	chr16:16393954:+;chr16:18317937:-	proximal	FALSE
MTSS1	0.666945373467113	0.716431466456265	0.836554290459449	0.423076923076923	0.371794871794872	0.0512820512820513	chr8:124589621:-_vs_chr8:124568455:-	0.128205128205128	chr8:124568455:-;chr8:124589621:-;chr8:124589678:-	distal	FALSE
TMSB15B	0.131395405225193	0.716989599834343	0.836703178665543	0.384615384615385	0.446808510638298	-0.0621931260229132	chrX:104072887:-_vs_chrX:103965976:+	-0.124386252045826	chrX:103965976:+;chrX:104072887:-	proximal	FALSE
DTD1	0.130693069306931	0.717714520554124	0.837046406624648	0.920792079207921	0.893333333333333	0.0274587458745875	chr20:18744170:+_vs_chr20:18763887:+	0.054917491749175	chr20:18744170:+;chr20:18763887:+	distal	FALSE
ACAT2	0.124216264567142	0.724505849910275	0.844460027819834	0.777777777777778	0.736842105263158	0.0409356725146199	chr6:159778898:+_vs_chr6:159779051:+	0.0818713450292398	chr6:159778898:+;chr6:159779051:+	distal	FALSE
ERCC6L2	0.118807603686636	0.730331354851771	0.850739701724815	0.612903225806452	1	-0.387096774193548	chr9:95972330:+_vs_chr9:95972405:+	-0.774193548387097	chr9:95972330:+;chr9:95972405:+	proximal	FALSE
C22orf39	0.115724902534113	0.733718244749133	0.854172887685779	0.526315789473684	0.625	-0.0986842105263158	chr22:19441518:-_vs_chr22:19440886:-	-0.197368421052632	chr22:19440886:-;chr22:19441518:-	proximal	FALSE
DHX9	0.113411125319693	0.736293544394279	0.856657698657535	0.382352941176471	0.3125	0.0698529411764706	chr1:182854130:+_vs_chr1:182887749:+	0.139705882352941	chr1:182854130:+;chr1:182887749:+	distal	FALSE
NIPSNAP1	0.11234140037594	0.737494069991197	0.857540980247095	0.208333333333333	0.245614035087719	-0.0372807017543859	chr22:29555406:-_vs_chr22:29554808:-	-0.0745614035087719	chr22:29554808:-;chr22:29555406:-	proximal	FALSE
EIF2S3	1.25534248182031	0.739763750167775	0.85966564986602	0.527777777777778	0.511904761904762	0.0158730158730159	chrX:24064290:+_vs_chrX:24077468:+	-0.160714285714286	chrX:24064290:+;chrX:24077468:+;chrX:24077971:+;chrX:24078806:+	proximal	FALSE
RBFOX3	0.109375	0.740856814293869	0.860421273265384	0.291666666666667	0.388888888888889	-0.0972222222222222	chr17:79090761:-_vs_chr17:79089351:-	-0.194444444444444	chr17:79089351:-;chr17:79090761:-	proximal	FALSE
DIDO1	0.108597285067873	0.741746792899128	0.860940273956395	0.4	0.6	-0.2	chr20:62907196:-_vs_chr20:62894148:-	-0.4	chr20:62894148:-;chr20:62907196:-	proximal	FALSE
ACAA2	0.104933364507832	0.745987852636038	0.865070769133757	0.761904761904762	0.829787234042553	-0.0678824721377913	chr18:49783586:-_vs_chr18:49783504:-	-0.135764944275583	chr18:49783504:-;chr18:49783586:-	proximal	FALSE
SNRPF	0.104755428055061	0.746195887322788	0.865070769133757	0.0909090909090909	0.119047619047619	-0.0281385281385281	chr12:95866135:+_vs_chr12:95866457:+	-0.0562770562770563	chr12:95866135:+;chr12:95866457:+	proximal	FALSE
MTIF3	0.102415966386555	0.748949419653796	0.867745213111107	0.411764705882353	0.538461538461538	-0.126696832579186	chr13:27440232:-_vs_chr13:27435643:-	-0.253393665158371	chr13:27435643:-;chr13:27440232:-	proximal	FALSE
LNX1	0.573143384777734	0.750833247572319	0.869028523923655	0.458333333333333	0.526315789473684	-0.0679824561403509	chr4:53460812:-_vs_chr4:53460630:-	-0.166666666666667	chr4:53460456:-;chr4:53460630:-;chr4:53460812:-	proximal	FALSE
FTSJ3	0.100733173076923	0.750951565449211	0.869028523923655	0.25	0.48	-0.23	chr17:63824092:-_vs_chr17:63820260:-	-0.46	chr17:63820260:-;chr17:63824092:-	proximal	FALSE
CYB5A	0.0999963578088579	0.751834004860856	0.869531828240859	0.727272727272727	0.625	0.102272727272727	chr18:74253428:-_vs_chr18:74253296:-	0.204545454545455	chr18:74253296:-;chr18:74253428:-	distal	FALSE
MMD	0.098946854912764	0.753097128237115	0.870357200222596	0.625	0.757575757575758	-0.132575757575758	chr17:55419665:-_vs_chr17:55392622:-	-0.265151515151515	chr17:55392622:-;chr17:55419665:-	proximal	FALSE
RPS24	0.0986600863470375	0.753443546461352	0.870357200222596	0.915921288014311	0.9082774049217	0.0076438830926111	chr10:78037246:+_vs_chr10:78040697:+	0.0152877661852222	chr10:78037246:+;chr10:78040697:+	distal	FALSE
PDIA3	0.56028850262733	0.755674726521136	0.87189306576994	0.665178571428571	0.63716814159292	0.0280104298356511	chr15:43771182:+_vs_chr15:43771540:+	0.0871523388116309	chr15:43769565:+;chr15:43771182:+;chr15:43771540:+	distal	FALSE
CSNK2A1	1.8893919140496	0.756093440065918	0.87189306576994	0.432926829268293	0.474358974358974	-0.0414321450906817	chr20:505139:-_vs_chr20:482694:-	-0.147592245153221	chr20:481112:-;chr20:482694:-;chr20:483044:-;chr20:499900:-;chr20:505139:-	proximal	FALSE
HNRNPF	0.559112200363413	0.756119308194724	0.87189306576994	0.101626016260163	0.125748502994012	-0.0241224867338494	chr10:43386022:-_vs_chr10:43385622:-	-0.0482449734676988	chr10:43385622:-;chr10:43385854:-;chr10:43386022:-	proximal	FALSE
MED4	0.0948748318008521	0.758068952619849	0.873622760937346	0.510204081632653	0.576923076923077	-0.0667189952904238	chr13:48077200:-_vs_chr13:48076578:-	-0.133437990580848	chr13:48076578:-;chr13:48077200:-	proximal	FALSE
AGPAT5	0.0942537804076266	0.758837446179065	0.8739900165536	0.576923076923077	0.5	0.0769230769230769	chr8:6724907:+_vs_chr8:6757209:+	0.153846153846154	chr8:6724907:+;chr8:6757209:+	distal	FALSE
APIP	0.0913461538461538	0.762472724885306	0.877656696950325	0.710526315789474	0.631578947368421	0.0789473684210527	chr11:34888328:-_vs_chr11:34882371:-	0.157894736842105	chr11:34882371:-;chr11:34888328:-	distal	FALSE
MRPS31	0.0908377719971925	0.763114791595012	0.877875689798169	0.814814814814815	0.739130434782609	0.0756843800322061	chr13:40766819:-_vs_chr13:40729303:-	0.151368760064412	chr13:40729303:-;chr13:40766819:-	distal	FALSE
CCDC91	0.0880837912087911	0.766627500245108	0.881394812411979	0.625	0.473684210526316	0.151315789473684	chr12:28306930:+_vs_chr12:28452646:+	0.302631578947368	chr12:28306930:+;chr12:28452646:+	distal	FALSE
SGCB	1.81381682277466	0.769953532381689	0.884695277006281	0.606194690265487	0.588461538461538	0.0177331518039483	chr4:52023010:-_vs_chr4:52022924:-	0.108645336963921	chr4:52020709:-;chr4:52022924:-;chr4:52023010:-;chr4:52023390:-;chr4:52023696:-	distal	FALSE
ARL2BP	0.0844767567010774	0.771319891631877	0.885343882369433	0.780487804878049	0.821917808219178	-0.0414300033411292	chr16:57253430:+_vs_chr16:57253635:+	-0.0828600066822585	chr16:57253430:+;chr16:57253635:+	proximal	FALSE
VEZF1	0.519020418084589	0.771429332399099	0.885343882369433	0.617647058823529	0.522727272727273	0.0949197860962567	chr17:57983220:-_vs_chr17:57972572:-	0.189839572192513	chr17:57972572:-;chr17:57974459:-;chr17:57983220:-	distal	FALSE
NUP42	0.0762758875739645	0.782409129239544	0.89741495756342	0.461538461538462	0.35	0.111538461538462	chr7:23200921:+_vs_chr7:23201006:+	0.223076923076923	chr7:23200921:+;chr7:23201006:+	distal	FALSE
OAZ2	0.0752684138171397	0.783814975443517	0.898497048546757	0.92741935483871	0.908163265306122	0.0192560895325872	chr15:64688465:-_vs_chr15:64687580:-	0.0385121790651744	chr15:64687580:-;chr15:64688465:-	distal	FALSE
TXNRD1	0.484493284493284	0.78486257340892	0.899167441116469	0.694444444444444	0.642857142857143	0.0515873015873016	chr12:104334309:+_vs_chr12:104350247:+	0.146825396825397	chr12:104326386:+;chr12:104334309:+;chr12:104350247:+	distal	FALSE
FBLN1	0.0733151521484057	0.786569697021671	0.900441035214893	0.195121951219512	0.172727272727273	0.0223946784922395	chr22:45563362:+_vs_chr22:45601135:+	0.0447893569844789	chr22:45563362:+;chr22:45601135:+	distal	FALSE
RNF19A	0.0730820105820107	0.786901120841425	0.900441035214893	0.5625	0.666666666666667	-0.104166666666667	chr8:100268895:-_vs_chr8:100258614:-	-0.208333333333333	chr8:100258614:-;chr8:100268895:-	proximal	FALSE
PLK2	0.477977080783062	0.787423905890645	0.900508916507077	0.826612903225806	0.797619047619048	0.0289938556067587	chr5:58458759:-_vs_chr5:58453982:-	0.0579877112135176	chr5:58453982:-;chr5:58454073:-;chr5:58458759:-	distal	FALSE
SDHC	0.072352632805219	0.787941651122797	0.900570957724468	0.275862068965517	0.2	0.0758620689655172	chr1:161363194:+_vs_chr1:161363432:+	0.151724137931035	chr1:161363194:+;chr1:161363432:+	distal	FALSE
ITGB1	0.0716540589502545	0.788943522726785	0.901185928664399	0.260869565217391	0.333333333333333	-0.072463768115942	chr10:32929917:-_vs_chr10:32900397:-	-0.144927536231884	chr10:32900397:-;chr10:32929917:-	proximal	FALSE
MAP1LC3B	0.469809946220064	0.790645978687459	0.902344460654828	0.63953488372093	0.678571428571429	-0.0390365448504983	chr16:87403382:+_vs_chr16:87404774:+	-0.0780730897009966	chr16:87403382:+;chr16:87404687:+;chr16:87404774:+	proximal	FALSE
SNRPB2	0.468108191893358	0.791319007586876	0.902344460654828	0.527777777777778	0.560606060606061	-0.0328282828282829	chr20:16741220:+_vs_chr20:16741776:+	-0.0707070707070707	chr20:16737391:+;chr20:16741220:+;chr20:16741776:+	proximal	FALSE
COPS3	0.0699902452619844	0.791350983507888	0.902344460654828	0.14	0.1875	-0.0475	chr17:17246835:-_vs_chr17:17246629:-	-0.095	chr17:17246629:-;chr17:17246835:-	proximal	FALSE
HBP1	0.0669914190747521	0.795768719873077	0.906849632089964	0.6	0.518518518518518	0.0814814814814815	chr7:107200197:+_vs_chr7:107202522:+	0.162962962962963	chr7:107200197:+;chr7:107202522:+	distal	FALSE
DHCR24	0.065710612916495	0.797687684779749	0.908503617542234	0.393939393939394	0.461538461538462	-0.0675990675990676	chr1:54850406:-_vs_chr1:54849633:-	-0.135198135198135	chr1:54849633:-;chr1:54850406:-	proximal	FALSE
DNAJC7	0.442157953281424	0.801653365900195	0.912485348531974	0.590909090909091	0.65	-0.0590909090909091	chr17:41988852:-_vs_chr17:41976452:-	-0.118181818181818	chr17:41976452:-;chr17:41983564:-;chr17:41988852:-	proximal	FALSE
CBX5	0.43859649122807	0.803082166698889	0.913289048951161	0.351351351351351	0.297297297297297	0.0540540540540541	chr12:54241769:-_vs_chr12:54230946:-	0.108108108108108	chr12:54230946:-;chr12:54240386:-;chr12:54241769:-	distal	FALSE
TMEM43	0.0620404411764706	0.803299528902488	0.913289048951161	0.5	0.354166666666667	0.145833333333333	chr3:14142845:+_vs_chr3:14143678:+	0.291666666666667	chr3:14142845:+;chr3:14143678:+	distal	FALSE
YY1	0.0594389083018947	0.807384976464618	0.916905693610989	0.434782608695652	0.368421052631579	0.0663615560640732	chr14:100274714:+_vs_chr14:100278470:+	0.132723112128146	chr14:100274714:+;chr14:100278470:+	distal	FALSE
TXNDC9	0.0594140812890812	0.807424416761915	0.916905693610989	0.257142857142857	0.166666666666667	0.0904761904761905	chr2:99319097:-_vs_chr2:99319024:-	0.180952380952381	chr2:99319024:-;chr2:99319097:-	distal	FALSE
ECI2	0.055732709750567	0.81337232955929	0.92312058197062	0.571428571428571	0.5	0.0714285714285714	chr6:4130388:-_vs_chr6:4115706:-	0.142857142857143	chr6:4115706:-;chr6:4130388:-	distal	FALSE
PPP1R14B	0.0548780487804878	0.814782638318365	0.924181357999173	0.673469387755102	0.636363636363636	0.0371057513914657	chr11:64244538:-_vs_chr11:64244484:-	0.0742115027829314	chr11:64244484:-;chr11:64244538:-	distal	FALSE
CRCP	0.0538306808134395	0.81652683102941	0.925619388967412	0.8	0.857142857142857	-0.0571428571428571	chr7:66152863:+_vs_chr7:66153289:+	-0.114285714285714	chr7:66152863:+;chr7:66153289:+	proximal	FALSE
MAGED1	0.0529632247698257	0.817985000555614	0.926731694507031	0.929936305732484	0.914285714285714	0.0156505914467698	chrX:51897827:+_vs_chrX:51902354:+	0.0313011828935396	chrX:51897827:+;chrX:51902354:+	distal	FALSE
USP16	0.0511284722222223	0.821111154602674	0.929731336476105	0.333333333333333	0.4375	-0.104166666666667	chr21:29037354:+_vs_chr21:29040686:+	-0.208333333333333	chr21:29037354:+;chr21:29040686:+	proximal	FALSE
OSBPL9	0.0499108734402852	0.823218433192704	0.931574499530241	0.571428571428571	0.714285714285714	-0.142857142857143	chr1:51788398:+_vs_chr1:51788469:+	-0.285714285714286	chr1:51788398:+;chr1:51788469:+	proximal	FALSE
SIAH1	0.04890873015873	0.824973161566888	0.932583560848795	0.533333333333333	0.642857142857143	-0.10952380952381	chr16:48361448:-_vs_chr16:48361309:-	-0.219047619047619	chr16:48361309:-;chr16:48361448:-	proximal	FALSE
TAF1D	0.384026018700942	0.825296131855223	0.932583560848795	0.452380952380952	0.394736842105263	0.0576441102756892	chr11:93738281:-_vs_chr11:93730281:-	0.162907268170426	chr11:93730202:-;chr11:93730281:-;chr11:93738281:-	distal	FALSE
SF1	0.0485815981304543	0.825550038425078	0.932583560848795	0.922330097087379	0.903225806451613	0.0191042906357658	chr11:64765785:-_vs_chr11:64764626:-	0.0382085812715315	chr11:64764626:-;chr11:64765785:-	distal	FALSE
USP39	0.0479900793650793	0.826598338628255	0.933225201600639	0.44	0.380952380952381	0.0590476190476191	chr2:85636125:+_vs_chr2:85649283:+	0.118095238095238	chr2:85636125:+;chr2:85649283:+	distal	FALSE
H1-0	0.0463851477740368	0.829477209140083	0.935439959785539	0.818181818181818	0.851851851851852	-0.0336700336700336	chr22:37807315:+_vs_chr22:37807432:+	-0.0673400673400673	chr22:37807315:+;chr22:37807432:+	proximal	FALSE
NTPCR	0.0463598901098901	0.829522928826806	0.935439959785539	0.466666666666667	0.583333333333333	-0.116666666666667	chr1:232978393:+_vs_chr1:232978782:+	-0.233333333333333	chr1:232978393:+;chr1:232978782:+	proximal	FALSE
CHMP7	0.0454658717806584	0.831149693257697	0.936070732061275	0.795454545454545	0.829268292682927	-0.0338137472283814	chr8:23260567:+_vs_chr8:23261989:+	-0.0676274944567627	chr8:23260567:+;chr8:23261989:+	proximal	FALSE
ARFGAP3	0.0451857013222711	0.83166293018583	0.936070732061275	0.551724137931034	0.75	-0.198275862068966	chr22:42796693:-_vs_chr22:42796529:-	-0.396551724137931	chr22:42796529:-;chr22:42796693:-	proximal	FALSE
PNRC1	0.367621838731616	0.832093121648474	0.936070732061275	0.740506329113924	0.741379310344828	-0.000872981230903624	chr6:89083858:+_vs_chr6:89084039:+	-0.0536883457005674	chr6:89083858:+;chr6:89084039:+;chr6:89084838:+	proximal	FALSE
LARP7	0.871573426573427	0.83228180367731	0.936070732061275	0.5	0.5	0	chr4:112647797:+_vs_chr4:112657586:+	0.145833333333333	chr4:112647271:+;chr4:112647303:+;chr4:112647797:+;chr4:112657586:+	distal	FALSE
NPEPPS	0.0447355154436356	0.832491109110594	0.936070732061275	0.0641025641025641	0.0869565217391304	-0.0228539576365663	chr17:47622140:+_vs_chr17:47622577:+	-0.0457079152731327	chr17:47622140:+;chr17:47622577:+	proximal	FALSE
ABCE1	0.0441663599558337	0.833544405084182	0.936347089645841	0.421052631578947	0.6	-0.178947368421053	chr4:145120022:+_vs_chr4:145128050:+	-0.357894736842105	chr4:145120022:+;chr4:145128050:+	proximal	FALSE
MED19	0.0434523809523809	0.834875786922774	0.936347089645841	0.763157894736842	0.714285714285714	0.0488721804511278	chr11:57704306:-_vs_chr11:57703714:-	0.0977443609022557	chr11:57703714:-;chr11:57704306:-	distal	FALSE
PTPRD	0.0434030056581418	0.834968279354093	0.936347089645841	0.769230769230769	0.826086956521739	-0.0568561872909699	chr9:8636720:-_vs_chr9:8518283:-	-0.11371237458194	chr9:8518283:-;chr9:8636720:-	proximal	FALSE
SZRD1	0.359208826364252	0.835600698660159	0.936347089645841	0.534090909090909	0.538461538461539	-0.00437062937062949	chr1:16396365:+_vs_chr1:16397353:+	-0.143356643356643	chr1:16396365:+;chr1:16397353:+;chr1:16398145:+	proximal	FALSE
PALMD	0.0430114870754142	0.835703644368169	0.936347089645841	0.711538461538462	0.75	-0.0384615384615384	chr1:99687181:+_vs_chr1:99694372:+	-0.0769230769230769	chr1:99687181:+;chr1:99694372:+	proximal	FALSE
LRSAM1	0.0424173040794417	0.836826361996721	0.936347089645841	0.25	0.37037037037037	-0.12037037037037	chr9:127481221:+_vs_chr9:127503499:+	-0.240740740740741	chr9:127481221:+;chr9:127503499:+	proximal	FALSE
POLE4	0.0424173040794417	0.836826361996721	0.936347089645841	0.62962962962963	0.75	-0.12037037037037	chr2:74960641:+_vs_chr2:74969732:+	-0.240740740740741	chr2:74960641:+;chr2:74969732:+	proximal	FALSE
C7orf26	0.0424099785761372	0.836840254635695	0.936347089645841	0.585365853658537	0.65	-0.0646341463414635	chr7:6600021:+_vs_chr7:6608726:+	-0.129268292682927	chr7:6600021:+;chr7:6608726:+	proximal	FALSE
ATP2B1	0.0420931862858465	0.837442244460151	0.936347089645841	0.275	0.217391304347826	0.0576086956521739	chr12:89630505:-_vs_chr12:89626506:-	0.115217391304348	chr12:89626506:-;chr12:89630505:-	distal	FALSE
NDUFAF2	0.0420334802613907	0.837555965931278	0.936347089645841	0.905660377358491	0.875	0.0306603773584906	chr5:61152775:+_vs_chr5:61153026:+	0.0613207547169811	chr5:61152775:+;chr5:61153026:+	distal	FALSE
UBE2D1	0.830415064785196	0.842179166086467	0.940974191895345	0.589041095890411	0.575757575757576	0.0132835201328352	chr10:58368931:+_vs_chr10:58369596:+	0.0797011207970112	chr10:58368016:+;chr10:58368931:+;chr10:58369596:+;chr10:58369625:+	distal	FALSE
NAXD	0.0362513426423201	0.848997379516574	0.947601477738441	0.8	0.736842105263158	0.0631578947368422	chr13:110638806:+_vs_chr13:110639996:+	0.126315789473684	chr13:110638806:+;chr13:110639996:+	distal	FALSE
TRMT11	0.036196375739645	0.84911052783237	0.947601477738441	0.576923076923077	0.333333333333333	0.243589743589744	chr6:126038854:+_vs_chr6:126039276:+	0.487179487179487	chr6:126038854:+;chr6:126039276:+	distal	FALSE
SMDT1	0.035971800677683	0.84957373866205	0.947601477738441	0.136363636363636	0.162162162162162	-0.0257985257985258	chr22:42083353:+_vs_chr22:42084284:+	-0.0515970515970516	chr22:42083353:+;chr22:42084284:+	proximal	FALSE
USP1	0.311738910440209	0.855670886447724	0.953519588858869	0.681818181818182	0.714285714285714	-0.0324675324675324	chr1:62445301:+_vs_chr1:62451733:+	-0.12012987012987	chr1:62445095:+;chr1:62445301:+;chr1:62451733:+	proximal	FALSE
PHF21B	0.0328092959671908	0.856262896141672	0.953519588858869	0.6	0.657142857142857	-0.0571428571428572	chr22:44882977:-_vs_chr22:44881162:-	-0.114285714285714	chr22:44881162:-;chr22:44882977:-	proximal	FALSE
ADH5	0.310147849462365	0.856351869561877	0.953519588858869	0.7	0.696428571428571	0.00357142857142856	chr4:99072650:-_vs_chr4:99072158:-	0.0785714285714286	chr4:99070978:-;chr4:99072158:-;chr4:99072650:-	distal	FALSE
CLTC	0.0323076923076923	0.85735401462389	0.954088688667937	0.5	0.625	-0.125	chr17:59690671:+_vs_chr17:59694769:+	-0.25	chr17:59690671:+;chr17:59694769:+	proximal	FALSE
MPP3	0.0314567901234568	0.859225136250638	0.955384741404821	0.259259259259259	0.2	0.0592592592592592	chr17:43809000:-_vs_chr17:43801443:-	0.118518518518519	chr17:43801443:-;chr17:43809000:-	distal	FALSE
IPO9	0.0312151616499442	0.859761220277581	0.955384741404821	0.565217391304348	0.4	0.165217391304348	chr1:201867317:+_vs_chr1:201876958:+	0.330434782608696	chr1:201867317:+;chr1:201876958:+	distal	FALSE
ZNF138	0.0309684684684685	0.86031075298275	0.955384741404821	0.444444444444444	0.378378378378378	0.066066066066066	chr7:64833335:+_vs_chr7:64834313:+	0.132132132132132	chr7:64833335:+;chr7:64834313:+	distal	FALSE
TXNL1	0.0308902401276235	0.860485485053235	0.955384741404821	0.722222222222222	0.754098360655738	-0.0318761384335154	chr18:56602900:-_vs_chr18:56602822:-	-0.0637522768670309	chr18:56602822:-;chr18:56602900:-	proximal	FALSE
GOLGA6L9	0.0304259634888438	0.861527226926717	0.955995089616568	0.784313725490196	0.827586206896552	-0.0432724814063556	chr15:82431893:+_vs_chr15:82436445:+	-0.0865449628127113	chr15:82431893:+;chr15:82436445:+	proximal	FALSE
ASNS	0.0286639930582036	0.865557184586219	0.959756601012558	0.884955752212389	0.902173913043478	-0.0172181608310888	chr7:97922785:-_vs_chr7:97852128:-	-0.0344363216621777	chr7:97852128:-;chr7:97922785:-	proximal	FALSE
SCRN1	0.287960263470468	0.865904951917146	0.959756601012558	0.581632653061224	0.55	0.0316326530612244	chr7:29923016:-_vs_chr7:29920259:-	0.144897959183673	chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	FALSE
JPT1	0.0280449223180386	0.867003254107783	0.960080690455918	0.704579025110783	0.710526315789474	-0.00594729067869082	chr17:75135988:-_vs_chr17:75135248:-	-0.0118945813573816	chr17:75135248:-;chr17:75135988:-	proximal	FALSE
REV1	0.0279673542831437	0.867185595342325	0.960080690455918	0.615384615384615	0.523809523809524	0.0915750915750916	chr2:99439241:-_vs_chr2:99412773:-	0.183150183150183	chr2:99412773:-;chr2:99439241:-	distal	FALSE
SNX2	0.0269253898916197	0.869660625479662	0.962272548580286	0.428571428571429	0.483870967741935	-0.055299539170507	chr5:122826180:+_vs_chr5:122830108:+	-0.110599078341014	chr5:122826180:+;chr5:122830108:+	proximal	FALSE
RSBN1	0.0264100609756098	0.870902895277889	0.962631673376015	0.272727272727273	0.219512195121951	0.0532150776053215	chr1:113797957:-_vs_chr1:113797866:-	0.106430155210643	chr1:113797866:-;chr1:113797957:-	distal	FALSE
IDH2	0.0263798701298702	0.870976058566667	0.962631673376015	0.157142857142857	0.183333333333333	-0.0261904761904762	chr15:90083978:-_vs_chr15:90083073:-	-0.0523809523809524	chr15:90083073:-;chr15:90083978:-	proximal	FALSE
TMEM59	0.0261538461538462	0.871525166551309	0.962690959982486	0.740384615384615	0.76	-0.0196153846153846	chr1:54032015:-_vs_chr1:54031676:-	-0.0392307692307692	chr1:54031676:-;chr1:54032015:-	proximal	FALSE
ZNF610	0.0252121212121212	0.873839644127829	0.964162355153428	0	0.6	-0.6	chr19:52365951:+_vs_chr19:52366950:+	-1.2	chr19:52365951:+;chr19:52366950:+	proximal	FALSE
DHX29	0.26969384244926	0.87384966928728	0.964162355153428	0.5	0.441176470588235	0.0588235294117647	chr5:55297340:-_vs_chr5:55295405:-	0.117647058823529	chr5:55294075:-;chr5:55295405:-;chr5:55297340:-	distal	FALSE
CIAPIN1	0.0236081054495376	0.877886267654739	0.967769076941724	0.41025641025641	1	-0.58974358974359	chr16:57428552:-_vs_chr16:57428189:-	-1.17948717948718	chr16:57428189:-;chr16:57428552:-	proximal	FALSE
DCAF6	0.0235191637630662	0.878114710575532	0.967769076941724	0.538461538461538	0.463414634146341	0.0750469043151969	chr1:168063751:+_vs_chr1:168075832:+	0.150093808630394	chr1:168063751:+;chr1:168075832:+	distal	FALSE
GGT7	0.246490482222492	0.884046831346631	0.973754531352893	0.783653846153846	0.75	0.0336538461538461	chr20:34861283:-_vs_chr20:34844720:-	0.0673076923076923	chr20:34844720:-;chr20:34861055:-;chr20:34861283:-	distal	FALSE
CCDC115	0.0204061771561773	0.886408496595558	0.975286621670885	0.755555555555556	0.788461538461538	-0.0329059829059829	chr2:130338301:-_vs_chr2:130338246:-	-0.0658119658119658	chr2:130338246:-;chr2:130338301:-	proximal	FALSE
ANKRD36	1.14887781803543	0.886441674663296	0.975286621670885	0.625	0.532608695652174	0.0923913043478261	chr2:97243881:+_vs_chr2:97247623:+	0.226449275362319	chr2:97213591:+;chr2:97241313:+;chr2:97243881:+;chr2:97246035:+;chr2:97247623:+	distal	FALSE
