gene_id	chisq	pvalue	adj_pvalue	ExM	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
POLR1D	1.39828428894057	0.497011485015065	0.663618105576013	0.274193548387097	0.314814814814815	0.040621266427718	chr13:27623449:+_vs_chr13:27666312:+	0.173237753882915	chr13:27623449:+;chr13:27666312:+;chr13:27667411:+	distal	FALSE
RAB30	0.46073717948718	0.49727965278342	0.663618105576013	0.478260869565217	1	0.521739130434783	chr11:82982142:-_vs_chr11:82981278:-	1.04347826086957	chr11:82981278:-;chr11:82982142:-	distal	FALSE
RWDD1	0.458081027572553	0.498522175629773	0.664823238709513	0.677966101694915	0.58974358974359	-0.0882225119513255	chr6:116588964:+_vs_chr6:116593275:+	-0.176445023902651	chr6:116588964:+;chr6:116593275:+	proximal	FALSE
SOD1	0.457568930239102	0.49876233383569	0.664823238709513	0.443708609271523	0.391752577319588	-0.0519560319519355	chr21:31668677:+_vs_chr21:31668926:+	-0.103912063903871	chr21:31668677:+;chr21:31668926:+	proximal	FALSE
NUP88	0.454614075537989	0.500151908785108	0.666288315187594	0.484848484848485	0.35	-0.134848484848485	chr17:5387406:-_vs_chr17:5386101:-	-0.26969696969697	chr17:5386101:-;chr17:5387406:-	proximal	FALSE
MPHOSPH10	4.34649438147689	0.500680755474146	0.666605718547703	0.550649350649351	0.53015873015873	-0.0204906204906204	chr2:71149311:+_vs_chr2:71150100:+	-0.189033189033189	chr2:71134678:+;chr2:71138519:+;chr2:71141261:+;chr2:71149311:+;chr2:71149980:+;chr2:71150100:+	proximal	FALSE
CDK11A	1.37614328614329	0.502544219924134	0.668560412698232	0.566666666666667	0.540540540540541	-0.0261261261261261	chr1:1708200:-_vs_chr1:1705645:-	-0.193693693693694	chr1:1705645:-;chr1:1708200:-;chr1:1719359:-	proximal	FALSE
NACA	0.449164927919981	0.502731783742132	0.668560412698232	0.920967741935484	0.934146341463415	0.0131785995279308	chr12:56713105:-_vs_chr12:56712431:-	0.0263571990558615	chr12:56712431:-;chr12:56713105:-	distal	FALSE
MARCKSL1	0.441134817472078	0.506575235284896	0.673281338205997	0.983343615052437	0.985964912280702	0.00262129722826498	chr1:32334075:-_vs_chr1:32333839:-	0.00524259445652997	chr1:32333839:-;chr1:32334075:-	distal	FALSE
TMA7	0.436508638432757	0.508812418538206	0.675863166257466	0.433884297520661	0.396551724137931	-0.0373325733827301	chr3:48444041:+_vs_chr3:48444205:+	-0.0746651467654602	chr3:48444041:+;chr3:48444205:+	proximal	FALSE
USP3	1.348970713073	0.50941852206993	0.676276672238668	0.5	0.541666666666667	0.0416666666666667	chr15:63556703:+_vs_chr15:63588386:+	0.233333333333333	chr15:63556703:+;chr15:63588386:+;chr15:63591446:+	distal	FALSE
DDX3X	0.432893723823602	0.510572447466956	0.677416538166106	0.3	0.181818181818182	-0.118181818181818	chrX:41350204:+_vs_chrX:41350274:+	-0.236363636363636	chrX:41350204:+;chrX:41350274:+	proximal	FALSE
GTF3A	1.33086943841767	0.514050011712412	0.681381663048388	0.776595744680851	0.78448275862069	0.00788701393983859	chr13:27429957:+_vs_chr13:27435181:+	0.108584005869406	chr13:27429957:+;chr13:27435181:+;chr13:27435688:+	distal	FALSE
DHX9	0.425601736972705	0.51415503868211	0.681381663048388	0.428571428571429	0.333333333333333	-0.0952380952380952	chr1:182854130:+_vs_chr1:182887749:+	-0.19047619047619	chr1:182854130:+;chr1:182887749:+	proximal	FALSE
COIL	0.424145858253589	0.514875557504654	0.681942568658011	0.526315789473684	0.75	0.223684210526316	chr17:56950679:-_vs_chr17:56938199:-	0.447368421052632	chr17:56938199:-;chr17:56950679:-	distal	FALSE
HAT1	0.423083664021164	0.515402352693782	0.682246391852011	0.25	0.4	0.15	chr2:171983625:+_vs_chr2:171983686:+	0.3	chr2:171983625:+;chr2:171983686:+	distal	FALSE
RNF145	1.31955346241061	0.516966744149397	0.683922555408718	0.664285714285714	0.766666666666667	0.102380952380952	chr5:159158131:-_vs_chr5:159157409:-	0.238095238095238	chr5:159157409:-;chr5:159158131:-;chr5:159158356:-	distal	FALSE
GABRA2	0.418526785714286	0.517673066356977	0.684396730566825	0.6	0.4	-0.2	chr4:46261927:-_vs_chr4:46249549:-	-0.4	chr4:46249549:-;chr4:46261927:-	proximal	FALSE
FAM156B	0.417818740399386	0.518027461889302	0.684396730566825	0.428571428571429	0.296296296296296	-0.132275132275132	chrX:52947254:-_vs_chrX:52908560:+	-0.264550264550265	chrX:52908560:+;chrX:52947254:-	proximal	FALSE
FABP7	0.417282412197169	0.518296191938031	0.684396730566825	0.956826137689615	0.966759002770083	0.0099328650804682	chr6:122781157:+_vs_chr6:122784074:+	0.0198657301609364	chr6:122781157:+;chr6:122784074:+	distal	FALSE
NOL9	0.416244624940277	0.518816876397432	0.684396730566825	0.571428571428571	0.733333333333333	0.161904761904762	chr1:6532543:-_vs_chr1:6525145:-	0.323809523809524	chr1:6525145:-;chr1:6532543:-	distal	FALSE
SZRD1	0.416244624940277	0.518816876397432	0.684396730566825	0.307692307692308	0.478260869565217	0.17056856187291	chr1:16396365:+_vs_chr1:16397353:+	0.341137123745819	chr1:16396365:+;chr1:16397353:+	distal	FALSE
ANP32A	4.20574214737969	0.52019042693499	0.685814275510844	0.534010152284264	0.474509803921569	-0.0595003483626954	chr15:68780105:-_vs_chr15:68778907:-	-0.165356159384227	chr15:68778535:-;chr15:68778907:-;chr15:68779374:-;chr15:68779873:-;chr15:68780105:-;chr15:68787442:-	proximal	FALSE
NRXN2	0.412284453837896	0.52081227832909	0.686239728022362	0.296296296296296	0.5	0.203703703703704	chr11:64607043:-_vs_chr11:64606180:-	0.407407407407407	chr11:64606180:-;chr11:64607043:-	distal	FALSE
OXSR1	1.29591092594096	0.523114210536736	0.68853464363303	0.411111111111111	0.351351351351351	-0.0597597597597597	chr3:38224634:+_vs_chr3:38247725:+	-0.221021021021021	chr3:38224634:+;chr3:38247725:+;chr3:38255488:+	proximal	FALSE
SETD7	0.407670454545454	0.523154264974878	0.68853464363303	0.5	0.696969696969697	0.196969696969697	chr4:139532591:-_vs_chr4:139510814:-	0.393939393939394	chr4:139510814:-;chr4:139532591:-	distal	FALSE
PPP1R21	0.40647357028936	0.523764830374268	0.688942959219364	0.666666666666667	0.428571428571429	-0.238095238095238	chr2:48454737:+_vs_chr2:48515386:+	-0.476190476190476	chr2:48454737:+;chr2:48515386:+	proximal	FALSE
SNRNP27	1.28977200900491	0.52472235468324	0.689806923577852	0.641666666666667	0.711864406779661	0.0701977401129944	chr2:69904671:+_vs_chr2:69905236:+	0.140395480225989	chr2:69904671:+;chr2:69904919:+;chr2:69905236:+	distal	FALSE
CDK5RAP2	0.403979700854701	0.525041097613894	0.689830628823754	0.666666666666667	0.538461538461538	-0.128205128205128	chr9:120527870:-_vs_chr9:120491437:-	-0.256410256410256	chr9:120491437:-;chr9:120527870:-	proximal	FALSE
ZNF639	0.402546672077922	0.525776971560459	0.690402045082824	0.590909090909091	0.375	-0.215909090909091	chr3:179328321:+_vs_chr3:179334614:+	-0.431818181818182	chr3:179328321:+;chr3:179334614:+	proximal	FALSE
KBTBD2	0.395698051948052	0.529319367204649	0.694655965885278	0.571428571428571	0.363636363636364	-0.207792207792208	chr7:32870648:-_vs_chr7:32868172:-	-0.415584415584416	chr7:32868172:-;chr7:32870648:-	proximal	FALSE
GOLGA8B	1.26890318606033	0.530226188336597	0.695448185273959	0.270491803278688	0.1875	-0.0829918032786885	chr15:34551191:-_vs_chr15:34530015:-	-0.165983606557377	chr15:34530015:-;chr15:34535866:-;chr15:34551191:-	proximal	FALSE
PALMD	0.387759809634809	0.533479297478744	0.699315147666422	0.666666666666667	0.538461538461538	-0.128205128205128	chr1:99687181:+_vs_chr1:99694372:+	-0.256410256410256	chr1:99687181:+;chr1:99694372:+	proximal	FALSE
OGFOD1	0.383667222944235	0.53564710588084	0.701608850105026	0.5	0.347826086956522	-0.152173913043478	chr16:56470790:+_vs_chr16:56476152:+	-0.304347826086957	chr16:56470790:+;chr16:56476152:+	proximal	FALSE
LAS1L	0.383303085299456	0.535840760847431	0.701608850105026	0.333333333333333	0.424242424242424	0.0909090909090909	chrX:65518150:-_vs_chrX:65512582:-	0.181818181818182	chrX:65512582:-;chrX:65518150:-	distal	FALSE
ATP1B1	0.380836104697357	0.53715610664176	0.702929896540899	0.631578947368421	0.724137931034483	0.0925589836660617	chr1:169131618:+_vs_chr1:169131777:+	0.185117967332123	chr1:169131618:+;chr1:169131777:+	distal	FALSE
TUSC3	0.379205966833052	0.538028496057674	0.703318155136094	0.463768115942029	0.53448275862069	0.0707146426786606	chr8:15764486:+_vs_chr8:15764650:+	0.141429285357321	chr8:15764486:+;chr8:15764650:+	distal	FALSE
BRD1	0.379136029411765	0.538065981806384	0.703318155136094	0.454545454545455	0.636363636363636	0.181818181818182	chr22:49773843:-_vs_chr22:49773283:-	0.363636363636364	chr22:49773283:-;chr22:49773843:-	distal	FALSE
TCEAL4	2.16597661023043	0.538680971063862	0.703721040786161	0.554054054054054	0.536723163841808	-0.0173308902122461	chrX:103586891:+_vs_chrX:103587063:+	-0.131241410902428	chrX:103586891:+;chrX:103587063:+;chrX:103587518:+;chrX:103587712:+	proximal	FALSE
DCAF12	0.374944107710652	0.540321562887261	0.705462530030379	0.540540540540541	0.4375	-0.103040540540541	chr9:34087705:-_vs_chr9:34086387:-	-0.206081081081081	chr9:34086387:-;chr9:34087705:-	proximal	FALSE
SRP54	1.22722259358289	0.541392206608774	0.706172890182212	0.571428571428571	0.528571428571429	-0.0428571428571428	chr14:35007332:+_vs_chr14:35029567:+	-0.203571428571429	chr14:35000985:+;chr14:35007332:+;chr14:35029567:+	proximal	FALSE
PDZD8	0.372801226551227	0.54148130506997	0.706172890182212	0.636363636363636	0.466666666666667	-0.16969696969697	chr10:117318870:-_vs_chr10:117284294:-	-0.339393939393939	chr10:117284294:-;chr10:117318870:-	proximal	FALSE
C5orf24	1.22350786972105	0.542398702307071	0.70696739948433	0.390625	0.304347826086957	-0.0862771739130435	chr5:134855142:+_vs_chr5:134856684:+	-0.172554347826087	chr5:134855142:+;chr5:134856491:+;chr5:134856684:+	proximal	FALSE
CLVS1	0.364903846153846	0.545795298301751	0.710990581660543	0.4	0.615384615384615	0.215384615384615	chr8:61499856:+_vs_chr8:61501627:+	0.430769230769231	chr8:61499856:+;chr8:61501627:+	distal	FALSE
PSMA4	0.360573800077436	0.548187734228635	0.713701851487223	0.609195402298851	0.546875	-0.0623204022988506	chr15:78548934:+_vs_chr15:78549192:+	-0.124640804597701	chr15:78548934:+;chr15:78549192:+	proximal	FALSE
MKKS	1.19623233908948	0.549846478596173	0.715455372603302	0.642857142857143	0.675	0.0321428571428571	chr20:10413545:-_vs_chr20:10405184:-	0.15	chr20:10405184:-;chr20:10413545:-;chr20:10413708:-	distal	FALSE
PLEKHA5	0.355530303030303	0.550999131306416	0.716548756925691	0.5	0.7	0.2	chr12:19361684:+_vs_chr12:19366020:+	0.4	chr12:19361684:+;chr12:19366020:+	distal	FALSE
USP1	0.3515625	0.55322996665707	0.719042234284034	0.5	0.333333333333333	-0.166666666666667	chr1:62440011:+_vs_chr1:62442293:+	-0.333333333333333	chr1:62440011:+;chr1:62442293:+	proximal	FALSE
CUX1	0.349725516468145	0.554268549666703	0.719984174935117	0.702127659574468	0.780487804878049	0.0783601453035807	chr7:102104365:+_vs_chr7:102283958:+	0.156720290607161	chr7:102104365:+;chr7:102283958:+	distal	FALSE
CHD2	0.348847853535353	0.554766057904855	0.720034746814919	0.4	0.625	0.225	chr15:92901236:+_vs_chr15:93002302:+	0.45	chr15:92901236:+;chr15:93002302:+	distal	FALSE
POLR2K	0.348549741602067	0.554935236429284	0.720034746814919	0.9	0.837209302325581	-0.0627906976744186	chr8:100153613:+_vs_chr8:100154002:+	-0.125581395348837	chr8:100153613:+;chr8:100154002:+	proximal	FALSE
RPN2	0.343636363636363	0.557737726762274	0.72276142658662	0.841269841269841	0.777777777777778	-0.0634920634920635	chr20:37241360:+_vs_chr20:37241623:+	-0.126984126984127	chr20:37241360:+;chr20:37241623:+	proximal	FALSE
TSG101	0.343342391304348	0.557906254778994	0.72276142658662	0.841666666666667	0.884057971014493	0.0423913043478261	chr11:18481835:-_vs_chr11:18480311:-	0.0847826086956522	chr11:18480311:-;chr11:18481835:-	distal	FALSE
EIF4A2	1.16638894874749	0.558112639330015	0.72276142658662	0.907431551499348	0.908088235294118	0.000656683794769575	chr3:186785962:+_vs_chr3:186789767:+	0.0187538346498965	chr3:186785962:+;chr3:186789767:+;chr3:186789897:+	distal	FALSE
YTHDC1	1.16539491274906	0.558390100303189	0.72276142658662	0.361538461538462	0.396825396825397	0.0352869352869352	chr4:68338294:-_vs_chr4:68337741:-	0.174114774114774	chr4:68313319:-;chr4:68337741:-;chr4:68338294:-	distal	FALSE
CNOT3	0.342113095238095	0.558612035456878	0.72276142658662	0.428571428571429	0.583333333333333	0.154761904761905	chr19:54143494:+_vs_chr19:54155681:+	0.30952380952381	chr19:54143494:+;chr19:54155681:+	distal	FALSE
RALB	0.336355594869527	0.561940433624285	0.726456129028052	0.428571428571429	0.625	0.196428571428571	chr2:120293231:+_vs_chr2:120294706:+	0.392857142857143	chr2:120293231:+;chr2:120294706:+	distal	FALSE
SLC44A2	0.336079545454546	0.562100971676021	0.726456129028052	0.636363636363636	0.5	-0.136363636363636	chr19:10643912:+_vs_chr19:10644553:+	-0.272727272727273	chr19:10643912:+;chr19:10644553:+	proximal	FALSE
NAE1	1.14467123230129	0.564206129650819	0.728766250798975	0.632352941176471	0.669811320754717	0.0374583795782464	chr16:66816993:-_vs_chr16:66816644:-	0.134017758046615	chr16:66802878:-;chr16:66816644:-;chr16:66816993:-	distal	FALSE
SNW1	0.324540625071868	0.568891588355266	0.734404785417547	0.641791044776119	0.576271186440678	-0.0655198583354414	chr14:77731064:-_vs_chr14:77717599:-	-0.131039716670883	chr14:77717599:-;chr14:77731064:-	proximal	FALSE
RNPC3	0.322567570100465	0.570068699714217	0.735510459586284	0.722222222222222	0.578947368421053	-0.14327485380117	chr1:103534836:+_vs_chr1:103541439:+	-0.286549707602339	chr1:103534836:+;chr1:103541439:+	proximal	FALSE
SRRM3	0.321801352307305	0.570527103961087	0.735688126187034	0.796296296296296	0.732142857142857	-0.0641534391534392	chr7:76260177:+_vs_chr7:76264792:+	-0.128306878306878	chr7:76260177:+;chr7:76264792:+	proximal	FALSE
KIAA1191	1.1206399509905	0.571026320184025	0.735876533640548	0.606060606060606	0.576086956521739	-0.0299736495388668	chr5:176347369:-_vs_chr5:176347204:-	-0.113965744400527	chr5:176346062:-;chr5:176347204:-;chr5:176347369:-	proximal	FALSE
VIM	0.320487570028011	0.571314780476816	0.735876533640548	0.847058823529412	0.9375	0.0904411764705882	chr10:17237341:+_vs_chr10:17237590:+	0.180882352941176	chr10:17237341:+;chr10:17237590:+	distal	FALSE
UBXN4	1.11066965001429	0.573880079622873	0.738765938639097	0.494845360824742	0.431034482758621	-0.0638108780661216	chr2:135769811:+_vs_chr2:135782799:+	-0.127621756132243	chr2:135769811:+;chr2:135770658:+;chr2:135782799:+	proximal	FALSE
TMSB15B	1.10311771895153	0.576051127343804	0.741144860418782	0.525	0.429824561403509	-0.0951754385964912	chrX:104072887:-_vs_chrX:103965976:+	-0.190350877192982	chrX:103964583:+;chrX:103965976:+;chrX:104072887:-	proximal	FALSE
SCD5	0.310931174089069	0.577109341105274	0.741879166819264	0.807017543859649	0.871794871794872	0.0647773279352227	chr4:82629662:-_vs_chr4:82629539:-	0.129554655870445	chr4:82629539:-;chr4:82629662:-	distal	FALSE
CRYBB2P1	0.310551772693954	0.577341792818028	0.741879166819264	0.434782608695652	0.285714285714286	-0.149068322981366	chr22:25459677:+_vs_chr22:25461208:+	-0.298136645962733	chr22:25459677:+;chr22:25461208:+	proximal	FALSE
RNF138	0.310143628158334	0.577592062745948	0.741879166819264	0.357142857142857	0.266666666666667	-0.0904761904761905	chr18:32130717:+_vs_chr18:32131561:+	-0.180952380952381	chr18:32130717:+;chr18:32131561:+	proximal	FALSE
TCP1	1.09458483054727	0.578514067598795	0.742212894305884	0.537974683544304	0.540760869565217	0.00278618602091363	chr6:159784002:-_vs_chr6:159778952:-	0.0631535498073748	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-	distal	FALSE
NDUFB8	0.308370427817327	0.578681881620143	0.742212894305884	0.919642857142857	0.938461538461538	0.0188186813186814	chr10:100525257:-_vs_chr10:100523740:-	0.0376373626373627	chr10:100523740:-;chr10:100525257:-	distal	FALSE
FZD3	0.3076171875	0.579146068355507	0.742212894305884	0.375	0.526315789473684	0.151315789473684	chr8:28527827:+_vs_chr8:28564302:+	0.302631578947368	chr8:28527827:+;chr8:28564302:+	distal	FALSE
SMIM8	0.3076171875	0.579146068355507	0.742212894305884	0.375	0.526315789473684	0.151315789473684	chr6:87340582:+_vs_chr6:87340714:+	0.302631578947368	chr6:87340582:+;chr6:87340714:+	distal	FALSE
TRIM37	0.304742305458769	0.580924582228489	0.744076488906842	0.439024390243902	0.583333333333333	0.144308943089431	chr17:59088303:-_vs_chr17:59047704:-	0.288617886178862	chr17:59047704:-;chr17:59088303:-	distal	FALSE
EXOSC8	1.94030301924168	0.584889012114421	0.748736268856295	0.540983606557377	0.522012578616352	-0.0189710279410249	chr13:37008122:+_vs_chr13:37009401:+	-0.207547169811321	chr13:37003361:+;chr13:37008122:+;chr13:37009401:+;chr13:37009602:+	proximal	FALSE
CHMP5	0.297391621129326	0.585522279644395	0.749128895429025	0.68	0.737704918032787	0.0577049180327869	chr9:33281169:+_vs_chr9:33281510:+	0.115409836065574	chr9:33281169:+;chr9:33281510:+	distal	FALSE
GABRB3	0.295405179615706	0.586777403470361	0.750316256165556	0.619047619047619	0.461538461538462	-0.157509157509158	chr15:26547491:-_vs_chr15:26546188:-	-0.315018315018315	chr15:26546188:-;chr15:26547491:-	proximal	FALSE
PCF11	0.292328042328043	0.588732514002092	0.752396873047798	0.529411764705882	0.333333333333333	-0.196078431372549	chr11:83165908:+_vs_chr11:83167552:+	-0.392156862745098	chr11:83165908:+;chr11:83167552:+	proximal	FALSE
MINDY2	0.291654386481973	0.589162305933791	0.752526909694942	0.724137931034483	0.555555555555556	-0.168582375478927	chr15:58854681:+_vs_chr15:58855102:+	-0.337164750957854	chr15:58854681:+;chr15:58855102:+	proximal	FALSE
RPAIN	1.05387311048374	0.590410893248536	0.752556037635138	0.668224299065421	0.605263157894737	-0.0629611411706837	chr17:5432713:+_vs_chr17:5432877:+	-0.125922282341367	chr17:5432713:+;chr17:5432821:+;chr17:5432877:+	proximal	FALSE
PFDN4	2.80579149114664	0.590833412724061	0.752556037635138	0.503496503496504	0.476027397260274	-0.0274691062362296	chr20:54219203:+_vs_chr20:54219410:+	-0.195804195804196	chr20:54215439:+;chr20:54219203:+;chr20:54219410:+;chr20:54219484:+;chr20:54219600:+	proximal	FALSE
SLC35A1	1.05195290858726	0.590978019512664	0.752556037635138	0.539473684210526	0.425	-0.114473684210526	chr6:87511621:+_vs_chr6:87512336:+	-0.228947368421053	chr6:87511621:+;chr6:87512264:+;chr6:87512336:+	proximal	FALSE
SNX14	0.288461538461538	0.591208103411333	0.752556037635138	0.75	0.461538461538462	-0.288461538461538	chr6:85514580:-_vs_chr6:85505802:-	-0.576923076923077	chr6:85505802:-;chr6:85514580:-	proximal	FALSE
MOCS2	1.05	0.591555364366815	0.752556037635138	0.5	0.433333333333333	-0.0666666666666667	chr5:53098638:-_vs_chr5:53098384:-	-0.266666666666667	chr5:53098062:-;chr5:53098384:-;chr5:53098638:-	proximal	FALSE
RBM27	0.28737491373361	0.591907679018548	0.752556037635138	0.611111111111111	0.739130434782609	0.128019323671497	chr5:146223516:+_vs_chr5:146269451:+	0.256038647342995	chr5:146223516:+;chr5:146269451:+	distal	FALSE
SMPD3	0.28723997854326	0.591994669920825	0.752556037635138	0.106194690265487	0.0571428571428571	-0.0490518331226296	chr16:68360554:-_vs_chr16:68358327:-	-0.0981036662452592	chr16:68358327:-;chr16:68360554:-	proximal	FALSE
ZMAT2	2.79696342305038	0.592356994524105	0.752556037635138	0.506666666666667	0.505555555555556	-0.00111111111111117	chr5:140706050:+_vs_chr5:140706416:+	0.191111111111111	chr5:140704504:+;chr5:140705647:+;chr5:140706050:+;chr5:140706416:+;chr5:140706663:+	distal	FALSE
UBTD2	0.286071875558734	0.592748831610971	0.752556037635138	0.305555555555556	0.214285714285714	-0.0912698412698413	chr5:172211649:-_vs_chr5:172209646:-	-0.182539682539683	chr5:172209646:-;chr5:172211649:-	proximal	FALSE
SERPINE2	0.285890043644648	0.592866405706648	0.752556037635138	0.782945736434108	0.826086956521739	0.0431412200876307	chr2:223975850:-_vs_chr2:223975153:-	0.0862824401752613	chr2:223975153:-;chr2:223975850:-	distal	FALSE
CHAMP1	0.285302587276271	0.593246588974981	0.752556037635138	0.545454545454545	0.4	-0.145454545454545	chr13:114325909:+_vs_chr13:114327309:+	-0.290909090909091	chr13:114325909:+;chr13:114327309:+	proximal	FALSE
ZNF253	1.0440065681445	0.593330746578813	0.752556037635138	0.517241379310345	0.4	-0.117241379310345	chr19:19892664:+_vs_chr19:19893434:+	-0.23448275862069	chr19:19892664:+;chr19:19893434:+;chr19:19893714:+	proximal	FALSE
CCDC115	0.284606486352827	0.593697735373632	0.752556037635138	0.786885245901639	0.85	0.0631147540983606	chr2:130338301:-_vs_chr2:130338246:-	0.126229508196721	chr2:130338246:-;chr2:130338301:-	distal	FALSE
RP9P	0.284482959850607	0.59377786753252	0.752556037635138	0.666666666666667	0.5	-0.166666666666667	chr7:32917432:-_vs_chr7:32916815:-	-0.333333333333333	chr7:32916815:-;chr7:32917432:-	proximal	FALSE
NDUFB6	1.03888310612732	0.594852648870534	0.75350191966262	0.5	0.506578947368421	0.00657894736842102	chr9:32553769:-_vs_chr9:32553688:-	0.107585139318885	chr9:32553688:-;chr9:32553769:-;chr9:32553862:-	distal	FALSE
SSR1	0.274213152701882	0.600519453953594	0.760260280005268	0.740740740740741	0.82	0.0792592592592593	chr6:7289164:-_vs_chr6:7288495:-	0.158518518518519	chr6:7288495:-;chr6:7289164:-	distal	FALSE
CCT4	1.00569225133159	0.604806851485984	0.765247021883112	0.810416666666667	0.817610062893082	0.00719339622641502	chr2:61868503:-_vs_chr2:61868446:-	0.0672169811320754	chr2:61868446:-;chr2:61868503:-;chr2:61873223:-	distal	FALSE
SLC25A11	0.267334285511884	0.605125587487343	0.765247021883112	0.303030303030303	0.36	0.0569696969696969	chr17:4937312:-_vs_chr17:4937219:-	0.113939393939394	chr17:4937219:-;chr17:4937312:-	distal	FALSE
UQCR11	0.266632633288715	0.605599627700183	0.765424543219956	0.0740740740740741	0.0958904109589041	0.02181633688483	chr19:1598053:-_vs_chr19:1597190:-	0.0436326737696601	chr19:1597190:-;chr19:1598053:-	distal	FALSE
RSBN1L	0.263621075963132	0.607643269971545	0.767584615261412	0.7375	0.784810126582278	0.0473101265822784	chr7:77736495:+_vs_chr7:77749497:+	0.0946202531645569	chr7:77736495:+;chr7:77749497:+	distal	FALSE
SMU1	0.993580316742082	0.608480654987177	0.768219384997569	0.5	0.382352941176471	-0.117647058823529	chr9:33068906:-_vs_chr9:33054167:-	-0.235294117647059	chr9:33054167:-;chr9:33062080:-;chr9:33068906:-	proximal	FALSE
CRCP	0.261452984595635	0.609123687705763	0.768523387239725	0.658536585365854	0.736842105263158	0.0783055198973042	chr7:66152863:+_vs_chr7:66153289:+	0.156611039794608	chr7:66152863:+;chr7:66153289:+	distal	FALSE
VPS45	0.261062014091351	0.609391474014412	0.768523387239725	0.714285714285714	0.8	0.0857142857142857	chr1:150081955:+_vs_chr1:150145324:+	0.171428571428571	chr1:150081955:+;chr1:150145324:+	distal	FALSE
DLD	0.253360215053763	0.614718922063369	0.774409710010558	0.564516129032258	0.482758620689655	-0.0817575083426029	chr7:107919745:+_vs_chr7:107919965:+	-0.163515016685206	chr7:107919745:+;chr7:107919965:+	proximal	FALSE
CCDC47	0.973018473018473	0.614768664939609	0.774409710010558	0.472972972972973	0.439393939393939	-0.0335790335790336	chr17:63746901:-_vs_chr17:63746366:-	-0.188370188370188	chr17:63746366:-;chr17:63746901:-;chr17:63752325:-	proximal	FALSE
ENSA	0.972032848428976	0.615071705160958	0.774409710010558	0.715189873417721	0.666666666666667	-0.0485232067510548	chr1:150625131:-_vs_chr1:150623634:-	-0.101762223876893	chr1:150622150:-;chr1:150623634:-;chr1:150625131:-	proximal	FALSE
OAZ2	0.251073441862915	0.616320246260779	0.77555603122448	0.932432432432432	0.90625	-0.0261824324324325	chr15:64688465:-_vs_chr15:64687580:-	-0.0523648648648649	chr15:64687580:-;chr15:64688465:-	proximal	FALSE
CHD9	0.964301994301994	0.617453820957472	0.776556505085768	0.416666666666667	0.533333333333333	0.116666666666667	chr16:53209809:+_vs_chr16:53324730:+	0.233333333333333	chr16:53209809:+;chr16:53242979:+;chr16:53324730:+	distal	FALSE
STAMBP	0.24828681472589	0.618283975445489	0.777174487491481	0.55	0.657142857142857	0.107142857142857	chr2:73845244:+_vs_chr2:73862884:+	0.214285714285714	chr2:73845244:+;chr2:73862884:+	distal	FALSE
CISD2	1.77847222222222	0.619630788943405	0.77844087066603	0.542857142857143	0.634920634920635	0.0920634920634921	chr4:102887681:+_vs_chr4:102888572:+	0.20952380952381	chr4:102887681:+;chr4:102888221:+;chr4:102888572:+;chr4:102889242:+	distal	FALSE
ZNF326	2.63876978630788	0.619970814839346	0.778441734669655	0.460526315789474	0.45	-0.0105263157894737	chr1:90010252:+_vs_chr1:90027697:+	-0.115789473684211	chr1:90006164:+;chr1:90010193:+;chr1:90010252:+;chr1:90017365:+;chr1:90027697:+	proximal	FALSE
CPE	0.953830902291596	0.620695006126555	0.778711208207651	0.686915887850467	0.727777777777778	0.0408618899273105	chr4:165497756:+_vs_chr4:165498177:+	0.126998961578401	chr4:165495647:+;chr4:165497756:+;chr4:165498177:+	distal	FALSE
PTPN2	0.244654605263158	0.620864341679073	0.778711208207651	0.470588235294118	0.611111111111111	0.140522875816994	chr18:12802088:-_vs_chr18:12785481:-	0.281045751633987	chr18:12785481:-;chr18:12802088:-	distal	FALSE
TAF3	0.241587719848589	0.623061724357107	0.781040216215959	0.222222222222222	0.391304347826087	0.169082125603865	chr10:7964440:+_vs_chr10:7965421:+	0.338164251207729	chr10:7964440:+;chr10:7965421:+	distal	FALSE
SBNO1	0.239572192513369	0.624515270716385	0.782434752060834	0.476190476190476	0.636363636363636	0.16017316017316	chr12:123323691:-_vs_chr12:123320810:-	0.32034632034632	chr12:123320810:-;chr12:123323691:-	distal	FALSE
PPP2CB	0.236258227433326	0.626921778989935	0.785021048582375	0.850467289719626	0.8	-0.0504672897196261	chr8:30799735:-_vs_chr8:30785616:-	-0.100934579439252	chr8:30785616:-;chr8:30799735:-	proximal	FALSE
C1GALT1	0.235102040816327	0.627766278901963	0.785381589560329	0.714285714285714	0.52	-0.194285714285714	chr7:7244121:+_vs_chr7:7244350:+	-0.388571428571429	chr7:7244121:+;chr7:7244350:+	proximal	FALSE
FKBP3	1.74083177269452	0.627894435594439	0.785381589560329	0.594594594594595	0.558823529411765	-0.0357710651828299	chr14:45121586:-_vs_chr14:45115599:-	-0.0726020137784844	chr14:45115599:-;chr14:45115902:-;chr14:45116046:-;chr14:45121586:-	proximal	FALSE
C4orf3	0.233428030303031	0.628993563595028	0.786327485632407	0.375	0.481481481481481	0.106481481481481	chr4:119298488:-_vs_chr4:119297054:-	0.212962962962963	chr4:119297054:-;chr4:119298488:-	distal	FALSE
