gene_id	chisq	pvalue	adj_pvalue	In	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TOR1A	0.0665322580645161	0.796454388765663	0.934420248605931	1	0.645161290322581	0.354838709677419	chr9:129813077:-_vs_chr9:129812942:-	0.709677419354839	chr9:129812942:-;chr9:129813077:-	distal	FALSE
CDC5L	1.01895770849067	0.796664882536173	0.934420248605931	0.420289855072464	0.376666666666667	0.043623188405797	chr6:44393469:+_vs_chr6:44403879:+	0.161304347826087	chr6:44393469:+;chr6:44403879:+;chr6:44406436:+;chr6:44446647:+	distal	FALSE
KAT6A	0.0660477053140096	0.797180717542477	0.934608689211023	0.5	0.608695652173913	-0.108695652173913	chr8:41978648:-_vs_chr8:41934771:-	-0.217391304347826	chr8:41934771:-;chr8:41978648:-	proximal	FALSE
GTDC1	0.0658783783783784	0.797435202536216	0.934608689211023	1	0.648648648648649	0.351351351351351	chr2:144007130:-_vs_chr2:143946957:-	0.702702702702703	chr2:143946957:-;chr2:144007130:-	distal	FALSE
TM9SF2	0.451858709585529	0.797774458616933	0.934649021826334	0.794117647058824	0.775423728813559	0.0186939182452643	chr13:99529546:+_vs_chr13:99562813:+	0.0927218344965105	chr13:99529546:+;chr13:99562813:+;chr13:99563387:+	distal	FALSE
HSPA9	1.6593701953368	0.798084160028014	0.934654711476658	0.170454545454545	0.239649681528662	-0.069195136074117	chr5:138556065:-_vs_chr5:138554882:-	-0.131731325998842	chr5:138554882:-;chr5:138555335:-;chr5:138555749:-;chr5:138555828:-;chr5:138556065:-	proximal	FALSE
MPHOSPH9	0.0650510204081633	0.798683697280339	0.934999700596227	1	0.653061224489796	0.346938775510204	chr12:123209725:-_vs_chr12:123194509:-	0.693877551020408	chr12:123194509:-;chr12:123209725:-	distal	FALSE
SUPT4H1	0.0645679481580021	0.799416573213805	0.935500463157835	0.363636363636364	0.322147651006711	0.0414887126296523	chr17:58345911:-_vs_chr17:58345191:-	0.0829774252593045	chr17:58345191:-;chr17:58345911:-	distal	FALSE
OSTM1	0.0640782828282829	0.800162436310095	0.936016035759921	0	0.642857142857143	-0.642857142857143	chr6:108044395:-_vs_chr6:108042818:-	-1.28571428571429	chr6:108042818:-;chr6:108044395:-	proximal	FALSE
TIMMDC1	0.0627549903190116	0.802193388674811	0.938033916734161	1	0.907563025210084	0.092436974789916	chr3:119523694:+_vs_chr3:119524059:+	0.184873949579832	chr3:119523694:+;chr3:119524059:+	distal	FALSE
TCEAL8	0.0613462823940766	0.804380601646497	0.940232910655036	0.769230769230769	0.840909090909091	-0.0716783216783217	chrX:103253059:-_vs_chrX:103252995:-	-0.143356643356643	chrX:103252995:-;chrX:103253059:-	proximal	FALSE
CTNNBL1	0.434575640475168	0.804698327507195	0.940245835418087	0.75	0.784671532846715	-0.0346715328467153	chr20:37737430:+_vs_chr20:37842397:+	-0.0740875912408759	chr20:37737430:+;chr20:37842397:+;chr20:37872118:+	proximal	FALSE
TMEM68	0.432922757115714	0.805363638627206	0.940664729916577	0.692307692307692	0.758620689655172	-0.0663129973474801	chr8:55762204:-_vs_chr8:55738758:-	-0.13262599469496	chr8:55738758:-;chr8:55739562:-;chr8:55762204:-	proximal	FALSE
JADE1	0.0600880600880601	0.806356812072524	0.94146610274728	1	0.763636363636364	0.236363636363636	chr4:128863921:+_vs_chr4:128872531:+	0.472727272727273	chr4:128863921:+;chr4:128872531:+	distal	FALSE
HADH	0.429484468255087	0.806749365832244	0.941565875767667	1	0.754065040650407	0.245934959349593	chr4:108034492:+_vs_chr4:108035171:+	0.491869918699187	chr4:108034492:+;chr4:108035089:+;chr4:108035171:+	distal	FALSE
SELENOF	0.428184231955991	0.807274018761825	0.941819688555463	0.592592592592593	0.577540106951872	0.0150524856407209	chr1:86863407:-_vs_chr1:86862445:-	0.0301049712814419	chr1:86862445:-;chr1:86862735:-;chr1:86863407:-	distal	FALSE
ILK	0.0592868988391376	0.807626596377979	0.94187263008554	1	0.958955223880597	0.0410447761194029	chr11:6605425:+_vs_chr11:6610870:+	0.0820895522388059	chr11:6605425:+;chr11:6610870:+	distal	FALSE
PGRMC1	0.0587132638160346	0.808541360346382	0.94258091666236	0.757575757575758	0.79296875	-0.0353929924242424	chrX:119243919:+_vs_chrX:119244466:+	-0.0707859848484849	chrX:119243919:+;chrX:119244466:+	proximal	FALSE
EBPL	0.0581270793426757	0.809481037363026	0.943317696904234	1	0.88034188034188	0.11965811965812	chr13:49663065:-_vs_chr13:49660728:-	0.239316239316239	chr13:49660728:-;chr13:49663065:-	distal	FALSE
LEMD2	0.0577047413793104	0.810161173285988	0.943751579519316	0.6	0.520833333333333	0.0791666666666666	chr6:33771398:-_vs_chr6:33771217:-	0.158333333333333	chr6:33771217:-;chr6:33771398:-	distal	FALSE
GOSR1	0.0555456171735241	0.813680077103149	0.947490739232151	0.666666666666667	0.418604651162791	0.248062015503876	chr17:30519962:+_vs_chr17:30522797:+	0.496124031007752	chr17:30519962:+;chr17:30522797:+	distal	FALSE
PTCD3	0.946668381761616	0.814153504937419	0.947682098002327	0.412698412698413	0.461675579322638	-0.0489771666242254	chr2:86125853:+_vs_chr2:86138194:+	-0.106951871657754	chr2:86125853:+;chr2:86137660:+;chr2:86137791:+;chr2:86138194:+	proximal	FALSE
IFT57	0.0550262098525877	0.814537326024121	0.947769048041728	0.666666666666667	0.424657534246575	0.242009132420091	chr3:108214006:-_vs_chr3:108162289:-	0.484018264840183	chr3:108162289:-;chr3:108214006:-	distal	FALSE
SPATS2L	0.0546874999999999	0.815098646604249	0.948062386376565	0.25	0.458333333333333	-0.208333333333333	chr2:200467321:+_vs_chr2:200478530:+	-0.416666666666667	chr2:200467321:+;chr2:200478530:+	proximal	FALSE
VAMP7	0.0525451559934319	0.818692253516401	0.951881095669809	0.333333333333333	0.586206896551724	-0.252873563218391	chrY:57130286:+_vs_chrX:155943766:+	-0.505747126436782	chrX:155943766:+;chrY:57130286:+	proximal	FALSE
FANCL	0.0503869477083763	0.822391318776909	0.955819478153905	1	0.666666666666667	0.333333333333333	chr2:58159670:-_vs_chr2:58159243:-	0.666666666666667	chr2:58159243:-;chr2:58159670:-	distal	FALSE
NOL9	0.050126817995834	0.822842747808543	0.955981760053427	0.818181818181818	0.730769230769231	0.0874125874125875	chr1:6532543:-_vs_chr1:6525145:-	0.174825174825175	chr1:6525145:-;chr1:6532543:-	distal	FALSE
YTHDF1	0.0498081463990554	0.823397450098905	0.95626385681941	0.333333333333333	0.590909090909091	-0.257575757575758	chr20:63203188:-_vs_chr20:63196481:-	-0.515151515151515	chr20:63196481:-;chr20:63203188:-	proximal	FALSE
CALM2	0.385636839683787	0.824631697299294	0.957334639878696	0.423357664233577	0.421013779527559	0.0023438847060176	chr2:47160169:-_vs_chr2:47160106:-	0.0180613828380942	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	distal	FALSE
ERGIC2	0.0478060722928009	0.826925818656677	0.959634579864259	0.666666666666667	0.517241379310345	0.149425287356322	chr12:29341062:-_vs_chr12:29340716:-	0.298850574712644	chr12:29340716:-;chr12:29341062:-	distal	FALSE
SLBP	0.0470908936354364	0.82820494464204	0.960542922103167	0.92	0.882352941176471	0.0376470588235295	chr4:1703603:-_vs_chr4:1692813:-	0.0752941176470589	chr4:1692813:-;chr4:1703603:-	distal	FALSE
SBDSP1	0.37667493796526	0.828335122648654	0.960542922103167	0.545454545454545	0.504545454545455	0.0409090909090909	chr7:72833797:+_vs_chr7:72837102:+	0.109090909090909	chr7:72833797:+;chr7:72837102:+;chr7:72837376:+	distal	FALSE
MRPL32	0.0465608465608466	0.829159531092837	0.960904811383289	0.666666666666667	0.771428571428571	-0.104761904761905	chr7:42936801:+_vs_chr7:42937857:+	-0.20952380952381	chr7:42936801:+;chr7:42937857:+	proximal	FALSE
LMBR1L	0.0464974885077475	0.829274015303386	0.960904811383289	0.882352941176471	0.91025641025641	-0.0279034690799397	chr12:49101031:-_vs_chr12:49097139:-	-0.0558069381598793	chr12:49097139:-;chr12:49101031:-	proximal	FALSE
SMC4	9.81121774040373	0.831443760646033	0.963054994386375	0.433333333333333	0.434759640781828	-0.00142630744849448	chr3:160412058:+_vs_chr3:160430650:+	0.484152139461173	chr3:160411935:+;chr3:160412058:+;chr3:160412339:+;chr3:160413571:+;chr3:160414412:+;chr3:160414516:+;chr3:160416288:+;chr3:160416412:+;chr3:160419378:+;chr3:160428876:+;chr3:160430650:+;chr3:160431099:+;chr3:160431190:+;chr3:160431821:+;chr3:160432420:+;chr3:160434937:+	distal	FALSE
ASXL1	0.0442437222864854	0.833400821512777	0.964701266697483	0.5	0.384615384615385	0.115384615384615	chr20:32429357:+_vs_chr20:32432958:+	0.230769230769231	chr20:32429357:+;chr20:32432958:+	distal	FALSE
STX12	0.364256727836202	0.833494342948999	0.964701266697483	0.583333333333333	0.521276595744681	0.0620567375886524	chr1:27812242:+_vs_chr1:27823765:+	0.205673758865248	chr1:27812242:+;chr1:27823765:+;chr1:27824440:+	distal	FALSE
GAP43	0.0439274591762934	0.833988632806698	0.964909112522768	0.297872340425532	0.259259259259259	0.0386130811662727	chr3:115721401:+_vs_chr3:115721483:+	0.0772261623325453	chr3:115721401:+;chr3:115721483:+	distal	FALSE
PCID2	0.35979871400615	0.835354279738964	0.966124564948949	1	0.811224489795918	0.188775510204082	chr13:113177752:-_vs_chr13:113177612:-	0.418367346938775	chr13:113177612:-;chr13:113177752:-;chr13:113187826:-	distal	FALSE
MLH1	0.0423644338118022	0.836926657249365	0.967293218366874	1	0.828125	0.171875	chr3:37008873:+_vs_chr3:37050841:+	0.34375	chr3:37008873:+;chr3:37050841:+	distal	FALSE
LINC00667	0.0423280423280423	0.836995730048049	0.967293218366874	0.333333333333333	0.238095238095238	0.0952380952380952	chr18:5243958:+_vs_chr18:5244157:+	0.19047619047619	chr18:5243958:+;chr18:5244157:+	distal	FALSE
VPS26A	0.0418950065203947	0.837820039858846	0.967541686377849	0.652173913043478	0.708333333333333	-0.0561594202898551	chr10:69171708:+_vs_chr10:69172861:+	-0.11231884057971	chr10:69171708:+;chr10:69172861:+	proximal	FALSE
PRDX1	0.0418835693260756	0.837841871276318	0.967541686377849	0.882352941176471	0.861702127659574	0.0206508135168961	chr1:45511227:-_vs_chr1:45511051:-	0.0413016270337923	chr1:45511051:-;chr1:45511227:-	distal	FALSE
VPS35L	0.0409626216077829	0.839610089059871	0.969218574193361	0.7	0.785714285714286	-0.0857142857142857	chr16:19650414:+_vs_chr16:19700686:+	-0.171428571428571	chr16:19650414:+;chr16:19700686:+	proximal	FALSE
CAPN10	0.040676652892562	0.840163351047362	0.969492222172078	1	0.666666666666667	0.333333333333333	chr2:240592906:+_vs_chr2:240599104:+	0.666666666666667	chr2:240592906:+;chr2:240599104:+	distal	FALSE
KIAA1191	0.0388436059907834	0.843758820287189	0.973274846877548	0.761904761904762	0.711111111111111	0.0507936507936507	chr5:176347369:-_vs_chr5:176346062:-	0.101587301587302	chr5:176346062:-;chr5:176347369:-	distal	FALSE
MACROH2A1	0.0380593762107711	0.845323959458416	0.974713523768148	0.9	0.937078651685393	-0.0370786516853933	chr5:135334456:-_vs_chr5:135334393:-	-0.0741573033707865	chr5:135334393:-;chr5:135334456:-	proximal	FALSE
KDM1A	1.35597493806449	0.851809533976726	0.981656082350873	0.601351351351351	0.634715025906736	-0.0333636745553842	chr1:23030608:+_vs_chr1:23059137:+	-0.0770200252065537	chr1:23030608:+;chr1:23055165:+;chr1:23059137:+;chr1:23071272:+;chr1:23083686:+	proximal	FALSE
PIGBOS1	0.0348143236074271	0.851985269124485	0.981656082350873	1	0.675	0.325	chr15:55317633:-_vs_chr15:55317184:-	0.65	chr15:55317184:-;chr15:55317633:-	distal	FALSE
SLU7	0.0331284407082279	0.855573152128627	0.985419716163174	0.3	0.212765957446809	0.0872340425531915	chr5:160404462:-_vs_chr5:160403149:-	0.174468085106383	chr5:160403149:-;chr5:160404462:-	distal	FALSE
UBL3	0.0325	0.856934668605226	0.986617233925506	0	0.32	-0.32	chr13:29766634:-_vs_chr13:29764980:-	-0.64	chr13:29764980:-;chr13:29766634:-	proximal	FALSE
WDR45	0.0319522471910113	0.858132503161321	0.987625470980709	1	0.685393258426966	0.314606741573034	chrX:49074640:-_vs_chrX:49074442:-	0.629213483146067	chrX:49074442:-;chrX:49074640:-	distal	FALSE
CCDC84	0.0317314425770308	0.858618356729748	0.98781383929959	0	0.607142857142857	-0.607142857142857	chr11:119015083:+_vs_chr11:119015745:+	-1.21428571428571	chr11:119015083:+;chr11:119015745:+	proximal	FALSE
CCT2	0.0314932446638218	0.859144441736942	0.988048333970541	0.902439024390244	0.923976608187134	-0.0215375837968905	chr12:69592099:+_vs_chr12:69601570:+	-0.0430751675937811	chr12:69592099:+;chr12:69601570:+	proximal	FALSE
TMEM25	0.0312151616499442	0.859761220277581	0.988386914649818	0.4	0.565217391304348	-0.165217391304348	chr11:118533545:+_vs_chr11:118535829:+	-0.330434782608696	chr11:118533545:+;chr11:118535829:+	proximal	FALSE
TMA7	0.2982631072136	0.861455779829368	0.989963800958337	0.7	0.691629955947137	0.00837004405286335	chr3:48444041:+_vs_chr3:48444205:+	0.048590308370044	chr3:48440570:+;chr3:48444041:+;chr3:48444205:+	distal	FALSE
TCF3	0.0291666666666667	0.86439477984566	0.992969050208616	0.5	0.388888888888889	0.111111111111111	chr19:1611297:-_vs_chr19:1609293:-	0.222222222222222	chr19:1609293:-;chr19:1611297:-	distal	FALSE
PDLIM5	0.0281548516842634	0.866745283693006	0.995296269589047	0	0.314814814814815	-0.314814814814815	chr4:94664720:+_vs_chr4:94665332:+	-0.62962962962963	chr4:94664720:+;chr4:94665332:+	proximal	FALSE
SOX5	0.0280032467532469	0.86710118969253	0.99533217805964	0.555555555555556	0.428571428571429	0.126984126984127	chr12:23534003:-_vs_chr12:23533687:-	0.253968253968254	chr12:23533687:-;chr12:23534003:-	distal	FALSE
PDIA4	0.0276509831460674	0.867932002891256	0.995912994335551	0.1875	0.134831460674157	0.0526685393258427	chr7:149003442:-_vs_chr7:149003062:-	0.105337078651685	chr7:149003062:-;chr7:149003442:-	distal	FALSE
OTUD3	0.0272453816237238	0.868895378326599	0.996645428338703	0.166666666666667	0.290909090909091	-0.124242424242424	chr1:19904307:+_vs_chr1:19906603:+	-0.248484848484849	chr1:19904307:+;chr1:19906603:+	proximal	FALSE
GNG10	0.0264173452850197	0.870885249202	0.998554290969833	0.8	0.723270440251572	0.0767295597484278	chr9:111670063:+_vs_chr9:111670226:+	0.153459119496855	chr9:111670063:+;chr9:111670226:+	distal	FALSE
IST1	0.273270298840932	0.872288423018079	0.999589164382324	0.888888888888889	0.861244019138756	0.0276448697501328	chr16:71927808:+_vs_chr16:71928996:+	0.0781499202551834	chr16:71915728:+;chr16:71927808:+;chr16:71928996:+	distal	FALSE
PCNT	1.82766439909297	0.872439857758349	0.999589164382324	0.4	0.473469387755102	-0.073469387755102	chr21:46357133:+_vs_chr21:46402386:+	-0.233560090702948	chr21:46349041:+;chr21:46349811:+;chr21:46357133:+;chr21:46363573:+;chr21:46402386:+;chr21:46412993:+	proximal	FALSE
CERK	0.0255966970121382	0.872889205376242	0.99973040854821	0.5	0.380952380952381	0.119047619047619	chr22:46686998:-_vs_chr22:46684410:-	0.238095238095238	chr22:46684410:-;chr22:46686998:-	distal	FALSE
BTBD1	0.0252121212121212	0.873839644127829	1	1	0.4	0.6	chr15:83017494:-_vs_chr15:83016444:-	1.2	chr15:83016444:-;chr15:83017494:-	distal	FALSE
TXN	0.267778048706398	0.874687128187187	1	0.487394957983193	0.496420047732697	-0.00902508974950367	chr9:110244082:-_vs_chr9:110243962:-	-0.0180501794990072	chr9:110243962:-;chr9:110244016:-;chr9:110244082:-	proximal	FALSE
TXNDC15	0.0248015873015873	0.874862473334284	1	0	0.3125	-0.3125	chr5:134899818:+_vs_chr5:134901511:+	-0.625	chr5:134899818:+;chr5:134901511:+	proximal	FALSE
VPS72	0.0247579225352113	0.874971771252669	1	0.92	0.95	-0.0299999999999999	chr1:151178115:-_vs_chr1:151176474:-	-0.0599999999999999	chr1:151176474:-;chr1:151178115:-	proximal	FALSE
PIGH	0.0242865816636309	0.876157936368706	1	0.777777777777778	0.688524590163934	0.0892531876138434	chr14:67589539:-_vs_chr14:67589311:-	0.178506375227687	chr14:67589311:-;chr14:67589539:-	distal	FALSE
RAB4A	0.0235973821621661	0.87791378658176	1	0.0833333333333333	0.143646408839779	-0.0603130755064457	chr1:229304392:+_vs_chr1:229305504:+	-0.120626151012891	chr1:229304392:+;chr1:229305504:+	proximal	FALSE
PBDC1	0.0227750190985485	0.880043599167339	1	0.5	0.803921568627451	-0.303921568627451	chrX:76177809:+_vs_chrX:76178200:+	-0.607843137254902	chrX:76177809:+;chrX:76178200:+	proximal	FALSE
LARS1	0.255148326384885	0.880228132885043	1	0.470588235294118	0.436868686868687	0.0337195484254308	chr5:146168169:-_vs_chr5:146160390:-	0.105466428995841	chr5:146113911:-;chr5:146160390:-;chr5:146168169:-	distal	FALSE
PIAS4	0.0226398601398601	0.880397385009506	1	0	0.314285714285714	-0.314285714285714	chr19:4038122:+_vs_chr19:4039386:+	-0.628571428571429	chr19:4038122:+;chr19:4039386:+	proximal	FALSE
KRCC1	0.0220352564102564	0.881993347177998	1	1	0.788461538461538	0.211538461538462	chr2:88027966:-_vs_chr2:88027205:-	0.423076923076923	chr2:88027205:-;chr2:88027966:-	distal	FALSE
USPL1	0.0217016317016317	0.882883601035988	1	0.1875	0.133333333333333	0.0541666666666667	chr13:30647044:+_vs_chr13:30659549:+	0.108333333333333	chr13:30647044:+;chr13:30659549:+	distal	FALSE
ANKRD36	0.0216049382716049	0.883142925482551	1	0	0.592592592592593	-0.592592592592593	chr2:97181770:+_vs_chr2:97187378:+	-1.18518518518519	chr2:97181770:+;chr2:97187378:+	proximal	FALSE
HACD2	0.247933287027185	0.88340930782186	1	0.456521739130435	0.485714285714286	-0.0291925465838509	chr3:123494749:-_vs_chr3:123493601:-	-0.0795031055900621	chr3:123491554:-;chr3:123493601:-;chr3:123494749:-	proximal	FALSE
ERLIN1	0.0211842105263158	0.884278247197279	1	0.833333333333333	0.714285714285714	0.119047619047619	chr10:100164051:-_vs_chr10:100150108:-	0.238095238095238	chr10:100150108:-;chr10:100164051:-	distal	FALSE
FMNL2	0.0206398348813209	0.885764453404554	1	1	0.842105263157895	0.157894736842105	chr2:152558773:+_vs_chr2:152618891:+	0.315789473684211	chr2:152558773:+;chr2:152618891:+	distal	FALSE
GOSR2	0.0204267539525692	0.886351629089741	1	0.75	0.565217391304348	0.184782608695652	chr17:46933267:+_vs_chr17:46939865:+	0.369565217391304	chr17:46933267:+;chr17:46939865:+	distal	FALSE
NAXE	0.240654441283867	0.886630265520103	1	0.5	0.435897435897436	0.0641025641025641	chr1:156594191:+_vs_chr1:156594299:+	0.198717948717949	chr1:156594137:+;chr1:156594191:+;chr1:156594299:+	distal	FALSE
HNRNPH1	0.020230545916559	0.886895079047329	1	0.833333333333333	0.815126050420168	0.0182072829131653	chr5:179619287:-_vs_chr5:179614178:-	0.0364145658263306	chr5:179614178:-;chr5:179619287:-	distal	FALSE
WDR5	0.0193880048959608	0.889259855972415	1	1	0.418604651162791	0.581395348837209	chr9:134158685:+_vs_chr9:134159968:+	1.16279069767442	chr9:134158685:+;chr9:134159968:+	distal	FALSE
PXYLP1	0.0185328185328185	0.891714325909594	1	0.555555555555556	0.5	0.0555555555555556	chr3:141294323:+_vs_chr3:141294631:+	0.111111111111111	chr3:141294323:+;chr3:141294631:+	distal	FALSE
PCLAF	0.226802018015074	0.892792570459609	1	0	0.117052023121387	-0.117052023121387	chr15:64365588:-_vs_chr15:64365429:-	-0.320809248554913	chr15:64364309:-;chr15:64365429:-;chr15:64365588:-	proximal	FALSE
RNMT	0.0179766303805053	0.893341720806562	1	0.4	0.548387096774194	-0.148387096774193	chr18:13731836:+_vs_chr18:13746285:+	-0.296774193548387	chr18:13731836:+;chr18:13746285:+	proximal	FALSE
ASH2L	0.0176742233992777	0.894237322940641	1	1	0.92156862745098	0.0784313725490197	chr8:38107811:+_vs_chr8:38139703:+	0.156862745098039	chr8:38107811:+;chr8:38139703:+	distal	FALSE
RPL35A	0.0165606786285936	0.897604293452388	1	0.0121951219512195	0.00903444381705251	0.003160678134167	chr3:197955851:+_vs_chr3:197956610:+	0.00632135626833398	chr3:197955851:+;chr3:197956610:+	distal	FALSE
TMX2	0.0164435270912021	0.897965126011662	1	1	0.937799043062201	0.062200956937799	chr11:57739608:+_vs_chr11:57740973:+	0.124401913875598	chr11:57739608:+;chr11:57740973:+	distal	FALSE
SELENOS	0.0160545326684567	0.899172715024915	1	1	0.79746835443038	0.20253164556962	chr15:101275264:-_vs_chr15:101272195:-	0.40506329113924	chr15:101272195:-;chr15:101275264:-	distal	FALSE
ZIM2-AS1	0.0154740338164252	0.901002793639256	1	0	0.575	-0.575	chr19:56798105:+_vs_chr19:56799639:+	-1.15	chr19:56798105:+;chr19:56799639:+	proximal	FALSE
CTNND2	0.0154083743291592	0.901211970771455	1	0	0.302325581395349	-0.302325581395349	chr5:11110870:-_vs_chr5:10972922:-	-0.604651162790698	chr5:10972922:-;chr5:11110870:-	proximal	FALSE
MYCBP2	0.0153533635676492	0.901387571999581	1	0.428571428571429	0.5	-0.0714285714285715	chr13:77296635:-_vs_chr13:77260553:-	-0.142857142857143	chr13:77260553:-;chr13:77296635:-	proximal	FALSE
PAWR	0.0152191558441559	0.901817324731722	1	0	0.583333333333333	-0.583333333333333	chr12:79596528:-_vs_chr12:79594346:-	-1.16666666666667	chr12:79594346:-;chr12:79596528:-	proximal	FALSE
ASPH	0.575086526623874	0.90211129643496	1	0.777777777777778	0.680652680652681	0.097125097125097	chr8:61624902:-_vs_chr8:61618985:-	0.186480186480186	chr8:61618985:-;chr8:61624548:-;chr8:61624902:-;chr8:61675259:-	distal	FALSE
SMC6	0.0148289491617827	0.903077868814985	1	0.2	0.344827586206897	-0.144827586206897	chr2:17725282:-_vs_chr2:17718176:-	-0.289655172413793	chr2:17718176:-;chr2:17725282:-	proximal	FALSE
MRPS33	0.014807339675351	0.903148166319749	1	1	0.876404494382023	0.123595505617977	chr7:141006438:-_vs_chr7:141006173:-	0.247191011235955	chr7:141006173:-;chr7:141006438:-	distal	FALSE
YEATS4	0.0145951035781544	0.903841373625424	1	1	0.796610169491525	0.203389830508475	chr12:69390307:+_vs_chr12:69390796:+	0.406779661016949	chr12:69390307:+;chr12:69390796:+	distal	FALSE
PCGF5	0.0144603934077618	0.904284020918546	1	0	0.575757575757576	-0.575757575757576	chr10:91248687:+_vs_chr10:91280984:+	-1.15151515151515	chr10:91248687:+;chr10:91280984:+	proximal	FALSE
RPL22L1	0.0132867132867133	0.908232696535586	1	1	0.847222222222222	0.152777777777778	chr3:170866337:-_vs_chr3:170866264:-	0.305555555555556	chr3:170866264:-;chr3:170866337:-	distal	FALSE
SUCLA2	0.0125061663763397	0.910957429169791	1	0.846153846153846	0.790697674418605	0.0554561717352415	chr13:47942698:-_vs_chr13:47942656:-	0.110912343470483	chr13:47942656:-;chr13:47942698:-	distal	FALSE
TOMM5	0.0123212987646423	0.911615279551639	1	0.758620689655172	0.786885245901639	-0.028264556246467	chr9:37588704:-_vs_chr9:37588413:-	-0.0565291124929339	chr9:37588413:-;chr9:37588704:-	proximal	FALSE
TPRKB	0.0122059581043956	0.912028252119731	1	0.846153846153846	0.8984375	-0.0522836538461539	chr2:73730561:-_vs_chr2:73729873:-	-0.104567307692308	chr2:73729873:-;chr2:73730561:-	proximal	FALSE
RAB11A	0.183414166109852	0.912372359732367	1	0.380952380952381	0.385964912280702	-0.0050125313283208	chr15:65888084:+_vs_chr15:65889454:+	-0.0614035087719298	chr15:65888084:+;chr15:65889454:+;chr15:65889777:+	proximal	FALSE
INTS13	0.0116957318044275	0.913879239458419	1	1	0.434782608695652	0.565217391304348	chr12:26913543:-_vs_chr12:26905181:-	1.1304347826087	chr12:26905181:-;chr12:26913543:-	distal	FALSE
FHL1	0.011464188060155	0.914732694211631	1	0.931034482758621	0.95374449339207	-0.0227100106334498	chrX:136210262:+_vs_chrX:136211354:+	-0.0454200212668996	chrX:136210262:+;chrX:136211354:+	proximal	FALSE
ID4	2.65362720487959	0.915091568663072	1	0.428571428571429	0.334135338345865	0.0944360902255639	chr6:19839824:+_vs_chr6:19840684:+	0.604912280701754	chr6:19839363:+;chr6:19839824:+;chr6:19840055:+;chr6:19840447:+;chr6:19840684:+;chr6:19840940:+;chr6:19840975:+;chr6:19842197:+	distal	FALSE
INTS8	0.0110229276895944	0.916383639448979	1	0.4	0.266666666666667	0.133333333333333	chr8:94842471:+_vs_chr8:94880312:+	0.266666666666667	chr8:94842471:+;chr8:94880312:+	distal	FALSE
ACAP3	0.0107142857142857	0.917558345094784	1	0.625	0.5625	0.0625	chr1:1292870:-_vs_chr1:1292391:-	0.125	chr1:1292391:-;chr1:1292870:-	distal	FALSE
SART3	0.00996503496503501	0.920483242794143	1	0.807692307692308	0.840909090909091	-0.0332167832167832	chr12:108530267:-_vs_chr12:108530210:-	-0.0664335664335665	chr12:108530210:-;chr12:108530267:-	proximal	FALSE
SEC31A	0.00962837837837838	0.921833591508363	1	0.684210526315789	0.631578947368421	0.0526315789473685	chr4:82843667:-_vs_chr4:82818661:-	0.105263157894737	chr4:82818661:-;chr4:82843667:-	distal	FALSE
PPIE	0.00909703504043128	0.924014289419182	1	0.5	0.216981132075472	0.283018867924528	chr1:39753699:+_vs_chr1:39763911:+	0.566037735849057	chr1:39753699:+;chr1:39763911:+	distal	FALSE
LASP1	0.00909182259774914	0.924035995869995	1	0.833333333333333	0.774193548387097	0.0591397849462366	chr17:38921510:+_vs_chr17:38921762:+	0.118279569892473	chr17:38921510:+;chr17:38921762:+	distal	FALSE
PHAX	0.00867167519181588	0.925806775088126	1	0.375	0.478260869565217	-0.103260869565217	chr5:126604036:+_vs_chr5:126625248:+	-0.206521739130435	chr5:126604036:+;chr5:126625248:+	proximal	FALSE
NPAT	0.00859374999999999	0.926139925877872	1	1	0.4375	0.5625	chr11:108193958:-_vs_chr11:108185414:-	1.125	chr11:108185414:-;chr11:108193958:-	distal	FALSE
SDF4	0.00849298924850816	0.92657297144276	1	0.840909090909091	0.821052631578947	0.0198564593301436	chr1:1217092:-_vs_chr1:1216931:-	0.0397129186602871	chr1:1216931:-;chr1:1217092:-	distal	FALSE
SLC35C2	0.00846607903562039	0.926689062838528	1	1	0.711864406779661	0.288135593220339	chr20:46349946:-_vs_chr20:46349737:-	0.576271186440678	chr20:46349737:-;chr20:46349946:-	distal	FALSE
ZCCHC10	0.00815446127946127	0.928047186545503	1	0.5	0.333333333333333	0.166666666666667	chr5:132998586:-_vs_chr5:132996985:-	0.333333333333333	chr5:132996985:-;chr5:132998586:-	distal	FALSE
SCFD1	0.00784344079363235	0.929429053474006	1	0.222222222222222	0.310344827586207	-0.0881226053639847	chr14:30735670:+_vs_chr14:30735799:+	-0.176245210727969	chr14:30735670:+;chr14:30735799:+	proximal	FALSE
ZNF625-ZNF20	0.00761900154798763	0.930443472770282	1	1	0.441176470588235	0.558823529411765	chr19:12144882:-_vs_chr19:12142292:-	1.11764705882353	chr19:12142292:-;chr19:12144882:-	distal	FALSE
GAR1	0.00731998264893004	0.931818663860036	1	0.4	0.526315789473684	-0.126315789473684	chr4:109818049:+_vs_chr4:109824737:+	-0.252631578947368	chr4:109818049:+;chr4:109824737:+	proximal	FALSE
CALU	0.00729705077531164	0.931925286171485	1	1	0.434782608695652	0.565217391304348	chr7:128769588:+_vs_chr7:128771474:+	1.1304347826087	chr7:128769588:+;chr7:128771474:+	distal	FALSE
