gene_id	chisq	pvalue	adj_pvalue	ExN1	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RPL3	0.203351803506615	0.652028861542521	0.798543582195017	0.950514453699167	0.946791003839825	-0.00372344985934259	chr22:39312956:-_vs_chr22:39312884:-	-0.00744689971868519	chr22:39312884:-;chr22:39312956:-	proximal	FALSE
SREBF2	0.197392343254896	0.656833955952813	0.803955494587746	0.565217391304348	0.666666666666667	0.101449275362319	chr22:41906371:+_vs_chr22:41907305:+	0.202898550724638	chr22:41906371:+;chr22:41907305:+	distal	FALSE
CRCP	0.196705882352941	0.657393005304046	0.804167001787911	0.8	0.736842105263158	-0.0631578947368422	chr7:66152863:+_vs_chr7:66153289:+	-0.126315789473684	chr7:66152863:+;chr7:66153289:+	proximal	FALSE
TMOD1	1.59861615931148	0.659703637014366	0.80651965488192	0.483660130718954	0.517543859649123	0.0338837289301685	chr9:97599886:+_vs_chr9:97601254:+	0.11609907120743	chr9:97599886:+;chr9:97600161:+;chr9:97601254:+;chr9:97601743:+	distal	FALSE
GLOD4	0.192089963280294	0.661182822042727	0.807853659326854	0.651162790697674	0.578947368421053	-0.0722154222766218	chr17:771370:-_vs_chr17:759330:-	-0.144430844553244	chr17:759330:-;chr17:771370:-	proximal	FALSE
NCL	1.58764053463787	0.662195481396868	0.808183297404056	0.577777777777778	0.585365853658537	0.00758807588075872	chr2:231459020:-_vs_chr2:231456700:-	0.113124274099884	chr2:231454750:-;chr2:231456700:-;chr2:231459020:-;chr2:231460219:-	distal	FALSE
ATP5MPL	0.190827285540162	0.662228965115908	0.808183297404056	0.531746031746032	0.567796610169492	0.0360505784234598	chr14:103912516:-_vs_chr14:103912288:-	0.0721011568469196	chr14:103912288:-;chr14:103912516:-	distal	FALSE
EIF4A1	0.818026089909839	0.664305566429527	0.810242641655697	0.780269058295964	0.795514511873351	0.0152454535773867	chr17:7578627:+_vs_chr17:7578978:+	0.0613900162097566	chr17:7576023:+;chr17:7578627:+;chr17:7578978:+	distal	FALSE
THAP9-AS1	0.186233108108108	0.666070437588127	0.811919584928853	0.714285714285714	0.80952380952381	0.0952380952380952	chr4:82895838:-_vs_chr4:82893545:-	0.19047619047619	chr4:82893545:-;chr4:82895838:-	distal	FALSE
AP3S2	0.184286301933361	0.667715246172457	0.813448298730869	0.423076923076923	0	-0.423076923076923	chr15:89834305:-_vs_chr15:89833563:-	-0.846153846153846	chr15:89833563:-;chr15:89834305:-	proximal	FALSE
SLC25A38	0.183333333333333	0.668524138886525	0.813957460328505	0.4	0.583333333333333	0.183333333333333	chr3:39397120:+_vs_chr3:39397188:+	0.366666666666667	chr3:39397120:+;chr3:39397188:+	distal	FALSE
ID2	0.182009452020071	0.669652006345527	0.814854165523896	0.710526315789474	0.746753246753247	0.0362269309637731	chr2:8684318:+_vs_chr2:8684453:+	0.0724538619275462	chr2:8684318:+;chr2:8684453:+	distal	FALSE
NKAIN4	0.179983060417843	0.67138779855246	0.81648913351999	0.357142857142857	0.166666666666667	-0.19047619047619	chr20:63241255:-_vs_chr20:63240784:-	-0.380952380952381	chr20:63240784:-;chr20:63241255:-	proximal	FALSE
MRPS28	0.177855274629468	0.67322289925137	0.817775540693176	0.783783783783784	0.709677419354839	-0.074106364428945	chr8:79918860:-_vs_chr8:79918717:-	-0.14821272885789	chr8:79918717:-;chr8:79918860:-	proximal	FALSE
ACADVL	0.177845729150077	0.673231160781991	0.817775540693176	0.742857142857143	0.826086956521739	0.0832298136645963	chr17:7221660:+_vs_chr17:7225266:+	0.166459627329193	chr17:7221660:+;chr17:7225266:+	distal	FALSE
CARS1	0.175	0.675705848703095	0.820302960349764	0.625	0.45	-0.175	chr11:3005387:-_vs_chr11:3000929:-	-0.35	chr11:3000929:-;chr11:3005387:-	proximal	FALSE
PTN	0.761499708868129	0.683348804915693	0.828262578175295	0.642857142857143	0.671052631578947	0.0281954887218046	chr7:137228041:-_vs_chr7:137227880:-	0.12781954887218	chr7:137227592:-;chr7:137227880:-;chr7:137228041:-	distal	FALSE
SHB	0.166276017788373	0.68344286016543	0.828262578175295	0.214285714285714	0.146341463414634	-0.0679442508710801	chr9:37919550:-_vs_chr9:37919136:-	-0.13588850174216	chr9:37919136:-;chr9:37919550:-	proximal	FALSE
CLMP	0.166261574074074	0.683455864219576	0.828262578175295	0.5	0.25	-0.25	chr11:123071877:-_vs_chr11:123070952:-	-0.5	chr11:123070952:-;chr11:123071877:-	proximal	FALSE
CRBN	0.164529914529915	0.685019720530603	0.829501687907638	0.32	0.4	0.08	chr3:3153436:-_vs_chr3:3150011:-	0.16	chr3:3150011:-;chr3:3153436:-	distal	FALSE
EHMT1	0.164248058542414	0.685275169645119	0.829501687907638	0.548387096774194	0.444444444444444	-0.103942652329749	chr9:137743455:+_vs_chr9:137835732:+	-0.207885304659498	chr9:137743455:+;chr9:137835732:+	proximal	FALSE
XPOT	0.1625	0.686865180341466	0.830943233858763	0.4	0.5625	0.1625	chr12:64433499:+_vs_chr12:64448684:+	0.325	chr12:64433499:+;chr12:64448684:+	distal	FALSE
SDCBP	0.160750552410451	0.688466439602556	0.832396705721557	0.957446808510638	0.966442953020134	0.00899614450949593	chr8:58579688:+_vs_chr8:58582840:+	0.0179922890189919	chr8:58579688:+;chr8:58582840:+	distal	FALSE
WSB1	0.74419002050581	0.689288749914583	0.832837905447555	0.625	0.575757575757576	-0.0492424242424242	chr17:27308716:+_vs_chr17:27308893:+	-0.151515151515151	chr17:27308716:+;chr17:27308893:+;chr17:27313247:+	proximal	FALSE
SELENOF	0.15948469671947	0.689631387604027	0.832837905447555	0.268292682926829	0.229885057471264	-0.0384076254555649	chr1:86862735:-_vs_chr1:86862445:-	-0.0768152509111298	chr1:86862445:-;chr1:86862735:-	proximal	FALSE
PITRM1	0.15632476076555	0.692563011510554	0.835493311920835	0.529411764705882	0.416666666666667	-0.112745098039216	chr10:3156948:-_vs_chr10:3137728:-	-0.225490196078431	chr10:3137728:-;chr10:3156948:-	proximal	FALSE
SMAD1	0.15625	0.69263278404196	0.835493311920835	0.7	0.55	-0.15	chr4:145514748:+_vs_chr4:145559176:+	-0.3	chr4:145514748:+;chr4:145559176:+	proximal	FALSE
NAB1	0.154761904761905	0.694025623229734	0.836688678381184	0.583333333333333	0.428571428571429	-0.154761904761905	chr2:190690520:+_vs_chr2:190692766:+	-0.30952380952381	chr2:190690520:+;chr2:190692766:+	proximal	FALSE
SETX	0.15256734006734	0.696093890846215	0.838696458762627	0	0.407407407407407	0.407407407407407	chr9:132329728:-_vs_chr9:132329260:-	0.814814814814815	chr9:132329260:-;chr9:132329728:-	distal	FALSE
CAMK2N1	0.719223876481941	0.697947120112367	0.840442975172902	0.416666666666667	0.394230769230769	-0.0224358974358974	chr1:20483398:-_vs_chr1:20483367:-	-0.166666666666667	chr1:20482391:-;chr1:20483367:-;chr1:20483398:-	proximal	FALSE
GLYR1	0.148618538324421	0.699859043501537	0.841691438668855	0.681818181818182	0.583333333333333	-0.0984848484848484	chr16:4822558:-_vs_chr16:4803220:-	-0.196969696969697	chr16:4803220:-;chr16:4822558:-	proximal	FALSE
CSE1L	0.148533950617284	0.699940322756458	0.841691438668855	0.545454545454545	0.454545454545455	-0.0909090909090909	chr20:49096588:+_vs_chr20:49096949:+	-0.181818181818182	chr20:49096588:+;chr20:49096949:+	proximal	FALSE
KIAA1109	0.712501813083208	0.700296889119586	0.841691438668855	0.325581395348837	0.307692307692308	-0.0178890876565295	chr4:122192256:+_vs_chr4:122239944:+	-0.160107334525939	chr4:122192256:+;chr4:122239944:+;chr4:122271473:+	proximal	FALSE
PTPN4	0.147635490006814	0.700805287383275	0.841691438668855	0.5	0.648648648648649	0.148648648648649	chr2:119945143:+_vs_chr2:119977081:+	0.297297297297297	chr2:119945143:+;chr2:119977081:+	distal	FALSE
NIFK	0.147321428571429	0.701108352470263	0.841691438668855	0.272727272727273	0.409090909090909	0.136363636363636	chr2:121730949:-_vs_chr2:121727048:-	0.272727272727273	chr2:121727048:-;chr2:121730949:-	distal	FALSE
MEF2C	0.709326702172097	0.701409532224046	0.841691438668855	0.368421052631579	0.375	0.00657894736842107	chr5:88823843:-_vs_chr5:88721967:-	0.129934210526316	chr5:88721929:-;chr5:88721967:-;chr5:88823843:-	distal	FALSE
COX7A2L	0.146422367447941	0.701977988781918	0.841888348297208	0.929203539823009	0.955223880597015	0.0260203407740061	chr2:42351103:-_vs_chr2:42350502:-	0.0520406815480121	chr2:42350502:-;chr2:42351103:-	distal	FALSE
DNAJB9	0.145846273291925	0.702536838443084	0.842073516199482	0.571428571428571	0.666666666666667	0.0952380952380952	chr7:108574402:+_vs_chr7:108574850:+	0.19047619047619	chr7:108574402:+;chr7:108574850:+	distal	FALSE
UQCRFS1	0.702197092750744	0.703914382226575	0.843239208167854	0.572289156626506	0.514925373134328	-0.0573637834921776	chr19:29207388:-_vs_chr19:29207270:-	-0.114727566984355	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	proximal	FALSE
HNRNPAB	0.69737013428138	0.70561531673048	0.844169723377308	0.88125	0.895348837209302	0.0140988372093024	chr5:178207165:+_vs_chr5:178211163:+	0.0646802325581396	chr5:178205939:+;chr5:178207165:+;chr5:178211163:+	distal	FALSE
RBMX2	0.142451298701299	0.705856149039562	0.844169723377308	0.5	0.75	0.25	chrX:130405485:+_vs_chrX:130413343:+	0.5	chrX:130405485:+;chrX:130413343:+	distal	FALSE
SIN3A	0.142011834319526	0.70628911195694	0.844169723377308	0.384615384615385	0.545454545454545	0.160839160839161	chr15:75394795:-_vs_chr15:75392331:-	0.321678321678322	chr15:75392331:-;chr15:75394795:-	distal	FALSE
CAPZA1	0.141865079365079	0.706433866189045	0.844169723377308	0.571428571428571	0.461538461538462	-0.10989010989011	chr1:112671056:+_vs_chr1:112671616:+	-0.21978021978022	chr1:112671056:+;chr1:112671616:+	proximal	FALSE
MARCHF7	0.69326960993834	0.70706349718953	0.844169723377308	0.429245283018868	0.405882352941176	-0.0233629300776914	chr2:159747856:+_vs_chr2:159748898:+	-0.10677025527192	chr2:159747856:+;chr2:159748898:+;chr2:159768573:+	proximal	FALSE
PDS5B	0.141166680170691	0.707123918141222	0.844169723377308	0.787878787878788	0.852941176470588	0.0650623885918004	chr13:32699788:+_vs_chr13:32758211:+	0.130124777183601	chr13:32699788:+;chr13:32758211:+	distal	FALSE
FAM200B	0.690549086071474	0.708025943190203	0.844289095447536	0.196428571428571	0.222222222222222	0.0257936507936508	chr4:15686592:+_vs_chr4:15688492:+	0.115079365079365	chr4:15686592:+;chr4:15688492:+;chr4:15689107:+	distal	FALSE
HDLBP	0.690523651320993	0.708034947479058	0.844289095447536	0.395348837209302	0.476190476190476	0.0808416389811739	chr2:241247057:-_vs_chr2:241229218:-	0.161683277962348	chr2:241229218:-;chr2:241246859:-;chr2:241247057:-	distal	FALSE
ANAPC7	0.139774436090226	0.708505356352214	0.84436642926463	0.32	0.421052631578947	0.101052631578947	chr12:110375474:-_vs_chr12:110373478:-	0.202105263157895	chr12:110373478:-;chr12:110375474:-	distal	FALSE
SMAD2	0.138888888888889	0.709388115014226	0.844934814336167	0.416666666666667	0.555555555555556	0.138888888888889	chr18:47896594:-_vs_chr18:47840255:-	0.277777777777778	chr18:47840255:-;chr18:47896594:-	distal	FALSE
SFSWAP	0.134612302831895	0.71369697339503	0.849172525749282	0.315789473684211	0.454545454545455	0.138755980861244	chr12:131725615:+_vs_chr12:131799736:+	0.277511961722488	chr12:131725615:+;chr12:131799736:+	distal	FALSE
WDR82	0.134548611111111	0.713761729136044	0.849172525749282	0.333333333333333	0.52	0.186666666666667	chr3:52255110:-_vs_chr3:52254437:-	0.373333333333333	chr3:52254437:-;chr3:52255110:-	distal	FALSE
PTMA	0.134077056370075	0.714241703395777	0.849258267544265	0.816568047337278	0.825816485225505	0.00924843788822738	chr2:231713104:+_vs_chr2:231713541:+	0.0184968757764547	chr2:231713104:+;chr2:231713541:+	distal	FALSE
PTS	0.129552557207582	0.718896414667978	0.854304985923932	0.130434782608696	0.192307692307692	0.0618729096989967	chr11:112233810:+_vs_chr11:112233973:+	0.123745819397993	chr11:112233810:+;chr11:112233973:+	distal	FALSE
ZNF281	0.650992685475444	0.722168821422079	0.857523015522237	0.6875	0.625	-0.0625	chr1:200408417:-_vs_chr1:200408085:-	-0.1875	chr1:200408085:-;chr1:200408417:-;chr1:200408462:-	proximal	FALSE
CUL5	1.32828331332533	0.722428131232471	0.857523015522237	0.43030303030303	0.46969696969697	0.0393939393939394	chr11:108054904:+_vs_chr11:108104295:+	0.154545454545455	chr11:108054767:+;chr11:108054904:+;chr11:108070172:+;chr11:108104295:+	distal	FALSE
POMP	0.122837895553772	0.725976714701886	0.861244170945485	0.144578313253012	0.178082191780822	0.0335038785278099	chr13:28678199:+_vs_chr13:28678496:+	0.0670077570556198	chr13:28678199:+;chr13:28678496:+	distal	FALSE
CDKN2AIPNL	0.120078472901053	0.728949394943098	0.864278268947341	0.681818181818182	0.592592592592593	-0.0892255892255892	chr5:134402264:-_vs_chr5:134402087:-	-0.178451178451178	chr5:134402087:-;chr5:134402264:-	proximal	FALSE
SMS	0.119454043900755	0.729627378837283	0.864425733433131	0.887931034482759	0.909836065573771	0.0219050310910118	chrX:21977185:+_vs_chrX:21994831:+	0.0438100621820237	chrX:21977185:+;chrX:21994831:+	distal	FALSE
EIF2S3	0.119199659429544	0.729904149555929	0.864425733433131	0.571428571428571	0.485714285714286	-0.0857142857142857	chrX:24064290:+_vs_chrX:24078806:+	-0.171428571428571	chrX:24064290:+;chrX:24078806:+	proximal	FALSE
ZNF770	0.628449373060261	0.730354908812187	0.864467834080144	0.485714285714286	0.403846153846154	-0.0818681318681319	chr15:34982222:-_vs_chr15:34978947:-	-0.163736263736264	chr15:34978947:-;chr15:34981961:-;chr15:34982222:-	proximal	FALSE
ALAD	0.118125	0.731077042822769	0.864524555392724	0.571428571428571	0.4	-0.171428571428571	chr9:113387485:-_vs_chr9:113386312:-	-0.342857142857143	chr9:113386312:-;chr9:113387485:-	proximal	FALSE
ZNF138	0.117982235629294	0.73123330549788	0.864524555392724	0.444444444444444	0.346153846153846	-0.0982905982905983	chr7:64833335:+_vs_chr7:64834313:+	-0.196581196581197	chr7:64833335:+;chr7:64834313:+	proximal	FALSE
OSGEP	0.116786754149392	0.732545986970819	0.865250221318333	0.692307692307692	0.571428571428571	-0.120879120879121	chr14:20450035:-_vs_chr14:20447057:-	-0.241758241758242	chr14:20447057:-;chr14:20450035:-	proximal	FALSE
KTN1	0.116666666666667	0.732678261375707	0.865250221318333	0.607142857142857	0.714285714285714	0.107142857142857	chr14:55612247:+_vs_chr14:55612413:+	0.214285714285714	chr14:55612247:+;chr14:55612413:+	distal	FALSE
ORC3	0.114683171234895	0.734874135772592	0.86735144596289	0.689655172413793	0.555555555555556	-0.134099616858238	chr6:87616355:+_vs_chr6:87667451:+	-0.268199233716475	chr6:87616355:+;chr6:87667451:+	proximal	FALSE
USP22	0.113492063492064	0.736202966449081	0.867833993833896	0.5	0.642857142857143	0.142857142857143	chr17:20999739:-_vs_chr17:20999596:-	0.285714285714286	chr17:20999596:-;chr17:20999739:-	distal	FALSE
SFRP1	0.113406369341949	0.736298867930412	0.867833993833896	0.589285714285714	0.534883720930233	-0.0544019933554818	chr8:41265453:-_vs_chr8:41265204:-	-0.108803986710964	chr8:41265204:-;chr8:41265453:-	proximal	FALSE
SCARB2	0.609807734336037	0.737194239555308	0.867833993833896	0.660377358490566	0.614285714285714	-0.0460916442048518	chr4:76161115:-_vs_chr4:76158737:-	-0.0921832884097035	chr4:76158737:-;chr4:76160012:-;chr4:76161115:-	proximal	FALSE
TGIF1	0.1125	0.737315677216418	0.867833993833896	0.45	0.5625	0.1125	chr18:3458346:+_vs_chr18:3458411:+	0.225	chr18:3458346:+;chr18:3458411:+	distal	FALSE
COX16	0.112454255895907	0.737367115798349	0.867833993833896	0.535714285714286	0.612903225806452	0.0771889400921659	chr14:70326276:-_vs_chr14:70326068:-	0.154377880184332	chr14:70326068:-;chr14:70326276:-	distal	FALSE
PPP2CB	0.108488481388072	0.741871583880418	0.872642168157644	0.743589743589744	0.8	0.0564102564102564	chr8:30799735:-_vs_chr8:30785616:-	0.112820512820513	chr8:30785616:-;chr8:30799735:-	distal	FALSE
SRGAP1	0.594428728587144	0.742884747328115	0.873340510410579	0.220238095238095	0.192857142857143	-0.0273809523809524	chr12:64042972:+_vs_chr12:64142719:+	-0.10952380952381	chr12:64042972:+;chr12:64142719:+;chr12:64147833:+	proximal	FALSE
ZNHIT3	0.106783689649402	0.743835998843524	0.873965321440303	0.710526315789474	0.648648648648649	-0.061877667140825	chr17:36495756:+_vs_chr17:36495822:+	-0.12375533428165	chr17:36495756:+;chr17:36495822:+	proximal	FALSE
GLT8D1	0.105889770142568	0.744872994967575	0.874160771931675	0.777777777777778	0.836734693877551	0.0589569160997733	chr3:52695556:-_vs_chr3:52694490:-	0.117913832199547	chr3:52694490:-;chr3:52695556:-	distal	FALSE
CLIC4	0.105778550447978	0.745002354146398	0.874160771931675	0.195121951219512	0.259259259259259	0.064137308039747	chr1:24842021:+_vs_chr1:24844272:+	0.128274616079494	chr1:24842021:+;chr1:24844272:+	distal	FALSE
PHF3	0.105555555555556	0.745261945330799	0.874160771931675	0.444444444444444	0.55	0.105555555555556	chr6:63684531:+_vs_chr6:63684908:+	0.211111111111111	chr6:63684531:+;chr6:63684908:+	distal	FALSE
PPP2CA	1.22626894415387	0.746711072948844	0.875367372679895	0.370550161812298	0.354037267080745	-0.0165128947315524	chr5:134197624:-_vs_chr5:134197097:-	-0.0451365856600132	chr5:134196719:-;chr5:134196964:-;chr5:134197097:-;chr5:134197624:-	proximal	FALSE
CTNNBIP1	0.102908380071552	0.7483669913387	0.876407836709838	0.826086956521739	0.727272727272727	-0.0988142292490118	chr1:9850160:-_vs_chr1:9848302:-	-0.197628458498024	chr1:9848302:-;chr1:9850160:-	proximal	FALSE
MACO1	0.579055145222831	0.748617151296509	0.876407836709838	0.648148148148148	0.580645161290323	-0.0675029868578255	chr1:25458627:+_vs_chr1:25491426:+	-0.162485065710872	chr1:25458488:+;chr1:25458627:+;chr1:25491426:+	proximal	FALSE
OAZ2	0.102490255746004	0.748861451252066	0.876407836709838	0.92741935483871	0.90625	-0.0211693548387096	chr15:64688465:-_vs_chr15:64687580:-	-0.0423387096774193	chr15:64687580:-;chr15:64688465:-	proximal	FALSE
AP1S2	0.100446428571429	0.751294558654626	0.878761388269062	0.625	0.714285714285714	0.0892857142857143	chrX:15826718:-_vs_chrX:15826070:-	0.178571428571429	chrX:15826070:-;chrX:15826718:-	distal	FALSE
ATP5PB	0.0991286620838964	0.752877789697859	0.879789224573702	0.0819672131147541	0.104651162790698	0.0226839496759436	chr1:111461330:+_vs_chr1:111461407:+	0.0453678993518871	chr1:111461330:+;chr1:111461407:+	distal	FALSE
YWHAG	0.099012055152131	0.75301844293484	0.879789224573702	0.563380281690141	0.537931034482759	-0.0254492472073823	chr7:76329259:-_vs_chr7:76326799:-	-0.0508984944147645	chr7:76326799:-;chr7:76329259:-	proximal	FALSE
CPNE1	0.0981250112378347	0.754091402435143	0.880548681923706	0.743589743589744	0.689655172413793	-0.0539345711759505	chr20:35631309:-_vs_chr20:35626044:-	-0.107869142351901	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
RTF2	0.0967716146638828	0.75573876859331	0.881977643616184	0.75	0.811320754716981	0.0613207547169812	chr20:56517177:+_vs_chr20:56518882:+	0.122641509433962	chr20:56517177:+;chr20:56518882:+	distal	FALSE
KIAA1143	0.0939630681818184	0.759198127676856	0.885518488416366	0.533333333333333	0.666666666666667	0.133333333333333	chr3:44753384:-_vs_chr3:44750828:-	0.266666666666667	chr3:44750828:-;chr3:44753384:-	distal	FALSE
PSMC1	0.546853322270354	0.760768128180899	0.886852879547946	0.776923076923077	0.776119402985075	-0.000803673938002292	chr14:90272358:+_vs_chr14:90272625:+	-0.0631458094144661	chr14:90263435:+;chr14:90272358:+;chr14:90272625:+	proximal	FALSE
SNRPF	0.0918955106220437	0.761781096604448	0.887536789664499	0.0909090909090909	0.117021276595745	0.0261121856866538	chr12:95866135:+_vs_chr12:95866457:+	0.0522243713733075	chr12:95866135:+;chr12:95866457:+	distal	FALSE
G3BP2	1.15859834194401	0.762950284339716	0.888401841160676	0.561904761904762	0.577235772357724	0.0153310104529617	chr4:75645671:-_vs_chr4:75644743:-	0.147386759581882	chr4:75642789:-;chr4:75644743:-;chr4:75645671:-;chr4:75655804:-	distal	FALSE
BCLAF3	0.0905743405743407	0.763448266419547	0.888484790768864	0.590909090909091	0.666666666666667	0.0757575757575757	chrX:19966142:-_vs_chrX:19965193:-	0.151515151515151	chrX:19965193:-;chrX:19966142:-	distal	FALSE
UPF3A	0.531852843715371	0.766495522742921	0.891532781201542	0.881944444444444	0.844155844155844	-0.0377886002886002	chr13:114291532:+_vs_chr13:114305805:+	-0.0755772005772005	chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	proximal	FALSE
LINC00888	0.0868267534934201	0.768250721344272	0.892778295584716	0.642857142857143	0.75	0.107142857142857	chr3:183453583:+_vs_chr3:183456013:+	0.214285714285714	chr3:183453583:+;chr3:183456013:+	distal	FALSE
PSMC6	0.0860875687000053	0.769211204431677	0.892778295584716	0.872340425531915	0.823529411764706	-0.0488110137672091	chr14:52727732:+_vs_chr14:52727992:+	-0.0976220275344181	chr14:52727732:+;chr14:52727992:+	proximal	FALSE
PTOV1	0.0859426505843571	0.76940003289879	0.892778295584716	0.981762917933131	0.987244897959184	0.00548198002605293	chr19:49860064:+_vs_chr19:49860738:+	0.0109639600521059	chr19:49860064:+;chr19:49860738:+	distal	FALSE
BBIP1	0.0858617131062951	0.769505569773098	0.892778295584716	0.421052631578947	0.538461538461538	0.117408906882591	chr10:110899903:-_vs_chr10:110898730:-	0.234817813765182	chr10:110898730:-;chr10:110899903:-	distal	FALSE
IFT57	0.0856730769230768	0.769751748132392	0.892778295584716	0.333333333333333	0.444444444444444	0.111111111111111	chr3:108214006:-_vs_chr3:108162289:-	0.222222222222222	chr3:108162289:-;chr3:108214006:-	distal	FALSE
VPS4A	0.0853766432057174	0.770139202147046	0.892778295584716	0.911764705882353	0.868852459016393	-0.0429122468659595	chr16:69322113:+_vs_chr16:69325043:+	-0.085824493731919	chr16:69322113:+;chr16:69325043:+	proximal	FALSE
EIF4A2	0.514060927318972	0.77334465449838	0.895929336546987	0.905575539568345	0.908088235294118	0.00251269572577251	chr3:186785962:+_vs_chr3:186789767:+	0.0103285019043589	chr3:186785962:+;chr3:186789767:+;chr3:186789897:+	distal	FALSE
ACAT2	0.082664863269583	0.773718034155371	0.895929336546987	0.777777777777778	0.805309734513274	0.0275319567354966	chr6:159778898:+_vs_chr6:159779051:+	0.0550639134709931	chr6:159778898:+;chr6:159779051:+	distal	FALSE
NOL8	0.0817307288384793	0.774965538846541	0.896817399836223	0.434782608695652	0.333333333333333	-0.101449275362319	chr9:92315331:-_vs_chr9:92305754:-	-0.202898550724638	chr9:92305754:-;chr9:92315331:-	proximal	FALSE
TMEM183A	0.0813373008066103	0.775493256229037	0.896817399836223	0.730769230769231	0.652173913043478	-0.0785953177257525	chr1:203008795:+_vs_chr1:203023540:+	-0.157190635451505	chr1:203008795:+;chr1:203023540:+	proximal	FALSE
CHMP4B	0.0811260350902295	0.775777203220479	0.896817399836223	0.260869565217391	0.333333333333333	0.072463768115942	chr20:33853529:+_vs_chr20:33854364:+	0.144927536231884	chr20:33853529:+;chr20:33854364:+	distal	FALSE
SMG8	0.0802897120442933	0.776905185364052	0.897622972213072	0.333333333333333	0.413793103448276	0.0804597701149425	chr17:59212869:+_vs_chr17:59215237:+	0.160919540229885	chr17:59212869:+;chr17:59215237:+	distal	FALSE
SUGP2	0.078125	0.779854617964919	0.900213182726526	0.638888888888889	0.708333333333333	0.0694444444444445	chr19:19025322:-_vs_chr19:18990893:-	0.138888888888889	chr19:18990893:-;chr19:19025322:-	distal	FALSE
MYL12B	0.078010527936719	0.780011806742869	0.900213182726526	0.450292397660819	0.429411764705882	-0.0208806329549364	chr18:3278188:+_vs_chr18:3278257:+	-0.0417612659098727	chr18:3278188:+;chr18:3278257:+	proximal	FALSE
FAM32A	0.488914962481604	0.783129285342991	0.903310344644935	0.898692810457516	0.90625	0.00755718954248363	chr19:16191139:+_vs_chr19:16191981:+	0.028390522875817	chr19:16191139:+;chr19:16191981:+;chr19:16192046:+	distal	FALSE
PPP1R15A	0.0742463092819281	0.785251614642024	0.905256844786652	0.617977528089888	0.587628865979381	-0.0303486621105061	chr19:48873948:+_vs_chr19:48876058:+	-0.0606973242210123	chr19:48873948:+;chr19:48876058:+	proximal	FALSE
WASH8P	0.0716965982675192	0.788882364956966	0.908939172020146	0.785714285714286	0.838709677419355	0.0529953917050692	chr12:16557:-_vs_chr12:14519:-	0.105990783410138	chr12:14519:-;chr12:16557:-	distal	FALSE
KDM5B	0.471433901256063	0.790004252496946	0.909728348284647	0.558139534883721	0.5	-0.0581395348837209	chr1:202762767:-_vs_chr1:202729892:-	-0.116279069767442	chr1:202729892:-;chr1:202745858:-;chr1:202762767:-	proximal	FALSE
JPT1	0.0702365718490591	0.790992642874138	0.910363008548344	0.704579025110783	0.713426853707415	0.00884782859663202	chr17:75135988:-_vs_chr17:75135248:-	0.017695657193264	chr17:75135248:-;chr17:75135988:-	distal	FALSE
NUDT9	0.0693337789661318	0.792309277668054	0.911374539284469	0.55	0.647058823529412	0.0970588235294118	chr4:87449221:+_vs_chr4:87458347:+	0.194117647058824	chr4:87449221:+;chr4:87458347:+	distal	FALSE
SUMO2	0.463941622629354	0.792969268699345	0.91163004827832	0.886986301369863	0.900369003690037	0.0133827023201739	chr17:75167947:-_vs_chr17:75167733:-	0.0393519688621543	chr17:75167733:-;chr17:75167947:-;chr17:75168156:-	distal	FALSE
AASDHPPT	0.0672557573599241	0.795375118078286	0.913891278056838	0.6	0.666666666666667	0.0666666666666667	chr11:106091462:+_vs_chr11:106098695:+	0.133333333333333	chr11:106091462:+;chr11:106098695:+	distal	FALSE
PAFAH1B3	0.0667348585866901	0.796151533617069	0.91427881576985	0.975138121546961	0.969187675070028	-0.00595044647693332	chr19:42300492:-_vs_chr19:42297036:-	-0.0119008929538666	chr19:42297036:-;chr19:42300492:-	proximal	FALSE
LRRC7	0.0655952380952381	0.797861519994188	0.915310561602658	0.473684210526316	0.6	0.126315789473684	chr1:69875004:+_vs_chr1:70028326:+	0.252631578947368	chr1:69875004:+;chr1:70028326:+	distal	FALSE
HP1BP3	1.013732127253	0.797929235979262	0.915310561602658	0.540123456790124	0.513409961685824	-0.0267134951042998	chr1:20773587:-_vs_chr1:20770933:-	-0.0625798212005109	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	proximal	FALSE
CALM3	0.0641988188693352	0.79997855399705	0.917156029417323	0.817857142857143	0.806349206349206	-0.0115079365079365	chr19:46609305:+_vs_chr19:46610782:+	-0.023015873015873	chr19:46609305:+;chr19:46610782:+	proximal	FALSE
TMEM43	0.0634746001125312	0.801086157820095	0.917683106855586	0.5	0.344827586206897	-0.155172413793103	chr3:14142845:+_vs_chr3:14143678:+	-0.310344827586207	chr3:14142845:+;chr3:14143678:+	proximal	FALSE
RP9	0.0633223684210527	0.801319831058336	0.917683106855586	0.666666666666667	0.541666666666667	-0.125	chr7:33095322:-_vs_chr7:33094797:-	-0.25	chr7:33094797:-;chr7:33095322:-	proximal	FALSE
