gene_id	chisq	pvalue	adj_pvalue	ExM	ExMU	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TMSB15B	0.301596375338753	0.582883363367636	0.757169450061984	0.527777777777778	0.439024390243902	0.0887533875338753	chrX:104072887:-_vs_chrX:103965976:+	0.177506775067751	chrX:103965976:+;chrX:104072887:-	distal	FALSE
SLC4A1AP	1.07765626186679	0.583431557318332	0.757485590353215	0.5	0.444444444444444	0.0555555555555556	chr2:27685120:+_vs_chr2:27688750:+	0.274853801169591	chr2:27685120:+;chr2:27688750:+;chr2:27694969:+	distal	FALSE
SNX14	0.3	0.583882420770365	0.757675099537524	0.75	0.45	0.3	chr6:85533613:-_vs_chr6:85505802:-	0.6	chr6:85505802:-;chr6:85533613:-	distal	FALSE
BLOC1S2	1.07219628941146	0.585026493520965	0.758763484550938	0.375	0.398648648648649	-0.0236486486486486	chr10:100275005:-_vs_chr10:100274932:-	-0.125596184419714	chr10:100274702:-;chr10:100274932:-;chr10:100275005:-	proximal	FALSE
VIM	0.293674703938127	0.58787525978784	0.7620605219472	0.847058823529412	0.878260869565217	-0.0312020460358057	chr10:17237341:+_vs_chr10:17237590:+	-0.0624040920716113	chr10:17237341:+;chr10:17237590:+	proximal	FALSE
LDLRAD3	0.291892482517482	0.589010327637759	0.76313381865476	0.266666666666667	0.409090909090909	-0.142424242424242	chr11:36231324:+_vs_chr11:36232150:+	-0.284848484848485	chr11:36231324:+;chr11:36232150:+	proximal	FALSE
HUWE1	0.291217449466608	0.58944141432775	0.763294379679239	0.333333333333333	0.181818181818182	0.151515151515151	chrX:53558707:-_vs_chrX:53533215:-	0.303030303030303	chrX:53533215:-;chrX:53558707:-	distal	FALSE
GOLGA7	0.289010526315789	0.590855307017747	0.764603168104887	0.815789473684211	0.88	-0.0642105263157895	chr8:41507112:+_vs_chr8:41510980:+	-0.128421052631579	chr8:41507112:+;chr8:41510980:+	proximal	FALSE
TRA2B	3.71544313991503	0.591067479247279	0.764603168104887	0.633644859813084	0.623611111111111	0.010033748701973	chr3:185922057:-_vs_chr3:185917328:-	0.104166666666667	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-;chr3:185931745:-	distal	FALSE
ATP5PF	1.04962129047685	0.591667388797639	0.764838649766771	0.777777777777778	0.766393442622951	0.0113843351548271	chr21:25724631:-_vs_chr21:25724545:-	0.0527504553734062	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	distal	FALSE
RPL32	0.287441005900787	0.591865079879879	0.764838649766771	0.00350262697022767	0.00588235294117647	-0.0023797259709488	chr3:12836047:-_vs_chr3:12834952:-	-0.00475945194189762	chr3:12834952:-;chr3:12836047:-	proximal	FALSE
SRSF7	0.283635996471246	0.594327898917355	0.767622052395856	0.163461538461538	0.194444444444444	-0.030982905982906	chr2:38744895:-_vs_chr2:38743602:-	-0.061965811965812	chr2:38743602:-;chr2:38744895:-	proximal	FALSE
TAF9	0.276530970660129	0.598984008721797	0.773233902168138	0.876712328767123	0.835164835164835	0.041547493602288	chr5:69364997:-_vs_chr5:69364743:-	0.0830949872045762	chr5:69364743:-;chr5:69364997:-	distal	FALSE
RPS4X	0.274587316509946	0.600271029478852	0.774492994940264	0.0112612612612613	0.00860927152317881	0.00265198973808245	chrX:72272603:-_vs_chrX:72272153:-	0.0053039794761649	chrX:72272153:-;chrX:72272603:-	distal	FALSE
SBNO1	0.271677840343454	0.602208477190029	0.776589551539815	0.476190476190476	0.375	0.101190476190476	chr12:123323691:-_vs_chr12:123320810:-	0.202380952380952	chr12:123320810:-;chr12:123323691:-	distal	FALSE
FAM104A	0.270833333333334	0.602773312365896	0.776849743741679	0.523809523809524	0.388888888888889	0.134920634920635	chr17:73209444:-_vs_chr17:73207365:-	0.26984126984127	chr17:73207365:-;chr17:73209444:-	distal	FALSE
NGRN	0.270441931188186	0.603035475121811	0.776849743741679	0.948717948717949	0.934027777777778	0.0146901709401709	chr15:90271552:+_vs_chr15:90272195:+	0.0293803418803418	chr15:90271552:+;chr15:90272195:+	distal	FALSE
EXOC4	1.00762709178499	0.604222032033305	0.777974999794177	0.822916666666667	0.847058823529412	-0.0241421568627451	chr7:134007756:+_vs_chr7:134065761:+	-0.0785539215686274	chr7:133917607:+;chr7:134007756:+;chr7:134065761:+	proximal	FALSE
STX12	1.00649644473174	0.604563709533384	0.77801181677393	0.4875	0.442307692307692	0.0451923076923077	chr1:27823765:+_vs_chr1:27824440:+	0.198076923076923	chr1:27812242:+;chr1:27823765:+;chr1:27824440:+	distal	FALSE
NT5C3A	1.00419251681115	0.605260546426901	0.77850541297663	0.631147540983606	0.708333333333333	-0.0771857923497269	chr7:33021226:-_vs_chr7:33014130:-	-0.154371584699454	chr7:33014130:-;chr7:33014496:-;chr7:33021226:-	proximal	FALSE
MRPL51	0.264661654135338	0.606935472099727	0.780002500753075	0.890909090909091	0.844155844155844	0.0467532467532468	chr12:6492369:-_vs_chr12:6492150:-	0.0935064935064935	chr12:6492150:-;chr12:6492369:-	distal	FALSE
ANAPC7	0.264489795918367	0.607052248071005	0.780002500753075	0.666666666666667	0.523809523809524	0.142857142857143	chr12:110375474:-_vs_chr12:110373478:-	0.285714285714286	chr12:110373478:-;chr12:110375474:-	distal	FALSE
MMP24OS	0.263468005403489	0.607747536943039	0.780492314885505	0.857142857142857	0.675675675675676	0.181467181467181	chr20:35276934:-_vs_chr20:35276352:-	0.362934362934363	chr20:35276352:-;chr20:35276934:-	distal	FALSE
EIF2B4	0.262302927927928	0.608542408668649	0.781109445011153	0.825	0.891891891891892	-0.0668918918918919	chr2:27369478:-_vs_chr2:27364362:-	-0.133783783783784	chr2:27364362:-;chr2:27369478:-	proximal	FALSE
MRPL50	0.261343012704174	0.609198984897675	0.78154851702154	0.638888888888889	0.5	0.138888888888889	chr9:101389970:-_vs_chr9:101387635:-	0.277777777777778	chr9:101387635:-;chr9:101389970:-	distal	FALSE
HSD17B11	0.258455882352941	0.611182974239285	0.783353954608036	0.411764705882353	0.55	-0.138235294117647	chr4:87337042:-_vs_chr4:87336610:-	-0.276470588235294	chr4:87336610:-;chr4:87337042:-	proximal	FALSE
PAPSS1	0.984541838230162	0.611236747680074	0.783353954608036	0.730337078651685	0.739130434782609	-0.00879335613092325	chr4:107631661:-_vs_chr4:107613666:-	-0.118710307767465	chr4:107613666:-;chr4:107631661:-;chr4:107660013:-	proximal	FALSE
ZMPSTE24	0.981818181818183	0.612069714173501	0.784017133876881	0.35	0.25	0.1	chr1:40281527:+_vs_chr1:40292767:+	0.2	chr1:40281527:+;chr1:40292767:+;chr1:40294180:+	distal	FALSE
TMEM106B	0.255387114595391	0.613307130105303	0.784594862016127	0.186046511627907	0.117647058823529	0.0683994528043776	chr7:12232791:+_vs_chr7:12232874:+	0.136798905608755	chr7:12232791:+;chr7:12232874:+	distal	FALSE
TTC14	0.25518341307815	0.613448695458271	0.784594862016127	0.333333333333333	0.666666666666667	-0.333333333333333	chr3:180608724:+_vs_chr3:180608761:+	-0.666666666666667	chr3:180608724:+;chr3:180608761:+	proximal	FALSE
TUSC3	0.977254565841274	0.613467934365125	0.784594862016127	0.283783783783784	0.331683168316832	-0.0478993845330479	chr8:15764486:+_vs_chr8:15764650:+	-0.0972705378645973	chr8:15764486:+;chr8:15764650:+;chr8:15765982:+	proximal	FALSE
JAM3	0.252483059500603	0.615332080416754	0.78656182241777	0.714285714285714	0.518518518518518	0.195767195767196	chr11:134149971:+_vs_chr11:134151754:+	0.391534391534392	chr11:134149971:+;chr11:134151754:+	distal	FALSE
COX7C	0.252044807965861	0.615638931429602	0.78656182241777	0.053968253968254	0.0666666666666667	-0.0126984126984127	chr5:86620766:+_vs_chr5:86620962:+	-0.0253968253968253	chr5:86620766:+;chr5:86620962:+	proximal	FALSE
LEO1	3.54647530674272	0.616367287832338	0.787042000546447	0.597402597402597	0.593181818181818	0.00422077922077913	chr15:51954515:-_vs_chr15:51938205:-	-0.11525974025974	chr15:51938025:-;chr15:51938205:-;chr15:51947316:-;chr15:51954515:-;chr15:51958748:-;chr15:51966090:-	proximal	FALSE
APPL1	0.250606708200522	0.616648199220899	0.787042000546447	0.676470588235294	0.857142857142857	-0.180672268907563	chr3:57246181:+_vs_chr3:57268475:+	-0.361344537815126	chr3:57246181:+;chr3:57268475:+	proximal	FALSE
ETF1	0.25	0.617075077451974	0.787182529501106	0.56	0.8	-0.24	chr5:138508157:-_vs_chr5:138506095:-	-0.48	chr5:138506095:-;chr5:138508157:-	proximal	FALSE
LRSAM1	0.24941348973607	0.617488360416455	0.787305580110257	0.32258064516129	0.181818181818182	0.140762463343108	chr9:127481221:+_vs_chr9:127503499:+	0.281524926686217	chr9:127481221:+;chr9:127503499:+	distal	FALSE
TPI1	0.247492852967591	0.618845995566445	0.788631948196213	0.029126213592233	0.0430622009569378	-0.0139359873647048	chr12:6870826:+_vs_chr12:6870943:+	-0.0278719747294096	chr12:6870826:+;chr12:6870943:+	proximal	FALSE
CCDC82	3.52731277828309	0.619258947362239	0.788753707942165	0.570491803278689	0.566666666666667	0.00382513661202188	chr11:96384198:-_vs_chr11:96383321:-	0.17583918813427	chr11:96352769:-;chr11:96383321:-;chr11:96384198:-;chr11:96384249:-;chr11:96384318:-;chr11:96384376:-	distal	FALSE
RAF1	0.245109859714322	0.620539620823226	0.789621569051969	0.75	0.692307692307692	0.0576923076923077	chr3:12600154:-_vs_chr3:12583601:-	0.115384615384615	chr3:12583601:-;chr3:12600154:-	distal	FALSE
ZNF250	0.245059076262084	0.620575824691548	0.789621569051969	0.742857142857143	0.842105263157895	-0.0992481203007518	chr8:144882725:-_vs_chr8:144881165:-	-0.198496240601504	chr8:144881165:-;chr8:144882725:-	proximal	FALSE
TXN	0.946596268921301	0.622944322320416	0.792229601313323	0.466926070038911	0.477430555555556	-0.010504485516645	chr9:110244016:-_vs_chr9:110243962:-	-0.0301826632079551	chr9:110243962:-;chr9:110244016:-;chr9:110244082:-	proximal	FALSE
PITRM1	0.239320404387472	0.624697385902449	0.794052687451451	0.714285714285714	0.595744680851064	0.118541033434651	chr10:3156948:-_vs_chr10:3137728:-	0.237082066869301	chr10:3137728:-;chr10:3156948:-	distal	FALSE
C4orf3	0.939487012987013	0.625162597866929	0.794237758537483	0.40625	0.481818181818182	-0.0755681818181818	chr4:119298488:-_vs_chr4:119297455:-	-0.164204545454545	chr4:119297054:-;chr4:119297455:-;chr4:119298488:-	proximal	FALSE
TDP2	0.236709114540125	0.626593135083111	0.79564841118116	0.804878048780488	0.714285714285714	0.0905923344947736	chr6:24650123:-_vs_chr6:24649977:-	0.181184668989547	chr6:24649977:-;chr6:24650123:-	distal	FALSE
C12orf65	0.933455610019767	0.627050747257307	0.79582283295935	0.58974358974359	0.536585365853659	0.0531582238899312	chr12:123257719:+_vs_chr12:123257932:+	0.180737961225766	chr12:123257036:+;chr12:123257719:+;chr12:123257932:+	distal	FALSE
RARS1	0.930025190695922	0.628127193659249	0.796782070568266	0.65625	0.662162162162162	-0.00591216216216217	chr5:168493983:+_vs_chr5:168510678:+	-0.14527027027027	chr5:168493983:+;chr5:168510678:+;chr5:168519299:+	proximal	FALSE
RPL39	0.232758620689655	0.629485854316783	0.798098136723064	0.611111111111111	0.5	0.111111111111111	chrX:119789962:-_vs_chrX:119786504:-	0.222222222222222	chrX:119786504:-;chrX:119789962:-	distal	FALSE
PTPN1	0.92460291347248	0.629832444087686	0.798130353675624	0.391891891891892	0.35	0.0418918918918919	chr20:50574555:+_vs_chr20:50579888:+	0.162702702702703	chr20:50574555:+;chr20:50579888:+;chr20:50582568:+	distal	FALSE
WASH8P	0.231423831814076	0.630470082597228	0.798211038672714	0.902439024390244	0.844444444444444	0.0579945799457995	chr12:16557:-_vs_chr12:14519:-	0.115989159891599	chr12:14519:-;chr12:16557:-	distal	FALSE
POM121C	0.231331168831169	0.630538538798606	0.798211038672714	0.363636363636364	0.526315789473684	-0.162679425837321	chr7:75441009:-_vs_chr7:75426366:-	-0.325358851674641	chr7:75426366:-;chr7:75441009:-	proximal	FALSE
CTBP1	0.229958048708049	0.631554936482884	0.798948257235078	0.378378378378378	0.466666666666667	-0.0882882882882883	chr4:1211923:-_vs_chr4:1211460:-	-0.176576576576577	chr4:1211460:-;chr4:1211923:-	proximal	FALSE
GTF2F1	0.228478618421053	0.632654211678959	0.798948257235078	0.678571428571429	0.76	-0.0814285714285714	chr19:6389604:-_vs_chr19:6379572:-	-0.162857142857143	chr19:6379572:-;chr19:6389604:-	proximal	FALSE
ROCK1	2.56699400959198	0.632680981325705	0.798948257235078	0.363207547169811	0.334615384615385	0.0285921625544267	chr18:21049845:-_vs_chr18:21015456:-	-0.134978229317852	chr18:20979916:-;chr18:21008088:-;chr18:21015456:-;chr18:21049845:-;chr18:21070555:-	proximal	FALSE
EGLN1	0.228434148434148	0.632687322255722	0.798948257235078	0.261904761904762	0.4	-0.138095238095238	chr1:231366322:-_vs_chr1:231365908:-	-0.276190476190476	chr1:231365908:-;chr1:231366322:-	proximal	FALSE
SECISBP2	1.71796439749918	0.632947312127121	0.798948257235078	0.407843137254902	0.333333333333333	0.0745098039215687	chr9:89338529:+_vs_chr9:89359642:+	0.162217194570136	chr9:89338529:+;chr9:89341360:+;chr9:89358175:+;chr9:89359642:+	distal	FALSE
SARNP	0.913739838486353	0.633262709997856	0.798948257235078	0.476666666666667	0.492805755395683	-0.0161390887290168	chr12:55800857:-_vs_chr12:55757275:-	-0.0550599520383693	chr12:55752580:-;chr12:55757275:-;chr12:55800857:-	proximal	FALSE
ZC3H7A	0.913396423033894	0.633371455433845	0.798948257235078	0.516129032258065	0.425925925925926	0.0902031063321386	chr16:11779213:-_vs_chr16:11767446:-	0.185185185185185	chr16:11765109:-;chr16:11767446:-;chr16:11779213:-	distal	FALSE
FTH1	0.225173111894887	0.635126223558567	0.800479995351422	0.00928074245939675	0.00755350398657155	0.0017272384728252	chr11:61964565:-_vs_chr11:61964285:-	0.0034544769456505	chr11:61964285:-;chr11:61964565:-	distal	FALSE
GDAP1	0.224506578947369	0.635627378291072	0.800479995351422	0.514285714285714	0.25	0.264285714285714	chr8:74361945:+_vs_chr8:74366091:+	0.528571428571428	chr8:74361945:+;chr8:74366091:+	distal	FALSE
RNF214	0.906184973807267	0.635659340743479	0.800479995351422	0.291666666666667	0.328571428571429	-0.0369047619047619	chr11:117281394:+_vs_chr11:117285466:+	-0.12797619047619	chr11:117246858:+;chr11:117281394:+;chr11:117285466:+	proximal	FALSE
RABGGTB	0.224178685897436	0.635874249828453	0.800479995351422	0.625	0.533333333333333	0.0916666666666667	chr1:75794834:+_vs_chr1:75795063:+	0.183333333333333	chr1:75794834:+;chr1:75795063:+	distal	FALSE
CTDSPL2	0.223544590643275	0.636352289478259	0.800676171824543	0.44	0.333333333333333	0.106666666666667	chr15:44486593:+_vs_chr15:44486698:+	0.213333333333333	chr15:44486593:+;chr15:44486698:+	distal	FALSE
TCP1	0.899079509581034	0.63792168446735	0.8020107145169	0.537974683544304	0.517110266159696	0.020864417384608	chr6:159784002:-_vs_chr6:159778498:-	0.0417288347692159	chr6:159778498:-;chr6:159778952:-;chr6:159784002:-	distal	FALSE
NEXMIF	0.220853365384615	0.638390464669813	0.8020107145169	0.777777777777778	0.666666666666667	0.111111111111111	chrX:74743405:-_vs_chrX:74742967:-	0.222222222222222	chrX:74742967:-;chrX:74743405:-	distal	FALSE
RPS25	0.220628752120001	0.638561257883251	0.8020107145169	0.984615384615385	0.979591836734694	0.00502354788069082	chr11:119017962:-_vs_chr11:119015712:-	0.0100470957613816	chr11:119015712:-;chr11:119017962:-	distal	FALSE
OXSR1	0.896628608772537	0.638703905041829	0.8020107145169	0.411111111111111	0.326086956521739	0.085024154589372	chr3:38224634:+_vs_chr3:38255488:+	0.170048309178744	chr3:38224634:+;chr3:38247725:+;chr3:38255488:+	distal	FALSE
PLEKHO1	0.215041683584856	0.642844159192374	0.806801886663156	0.928571428571429	0.895522388059702	0.0330490405117271	chr1:150156160:+_vs_chr1:150159626:+	0.0660980810234542	chr1:150156160:+;chr1:150159626:+	distal	FALSE
GPI	0.21391369047619	0.64371703538876	0.807489567360459	0.0612244897959184	0.0982142857142857	-0.0369897959183673	chr19:34400328:+_vs_chr19:34402413:+	-0.0739795918367347	chr19:34400328:+;chr19:34402413:+	proximal	FALSE
POLR2B	0.878502180428747	0.644518926915308	0.80808755468443	0.31021897810219	0.316831683168317	-0.00661270506612704	chr4:57005348:+_vs_chr4:57015627:+	-0.0565874105658741	chr4:57005348:+;chr4:57015627:+;chr4:57031162:+	proximal	FALSE
DHRSX	0.211038961038961	0.645954292998146	0.80919635425555	0.5	0.666666666666667	-0.166666666666667	chrX:2220760:-_vs_chrY:2220760:-	-0.333333333333333	chrX:2220760:-;chrY:2220760:-	proximal	FALSE
AHCYL1	0.210910683638444	0.646054554061574	0.80919635425555	0.473684210526316	0.35	0.123684210526316	chr1:110022400:+_vs_chr1:110023742:+	0.247368421052632	chr1:110022400:+;chr1:110023742:+	distal	FALSE
CAPZA1	0.210024350649351	0.646748318889124	0.809657215334747	0.458333333333333	0.571428571428571	-0.113095238095238	chr1:112671056:+_vs_chr1:112671616:+	-0.226190476190476	chr1:112671056:+;chr1:112671616:+	proximal	FALSE
TADA1	0.208212839791787	0.64817178237108	0.811030654175294	0.619047619047619	0.736842105263158	-0.117794486215539	chr1:166856970:-_vs_chr1:166856510:-	-0.235588972431078	chr1:166856510:-;chr1:166856970:-	proximal	FALSE
CD200	0.207266598395631	0.648918304106925	0.811477490885483	0.758064516129032	0.805555555555556	-0.0474910394265233	chr3:112361961:+_vs_chr3:112362812:+	-0.0949820788530466	chr3:112361961:+;chr3:112362812:+	proximal	FALSE
SRP19	0.206932985960342	0.649181992708386	0.811477490885483	0.725	0.642857142857143	0.0821428571428571	chr5:112867740:+_vs_chr5:112867907:+	0.164285714285714	chr5:112867740:+;chr5:112867907:+	distal	FALSE
CFL1	0.205548694314934	0.650278891110455	0.812439941885108	0.878113879003559	0.884750527055516	-0.00663664805195774	chr11:65854922:-_vs_chr11:65854811:-	-0.0132732961039155	chr11:65854811:-;chr11:65854922:-	proximal	FALSE
PTN	1.63063618771166	0.652463391926771	0.814759562280415	0.736263736263736	0.738095238095238	-0.00183150183150182	chr7:137227880:-_vs_chr7:137227592:-	0.129120879120879	chr7:137227592:-;chr7:137227880:-;chr7:137228041:-;chr7:137254860:-	distal	FALSE
FRG1BP	0.848865574081092	0.654140717013213	0.81644383816064	0.46875	0.586206896551724	-0.117456896551724	chr20:30379619:+_vs_chr20:30397972:+	-0.234913793103448	chr20:30379619:+;chr20:30396909:+;chr20:30397972:+	proximal	FALSE
RPLP1	0.197978027210212	0.656357898164681	0.818799888021703	0.941916747337851	0.946947674418605	-0.0050309270807537	chr15:69455456:+_vs_chr15:69455546:+	-0.0100618541615074	chr15:69455456:+;chr15:69455546:+	proximal	FALSE
C11orf24	0.196991310892173	0.65716041253865	0.819389676446836	0.761904761904762	0.65	0.111904761904762	chr11:68261463:-_vs_chr11:68261338:-	0.223809523809524	chr11:68261338:-;chr11:68261463:-	distal	FALSE
ANP32A	3.27513147918765	0.657651139365895	0.819590311596915	0.534010152284264	0.541772151898734	-0.00776199961447022	chr15:68779374:-_vs_chr15:68778907:-	-0.0534922572768746	chr15:68778535:-;chr15:68778907:-;chr15:68779374:-;chr15:68779873:-;chr15:68780105:-;chr15:68787442:-	proximal	FALSE
MYO6	0.195360195360195	0.658492320375307	0.820227276256961	0.259259259259259	0.384615384615385	-0.125356125356125	chr6:75881817:+_vs_chr6:75891280:+	-0.250712250712251	chr6:75881817:+;chr6:75891280:+	proximal	FALSE
TRIM27	0.834153772796877	0.658970252146948	0.820411361014612	0.520408163265306	0.426470588235294	0.093937575030012	chr6:28921954:-_vs_chr6:28903002:-	0.187875150060024	chr6:28903002:-;chr6:28903842:-;chr6:28921954:-	distal	FALSE
BCCIP	0.193448412698412	0.660061897958433	0.821358946633303	0.111111111111111	0.166666666666667	-0.0555555555555556	chr10:125833901:+_vs_chr10:125853524:+	-0.111111111111111	chr10:125833901:+;chr10:125853524:+	proximal	FALSE
PHF3	1.58608575634891	0.662548880391149	0.824041024910913	0.38	0.473684210526316	-0.0936842105263157	chr6:63684531:+_vs_chr6:63713634:+	-0.2	chr6:63684531:+;chr6:63684908:+;chr6:63711764:+;chr6:63713634:+	proximal	FALSE
BSG	0.188670477437438	0.664025478719951	0.825464389504291	0.938202247191011	0.955882352941177	-0.0176801057501653	chr19:582905:+_vs_chr19:583487:+	-0.0353602115003306	chr19:582905:+;chr19:583487:+	proximal	FALSE
SLX1A	0.187656151776743	0.664874583537309	0.825921054125422	0.605263157894737	0.673469387755102	-0.0682062298603652	chr16:29458219:+_vs_chr16:30197561:+	-0.13641245972073	chr16:29458219:+;chr16:30197561:+	proximal	FALSE
SERINC1	2.38655937639161	0.665057557064374	0.825921054125422	0.783582089552239	0.792929292929293	-0.00934720337705419	chr6:122443997:-_vs_chr6:122443802:-	0.053972561435248	chr6:122443351:-;chr6:122443802:-;chr6:122443997:-;chr6:122444467:-;chr6:122444578:-	distal	FALSE
TTC1	0.812672020776312	0.666086317896887	0.826161132131815	0.761261261261261	0.720338983050848	0.0409222782104137	chr5:160051162:+_vs_chr5:160065543:+	0.114673996029928	chr5:160035196:+;chr5:160051162:+;chr5:160065543:+	distal	FALSE
ARHGEF12	0.812439784006632	0.66616366725504	0.826161132131815	0.473684210526316	0.402777777777778	0.070906432748538	chr11:120448360:+_vs_chr11:120449129:+	0.160818713450292	chr11:120448360:+;chr11:120449129:+;chr11:120485407:+	distal	FALSE
NCOA4	0.81218585118343	0.666248253035073	0.826161132131815	0.333333333333333	0.362745098039216	-0.0294117647058824	chr10:46006408:-_vs_chr10:46005088:-	-0.114973262032086	chr10:46005088:-;chr10:46006408:-;chr10:46010526:-	proximal	FALSE
CNBP	1.56629700569335	0.667055657889292	0.826747273548159	0.679924242424243	0.679586563307494	0.000337679116748979	chr3:129169577:-_vs_chr3:129169484:-	0.110597251585624	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	distal	FALSE
EPB41L1	0.184565705128205	0.667478554600792	0.826747273548159	0.466666666666667	0.346153846153846	0.120512820512821	chr20:36229914:+_vs_chr20:36230168:+	0.241025641025641	chr20:36229914:+;chr20:36230168:+	distal	FALSE
INTS10	0.184281842818428	0.667719025356602	0.826747273548159	0.703703703703704	0.780487804878049	-0.0767841011743451	chr8:19826525:+_vs_chr8:19852067:+	-0.15356820234869	chr8:19826525:+;chr8:19852067:+	proximal	FALSE
CPLANE1	0.183333333333333	0.668524138886525	0.826920102107025	0.6	0.416666666666667	0.183333333333333	chr5:37245767:-_vs_chr5:37183609:-	0.366666666666667	chr5:37183609:-;chr5:37245767:-	distal	FALSE
GNG4	0.183333333333333	0.668524138886525	0.826920102107025	0.583333333333333	0.4	0.183333333333333	chr1:235551743:-_vs_chr1:235551606:-	0.366666666666667	chr1:235551606:-;chr1:235551743:-	distal	FALSE
LRRC40	0.18219696969697	0.669491958333297	0.827705232068777	0.4	0.259259259259259	0.140740740740741	chr1:70145227:-_vs_chr1:70144811:-	0.281481481481481	chr1:70144811:-;chr1:70145227:-	distal	FALSE
DDX17	0.800950391611399	0.670001588432138	0.827923394954681	0.150326797385621	0.11340206185567	0.0369247355299508	chr22:38494085:-_vs_chr22:38483438:-	0.0738494710599017	chr22:38483438:-;chr22:38491317:-;chr22:38494085:-	distal	FALSE
TINF2	0.179665169456921	0.671661146625547	0.829561605051931	0.886075949367089	0.935483870967742	-0.0494079216006533	chr14:24239775:-_vs_chr14:24239643:-	-0.0988158432013067	chr14:24239643:-;chr14:24239775:-	proximal	FALSE
MIR124-2HG	0.178977272727273	0.672253633295928	0.829880913432876	0.666666666666667	0.545454545454545	0.121212121212121	chr8:64378831:+_vs_chr8:64382730:+	0.242424242424242	chr8:64378831:+;chr8:64382730:+	distal	FALSE
RABEP1	2.33007819243941	0.675298356168599	0.833225628142486	0.5	0.476851851851852	0.0231481481481481	chr17:5377255:+_vs_chr17:5385810:+	0.181964573268921	chr17:5338115:+;chr17:5354431:+;chr17:5377255:+;chr17:5378217:+;chr17:5385810:+	distal	FALSE
AFDN	0.7812461750306	0.676635140214845	0.834460706418804	0.283333333333333	0.27906976744186	0.00426356589147286	chr6:167880492:+_vs_chr6:167890915:+	0.103100775193798	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+	distal	FALSE
BRI3	0.171222507116633	0.679027604579317	0.836640459099764	0.950819672131147	0.920792079207921	0.0300275929232267	chr7:98291457:+_vs_chr7:98291522:+	0.0600551858464534	chr7:98291457:+;chr7:98291522:+	distal	FALSE
CADM1	0.171167853425818	0.679075978271318	0.836640459099764	0.0609756097560976	0.0909090909090909	-0.0299334811529934	chr11:115176489:-_vs_chr11:115173629:-	-0.0598669623059867	chr11:115173629:-;chr11:115176489:-	proximal	FALSE
TARS1	0.170608339029392	0.679571722549589	0.836836338223849	0.714285714285714	0.526315789473684	0.18796992481203	chr5:33456219:+_vs_chr5:33468086:+	0.37593984962406	chr5:33456219:+;chr5:33468086:+	distal	FALSE
CSNK1E	0.769934640522876	0.680472873516836	0.83753100083672	0.382352941176471	0.308823529411765	0.0735294117647058	chr22:38291883:-_vs_chr22:38290691:-	0.147058823529412	chr22:38290691:-;chr22:38291847:-;chr22:38291883:-	distal	FALSE
CACNG7	0.166666666666667	0.683091398309609	0.839921882632052	0.416666666666667	0.583333333333333	-0.166666666666667	chr19:53915025:+_vs_chr19:53943715:+	-0.333333333333333	chr19:53915025:+;chr19:53943715:+	proximal	FALSE
SPTLC1	0.166666666666667	0.683091398309609	0.839921882632052	0.583333333333333	0.416666666666667	0.166666666666667	chr9:92079074:-_vs_chr9:92031147:-	0.333333333333333	chr9:92031147:-;chr9:92079074:-	distal	FALSE
ZNF770	0.760965108696507	0.683531488524471	0.840047353602033	0.315789473684211	0.385714285714286	-0.0699248120300752	chr15:34982370:-_vs_chr15:34982222:-	-0.16015037593985	chr15:34981961:-;chr15:34982222:-;chr15:34982370:-	proximal	FALSE
RBM26	1.48225895226431	0.686370966429117	0.8431200452676	0.361111111111111	0.338164251207729	0.0229468599033816	chr13:79359636:-_vs_chr13:79320477:-	0.091304347826087	chr13:79320477:-;chr13:79359636:-;chr13:79377397:-;chr13:79378846:-	distal	FALSE
MEIS3	0.162542338178062	0.686826552873626	0.843262837890791	0.911504424778761	0.943396226415094	-0.0318918016363333	chr19:47415741:-_vs_chr19:47403124:-	-0.0637836032726666	chr19:47403124:-;chr19:47415741:-	proximal	FALSE
NUP42	0.745673796791444	0.688777564408723	0.845240616076878	0.78125	0.72	0.06125	chr7:23187226:+_vs_chr7:23201006:+	0.1225	chr7:23187226:+;chr7:23200921:+;chr7:23201006:+	distal	FALSE
SNAP47	0.159485732009925	0.689630432654786	0.845785472297867	0.653846153846154	0.56	0.0938461538461538	chr1:227781165:+_vs_chr1:227781226:+	0.187692307692308	chr1:227781165:+;chr1:227781226:+	distal	FALSE
BEX4	0.742410644910645	0.689902274586631	0.845785472297867	0.9375	0.939285714285714	-0.00178571428571428	chrX:103216751:+_vs_chrX:103217195:+	-0.031547619047619	chrX:103216242:+;chrX:103216751:+;chrX:103217195:+	proximal	FALSE
VEZT	1.4635725793814	0.690702913523065	0.84588212069559	0.59469696969697	0.601307189542484	-0.00661021984551391	chr12:95300654:+_vs_chr12:95301172:+	-0.101827094474153	chr12:95300258:+;chr12:95300398:+;chr12:95300654:+;chr12:95301172:+	proximal	FALSE
