gene_id	chisq	pvalue	adj_pvalue	oRG	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
GINS2	0.84	0.359396770820519	0.493924301323423	0.796296296296296	0.9	-0.103703703703704	chr16:85677942:-_vs_chr16:85677674:-	-0.207407407407407	chr16:85677674:-;chr16:85677942:-	proximal	FALSE
RNF168	0.835227272727273	0.360765350584501	0.495417206788576	0.590909090909091	0.818181818181818	-0.227272727272727	chr3:196487537:-_vs_chr3:196483788:-	-0.454545454545455	chr3:196483788:-;chr3:196487537:-	proximal	FALSE
GTF3A	0.833305457169094	0.361318459798054	0.495788817002022	0.727272727272727	0.619047619047619	0.108225108225108	chr13:27435181:+_vs_chr13:27435688:+	0.216450216450216	chr13:27435181:+;chr13:27435688:+	distal	FALSE
RPL37A	0.82936276670021	0.362456856383101	0.496962330431517	0.0091533180778032	0.0191780821917808	-0.0100247641139776	chr2:216501467:+_vs_chr2:216502369:+	-0.0200495282279553	chr2:216501467:+;chr2:216502369:+	proximal	FALSE
SKP1	3.19266128839584	0.362863748242894	0.497131833072817	0.30173775671406	0.236406619385343	0.0653311373287173	chr5:134157473:-_vs_chr5:134156877:-	0.131424153809956	chr5:134156877:-;chr5:134157041:-;chr5:134157347:-;chr5:134157473:-	distal	FALSE
COPS2	0.822857142857143	0.364346126633553	0.498773363683218	0.466666666666667	0.166666666666667	0.3	chr15:49127747:-_vs_chr15:49127345:-	0.6	chr15:49127345:-;chr15:49127747:-	distal	FALSE
IMPA1	0.821588319088319	0.364716187611193	0.498890810021546	0.64	0.333333333333333	0.306666666666667	chr8:81676235:-_vs_chr8:81657953:-	0.613333333333333	chr8:81657953:-;chr8:81676235:-	distal	FALSE
FAM8A1	0.812913602941177	0.367260242809259	0.501895777212459	0.65625	0.823529411764706	-0.167279411764706	chr6:17610089:+_vs_chr6:17611719:+	-0.334558823529412	chr6:17610089:+;chr6:17611719:+	proximal	FALSE
PDPN	3.16084319089599	0.367484942289464	0.501895777212459	0.598290598290598	0.679012345679012	-0.080721747388414	chr1:13616147:+_vs_chr1:13617089:+	-0.247863247863248	chr1:13616147:+;chr1:13616366:+;chr1:13617089:+;chr1:13617957:+	proximal	FALSE
EIF3I	0.80242803446588	0.370368417195471	0.505440569345297	0.726618705035971	0.663157894736842	0.0634608102991292	chr1:32231341:+_vs_chr1:32231604:+	0.126921620598258	chr1:32231341:+;chr1:32231604:+	distal	FALSE
CANT1	0.800175104626831	0.371041021277583	0.505965029014886	0.260869565217391	0.454545454545455	-0.193675889328063	chr17:78993065:-_vs_chr17:78991716:-	-0.387351778656126	chr17:78991716:-;chr17:78993065:-	proximal	FALSE
NADK2	0.787751873051329	0.374780776520682	0.510667905895806	1	0.551724137931034	0.448275862068966	chr5:36237551:-_vs_chr5:36194958:-	0.896551724137931	chr5:36194958:-;chr5:36237551:-	distal	FALSE
PHB	0.778999294624295	0.377447365869045	0.513660637230964	0.125	0.216216216216216	-0.0912162162162162	chr17:49404835:-_vs_chr17:49404052:-	-0.182432432432432	chr17:49404052:-;chr17:49404835:-	proximal	FALSE
KMT2E	1.94732309021624	0.377697546527542	0.513660637230964	0.696428571428571	0.609375	0.0870535714285714	chr7:105073662:+_vs_chr7:105077344:+	0.241071428571429	chr7:105073662:+;chr7:105077344:+;chr7:105090156:+	distal	FALSE
KCNAB3	0.777668308702791	0.37785520379782	0.513660637230964	0.37037037037037	0.513513513513513	-0.143143143143143	chr17:7922754:-_vs_chr17:7922337:-	-0.286286286286286	chr17:7922337:-;chr17:7922754:-	proximal	FALSE
SRP72	1.94463617578621	0.378205308023069	0.513738634350221	0.571428571428571	0.552631578947368	0.018796992481203	chr4:56495389:+_vs_chr4:56501840:+	0.287218045112782	chr4:56478498:+;chr4:56495389:+;chr4:56501840:+	distal	FALSE
CCDC90B	0.774203431372549	0.378919820184252	0.514311124844054	0.861111111111111	0.740740740740741	0.12037037037037	chr11:83261762:-_vs_chr11:83261456:-	0.240740740740741	chr11:83261456:-;chr11:83261762:-	distal	FALSE
NACA	0.770895153797251	0.379940271726896	0.515297663740883	0.912121212121212	0.935897435897436	-0.0237762237762238	chr12:56713105:-_vs_chr12:56712431:-	-0.0475524475524476	chr12:56712431:-;chr12:56713105:-	proximal	FALSE
MARCKSL1	0.765705402084338	0.381548908247842	0.51707979457526	0.975841242450388	0.983471074380165	-0.00762983192977706	chr1:32334075:-_vs_chr1:32333839:-	-0.0152596638595541	chr1:32333839:-;chr1:32334075:-	proximal	FALSE
MPHOSPH6	0.76418173554971	0.382023019215772	0.517198995060777	0.69047619047619	0.545454545454545	0.145021645021645	chr16:82148288:-_vs_chr16:82148162:-	0.29004329004329	chr16:82148162:-;chr16:82148288:-	distal	FALSE
LHX2	0.763529374444868	0.382226265865429	0.517198995060777	0.634920634920635	0.553571428571429	0.0813492063492063	chr9:124033190:+_vs_chr9:124033301:+	0.162698412698413	chr9:124033190:+;chr9:124033301:+	distal	FALSE
MCL1	0.762064366492806	0.382683255601485	0.517418423405706	0.596491228070175	0.681818181818182	-0.0853269537480064	chr1:150575962:-_vs_chr1:150574558:-	-0.170653907496013	chr1:150574558:-;chr1:150575962:-	proximal	FALSE
ATXN2	0.75794228349647	0.383973247862258	0.518730712919458	0.551724137931034	0.357142857142857	0.194581280788177	chr12:111519935:-_vs_chr12:111488731:-	0.389162561576355	chr12:111488731:-;chr12:111519935:-	distal	FALSE
TFPI	0.757076510446076	0.384244972532932	0.518730712919458	0.22	0	0.22	chr2:187466988:-_vs_chr2:187466111:-	0.44	chr2:187466111:-;chr2:187466988:-	distal	FALSE
GGT7	0.752882785467128	0.385565055877244	0.520112738712193	0.647058823529412	0.45	0.197058823529412	chr20:34861055:-_vs_chr20:34844720:-	0.394117647058824	chr20:34844720:-;chr20:34861055:-	distal	FALSE
SHOC2	1.90092442435064	0.386562308350096	0.521057489365913	0.407407407407407	0.578947368421053	-0.171539961013645	chr10:110964423:+_vs_chr10:111013665:+	-0.34307992202729	chr10:110964423:+;chr10:110964511:+;chr10:111013665:+	proximal	FALSE
ESD	0.740470467032967	0.389510212427489	0.524628106531269	0.775510204081633	0.9	-0.124489795918367	chr13:46777482:-_vs_chr13:46771256:-	-0.248979591836735	chr13:46771256:-;chr13:46777482:-	proximal	FALSE
RAB18	0.736199683201431	0.390880981323031	0.525690041593417	0.678571428571429	0.793103448275862	-0.114532019704433	chr10:27533845:+_vs_chr10:27539828:+	-0.229064039408867	chr10:27533845:+;chr10:27539828:+	proximal	FALSE
SERINC1	0.736147654469842	0.390897723236131	0.525690041593417	0.853658536585366	0.935483870967742	-0.081825334382376	chr6:122443997:-_vs_chr6:122443351:-	-0.163650668764752	chr6:122443351:-;chr6:122443997:-	proximal	FALSE
ZFP36	0.735120451051288	0.391228469349047	0.525731978336583	1	0.926553672316384	0.0734463276836158	chr19:39409362:+_vs_chr19:39409407:+	0.146892655367232	chr19:39409362:+;chr19:39409407:+	distal	FALSE
EMX1	0.732600732600733	0.39204148660378	0.526421429984418	0.5	0.692307692307692	-0.192307692307692	chr2:72926004:+_vs_chr2:72934345:+	-0.384615384615385	chr2:72926004:+;chr2:72934345:+	proximal	FALSE
GPT2	0.718022524499049	0.396793323962386	0.532394712197238	0.716981132075472	1	-0.283018867924528	chr16:46929435:+_vs_chr16:46931289:+	-0.566037735849057	chr16:46929435:+;chr16:46931289:+	proximal	FALSE
HMGCR	2.95182891705069	0.399111995386823	0.535096678307009	0.521505376344086	0.511904761904762	0.00960061443932425	chr5:75350334:+_vs_chr5:75361400:+	-0.26036866359447	chr5:75350334:+;chr5:75361400:+;chr5:75361729:+;chr5:75362101:+	proximal	FALSE
MED10	0.709323325244088	0.399668543067283	0.535433811513802	0.576923076923077	0.708333333333333	-0.131410256410256	chr5:6372062:-_vs_chr5:6371926:-	-0.262820512820513	chr5:6371926:-;chr5:6372062:-	proximal	FALSE
ACTR1A	0.707907907907908	0.40013921183382	0.535655466642528	0.297297297297297	0.466666666666667	-0.169369369369369	chr10:102480801:-_vs_chr10:102479229:-	-0.338738738738739	chr10:102479229:-;chr10:102480801:-	proximal	FALSE
RPL34	0.704024737972689	0.401434619620131	0.536973376262165	0.991397849462366	0.982716049382716	0.00868180007964958	chr4:108622565:+_vs_chr4:108625256:+	0.0173636001592991	chr4:108622565:+;chr4:108625256:+	distal	FALSE
STAU1	0.703125	0.401735637055398	0.536973376262165	0.277777777777778	0.416666666666667	-0.138888888888889	chr20:49124387:-_vs_chr20:49113523:-	-0.277777777777778	chr20:49113523:-;chr20:49124387:-	proximal	FALSE
CDC42	0.693673670977011	0.404917632821459	0.540814646576606	0.653061224489796	0.571428571428571	0.0816326530612245	chr1:22091599:+_vs_chr1:22092943:+	0.163265306122449	chr1:22091599:+;chr1:22092943:+	distal	FALSE
NAPEPLD	0.691211257877924	0.40575269235686	0.541517851776646	0.925	0.846153846153846	0.0788461538461539	chr7:103103372:-_vs_chr7:103102500:-	0.157692307692308	chr7:103102500:-;chr7:103103372:-	distal	FALSE
ERCC1	0.686134973244348	0.407482139097761	0.543412731091619	0.236363636363636	0.125	0.111363636363636	chr19:45409619:-_vs_chr19:45407334:-	0.222727272727273	chr19:45407334:-;chr19:45409619:-	distal	FALSE
PRDX6	0.68311905194745	0.408514754532874	0.544102900210694	0.571428571428571	0.472222222222222	0.0992063492063492	chr1:173488015:+_vs_chr1:173488802:+	0.198412698412698	chr1:173488015:+;chr1:173488802:+	distal	FALSE
PDHB	0.682813086171969	0.408619727907518	0.544102900210694	0.625	0.698412698412698	-0.0734126984126984	chr3:58428048:-_vs_chr3:58427630:-	-0.146825396825397	chr3:58427630:-;chr3:58428048:-	proximal	FALSE
SLC25A6	2.88918126116679	0.409028708895965	0.544234559600014	0.429418742586002	0.391498881431767	0.0379198611542351	chrX:1386272:-_vs_chrX:1386138:-	0.0918340538345793	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	FALSE
DCAF13	0.680672268907563	0.409355326851646	0.544256514109575	0.666666666666667	0.791666666666667	-0.125	chr8:103442975:+_vs_chr8:103443453:+	-0.25	chr8:103442975:+;chr8:103443453:+	proximal	FALSE
GTPBP4	2.88319092811012	0.409987658718786	0.544684588229728	0.542635658914729	0.615819209039548	-0.0731835501248194	chr10:1017112:+_vs_chr10:1017689:+	-0.2163973196689	chr10:1010519:+;chr10:1017112:+;chr10:1017335:+;chr10:1017689:+	proximal	FALSE
HMGXB4	0.675223214285714	0.411236462197586	0.545930401782725	0.444444444444444	0.666666666666667	-0.222222222222222	chr22:35265347:+_vs_chr22:35265375:+	-0.444444444444444	chr22:35265347:+;chr22:35265375:+	proximal	FALSE
ARL8B	0.665907118055556	0.414482221754778	0.549823355388991	0.4375	1	-0.5625	chr3:5180746:+_vs_chr3:5180911:+	-1.125	chr3:5180746:+;chr3:5180911:+	proximal	FALSE
CD99	2.8461251982152	0.415963066406122	0.551147589556127	0.685106382978724	0.753424657534246	-0.068318274555523	chrX:2741230:+_vs_chrY:2741309:+	-0.13343048673856	chrX:2741230:+;chrX:2741309:+;chrY:2741230:+;chrY:2741309:+	proximal	FALSE
PSMC3	0.661279544781311	0.416108579009612	0.551147589556127	0.905511811023622	0.8	0.105511811023622	chr11:47425184:-_vs_chr11:47418789:-	0.211023622047244	chr11:47418789:-;chr11:47425184:-	distal	FALSE
WIPI2	0.651185998126103	0.4196889732012	0.555470699825117	0.541666666666667	0.4	0.141666666666667	chr7:5231520:+_vs_chr7:5231724:+	0.283333333333333	chr7:5231520:+;chr7:5231724:+	distal	FALSE
TLN1	0.645826395826395	0.42160881609976	0.557591162211815	0.454545454545455	0.25	0.204545454545455	chr9:35724616:-_vs_chr9:35697337:-	0.409090909090909	chr9:35697337:-;chr9:35724616:-	distal	FALSE
FBXL12	0.641120263895032	0.423305424322418	0.559413418438136	0.583333333333333	0.368421052631579	0.214912280701754	chr19:9816303:-_vs_chr19:9810270:-	0.429824561403509	chr19:9810270:-;chr19:9816303:-	distal	FALSE
SELENOT	0.635037063102265	0.4255136833303	0.561908588596446	0.192307692307692	0.0909090909090909	0.101398601398601	chr3:150628381:+_vs_chr3:150629795:+	0.202797202797203	chr3:150628381:+;chr3:150629795:+	distal	FALSE
ZFAND6	0.632789745296946	0.426333859807965	0.562476365586022	0.913978494623656	0.8125	0.101478494623656	chr15:80137591:+_vs_chr15:80138369:+	0.202956989247312	chr15:80137591:+;chr15:80138369:+	distal	FALSE
RPL26L1	0.632103896103896	0.426584639655268	0.562476365586022	0.619047619047619	0.8	-0.180952380952381	chr5:172969530:+_vs_chr5:172969721:+	-0.361904761904762	chr5:172969530:+;chr5:172969721:+	proximal	FALSE
NDUFA6	0.624431523765229	0.429405255266002	0.565644228043439	0.404255319148936	0.327868852459016	0.0763864666899198	chr22:42086114:-_vs_chr22:42085526:-	0.15277293337984	chr22:42085526:-;chr22:42086114:-	distal	FALSE
GLIDR	0.623818681318681	0.429631769790259	0.565644228043439	0.56	0	0.56	chr9:39808565:-_vs_chr9:39807216:-	1.12	chr9:39807216:-;chr9:39808565:-	distal	FALSE
EIF2B1	0.621923076923077	0.430333555080141	0.566143470139167	0.875	0.769230769230769	0.105769230769231	chr12:123621237:-_vs_chr12:123621031:-	0.211538461538462	chr12:123621031:-;chr12:123621237:-	distal	FALSE
SOAT1	1.68464219661403	0.430709642884451	0.566213800196413	0.185185185185185	0.229166666666667	-0.0439814814814815	chr1:179354383:+_vs_chr1:179354576:+	-0.196759259259259	chr1:179354383:+;chr1:179354576:+;chr1:179356068:+	proximal	FALSE
JAM3	0.610387931034483	0.434641784640017	0.570552430206185	0.655172413793103	0.8	-0.144827586206897	chr11:134149971:+_vs_chr11:134151754:+	-0.289655172413793	chr11:134149971:+;chr11:134151754:+	proximal	FALSE
GOLGA8A	2.73292994535906	0.434660170476165	0.570552430206185	0.659420289855073	0.756756756756757	-0.0973364669016842	chr15:34385743:-_vs_chr15:34381369:-	-0.257931844888367	chr15:34381369:-;chr15:34383794:-;chr15:34385743:-;chr15:34404970:-	proximal	FALSE
SMN2	0.604500261643119	0.436866105638775	0.573019443494806	0.514285714285714	0.692307692307692	-0.178021978021978	chr5:70077573:+_vs_chr5:70952993:+	-0.356043956043956	chr5:70077573:+;chr5:70952993:+	proximal	FALSE
H2AZ2	0.597077101920921	0.439695422229891	0.57629982525277	0.883720930232558	0.9375	-0.0537790697674418	chr7:44834309:-_vs_chr7:44834232:-	-0.107558139534884	chr7:44834232:-;chr7:44834309:-	proximal	FALSE
PRPF40A	0.58625262605042	0.44387187451904	0.581339656552922	0.666666666666667	0.5	0.166666666666667	chr2:152673660:-_vs_chr2:152672551:-	0.333333333333333	chr2:152672551:-;chr2:152673660:-	distal	FALSE
TOPORS	0.583071161976483	0.445111035077718	0.582527864699026	0.166666666666667	0.344827586206897	-0.17816091954023	chr9:32542849:-_vs_chr9:32541861:-	-0.35632183908046	chr9:32541861:-;chr9:32542849:-	proximal	FALSE
TWSG1	0.575661375661376	0.448017965824039	0.585531491721863	0.555555555555556	0.357142857142857	0.198412698412698	chr18:9400049:+_vs_chr18:9402420:+	0.396825396825397	chr18:9400049:+;chr18:9402420:+	distal	FALSE
WAC	0.575520833333334	0.448073386542713	0.585531491721863	0.703703703703704	0.833333333333333	-0.12962962962963	chr10:28583423:+_vs_chr10:28596040:+	-0.259259259259259	chr10:28583423:+;chr10:28596040:+	proximal	FALSE
WTAP	0.570652173913043	0.449999876185607	0.587491572205934	0.456521739130435	0.583333333333333	-0.126811594202899	chr6:159749419:+_vs_chr6:159756319:+	-0.253623188405797	chr6:159749419:+;chr6:159756319:+	proximal	FALSE
CYFIP1	0.570040485829959	0.450242828841585	0.587491572205934	0.736842105263158	0.615384615384615	0.121457489878542	chr15:22937132:-_vs_chr15:22869465:-	0.242914979757085	chr15:22869465:-;chr15:22937132:-	distal	FALSE
LUC7L2	1.58610371951013	0.452461835988883	0.589948381991449	0.661971830985915	0.602040816326531	0.0599310146593849	chr7:139405776:+_vs_chr7:139409614:+	0.150043115837884	chr7:139405776:+;chr7:139409614:+;chr7:139423136:+	distal	FALSE
PCNA	0.561841280816633	0.453519312479901	0.590888191092967	0.773006134969325	0.714285714285714	0.0587204206836108	chr20:5115256:-_vs_chr20:5114958:-	0.117440841367222	chr20:5114958:-;chr20:5115256:-	distal	FALSE
SRR	0.554128401360544	0.456635720889423	0.594507188546689	0.555555555555556	0.714285714285714	-0.158730158730159	chr17:2324133:+_vs_chr17:2325260:+	-0.317460317460317	chr17:2324133:+;chr17:2325260:+	proximal	FALSE
CLCC1	0.55	0.458317694133079	0.59625057725467	0.55	0	0.55	chr1:108947696:-_vs_chr1:108932296:-	1.1	chr1:108932296:-;chr1:108947696:-	distal	FALSE
MRPS36	0.549089209720399	0.458690081499286	0.59625057725467	0.676470588235294	0.5	0.176470588235294	chr5:69229355:+_vs_chr5:69229462:+	0.352941176470588	chr5:69229355:+;chr5:69229462:+	distal	FALSE
ELOVL6	2.59142957746479	0.458994034114564	0.59625057725467	0.464788732394366	0.3	0.164788732394366	chr4:110051275:-_vs_chr4:110049584:-	0.301408450704225	chr4:110049584:-;chr4:110050454:-;chr4:110050867:-;chr4:110051275:-	distal	FALSE
MED4	0.545634920634921	0.460106768888285	0.596908752187506	0.6	0.428571428571429	0.171428571428571	chr13:48077200:-_vs_chr13:48076578:-	0.342857142857143	chr13:48076578:-;chr13:48077200:-	distal	FALSE
CUTC	0.545454545454545	0.46018093544712	0.596908752187506	0.454545454545455	1	-0.545454545454545	chr10:99755897:+_vs_chr10:99756134:+	-1.09090909090909	chr10:99755897:+;chr10:99756134:+	proximal	FALSE
ARF3	0.543658088235294	0.460920637560109	0.597426675714913	0.529411764705882	0.75	-0.220588235294118	chr12:48938706:-_vs_chr12:48936209:-	-0.441176470588235	chr12:48936209:-;chr12:48938706:-	proximal	FALSE
EXOC1	0.540318187377011	0.462300889206278	0.598773476425843	0.297297297297297	0.461538461538462	-0.164241164241164	chr4:55899821:+_vs_chr4:55905018:+	-0.328482328482329	chr4:55899821:+;chr4:55905018:+	proximal	FALSE
RFC2	0.539456338842545	0.462658124610138	0.59879425419675	0.68503937007874	0.583333333333333	0.101706036745407	chr7:74231847:-_vs_chr7:74231664:-	0.203412073490814	chr7:74231664:-;chr7:74231847:-	distal	FALSE
TMEM106B	0.533571105072463	0.465109350113691	0.601523146241361	0.269230769230769	0.15625	0.112980769230769	chr7:12232791:+_vs_chr7:12232874:+	0.225961538461538	chr7:12232791:+;chr7:12232874:+	distal	FALSE
HBP1	0.531310319958038	0.466056494186546	0.602304232177753	0.266666666666667	0.387096774193548	-0.120430107526882	chr7:107200197:+_vs_chr7:107202522:+	-0.240860215053763	chr7:107200197:+;chr7:107202522:+	proximal	FALSE
GNG11	0.530174731182795	0.466533408139211	0.602476917795669	0.645161290322581	0.8	-0.154838709677419	chr7:93926195:+_vs_chr7:93926514:+	-0.309677419354839	chr7:93926195:+;chr7:93926514:+	proximal	FALSE
PNRC2	2.52708228145576	0.470416584843607	0.607044931176861	0.708333333333333	0.741293532338308	-0.032960199004975	chr1:23961879:+_vs_chr1:23963462:+	-0.144589552238806	chr1:23961657:+;chr1:23961879:+;chr1:23962681:+;chr1:23963462:+	proximal	FALSE
ASMTL	0.51948051948052	0.471063361733219	0.607432916856575	0.514285714285714	0.8	-0.285714285714286	chrX:1403150:-_vs_chrY:1403150:-	-0.571428571428572	chrX:1403150:-;chrY:1403150:-	proximal	FALSE
SNHG7	0.517070390424622	0.472094052485979	0.608315023577748	0.318181818181818	0.444444444444444	-0.126262626262626	chr9:136724658:-_vs_chr9:136724594:-	-0.252525252525252	chr9:136724594:-;chr9:136724658:-	proximal	FALSE
RBPJ	0.505555555555556	0.477069177548148	0.61427469302788	0.333333333333333	0.538461538461538	-0.205128205128205	chr4:26415539:+_vs_chr4:26431227:+	-0.41025641025641	chr4:26415539:+;chr4:26431227:+	proximal	FALSE
GDI1	0.503876839318903	0.477801607707961	0.614766731325126	0.857142857142857	0.82258064516129	0.0345622119815667	chrX:154443292:+_vs_chrX:154443467:+	0.0691244239631336	chrX:154443292:+;chrX:154443467:+	distal	FALSE
RBCK1	0.502830038265306	0.478259260345703	0.614904763301619	0.375	0.571428571428571	-0.196428571428571	chr20:410764:+_vs_chr20:430966:+	-0.392857142857143	chr20:410764:+;chr20:430966:+	proximal	FALSE
CDK2	1.47039690382082	0.479410309642105	0.615933450528473	0.375	0.478260869565217	-0.103260869565217	chr12:55971899:+_vs_chr12:55972789:+	-0.206521739130435	chr12:55971899:+;chr12:55972532:+;chr12:55972789:+	proximal	FALSE
PDCD5	0.49823969221835	0.480274608945159	0.616051748603073	0.892857142857143	0.82051282051282	0.0723443223443224	chr19:32586929:+_vs_chr19:32587425:+	0.144688644688645	chr19:32586929:+;chr19:32587425:+	distal	FALSE
TRAPPC2B	0.498168498168498	0.480305975474933	0.616051748603073	0.428571428571429	0.615384615384615	-0.186813186813187	chr19:57365305:+_vs_chr19:57365359:+	-0.373626373626374	chr19:57365305:+;chr19:57365359:+	proximal	FALSE
NUP107	0.497602488091619	0.480555466574135	0.616051748603073	0.409090909090909	0.230769230769231	0.178321678321678	chr12:68734827:+_vs_chr12:68742665:+	0.356643356643357	chr12:68734827:+;chr12:68742665:+	distal	FALSE
H1-0	0.486848139412998	0.485336656171065	0.621726884365123	0.80188679245283	0.741379310344828	0.0605074821080026	chr22:37807315:+_vs_chr22:37807432:+	0.121014964216005	chr22:37807315:+;chr22:37807432:+	distal	FALSE
CKAP2	0.484617369983224	0.486338248359718	0.622190819314242	0.365853658536585	0.481481481481481	-0.115627822944896	chr13:52461298:+_vs_chr13:52468337:+	-0.231255645889792	chr13:52461298:+;chr13:52468337:+	proximal	FALSE
SNHG6	0.483925542031093	0.4866495673142	0.622190819314242	0.914285714285714	0.951219512195122	-0.0369337979094077	chr8:66922065:-_vs_chr8:66921934:-	-0.0738675958188153	chr8:66921934:-;chr8:66922065:-	proximal	FALSE
SNU13	0.483675002454481	0.486762390266925	0.622190819314242	0.431654676258993	0.5	-0.0683453237410072	chr22:41674813:-_vs_chr22:41673933:-	-0.136690647482014	chr22:41673933:-;chr22:41674813:-	proximal	FALSE
FAM156B	0.475613742863045	0.490415857335217	0.626404533932537	0.5	0.620689655172414	-0.120689655172414	chrX:52947254:-_vs_chrX:52908560:+	-0.241379310344828	chrX:52908560:+;chrX:52947254:-	proximal	FALSE
PREX2	0.473533163265306	0.491366222978898	0.627161979147611	0.678571428571429	0.4	0.278571428571429	chr8:68053248:+_vs_chr8:68055927:+	0.557142857142857	chr8:68053248:+;chr8:68055927:+	distal	FALSE
KHDRBS1	4.39355994466832	0.494249781223318	0.630383986952706	0.489655172413793	0.444444444444444	0.0452107279693487	chr1:32042972:+_vs_chr1:32043877:+	0.165571975916804	chr1:32042817:+;chr1:32042972:+;chr1:32043301:+;chr1:32043699:+;chr1:32043877:+;chr1:32060850:+	distal	FALSE
MPPED2	0.464498396701786	0.495529111414211	0.631556710625955	0.40625	0.34375	0.0625	chr11:30411121:-_vs_chr11:30410224:-	0.125	chr11:30410224:-;chr11:30411121:-	distal	FALSE
DSTN	4.37526905505251	0.496743383665501	0.632644875423044	0.569879518072289	0.492063492063492	0.0778160260087971	chr20:17601010:+_vs_chr20:17608242:+	0.172403901319564	chr20:17601010:+;chr20:17604624:+;chr20:17607210:+;chr20:17607358:+;chr20:17608000:+;chr20:17608242:+	distal	FALSE
XPO1	0.460273493065434	0.497496183576477	0.633144164015024	0.783783783783784	0.875	-0.0912162162162162	chr2:61502017:-_vs_chr2:61477934:-	-0.182432432432432	chr2:61477934:-;chr2:61502017:-	proximal	FALSE
RAD51AP1	0.455840455840456	0.499574384980721	0.635328293942873	0.25	0.4	-0.15	chr12:4553080:+_vs_chr12:4560047:+	-0.3	chr12:4553080:+;chr12:4560047:+	proximal	FALSE
FOS	0.454693649646956	0.500114401590977	0.63555450745269	0.826741996233522	0.833744671303567	-0.00700267507004582	chr14:75281900:+_vs_chr14:75282230:+	-0.0140053501400916	chr14:75281900:+;chr14:75282230:+	proximal	FALSE
TBCA	0.452235770215022	0.501275130576861	0.636568635428648	0.928571428571429	0.966101694915254	-0.0375302663438256	chr5:77691460:-_vs_chr5:77691241:-	-0.0750605326876513	chr5:77691241:-;chr5:77691460:-	proximal	FALSE
C1GALT1	0.449223379629629	0.502703989875729	0.637921548974624	0.525	0.333333333333333	0.191666666666667	chr7:7243693:+_vs_chr7:7244121:+	0.383333333333333	chr7:7243693:+;chr7:7244121:+	distal	FALSE
P3H4	0.440604395604395	0.50683088352914	0.642693786556099	0.523809523809524	0.644444444444444	-0.120634920634921	chr17:41802432:-_vs_chr17:41801953:-	-0.241269841269841	chr17:41801953:-;chr17:41802432:-	proximal	FALSE
UBE2D3	1.35504317219381	0.507874156205669	0.643551728621623	0.525862068965517	0.491228070175439	0.0346339987900787	chr4:102796590:-_vs_chr4:102796133:-	0.159407138535995	chr4:102795976:-;chr4:102796133:-;chr4:102796590:-	distal	FALSE
SUGT1	0.436363636363636	0.508882815353519	0.644364603856729	0.527272727272727	0.363636363636364	0.163636363636364	chr13:52680055:+_vs_chr13:52687854:+	0.327272727272727	chr13:52680055:+;chr13:52687854:+	distal	FALSE
SOD1	0.434004747698476	0.510030393968735	0.645352084654023	0.63594470046083	0.59349593495935	0.0424487655014799	chr21:31668677:+_vs_chr21:31668926:+	0.0848975310029598	chr21:31668677:+;chr21:31668926:+	distal	FALSE
PPID	0.428391053391053	0.512779491679852	0.648363118082233	0.666666666666667	0.4	0.266666666666667	chr4:158709791:-_vs_chr4:158709134:-	0.533333333333333	chr4:158709134:-;chr4:158709791:-	distal	FALSE
PTK2	0.425770308123249	0.514071725815232	0.649529070414494	0.571428571428571	0.411764705882353	0.159663865546218	chr8:140803560:-_vs_chr8:140658402:-	0.319327731092437	chr8:140658402:-;chr8:140803560:-	distal	FALSE
SARNP	0.422208038463868	0.515837327283739	0.65088529080678	0.139240506329114	0.205128205128205	-0.0658876987990912	chr12:55757275:-_vs_chr12:55752580:-	-0.131775397598182	chr12:55752580:-;chr12:55757275:-	proximal	FALSE
KIF5C	1.32373560174765	0.51588686012093	0.65088529080678	0.483974358974359	0.464285714285714	0.0196886446886446	chr2:148962060:+_vs_chr2:148983686:+	0.100732600732601	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+	distal	FALSE
HSD17B7	0.412464821763602	0.520721102989057	0.656512597518532	0.366666666666667	0.571428571428571	-0.204761904761905	chr1:162812526:+_vs_chr1:162812818:+	-0.40952380952381	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
ZBED5	0.410829613850003	0.521548726236493	0.656978572478834	0.274193548387097	0.111111111111111	0.163082437275986	chr11:10854619:-_vs_chr11:10852797:-	0.326164874551971	chr11:10852797:-;chr11:10854619:-	distal	FALSE
GPANK1	0.41025641025641	0.521839390333615	0.656978572478834	0.717948717948718	0.888888888888889	-0.170940170940171	chr6:31664262:-_vs_chr6:31662085:-	-0.341880341880342	chr6:31662085:-;chr6:31664262:-	proximal	FALSE
GGPS1	0.409090909090909	0.522431284961565	0.657252261725839	0.72	0.545454545454545	0.174545454545455	chr1:235342765:+_vs_chr1:235343097:+	0.349090909090909	chr1:235342765:+;chr1:235343097:+	distal	FALSE
COA4	0.407835213032581	0.52307031569649	0.657584816652822	0.473684210526316	0.6	-0.126315789473684	chr11:73872766:-_vs_chr11:73872667:-	-0.252631578947368	chr11:73872667:-;chr11:73872766:-	proximal	FALSE
EEF2	0.40683487194889	0.523580386790551	0.657754888201443	0.819327731092437	0.8	0.0193277310924369	chr19:3981408:-_vs_chr19:3976056:-	0.0386554621848739	chr19:3976056:-;chr19:3981408:-	distal	FALSE
