gene_id	chisq	pvalue	adj_pvalue	ExDp	ExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RPL28	0.563602996278071	0.452812172375796	0.644080564367622	0.0136054421768707	0.0290697674418605	-0.0154643252649897	chr19:55388373:+_vs_chr19:55403245:+	-0.0309286505299795	chr19:55388373:+;chr19:55403245:+	proximal	FALSE
RPRD1A	0.5625	0.453254704753736	0.644238398929415	0.333333333333333	0.6	-0.266666666666667	chr18:35991854:-_vs_chr18:35989828:-	-0.533333333333333	chr18:35989828:-;chr18:35991854:-	proximal	FALSE
SMARCD3	0.561513309158661	0.453651149166282	0.644330543004448	0.928571428571429	0.88785046728972	0.040720961281709	chr7:151240995:-_vs_chr7:151238975:-	0.0814419225634179	chr7:151238975:-;chr7:151240995:-	distal	FALSE
PTMS	0.560541705251349	0.454042063617636	0.644414703878062	0.891891891891892	0.858880778588808	0.0330111133030841	chr12:6769992:+_vs_chr12:6770952:+	0.0660222266061682	chr12:6769992:+;chr12:6770952:+	distal	FALSE
ANKRD13C	1.57322450511305	0.455384914121164	0.645393533277757	0.333333333333333	0.434210526315789	-0.100877192982456	chr1:70262677:-_vs_chr1:70262619:-	-0.614035087719298	chr1:70261172:-;chr1:70262619:-;chr1:70262677:-	proximal	FALSE
COX7A2L	0.555976103781466	0.455886090273915	0.645393533277757	0.924528301886792	0.866666666666667	0.0578616352201258	chr2:42351103:-_vs_chr2:42350502:-	0.115723270440252	chr2:42350502:-;chr2:42351103:-	distal	FALSE
TPT1	0.555713214821162	0.455992628525775	0.645393533277757	0.16304347826087	0.204545454545455	-0.041501976284585	chr13:45337177:-_vs_chr13:45336870:-	-0.0830039525691701	chr13:45336870:-;chr13:45337177:-	proximal	FALSE
DKK3	0.555456428764135	0.456096731373877	0.645393533277757	0.136363636363636	0.0816326530612245	0.0547309833024119	chr11:11963111:-_vs_chr11:11963036:-	0.109461966604824	chr11:11963036:-;chr11:11963111:-	distal	FALSE
SMPD3	0.554727261771034	0.456392544891219	0.645393533277757	0.166666666666667	0.106194690265487	0.0604719764011799	chr16:68360554:-_vs_chr16:68358327:-	0.12094395280236	chr16:68358327:-;chr16:68360554:-	distal	FALSE
ZNF454	0.553273809523809	0.456983094234498	0.645710494313508	1	0.6	0.4	chr5:178964999:+_vs_chr5:178965029:+	0.8	chr5:178964999:+;chr5:178965029:+	distal	FALSE
CDK8	0.552540900457567	0.457281338227168	0.645710494313508	0.307692307692308	0.444444444444444	-0.136752136752137	chr13:26396328:+_vs_chr13:26405238:+	-0.273504273504273	chr13:26396328:+;chr13:26405238:+	proximal	FALSE
DAAM1	1.55958020076684	0.458502240650131	0.646964309065509	0.529411764705882	0.605	-0.0755882352941176	chr14:59330596:+_vs_chr14:59367541:+	-0.192941176470588	chr14:59291305:+;chr14:59330596:+;chr14:59367541:+	proximal	FALSE
CISD1	0.546642899584076	0.459692657209525	0.648173318547247	0.5	0.333333333333333	0.166666666666667	chr10:58287856:+_vs_chr10:58287990:+	0.333333333333333	chr10:58287856:+;chr10:58287990:+	distal	FALSE
SQLE	1.55066068960967	0.460551615033347	0.648913551856267	0.973684210526316	0.895953757225434	0.0777304533008821	chr8:125003203:+_vs_chr8:125022272:+	0.155460906601764	chr8:125003203:+;chr8:125022164:+;chr8:125022272:+	distal	FALSE
SNHG16	0.537302371541502	0.463552866349591	0.652654420921935	0.833333333333333	0.565217391304348	0.268115942028986	chr17:76563582:+_vs_chr17:76565348:+	0.536231884057971	chr17:76563582:+;chr17:76565348:+	distal	FALSE
HPF1	0.536288881494627	0.463974816795816	0.652654420921935	0.821428571428571	0.717391304347826	0.104037267080745	chr4:169742061:-_vs_chr4:169729474:-	0.208074534161491	chr4:169729474:-;chr4:169742061:-	distal	FALSE
PIGX	0.535714285714286	0.464214312771032	0.652654420921935	1	0.464285714285714	0.535714285714286	chr3:196734287:+_vs_chr3:196734591:+	1.07142857142857	chr3:196734287:+;chr3:196734591:+	distal	FALSE
MDH1	0.532437872728617	0.465583726681538	0.654044345473344	0.88695652173913	0.920245398773006	-0.0332888770338757	chr2:63606958:+_vs_chr2:63607197:+	-0.0665777540677514	chr2:63606958:+;chr2:63607197:+	proximal	FALSE
GPS2	0.531740207706294	0.465876157557956	0.654044345473344	0.894736842105263	0.82089552238806	0.0738413197172034	chr17:7314311:-_vs_chr17:7312675:-	0.147682639434407	chr17:7312675:-;chr17:7314311:-	distal	FALSE
BICD1	1.52331117499102	0.466892804897536	0.65458114982825	0.318181818181818	0.478260869565217	-0.160079051383399	chr12:32294103:+_vs_chr12:32377903:+	-0.320158102766798	chr12:32294103:+;chr12:32334566:+;chr12:32377903:+	proximal	FALSE
MRPL57	1.52261248852158	0.467055939233545	0.65458114982825	0.409090909090909	0.395833333333333	0.0132575757575757	chr13:21177512:+_vs_chr13:21177991:+	0.189393939393939	chr13:21177356:+;chr13:21177512:+;chr13:21177991:+	distal	FALSE
HMCES	0.52842636746143	0.46726919959433	0.65458114982825	0.6	0.41304347826087	0.18695652173913	chr3:129305258:+_vs_chr3:129306181:+	0.373913043478261	chr3:129305258:+;chr3:129306181:+	distal	FALSE
SELENOF	0.525316597359931	0.468582542091023	0.655948039829148	0.195652173913043	0.265486725663717	-0.0698345517506734	chr1:86862735:-_vs_chr1:86862445:-	-0.139669103501347	chr1:86862445:-;chr1:86862735:-	proximal	FALSE
RHOT1	0.522214854111406	0.469898414488638	0.657064864190346	0.375	0.222222222222222	0.152777777777778	chr17:32202818:+_vs_chr17:32224745:+	0.305555555555556	chr17:32202818:+;chr17:32224745:+	distal	FALSE
FAM76B	1.50980392156863	0.470056696461442	0.657064864190346	0.391304347826087	0.5	-0.108695652173913	chr11:95778823:-_vs_chr11:95768956:-	-0.260869565217391	chr11:95768956:-;chr11:95778823:-;chr11:95779643:-	proximal	FALSE
EIF3CL	0.519361781189223	0.471114054988122	0.65806945279793	0.909836065573771	0.938144329896907	-0.0283082643231367	chr16:28723223:+_vs_chr16:28735624:+	-0.0566165286462734	chr16:28723223:+;chr16:28735624:+	proximal	FALSE
STARD3NL	1.5003261578604	0.472289525989821	0.658557570748333	0.851851851851852	0.753424657534247	0.0984271943176053	chr7:38217303:+_vs_chr7:38230669:+	0.196854388635211	chr7:38217303:+;chr7:38230410:+;chr7:38230669:+	distal	FALSE
ZMYM5	2.51625	0.472361501413769	0.658557570748333	0.733333333333333	0.493333333333333	0.24	chr13:19851733:-_vs_chr13:19825187:-	0.44	chr13:19823843:-;chr13:19825187:-;chr13:19838700:-;chr13:19851733:-	distal	FALSE
NLN	2.51504779411765	0.472577747228781	0.658557570748333	0.533333333333333	0.421875	0.111458333333333	chr5:65777484:+_vs_chr5:65780234:+	0.371875	chr5:65777484:+;chr5:65777530:+;chr5:65780234:+;chr5:65788187:+	distal	FALSE
PDCD5	0.515379696416883	0.472819254345818	0.658557570748333	0.725490196078431	0.795180722891566	-0.0696905268131349	chr19:32586929:+_vs_chr19:32587425:+	-0.13938105362627	chr19:32586929:+;chr19:32587425:+	proximal	FALSE
GRIA2	2.51056563118544	0.473384663005247	0.658872779526644	0.283475783475783	0.261194029850746	0.0222817536250372	chr4:157321566:+_vs_chr4:157333307:+	0.0791555045286388	chr4:157321566:+;chr4:157333307:+;chr4:157335699:+;chr4:157366069:+	distal	FALSE
CASC3	0.508076868679849	0.475972552056848	0.661611642909257	0.461538461538462	0.358024691358025	0.103513770180437	chr17:40161839:+_vs_chr17:40172167:+	0.207027540360874	chr17:40161839:+;chr17:40172167:+	distal	FALSE
BCLAF3	0.507936507936508	0.47603349294243	0.661611642909257	0.8	0.64	0.16	chrX:19966142:-_vs_chrX:19965193:-	0.32	chrX:19965193:-;chrX:19966142:-	distal	FALSE
HTATSF1	0.505988500415841	0.476880579035062	0.662315200189511	0.551724137931034	0.678571428571429	-0.126847290640394	chrX:136502812:+_vs_chrX:136512346:+	-0.253694581280788	chrX:136502812:+;chrX:136512346:+	proximal	FALSE
ZFC3H1	1.46701127819549	0.480222548847293	0.666480294578779	0.473684210526316	0.5	-0.0263157894736842	chr12:71647787:-_vs_chr12:71644926:-	-0.282894736842105	chr12:71644926:-;chr12:71647787:-;chr12:71657265:-	proximal	FALSE
SNRPD3	0.496932204249277	0.480851195392663	0.666876425872907	0.111111111111111	0.292682926829268	-0.181571815718157	chr22:24572134:+_vs_chr22:24573213:+	-0.363143631436314	chr22:24572134:+;chr22:24573213:+	proximal	FALSE
AGPAT5	1.45372142299543	0.483424218567211	0.669966659540721	0.4	0.5	-0.1	chr8:6724907:+_vs_chr8:6759648:+	-0.2	chr8:6724907:+;chr8:6757209:+;chr8:6759648:+	proximal	FALSE
PSMC3	0.48468564614398	0.486307542332083	0.67348222006503	0.87037037037037	0.916666666666667	-0.0462962962962963	chr11:47425184:-_vs_chr11:47418789:-	-0.0925925925925926	chr11:47418789:-;chr11:47425184:-	proximal	FALSE
PDCL	0.482326811600709	0.487370252698297	0.674473220080335	0.764705882352941	0.641025641025641	0.1236802413273	chr9:122819953:-_vs_chr9:122819213:-	0.2473604826546	chr9:122819213:-;chr9:122819953:-	distal	FALSE
CTNNA1	1.43383064360076	0.488256048197702	0.675218150639242	0.425	0.419540229885057	0.00545977011494259	chr5:138934327:+_vs_chr5:138934712:+	0.214942528735632	chr5:138934327:+;chr5:138934712:+;chr5:138935032:+	distal	FALSE
HNRNPUL2	0.475417629104108	0.490505307014935	0.67784623864155	0.15	0.275862068965517	-0.125862068965517	chr11:62721875:-_vs_chr11:62714752:-	-0.251724137931034	chr11:62714752:-;chr11:62721875:-	proximal	FALSE
CCT3	1.41381301684553	0.49316744951375	0.681040763614226	0.867647058823529	0.894557823129252	-0.0269107643057224	chr1:156320850:-_vs_chr1:156308964:-	-0.0878351340536215	chr1:156308964:-;chr1:156320850:-;chr1:156324976:-	proximal	FALSE
RRP15	0.467692752849003	0.494050529380556	0.681775695018765	0.4375	0.666666666666667	-0.229166666666667	chr1:218302539:+_vs_chr1:218331563:+	-0.458333333333333	chr1:218302539:+;chr1:218331563:+	proximal	FALSE
SNAP25	0.465785663483032	0.49493237619422	0.682507882856898	0.824561403508772	0.761904761904762	0.0626566416040101	chr20:10307285:+_vs_chr20:10307418:+	0.12531328320802	chr20:10307285:+;chr20:10307418:+	distal	FALSE
USP16	0.462222222222222	0.496587241931063	0.68430426317167	0.666666666666667	0.454545454545455	0.212121212121212	chr21:29030736:+_vs_chr21:29037354:+	0.424242424242424	chr21:29030736:+;chr21:29037354:+	distal	FALSE
RAB30	0.46073717948718	0.49727965278342	0.684772760707431	1	0.478260869565217	0.521739130434783	chr11:82982142:-_vs_chr11:82981278:-	1.04347826086957	chr11:82981278:-;chr11:82982142:-	distal	FALSE
ORMDL1	0.459156549382113	0.498018424928107	0.685304390676566	0.214285714285714	0.131578947368421	0.0827067669172932	chr2:189771311:-_vs_chr2:189770328:-	0.165413533834587	chr2:189770328:-;chr2:189771311:-	distal	FALSE
RBFOX1	0.457386363636364	0.49884799943446	0.685681058667952	0	0.523809523809524	-0.523809523809524	chr16:7711573:+_vs_chr16:7713340:+	-1.04761904761905	chr16:7711573:+;chr16:7713340:+	proximal	FALSE
HK1	0.457066923515981	0.498997950054804	0.685681058667952	0.518518518518518	0.614583333333333	-0.0960648148148149	chr10:69386410:+_vs_chr10:69401882:+	-0.19212962962963	chr10:69386410:+;chr10:69401882:+	proximal	FALSE
LUC7L	1.37438938566867	0.502985119492289	0.690671439698599	0.760869565217391	0.775280898876404	-0.0144113336590131	chr16:206117:-_vs_chr16:206005:-	-0.155837811431363	chr16:188990:-;chr16:206005:-;chr16:206117:-	proximal	FALSE
SRP72	2.33192336155431	0.506432839638678	0.694914553261265	0.43030303030303	0.384180790960452	0.0461222393425783	chr4:56495389:+_vs_chr4:56502393:+	0.109707241910632	chr4:56478498:+;chr4:56495389:+;chr4:56501840:+;chr4:56502393:+	distal	FALSE
MTF2	1.35858308966862	0.506976034958631	0.694936644809468	0.447368421052632	0.541666666666667	-0.0942982456140352	chr1:93122621:+_vs_chr1:93129301:+	-0.25	chr1:93122621:+;chr1:93129301:+;chr1:93133779:+	proximal	FALSE
PTPN12	0.439809013273926	0.507214650917971	0.694936644809468	1	0.631578947368421	0.368421052631579	chr7:77571115:+_vs_chr7:77571151:+	0.736842105263158	chr7:77571115:+;chr7:77571151:+	distal	FALSE
BDP1	2.32571061417215	0.507613337623215	0.694936644809468	0.333333333333333	0.487179487179487	-0.153846153846154	chr5:71458834:+_vs_chr5:71489580:+	-0.292540792540793	chr5:71458834:+;chr5:71464083:+;chr5:71486619:+;chr5:71489580:+	proximal	FALSE
NBPF1	1.3550217898044	0.507879586016184	0.694936644809468	0.583333333333333	0.41304347826087	0.170289855072464	chr1:16594971:-_vs_chr1:16564862:-	0.340579710144928	chr1:16564862:-;chr1:16573175:-;chr1:16594971:-	distal	FALSE
SLC4A10	0.436934630483018	0.508605701474961	0.695440448955559	0.741935483870968	0.555555555555556	0.186379928315412	chr2:161804539:+_vs_chr2:161872344:+	0.372759856630824	chr2:161804539:+;chr2:161872344:+	distal	FALSE
ZNF639	0.435120435120435	0.509487065467881	0.69615567384254	0.333333333333333	0.590909090909091	-0.257575757575758	chr3:179328321:+_vs_chr3:179334614:+	-0.515151515151515	chr3:179328321:+;chr3:179334614:+	proximal	FALSE
SMDT1	0.434161407019704	0.509954042052977	0.696304078502414	0.103448275862069	0.177083333333333	-0.0736350574712644	chr22:42083353:+_vs_chr22:42084284:+	-0.147270114942529	chr22:42083353:+;chr22:42084284:+	proximal	FALSE
CEP85L	3.28211848211848	0.51177040784208	0.698293470812614	0.166666666666667	0.413461538461538	-0.246794871794872	chr6:118523840:-_vs_chr6:118470568:-	-0.415384615384615	chr6:118470568:-;chr6:118481803:-;chr6:118483785:-;chr6:118491710:-;chr6:118523840:-	proximal	FALSE
ERP44	1.33117173979436	0.51397231857113	0.700563282019172	0.5	0.404255319148936	0.0957446808510639	chr9:99982494:-_vs_chr9:99982393:-	0.330754352030948	chr9:99981977:-;chr9:99982393:-;chr9:99982494:-	distal	FALSE
DHX9	0.425601736972705	0.51415503868211	0.700563282019172	0.333333333333333	0.428571428571429	-0.0952380952380952	chr1:182854130:+_vs_chr1:182887749:+	-0.19047619047619	chr1:182854130:+;chr1:182887749:+	proximal	FALSE
TMEM163	0.424145858253589	0.514875557504654	0.701053404507037	0.25	0.473684210526316	-0.223684210526316	chr2:134455983:-_vs_chr2:134455759:-	-0.447368421052632	chr2:134455759:-;chr2:134455983:-	proximal	FALSE
EMX1	0.423045865633075	0.515421116138459	0.701304781972708	0.906976744186046	0.84	0.0669767441860465	chr2:72926004:+_vs_chr2:72934345:+	0.133953488372093	chr2:72926004:+;chr2:72934345:+	distal	FALSE
VARS1	0.421763520505419	0.51605839098718	0.701680513427636	0.333333333333333	0.688524590163934	-0.355191256830601	chr6:31792426:-_vs_chr6:31777518:-	-0.710382513661202	chr6:31777518:-;chr6:31792426:-	proximal	FALSE
ATP5PD	1.31495818139063	0.518155913501759	0.703665969829515	0.846153846153846	0.795238095238095	0.050915750915751	chr17:75038972:-_vs_chr17:75038863:-	0.177289377289377	chr17:75038863:-;chr17:75038972:-;chr17:75040098:-	distal	FALSE
SMAP1	2.26981869389192	0.518327488757135	0.703665969829515	0.533333333333333	0.421052631578947	0.112280701754386	chr6:70756866:+_vs_chr6:70791769:+	0.225263157894737	chr6:70756866:+;chr6:70773392:+;chr6:70791769:+;chr6:70861163:+	distal	FALSE
SOX11	0.415984848484848	0.518947356756831	0.703665969829515	1	0.509090909090909	0.490909090909091	chr2:5695459:+_vs_chr2:5701385:+	0.981818181818182	chr2:5695459:+;chr2:5701385:+	distal	FALSE
DDOST	0.415688164978798	0.519096445351359	0.703665969829515	0.571428571428571	0.5125	0.0589285714285714	chr1:20652186:-_vs_chr1:20651806:-	0.117857142857143	chr1:20651806:-;chr1:20652186:-	distal	FALSE
TRMT10C	0.415224913494809	0.519329387923585	0.703665969829515	0.461538461538462	0.647058823529412	-0.18552036199095	chr3:101565576:+_vs_chr3:101566245:+	-0.3710407239819	chr3:101565576:+;chr3:101566245:+	proximal	FALSE
CHN2	1.30489450643494	0.520769760558393	0.704032787407716	0.666666666666667	0.560975609756098	0.105691056910569	chr7:29512801:+_vs_chr7:29514328:+	0.544715447154472	chr7:29400794:+;chr7:29512801:+;chr7:29514328:+	distal	FALSE
PSMD2	0.412004689909054	0.520953753733364	0.704032787407716	0.925925925925926	0.853658536585366	0.0722673893405601	chr3:184306461:+_vs_chr3:184309050:+	0.14453477868112	chr3:184306461:+;chr3:184309050:+	distal	FALSE
COA5	0.411937206345101	0.520987890031796	0.704032787407716	0.666666666666667	0.810810810810811	-0.144144144144144	chr2:98600483:-_vs_chr2:98599402:-	-0.288288288288288	chr2:98599402:-;chr2:98600483:-	proximal	FALSE
ARL6IP1	2.25575777493347	0.52104948445306	0.704032787407716	0.609259259259259	0.601604278074866	0.00765498118439289	chr16:18795473:-_vs_chr16:18793259:-	0.033957219251337	chr16:18791667:-;chr16:18792616:-;chr16:18793259:-;chr16:18795473:-	distal	FALSE
CRCP	0.409637362093702	0.522153623422613	0.705034392154368	0.4	0.658536585365854	-0.258536585365854	chr7:66152863:+_vs_chr7:66153289:+	-0.517073170731707	chr7:66152863:+;chr7:66153289:+	proximal	FALSE
GAR1	0.407592407592408	0.523194040520608	0.705948625508015	0.714285714285714	0.470588235294118	0.243697478991597	chr4:109818049:+_vs_chr4:109824737:+	0.487394957983193	chr4:109818049:+;chr4:109824737:+	distal	FALSE
LHX2	0.405472370766488	0.524276543243169	0.706918336933711	0	0.776470588235294	-0.776470588235294	chr9:124033190:+_vs_chr9:124033301:+	-1.55294117647059	chr9:124033190:+;chr9:124033301:+	proximal	FALSE
PPP2R2A	0.404597701149425	0.524724313924782	0.7070314437974	0.4	0.551724137931034	-0.151724137931034	chr8:26354571:+_vs_chr8:26371123:+	-0.303448275862069	chr8:26354571:+;chr8:26371123:+	proximal	FALSE
TDRD7	0.401785714285714	0.526168477756143	0.708486037616207	1	0.642857142857143	0.357142857142857	chr9:97465027:+_vs_chr9:97496125:+	0.714285714285714	chr9:97465027:+;chr9:97496125:+	distal	FALSE
ATXN10	2.22071677510274	0.527879348374146	0.710169508640754	0.32716049382716	0.373015873015873	-0.0458553791887126	chr22:45844802:+_vs_chr22:45844869:+	-0.187830687830688	chr22:45843966:+;chr22:45844802:+;chr22:45844869:+;chr22:45844939:+	proximal	FALSE
CENPJ	2.21933647747601	0.528149737512038	0.710169508640754	0.479166666666667	0.573643410852713	-0.0944767441860465	chr13:24912658:-_vs_chr13:24905520:-	-0.248546511627907	chr13:24905520:-;chr13:24906533:-;chr13:24909807:-;chr13:24912658:-	proximal	FALSE
ASH1L	2.21413523338066	0.529169540280767	0.711048697624848	0.471544715447154	0.557291666666667	-0.0857469512195122	chr1:155521262:-_vs_chr1:155479905:-	-0.158155487804878	chr1:155479905:-;chr1:155480731:-;chr1:155481411:-;chr1:155521262:-	proximal	FALSE
RPL24	0.392022431845441	0.531238236974136	0.713335103276259	0.990740740740741	0.981292517006803	0.00944822373393794	chr3:101685828:-_vs_chr3:101681091:-	0.018896447467876	chr3:101681091:-;chr3:101685828:-	distal	FALSE
OGFOD1	0.383667222944235	0.53564710588084	0.718422878409743	0.347826086956522	0.5	-0.152173913043478	chr16:56470790:+_vs_chr16:56476152:+	-0.304347826086957	chr16:56470790:+;chr16:56476152:+	proximal	FALSE
NAA15	0.383442265795207	0.535766727131095	0.718422878409743	0.545454545454545	0.681818181818182	-0.136363636363636	chr4:139370255:+_vs_chr4:139370313:+	-0.272727272727273	chr4:139370255:+;chr4:139370313:+	proximal	FALSE
NAP1L1	1.23734948446175	0.538657825246808	0.721801485830723	0.555555555555556	0.664179104477612	-0.108623548922056	chr12:76056132:-_vs_chr12:76049566:-	-0.245439469320066	chr12:76047596:-;chr12:76049566:-;chr12:76056132:-	proximal	FALSE
DHX29	4.06693477390956	0.539819824565812	0.722860040752152	0.424	0.422857142857143	0.00114285714285717	chr5:55289365:-_vs_chr5:55256502:-	0.184761904761905	chr5:55256502:-;chr5:55283742:-;chr5:55289365:-;chr5:55294075:-;chr5:55295405:-;chr5:55297340:-	distal	FALSE
RARS1	0.370510715338301	0.542726016074015	0.726123475318694	0.454545454545455	0.615384615384615	-0.160839160839161	chr5:168510678:+_vs_chr5:168519299:+	-0.321678321678322	chr5:168510678:+;chr5:168519299:+	proximal	FALSE
LDHB	0.369999889864226	0.543004328171931	0.726123475318694	0.96875	0.982673267326733	-0.0139232673267327	chr12:21635589:-_vs_chr12:21635359:-	-0.0278465346534653	chr12:21635359:-;chr12:21635589:-	proximal	FALSE
RBM26	0.369218344506921	0.543430645901183	0.726193772342502	0.823529411764706	0.708333333333333	0.115196078431372	chr13:79378846:-_vs_chr13:79377397:-	0.230392156862745	chr13:79377397:-;chr13:79378846:-	distal	FALSE
FAM118B	0.364583333333333	0.545971722676559	0.729088011794195	0.571428571428571	0.357142857142857	0.214285714285714	chr11:126262646:+_vs_chr11:126262932:+	0.428571428571429	chr11:126262646:+;chr11:126262932:+	distal	FALSE
GBF1	0.356714471968709	0.550336620005309	0.734412124086755	0.307692307692308	0.186440677966102	0.121251629726206	chr10:102363794:+_vs_chr10:102382896:+	0.242503259452412	chr10:102363794:+;chr10:102382896:+	distal	FALSE
CRYZL1	0.355530303030303	0.550999131306416	0.734791566320087	0.7	0.5	0.2	chr21:33595143:-_vs_chr21:33589466:-	0.4	chr21:33589466:-;chr21:33595143:-	distal	FALSE
ZNHIT3	0.354529511369134	0.551560215000317	0.735035320813179	0.714285714285714	0.830188679245283	-0.115902964959569	chr17:36495756:+_vs_chr17:36495822:+	-0.231805929919137	chr17:36495756:+;chr17:36495822:+	proximal	FALSE
NUS1	0.3515625	0.55322996665707	0.736755192059416	0.541666666666667	0.6875	-0.145833333333333	chr6:117708588:+_vs_chr6:117709790:+	-0.291666666666667	chr6:117708588:+;chr6:117709790:+	proximal	FALSE
CDC16	1.17875778558177	0.554671688351979	0.738169240046504	0.685714285714286	0.727272727272727	-0.0415584415584416	chr13:114272384:+_vs_chr13:114272673:+	-0.17987012987013	chr13:114239413:+;chr13:114272384:+;chr13:114272673:+	proximal	FALSE
NABP2	0.345098039215686	0.556901214928776	0.740139606554757	0.4	0.529411764705882	-0.129411764705882	chr12:56229772:+_vs_chr12:56229854:+	-0.258823529411765	chr12:56229772:+;chr12:56229854:+	proximal	FALSE
CSRNP3	0.345075485262401	0.556914104365957	0.740139606554757	0.866666666666667	0.916666666666667	-0.0499999999999999	chr2:165680194:+_vs_chr2:165680709:+	-0.0999999999999999	chr2:165680194:+;chr2:165680709:+	proximal	FALSE
UBAP1	0.341189674523008	0.559143322905333	0.742594310598129	0.818181818181818	0.722222222222222	0.095959595959596	chr9:34252437:+_vs_chr9:34252512:+	0.191919191919192	chr9:34252437:+;chr9:34252512:+	distal	FALSE
SNX4	2.04705557508221	0.562697806631524	0.746457449254961	0.676190476190476	0.584967320261438	0.0912231559290382	chr3:125453852:-_vs_chr3:125447713:-	0.161624649859944	chr3:125446666:-;chr3:125447713:-;chr3:125451369:-;chr3:125453852:-	distal	FALSE
RBM48	1.14946116685247	0.562856491248632	0.746457449254961	0.403846153846154	0.416666666666667	-0.0128205128205128	chr7:92536923:+_vs_chr7:92537509:+	-0.166666666666667	chr7:92534424:+;chr7:92536923:+;chr7:92537509:+	proximal	FALSE
EIF2B5	0.334185848252344	0.563204642618514	0.746457449254961	0.705882352941177	0.565217391304348	0.140664961636829	chr3:184142358:+_vs_chr3:184145311:+	0.281329923273657	chr3:184142358:+;chr3:184145311:+	distal	FALSE
EWSR1	2.96318774916154	0.564004623694203	0.747008168941948	0.839583333333333	0.810580204778157	0.0290031285551764	chr22:29300218:+_vs_chr22:29300519:+	0.0616325369738339	chr22:29289879:+;chr22:29290845:+;chr22:29300218:+;chr22:29300336:+;chr22:29300519:+	distal	FALSE
CCDC136	0.331182065217391	0.564963872876896	0.74759576195172	0.608695652173913	0.75	-0.141304347826087	chr7:128815823:+_vs_chr7:128822130:+	-0.282608695652174	chr7:128815823:+;chr7:128822130:+	proximal	FALSE
GMFB	0.33075	0.565217794290827	0.74759576195172	1	0.52	0.48	chr14:54482899:-_vs_chr14:54474487:-	0.96	chr14:54474487:-;chr14:54482899:-	distal	FALSE
ILF3	2.94601278409812	0.566900305487479	0.748962920832142	0.595238095238095	0.582258064516129	0.0129800307219663	chr19:10677234:+_vs_chr19:10689844:+	0.0947772657450077	chr19:10670606:+;chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	distal	FALSE
PRKRIP1	0.327690186651584	0.567022365694329	0.748962920832142	0.470588235294118	0.3125	0.158088235294118	chr7:102407466:+_vs_chr7:102426666:+	0.316176470588235	chr7:102407466:+;chr7:102426666:+	distal	FALSE
EPB41L1	0.323915396198005	0.569264081831738	0.751413118885236	0.318181818181818	0.466666666666667	-0.148484848484848	chr20:36229914:+_vs_chr20:36230168:+	-0.296969696969697	chr20:36229914:+;chr20:36230168:+	proximal	FALSE
DICER1	4.79688140142686	0.570116194088995	0.752026996004696	0.625	0.518939393939394	0.106060606060606	chr14:95133483:-_vs_chr14:95116494:-	0.174242424242424	chr14:95099804:-;chr14:95116494:-;chr14:95124291:-;chr14:95126606:-;chr14:95129531:-;chr14:95133321:-;chr14:95133483:-	distal	FALSE
AKAP13	0.317043650793651	0.573389742700589	0.755831933559868	0.4	0.571428571428571	-0.171428571428571	chr15:85684873:+_vs_chr15:85693327:+	-0.342857142857143	chr15:85684873:+;chr15:85693327:+	proximal	FALSE
BRD9	0.315024779277028	0.574613024251772	0.756903101491153	0.526315789473684	0.41304347826087	0.113272311212815	chr5:889093:-_vs_chr5:863741:-	0.226544622425629	chr5:863741:-;chr5:889093:-	distal	FALSE
STX12	0.314026965562053	0.575219527444439	0.756903101491153	0.5	0.633333333333333	-0.133333333333333	chr1:27812242:+_vs_chr1:27823765:+	-0.266666666666667	chr1:27812242:+;chr1:27823765:+	proximal	FALSE
DGKD	0.313090418353576	0.575789943922756	0.756903101491153	0.620689655172414	0.724137931034483	-0.103448275862069	chr2:233449375:+_vs_chr2:233467175:+	-0.206896551724138	chr2:233449375:+;chr2:233467175:+	proximal	FALSE
LINC01551	3.81852026643991	0.575829289944826	0.756903101491153	0.352380952380952	0.4375	-0.0851190476190476	chr14:28778560:+_vs_chr14:28793966:+	-0.13422619047619	chr14:28778560:+;chr14:28792118:+;chr14:28792278:+;chr14:28793232:+;chr14:28793405:+;chr14:28793966:+	proximal	FALSE
LIN7C	0.3125	0.576150122030579	0.756903101491153	0.333333333333333	0.523809523809524	-0.190476190476191	chr11:27497318:-_vs_chr11:27496469:-	-0.380952380952381	chr11:27496469:-;chr11:27497318:-	proximal	FALSE
VCP	0.308884179913893	0.578365705562797	0.759300382370618	0.395833333333333	0.336065573770492	0.0597677595628415	chr9:35056936:-_vs_chr9:35056563:-	0.119535519125683	chr9:35056563:-;chr9:35056936:-	distal	FALSE
RPL23A	0.301430822979431	0.582986810664456	0.764850353221497	0.103174603174603	0.127118644067797	-0.0239440408931934	chr17:28723936:+_vs_chr17:28724351:+	-0.0478880817863869	chr17:28723936:+;chr17:28724351:+	proximal	FALSE
PCGF2	0.300490604452256	0.583575019225274	0.765105440185363	0.441860465116279	0.517241379310345	-0.0753809141940658	chr17:38735063:-_vs_chr17:38733894:-	-0.150761828388132	chr17:38733894:-;chr17:38735063:-	proximal	FALSE
SORCS1	0.299411931818182	0.584251321738041	0.765475602250178	0.454545454545455	0	0.454545454545455	chr10:106577170:-_vs_chr10:106577137:-	0.909090909090909	chr10:106577137:-;chr10:106577170:-	distal	FALSE
