gene_id	chisq	pvalue	adj_pvalue	ExDp	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
HMGB3	0.281613431613432	0.595645661350748	0.77154727071839	0.8	0.864864864864865	-0.0648648648648649	chrX:150987919:+_vs_chrX:150988769:+	-0.12972972972973	chrX:150987919:+;chrX:150988769:+	proximal	FALSE
DHX29	0.27972027972028	0.596884613910206	0.771945935930672	0.533333333333333	0.333333333333333	0.2	chr5:55295405:-_vs_chr5:55294075:-	0.4	chr5:55294075:-;chr5:55295405:-	distal	FALSE
NME7	0.27972027972028	0.596884613910206	0.771945935930672	0.466666666666667	0.666666666666667	-0.2	chr1:169310034:-_vs_chr1:169132534:-	-0.4	chr1:169132534:-;chr1:169310034:-	proximal	FALSE
YIPF4	0.278459655543995	0.597712594782716	0.772414249532145	0.5625	0.689655172413793	-0.127155172413793	chr2:32306557:+_vs_chr2:32307017:+	-0.254310344827586	chr2:32306557:+;chr2:32307017:+	proximal	FALSE
HNRNPD	2.76157066996303	0.598484334430581	0.772809210658804	0.661016949152542	0.626865671641791	0.0341512775107513	chr4:82357313:-_vs_chr4:82353997:-	0.082089552238806	chr4:82353342:-;chr4:82353829:-;chr4:82353997:-;chr4:82357313:-;chr4:82359469:-	distal	FALSE
MAPK8	1.02443221415554	0.599166289777337	0.773087710856673	0.114285714285714	0.168181818181818	-0.0538961038961039	chr10:48435762:+_vs_chr10:48435878:+	-0.141558441558442	chr10:48435762:+;chr10:48435878:+;chr10:48436412:+	proximal	FALSE
ILF3	2.70621157723534	0.608128104606051	0.783982832618786	0.595238095238095	0.581967213114754	0.0132708821233412	chr19:10681104:+_vs_chr19:10683493:+	-0.126658860265418	chr19:10670606:+;chr19:10677234:+;chr19:10681104:+;chr19:10683493:+;chr19:10689844:+	proximal	FALSE
SMIM15	0.26228298404382	0.608556034728816	0.783982832618786	0.684210526315789	0.78	-0.0957894736842105	chr5:61159567:-_vs_chr5:61158602:-	-0.191578947368421	chr5:61158602:-;chr5:61159567:-	proximal	FALSE
VPS29	0.976908774939374	0.613574009349957	0.789833623837134	0.650793650793651	0.7109375	-0.0601438492063493	chr12:110491624:-_vs_chr12:110491582:-	-0.139384920634921	chr12:110491582:-;chr12:110491624:-;chr12:110491756:-	proximal	FALSE
RSBN1L	0.248999823335278	0.617780214652188	0.794631183780704	0.727272727272727	0.784810126582278	-0.0575373993095512	chr7:77736495:+_vs_chr7:77749497:+	-0.115074798619102	chr7:77736495:+;chr7:77749497:+	proximal	FALSE
COX16	0.239508128520226	0.624561596142084	0.801820213070274	0.75	0.612903225806452	0.137096774193548	chr14:70326276:-_vs_chr14:70326068:-	0.274193548387097	chr14:70326068:-;chr14:70326276:-	distal	FALSE
APEX1	0.9410552897395	0.624672576030121	0.801820213070274	0.916666666666667	0.879385964912281	0.0372807017543859	chr14:20455953:+_vs_chr14:20457767:+	0.0745614035087719	chr14:20455953:+;chr14:20457234:+;chr14:20457767:+	distal	FALSE
CHMP5	0.238620668948538	0.625204119967526	0.801820213070274	0.795918367346939	0.737704918032787	0.0582134493141518	chr9:33281169:+_vs_chr9:33281510:+	0.116426898628304	chr9:33281169:+;chr9:33281510:+	distal	FALSE
KDM5B	0.238483309990663	0.625303700542741	0.801820213070274	0.333333333333333	0.5	-0.166666666666667	chr1:202762767:-_vs_chr1:202729892:-	-0.333333333333333	chr1:202729892:-;chr1:202762767:-	proximal	FALSE
MYL12B	0.235405859194072	0.62754411631461	0.804071209311919	0.464566929133858	0.429411764705882	0.0351551644279759	chr18:3278188:+_vs_chr18:3278257:+	0.0703103288559518	chr18:3278188:+;chr18:3278257:+	distal	FALSE
PTPRA	0.233687667444473	0.628802858090511	0.805061883176885	0.333333333333333	0.444444444444444	-0.111111111111111	chr20:3015884:+_vs_chr20:3038359:+	-0.222222222222222	chr20:3015884:+;chr20:3038359:+	proximal	FALSE
ANAPC4	0.23203125	0.630021760502339	0.806000060889566	0.454545454545455	0.625	-0.170454545454545	chr4:25415529:+_vs_chr4:25418478:+	-0.340909090909091	chr4:25415529:+;chr4:25418478:+	proximal	FALSE
MYCBP2	0.914592332874882	0.632992841064012	0.808754792073535	0.395833333333333	0.473684210526316	-0.0778508771929824	chr13:77296635:-_vs_chr13:77260553:-	-0.239035087719298	chr13:77081510:-;chr13:77260553:-;chr13:77296635:-	proximal	FALSE
MRPL42	0.227746036169949	0.633200168481683	0.808754792073535	0.222222222222222	0.384615384615385	-0.162393162393162	chr12:93502650:+_vs_chr12:93503756:+	-0.324786324786325	chr12:93502650:+;chr12:93503756:+	proximal	FALSE
RNF180	0.226224956445993	0.634337205036001	0.808754792073535	0.8125	0.707317073170732	0.105182926829268	chr5:64325238:+_vs_chr5:64370166:+	0.210365853658537	chr5:64325238:+;chr5:64370166:+	distal	FALSE
TSPAN7	0.226180554941183	0.634370466357913	0.808754792073535	0.73394495412844	0.695238095238095	0.0387068588903452	chrX:38688828:+_vs_chrX:38688915:+	0.0774137177806903	chrX:38688828:+;chrX:38688915:+	distal	FALSE
SSBP3	0.909476730166385	0.634613983406314	0.808754792073535	0.551724137931034	0.423076923076923	0.128647214854111	chr1:54226899:-_vs_chr1:54225432:-	0.257294429708223	chr1:54225432:-;chr1:54226521:-;chr1:54226899:-	distal	FALSE
NDUFA9	0.219977362602795	0.639057167472025	0.81379169252582	0.176470588235294	0.285714285714286	-0.109243697478992	chr12:4687233:+_vs_chr12:4687497:+	-0.218487394957983	chr12:4687233:+;chr12:4687497:+	proximal	FALSE
PRDM8	0.212570564516129	0.644760039425261	0.820423749322396	0.125	0.193548387096774	-0.0685483870967742	chr4:80204077:+_vs_chr4:80204329:+	-0.137096774193548	chr4:80204077:+;chr4:80204329:+	proximal	FALSE
STX2	0.211829004329004	0.645337610713724	0.820528955953493	0	0.428571428571429	-0.428571428571429	chr12:130812996:-_vs_chr12:130798530:-	-0.857142857142857	chr12:130798530:-;chr12:130812996:-	proximal	FALSE
JMJD1C	0.868694917883559	0.647687171684648	0.822885310845323	0.352941176470588	0.416666666666667	-0.0637254901960784	chr10:63215113:-_vs_chr10:63214938:-	-0.170343137254902	chr10:63214256:-;chr10:63214938:-;chr10:63215113:-	proximal	FALSE
NABP2	0.206396464646465	0.649606599853657	0.824691992769804	0.4	0.272727272727273	0.127272727272727	chr12:56229772:+_vs_chr12:56229854:+	0.254545454545455	chr12:56229772:+;chr12:56229854:+	distal	FALSE
RPL19	0.203808468048564	0.651664163970929	0.826671142971538	0.969957081545064	0.960674157303371	0.00928292424169352	chr17:39204650:+_vs_chr17:39204722:+	0.0185658484833871	chr17:39204650:+;chr17:39204722:+	distal	FALSE
CSNK1G3	0.202991452991453	0.652316989614459	0.826866642798757	0.277777777777778	0.4	-0.122222222222222	chr5:123545681:+_vs_chr5:123575956:+	-0.244444444444444	chr5:123545681:+;chr5:123575956:+	proximal	FALSE
REEP1	0.198410174880763	0.656007178875943	0.830909016483051	0.777777777777778	0.676470588235294	0.101307189542484	chr2:86254695:-_vs_chr2:86216508:-	0.202614379084967	chr2:86216508:-;chr2:86254695:-	distal	FALSE
SCOC	0.193909950343774	0.659682129480996	0.834925931816406	0.708333333333333	0.80952380952381	-0.101190476190476	chr4:140381874:+_vs_chr4:140382551:+	-0.202380952380952	chr4:140381874:+;chr4:140382551:+	proximal	FALSE
CTTNBP2NL	0.193045664013406	0.660393734936396	0.835189025571735	0.2	0.419354838709677	-0.219354838709677	chr1:112456304:+_vs_chr1:112459577:+	-0.438709677419355	chr1:112456304:+;chr1:112459577:+	proximal	FALSE
RPN2	0.190972222222222	0.662108674333211	0.83634734521132	0.9	0.777777777777778	0.122222222222222	chr20:37241360:+_vs_chr20:37241623:+	0.244444444444444	chr20:37241360:+;chr20:37241623:+	distal	FALSE
CD200	0.190719455087271	0.662318494730074	0.83634734521132	0.724137931034483	0.777777777777778	-0.053639846743295	chr3:112361961:+_vs_chr3:112362812:+	-0.10727969348659	chr3:112361961:+;chr3:112362812:+	proximal	FALSE
WDR47	0.187350037798692	0.665131370676122	0.839152917744323	0.764705882352941	0.847457627118644	-0.0827517447657029	chr1:108983411:-_vs_chr1:108970214:-	-0.165503489531406	chr1:108970214:-;chr1:108983411:-	proximal	FALSE
NDUFB6	0.813272727272728	0.665886286749226	0.839152917744323	0.51	0.506578947368421	0.00342105263157899	chr9:32553769:-_vs_chr9:32553688:-	0.119473684210526	chr9:32553688:-;chr9:32553769:-;chr9:32553862:-	distal	FALSE
TRIM24	0.812755102040816	0.666058648824807	0.839152917744323	0.410714285714286	0.36875	0.0419642857142857	chr7:138580656:+_vs_chr7:138583878:+	0.114285714285714	chr7:138525322:+;chr7:138580656:+;chr7:138583878:+	distal	FALSE
PTN	0.184125760649087	0.667851342076869	0.840772608324563	0.6	0.5	0.1	chr7:137227880:-_vs_chr7:137227592:-	0.2	chr7:137227592:-;chr7:137227880:-	distal	FALSE
RPL37A	0.80576724848989	0.668389879174488	0.840812154530578	0.0330396475770925	0.022972972972973	0.0100666746041195	chr2:216501467:+_vs_chr2:216502463:+	0.020133349208239	chr2:216501467:+;chr2:216501625:+;chr2:216502463:+	distal	FALSE
CDK2AP1	0.178947682752031	0.672279149288543	0.845063555360428	1	0.82051282051282	0.17948717948718	chr12:123261086:-_vs_chr12:123261003:-	0.358974358974359	chr12:123261003:-;chr12:123261086:-	distal	FALSE
CPNE1	0.177086265540699	0.673889308661821	0.846445813455529	0.571428571428571	0.689655172413793	-0.118226600985222	chr20:35631309:-_vs_chr20:35626044:-	-0.236453201970443	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
PPA1	0.176221804511278	0.674640471570547	0.846747843954554	0.868421052631579	0.821428571428571	0.0469924812030076	chr10:70209227:-_vs_chr10:70202835:-	0.0939849624060151	chr10:70202835:-;chr10:70209227:-	distal	FALSE
WDR45B	0.173713235294118	0.676832604399905	0.848816766899673	0.851851851851852	0.777777777777778	0.0740740740740741	chr17:82643959:-_vs_chr17:82614576:-	0.148148148148148	chr17:82614576:-;chr17:82643959:-	distal	FALSE
DDX39B	0.173166568419843	0.677312776000161	0.848816766899673	0.744394618834081	0.724928366762178	0.0194662520719031	chr6:31534006:-_vs_chr6:31530248:-	0.0389325041438062	chr6:31530248:-;chr6:31534006:-	distal	FALSE
PNN	0.776844070961718	0.678126089593445	0.849194151469738	0.5	0.533333333333333	-0.0333333333333333	chr14:39180577:+_vs_chr14:39180786:+	-0.2	chr14:39179354:+;chr14:39180577:+;chr14:39180786:+	proximal	FALSE
WDR45	0.170332770862552	0.679816232903744	0.850668161625968	0.391304347826087	0.291666666666667	0.0996376811594203	chrX:49074640:-_vs_chrX:49074442:-	0.199275362318841	chrX:49074442:-;chrX:49074640:-	distal	FALSE
COX20	0.167706209702816	0.682158469443763	0.85295531096362	0.5	0.573529411764706	-0.0735294117647058	chr1:244843109:+_vs_chr1:244843284:+	-0.147058823529412	chr1:244843109:+;chr1:244843284:+	proximal	FALSE
SDCBP	0.167119523065946	0.682684570036074	0.852969869721034	0.875	0.966442953020134	-0.0914429530201343	chr8:58579688:+_vs_chr8:58582840:+	-0.182885906040268	chr8:58579688:+;chr8:58582840:+	proximal	FALSE
MEAF6	1.49006823140312	0.68456446721257	0.854674613432561	0.522875816993464	0.522088353413655	0.000787463579809522	chr1:37493311:-_vs_chr1:37492578:-	0.0963855421686747	chr1:37492578:-;chr1:37493178:-;chr1:37493311:-;chr1:37501813:-	distal	FALSE
PCGF2	0.162015503875969	0.687307630095059	0.857453762752151	0.441860465116279	0.515151515151515	-0.0732910500352361	chr17:38735063:-_vs_chr17:38733894:-	-0.146582100070472	chr17:38733894:-;chr17:38735063:-	proximal	FALSE
ZNF385D	0.15925	0.689847964070865	0.85972072726389	0.4	0	0.4	chr3:21421150:-_vs_chr3:21420769:-	0.8	chr3:21420769:-;chr3:21421150:-	distal	FALSE
NEDD4L	1.46590362499453	0.690161814226922	0.85972072726389	0.571428571428571	0.571428571428571	0	chr18:58373259:+_vs_chr18:58383306:+	0.181818181818182	chr18:58245507:+;chr18:58341097:+;chr18:58373259:+;chr18:58383306:+	distal	FALSE
SMARCA4	0.736060913821493	0.692096102258511	0.861113400049243	0.18452380952381	0.148026315789474	0.0364974937343359	chr19:10996376:+_vs_chr19:11062273:+	0.0729949874686718	chr19:10996376:+;chr19:11003382:+;chr19:11062273:+	distal	FALSE
CNBP	1.45661753593121	0.692318553839349	0.861113400049243	0.652777777777778	0.610169491525424	0.042608286252354	chr3:129169626:-_vs_chr3:129169484:-	0.100517890772128	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	distal	FALSE
VBP1	0.729585570846759	0.694340513447778	0.86234429397604	0.833333333333333	0.808219178082192	0.0251141552511417	chrX:155239514:+_vs_chrX:155239814:+	0.120477695820162	chrX:155238990:+;chrX:155239514:+;chrX:155239814:+	distal	FALSE
TAZ	0.154418236226017	0.694348391108572	0.86234429397604	0.583333333333333	0.695652173913043	-0.11231884057971	chrX:154414341:+_vs_chrX:154421726:+	-0.22463768115942	chrX:154414341:+;chrX:154421726:+	proximal	FALSE
SRP72	0.722051241582492	0.696961141542205	0.864941296913905	0.520833333333333	0.554545454545455	-0.0337121212121212	chr4:56478498:+_vs_chr4:56495389:+	-0.113257575757576	chr4:56478498:+;chr4:56495389:+;chr4:56501840:+	proximal	FALSE
BNIP3L	1.42009704529462	0.700830707773397	0.869092979422807	0.593220338983051	0.555555555555556	0.0376647834274952	chr8:26410992:+_vs_chr8:26413124:+	0.154204054503157	chr8:26408051:+;chr8:26410992:+;chr8:26411077:+;chr8:26413124:+	distal	FALSE
GNAL	0.146604383758534	0.701801682907257	0.869646629491952	0.303030303030303	1	-0.696969696969697	chr18:11882402:+_vs_chr18:11883463:+	-1.39393939393939	chr18:11882402:+;chr18:11883463:+	proximal	FALSE
IRF2BPL	0.145833333333333	0.702549405575949	0.869923013028322	0.3	0.44	-0.14	chr14:77025000:-_vs_chr14:77024543:-	-0.28	chr14:77024543:-;chr14:77025000:-	proximal	FALSE
TXNIP	1.40483662517998	0.704401391981081	0.871565304406442	0.644927536231884	0.698412698412698	-0.0534851621808141	chr1:145993613:-_vs_chr1:145993318:-	-0.130434782608696	chr1:145993318:-;chr1:145993613:-;chr1:145995002:-;chr1:145995190:-	proximal	FALSE
DNAJC6	0.142011834319526	0.70628911195694	0.8732493270877	0.545454545454545	0.384615384615385	0.160839160839161	chr1:65411281:+_vs_chr1:65413520:+	0.321678321678322	chr1:65411281:+;chr1:65413520:+	distal	FALSE
OAZ2	0.139780659211077	0.708499164119298	0.875329071616837	0.869565217391304	0.90625	-0.0366847826086957	chr15:64688465:-_vs_chr15:64687580:-	-0.0733695652173913	chr15:64687580:-;chr15:64688465:-	proximal	FALSE
CLASP2	0.682479443390259	0.710888472388995	0.87666183871915	0.65	0.583333333333333	0.0666666666666667	chr3:33602443:-_vs_chr3:33517091:-	0.166666666666667	chr3:33517091:-;chr3:33602443:-;chr3:33607429:-	distal	FALSE
GNAI3	0.137142857142857	0.711138083802417	0.87666183871915	0.2	0.4	-0.2	chr1:109592110:+_vs_chr1:109593507:+	-0.4	chr1:109592110:+;chr1:109593507:+	proximal	FALSE
ANKIB1	0.137116937116937	0.711164157465173	0.87666183871915	0.181818181818182	0.297297297297297	-0.115479115479115	chr7:92294977:+_vs_chr7:92390099:+	-0.230958230958231	chr7:92294977:+;chr7:92390099:+	proximal	FALSE
PPP2R2A	0.133928571428571	0.714393037634326	0.878862533385376	0.4	0.533333333333333	-0.133333333333333	chr8:26354571:+_vs_chr8:26371123:+	-0.266666666666667	chr8:26354571:+;chr8:26371123:+	proximal	FALSE
RCN2	0.672021030026397	0.714615591584174	0.878862533385376	0.383720930232558	0.37202380952381	0.0116971207087486	chr15:76949390:+_vs_chr15:76949904:+	0.0849944629014396	chr15:76949390:+;chr15:76949904:+;chr15:76949955:+	distal	FALSE
SMAD1	0.133333333333333	0.715000654688089	0.878862533385376	0.416666666666667	0.55	-0.133333333333333	chr4:145514748:+_vs_chr4:145559176:+	-0.266666666666667	chr4:145514748:+;chr4:145559176:+	proximal	FALSE
HMGN2	0.132793784780224	0.715552753598336	0.878862533385376	0.927835051546392	0.906040268456376	0.0217947830900159	chr1:26475228:+_vs_chr1:26475972:+	0.0435895661800318	chr1:26475228:+;chr1:26475972:+	distal	FALSE
NDUFA2	0.132747893587143	0.715599770850578	0.878862533385376	0.256410256410256	0.194444444444444	0.0619658119658119	chr5:140645476:-_vs_chr5:140645367:-	0.123931623931624	chr5:140645367:-;chr5:140645476:-	distal	FALSE
EPS8	0.130718954248366	0.717687764194678	0.880774473008716	0.333333333333333	0.235294117647059	0.0980392156862745	chr12:15660636:-_vs_chr12:15650837:-	0.196078431372549	chr12:15650837:-;chr12:15660636:-	distal	FALSE
PSMD12	1.34514381839692	0.718442154097443	0.881048144595829	0.449275362318841	0.422619047619048	0.026656314699793	chr17:67348593:-_vs_chr17:67347133:-	0.160714285714286	chr17:67340503:-;chr17:67347133:-;chr17:67347371:-;chr17:67348593:-	distal	FALSE
AP3S1	0.652711993888464	0.721548272723798	0.883736069766681	0.529411764705882	0.527272727272727	0.00213903743315513	chr5:115913984:+_vs_chr5:115914081:+	0.0983957219251337	chr5:115913493:+;chr5:115913984:+;chr5:115914081:+	distal	FALSE
BTBD8	0.126869658119658	0.721700023199087	0.883736069766681	0.333333333333333	0.526315789473684	-0.192982456140351	chr1:92177066:+_vs_chr1:92177110:+	-0.385964912280702	chr1:92177066:+;chr1:92177110:+	proximal	FALSE
YTHDC1	0.647504955860751	0.723429284934271	0.885199818760901	0.358490566037736	0.396825396825397	-0.0383348307876609	chr4:68338294:-_vs_chr4:68313319:-	-0.076669661575322	chr4:68313319:-;chr4:68337741:-;chr4:68338294:-	proximal	FALSE
EIF4G1	0.124444444444444	0.724263244278409	0.88534714729444	0.4	0.538461538461538	-0.138461538461538	chr3:184325318:+_vs_chr3:184335353:+	-0.276923076923077	chr3:184325318:+;chr3:184335353:+	proximal	FALSE
TAOK3	0.124111182934712	0.724617659154737	0.88534714729444	0.48	0.4	0.08	chr12:118177204:-_vs_chr12:118172628:-	0.16	chr12:118172628:-;chr12:118177204:-	distal	FALSE
SNX1	0.122165054730844	0.726698073490736	0.887235203127865	0.538461538461538	0.666666666666667	-0.128205128205128	chr15:64126121:+_vs_chr15:64138004:+	-0.256410256410256	chr15:64126121:+;chr15:64138004:+	proximal	FALSE
SART3	0.62592704924575	0.731276585671669	0.892168196500093	0.705882352941177	0.723880597014925	-0.0179982440737488	chr12:108544573:-_vs_chr12:108530267:-	-0.135206321334504	chr12:108530210:-;chr12:108530267:-;chr12:108544573:-	proximal	FALSE
TMEM69	0.116786754149392	0.732545986970819	0.893059739998248	0.692307692307692	0.571428571428571	0.120879120879121	chr1:45694142:+_vs_chr1:45694431:+	0.241758241758242	chr1:45694142:+;chr1:45694431:+	distal	FALSE
HSPBP1	0.113315651763114	0.736400435168053	0.897099134098922	0.487179487179487	0.431034482758621	0.0561450044208665	chr19:55262339:-_vs_chr19:55262223:-	0.112290008841733	chr19:55262223:-;chr19:55262339:-	distal	FALSE
ING2	0.110726643598616	0.739318374212366	0.899992558329004	0.411764705882353	0.533333333333333	-0.12156862745098	chr4:183510679:+_vs_chr4:183511096:+	-0.243137254901961	chr4:183510679:+;chr4:183511096:+	proximal	FALSE
SRRM4	0.601715616241267	0.740183013278089	0.900384032292789	0.67741935483871	0.671428571428571	0.00599078341013826	chr12:119116983:+_vs_chr12:119157074:+	0.0896313364055299	chr12:119114341:+;chr12:119116983:+;chr12:119157074:+	distal	FALSE
RPS20	0.109386550015528	0.740843623516136	0.900526926532077	0.965034965034965	0.974885844748858	-0.00985087971389342	chr8:56073735:-_vs_chr8:56073054:-	-0.0197017594277868	chr8:56073054:-;chr8:56073735:-	proximal	FALSE
UQCR11	0.10834045154392	0.742041476242377	0.900895600638543	0.119047619047619	0.0958904109589041	0.0231572080887149	chr19:1598053:-_vs_chr19:1597190:-	0.0463144161774298	chr19:1597190:-;chr19:1598053:-	distal	FALSE
PTMA	0.108173143215465	0.742233649259499	0.900895600638543	0.839779005524862	0.825816485225505	0.0139625202993564	chr2:231713104:+_vs_chr2:231713541:+	0.0279250405987128	chr2:231713104:+;chr2:231713541:+	distal	FALSE
SNRNP40	0.105280748663102	0.745582268848799	0.904298026153115	1	0.738095238095238	0.261904761904762	chr1:31270070:-_vs_chr1:31259675:-	0.523809523809524	chr1:31259675:-;chr1:31270070:-	distal	FALSE
UBE2K	0.104727272727273	0.746228823051369	0.904420605715767	0.166666666666667	0.333333333333333	-0.166666666666667	chr4:39778633:+_vs_chr4:39779792:+	-0.333333333333333	chr4:39778633:+;chr4:39779792:+	proximal	FALSE
PAPOLG	0.103425985778927	0.747756420253593	0.905378443871132	0.333333333333333	0.476190476190476	-0.142857142857143	chr2:60791881:+_vs_chr2:60794769:+	-0.285714285714286	chr2:60791881:+;chr2:60794769:+	proximal	FALSE
FAHD2A	0.103125	0.748111259411008	0.905378443871132	0.555555555555556	0.416666666666667	0.138888888888889	chr2:95413131:+_vs_chr2:95414334:+	0.277777777777778	chr2:95413131:+;chr2:95414334:+	distal	FALSE
ENSA	0.102356522956327	0.749019833851585	0.905816837728612	0.625	0.680851063829787	-0.0558510638297872	chr1:150625131:-_vs_chr1:150622150:-	-0.111702127659574	chr1:150622150:-;chr1:150625131:-	proximal	FALSE
KPNB1	0.100519498288751	0.75120710425049	0.907799838809994	0.833333333333333	0.794117647058823	0.0392156862745099	chr17:47680640:+_vs_chr17:47682697:+	0.0784313725490197	chr17:47680640:+;chr17:47682697:+	distal	FALSE
PRDX1	0.0960997844308563	0.756561220759575	0.913604154420521	0.91044776119403	0.884297520661157	0.0261502405328727	chr1:45511227:-_vs_chr1:45511051:-	0.0523004810657456	chr1:45511051:-;chr1:45511227:-	distal	FALSE
LEO1	0.0941440217391307	0.758973550203104	0.915774131490858	0.652173913043478	0.555555555555556	0.0966183574879227	chr15:51958748:-_vs_chr15:51938025:-	0.193236714975845	chr15:51938025:-;chr15:51958748:-	distal	FALSE
ATL1	0.09375	0.759462865379934	0.915774131490858	0.518518518518518	0.611111111111111	-0.0925925925925927	chr14:50632345:+_vs_chr14:50632673:+	-0.185185185185185	chr14:50632345:+;chr14:50632673:+	proximal	FALSE
EIF2S2	1.15317561797793	0.764255214847303	0.920883100448276	0.469135802469136	0.509009009009009	-0.0398732065398732	chr20:34103499:-_vs_chr20:34089440:-	-0.142642642642643	chr20:34088309:-;chr20:34089440:-;chr20:34098548:-;chr20:34103499:-	proximal	FALSE
BEX1	0.0882953544414342	0.76635554865584	0.922743282259537	0.879032258064516	0.896373056994819	-0.0173407989303025	chrX:103063213:-_vs_chrX:103062651:-	-0.034681597860605	chrX:103062651:-;chrX:103063213:-	proximal	FALSE
DDX46	0.0856730769230768	0.769751748132392	0.926159940786289	0.666666666666667	0.555555555555556	0.111111111111111	chr5:134773778:+_vs_chr5:134828685:+	0.222222222222222	chr5:134773778:+;chr5:134828685:+	distal	FALSE
QDPR	0.518409949020979	0.771664835210161	0.927788467569577	0.663265306122449	0.609756097560976	0.0535092085614733	chr4:17486525:-_vs_chr4:17486398:-	0.118466898954704	chr4:17486398:-;chr4:17486525:-;chr4:17486922:-	distal	FALSE
FLOT1	0.0814910599489977	0.775286850297867	0.931116848380149	0.166666666666667	0.126582278481013	0.040084388185654	chr6:30727830:-_vs_chr6:30727713:-	0.080168776371308	chr6:30727713:-;chr6:30727830:-	distal	FALSE
HP1BP3	1.78121538841306	0.775917262099694	0.931116848380149	0.444444444444444	0.408839779005525	0.0356046654389196	chr1:20773587:-_vs_chr1:20767585:-	0.131982811540823	chr1:20744939:-;chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	distal	FALSE
CHTOP	0.0803571428571428	0.776814004155482	0.931116848380149	0.75	0.805555555555556	-0.0555555555555556	chr1:153637498:+_vs_chr1:153646302:+	-0.111111111111111	chr1:153637498:+;chr1:153646302:+	proximal	FALSE
BZW2	0.0800685611743847	0.777204520337042	0.931116848380149	0.583333333333333	0.623655913978495	-0.0403225806451613	chr7:16704662:+_vs_chr7:16706517:+	-0.0806451612903226	chr7:16704662:+;chr7:16706517:+	proximal	FALSE
ARPC2	0.0800415698544609	0.777241084534455	0.931116848380149	0.903225806451613	0.931506849315068	-0.0282810428634556	chr2:218254132:+_vs_chr2:218254348:+	-0.0565620857269112	chr2:218254132:+;chr2:218254348:+	proximal	FALSE
PWP1	0.497450748404138	0.779794095557332	0.933500801757442	0.203389830508475	0.235714285714286	-0.0323244552058111	chr12:107697588:+_vs_chr12:107712468:+	-0.0995157384987893	chr12:107697588:+;chr12:107712468:+;chr12:107713162:+	proximal	FALSE
LMO3	3.98448805710978	0.781562343100383	0.934243119151887	0.536594911937378	0.642857142857143	-0.106262230919765	chr12:16549307:-_vs_chr12:16548424:-	-0.552739726027397	chr12:16548372:-;chr12:16548424:-;chr12:16548868:-;chr12:16549184:-;chr12:16549307:-;chr12:16549842:-;chr12:16550204:-;chr12:16550548:-	proximal	FALSE
PRDM2	1.74939962736573	0.781725778787462	0.934243119151887	0.4	0.398305084745763	0.00169491525423726	chr1:13782692:+_vs_chr1:13825076:+	-0.134463276836158	chr1:13773119:+;chr1:13780436:+;chr1:13782692:+;chr1:13824042:+;chr1:13825076:+	proximal	FALSE
SMARCB1	0.0764950629081064	0.782104613620518	0.934243119151887	0.901098901098901	0.919540229885057	-0.0184413287861563	chr22:23791881:+_vs_chr22:23834507:+	-0.0368826575723127	chr22:23791881:+;chr22:23834507:+	proximal	FALSE
SNRPG	0.0757985013681965	0.783074029013807	0.93472767466155	0.193548387096774	0.151515151515152	0.0420332355816227	chr2:70281504:-_vs_chr2:70281373:-	0.0840664711632454	chr2:70281373:-;chr2:70281504:-	distal	FALSE
FAAP20	0.0735119047619048	0.786290441940528	0.937824930090889	0.6	0.714285714285714	-0.114285714285714	chr1:2189553:-_vs_chr1:2184477:-	-0.228571428571429	chr1:2184477:-;chr1:2189553:-	proximal	FALSE
PPP1R14B	0.0731530692708259	0.786800046897724	0.937824930090889	0.678571428571429	0.73134328358209	-0.052771855010661	chr11:64244538:-_vs_chr11:64244484:-	-0.105543710021322	chr11:64244484:-;chr11:64244538:-	proximal	FALSE
ARMC1	0.475912975912976	0.788236988149724	0.93886273444845	0.722222222222222	0.757575757575758	-0.0353535353535354	chr8:65603795:-_vs_chr8:65603736:-	-0.141414141414141	chr8:65603489:-;chr8:65603736:-;chr8:65603795:-	proximal	FALSE
SLC25A6	1.02932314527401	0.794157115245888	0.944708361413993	0.409638554216867	0.383465259454705	0.0261732947621621	chrY:1386272:-_vs_chrY:1386138:-	0.0679022157230505	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	FALSE
KIFAP3	0.460167711231541	0.794466979192254	0.944708361413993	0.905405405405405	0.888888888888889	0.0165165165165166	chr1:170038375:-_vs_chr1:169984602:-	0.0381381381381381	chr1:169921333:-;chr1:169984602:-;chr1:170038375:-	distal	FALSE
POGK	0.0668920272435897	0.795916929404731	0.944708361413993	0.8	0.625	0.175	chr1:166851472:+_vs_chr1:166852891:+	0.35	chr1:166851472:+;chr1:166852891:+	distal	FALSE
LRRC47	0.0667044809982981	0.796196911938356	0.944708361413993	0.457142857142857	0.510204081632653	-0.0530612244897959	chr1:3781298:-_vs_chr1:3780218:-	-0.106122448979592	chr1:3780218:-;chr1:3781298:-	proximal	FALSE
SKA2	0.0665322580645161	0.796454388765663	0.944708361413993	0	0.354838709677419	-0.354838709677419	chr17:59112076:-_vs_chr17:59109951:-	-0.709677419354839	chr17:59109951:-;chr17:59112076:-	proximal	FALSE
