gene_id	chisq	pvalue	adj_pvalue	Ex	In	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ARL16	0.273272140017668	0.601145191256387	0.771186375301819	0.930555555555556	1	-0.0694444444444444	chr17:81681369:-_vs_chr17:81681191:-	-0.138888888888889	chr17:81681191:-;chr17:81681369:-	proximal	FALSE
LONRF1	1.01654978962132	0.601532390899279	0.771186375301819	0.623188405797101	0.833333333333333	-0.210144927536232	chr8:12731752:-_vs_chr8:12721908:-	-0.420289855072464	chr8:12721908:-;chr8:12728957:-;chr8:12731752:-	proximal	FALSE
CFL2	1.01640974154215	0.601574514102033	0.771186375301819	0.563414634146342	0.470588235294118	0.0928263988522239	chr14:34713067:-_vs_chr14:34710459:-	0.185652797704448	chr14:34710459:-;chr14:34712013:-;chr14:34713067:-	distal	FALSE
DYNC1LI2	5.47989280805295	0.6016102750688	0.771186375301819	0.369661266568483	0.292207792207792	0.0774534743606908	chr16:66730195:-_vs_chr16:66723732:-	0.174320524835989	chr16:66720896:-;chr16:66723132:-;chr16:66723318:-;chr16:66723732:-;chr16:66727688:-;chr16:66730195:-;chr16:66736148:-;chr16:66742480:-	distal	FALSE
ADIPOR1	0.272454868575337	0.601689759426366	0.771186375301819	0.735294117647059	0.571428571428571	0.163865546218487	chr1:202940912:-_vs_chr1:202940832:-	0.327731092436975	chr1:202940832:-;chr1:202940912:-	distal	FALSE
RPL10A	0.272379415295287	0.60174008819954	0.771186375301819	0.981132075471698	0.991869918699187	-0.0107378432274888	chr6:35470686:+_vs_chr6:35470777:+	-0.0214756864549777	chr6:35470686:+;chr6:35470777:+	proximal	FALSE
MZT1	0.269097222222222	0.60393800703622	0.773773130299081	0.696428571428571	0.5	0.196428571428571	chr13:72709494:-_vs_chr13:72708367:-	0.392857142857143	chr13:72708367:-;chr13:72709494:-	distal	FALSE
NDUFS4	1.00683066508929	0.604462689224797	0.774215212647512	0.906756756756757	0.868421052631579	0.0383357041251779	chr5:53646343:+_vs_chr5:53683198:+	0.0769559032716927	chr5:53646343:+;chr5:53683198:+;chr5:53683338:+	distal	FALSE
CALM2	1.00475137367329	0.605091443049272	0.774790291010803	0.41835546238062	0.423357664233577	-0.00500220185295702	chr2:47160169:-_vs_chr2:47160106:-	-0.0247143117041662	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	proximal	FALSE
NPDC1	0.266335616438356	0.60580053199038	0.775264729159427	0.97869101978691	1	-0.0213089802130898	chr9:137039690:-_vs_chr9:137039470:-	-0.0426179604261796	chr9:137039470:-;chr9:137039690:-	proximal	FALSE
FMNL2	1.84088875876316	0.60607776135889	0.775264729159427	0.432098765432099	0.333333333333333	0.0987654320987654	chr2:152618891:+_vs_chr2:152618978:+	0.501683501683502	chr2:152558773:+;chr2:152618891:+;chr2:152618978:+;chr2:152649826:+	distal	FALSE
CBWD6	0.265909090909091	0.606089285136947	0.775264729159427	0.458333333333333	0	0.458333333333333	chr9:41131676:-_vs_chr9:41131309:-	0.916666666666667	chr9:41131309:-;chr9:41131676:-	distal	FALSE
MAT2A	0.265508460964177	0.606360774384127	0.775264729159427	0.875444839857651	1	-0.124555160142349	chr2:85543310:+_vs_chr2:85545280:+	-0.249110320284698	chr2:85543310:+;chr2:85545280:+	proximal	FALSE
MAP4K4	7.29571159138863	0.606361346170865	0.775264729159427	0.49037403740374	0.449275362318841	0.0410986750848998	chr2:101867281:+_vs_chr2:101882601:+	0.200387430047353	chr2:101823972:+;chr2:101844243:+;chr2:101856047:+;chr2:101856116:+;chr2:101867281:+;chr2:101867657:+;chr2:101882601:+;chr2:101882685:+;chr2:101892039:+;chr2:101894690:+	distal	FALSE
ANAPC7	0.265222011944613	0.606555047220865	0.775282400214095	0.537634408602151	0.375	0.162634408602151	chr12:110375474:-_vs_chr12:110373478:-	0.325268817204301	chr12:110373478:-;chr12:110375474:-	distal	FALSE
ZNF117	0.264628304632549	0.60695812900937	0.775567606294214	0.451612903225806	0	0.451612903225806	chr7:64979186:-_vs_chr7:64976834:-	0.903225806451613	chr7:64976834:-;chr7:64979186:-	distal	FALSE
KTN1	10.096985491687	0.607452423973605	0.775969160440497	0.378516624040921	0.25	0.128516624040921	chr14:55612247:+_vs_chr14:55629993:+	0.168797953964194	chr14:55612247:+;chr14:55612413:+;chr14:55612563:+;chr14:55616643:+;chr14:55618133:+;chr14:55629993:+;chr14:55630056:+;chr14:55637228:+;chr14:55641194:+;chr14:55647005:+;chr14:55659703:+;chr14:55671835:+;chr14:55684579:+	distal	FALSE
FYN	0.996168582375479	0.607693709519039	0.77604737423024	0.0813492063492063	0	0.0813492063492063	chr6:111661286:-_vs_chr6:111660830:-	0.170634920634921	chr6:111660477:-;chr6:111660830:-;chr6:111661286:-	distal	FALSE
NARS2	0.262593127211771	0.608344212661762	0.776647972918304	0.559322033898305	1	-0.440677966101695	chr11:78436253:-_vs_chr11:78435968:-	-0.88135593220339	chr11:78435968:-;chr11:78436253:-	proximal	FALSE
SPTAN1	0.261591535473629	0.609028851060031	0.777092162752953	0.939068100358423	1	-0.0609318996415771	chr9:128594282:+_vs_chr9:128633662:+	-0.121863799283154	chr9:128594282:+;chr9:128633662:+	proximal	FALSE
MED30	0.261556625192989	0.609052743800343	0.777092162752953	0.848484848484849	0.933333333333333	-0.0848484848484848	chr8:117530827:+_vs_chr8:117540262:+	-0.16969696969697	chr8:117530827:+;chr8:117540262:+	proximal	FALSE
LITAF	0.260429225946467	0.609825424114324	0.77784775908042	0.256410256410256	1	-0.743589743589744	chr16:11548579:-_vs_chr16:11547997:-	-1.48717948717949	chr16:11547997:-;chr16:11548579:-	proximal	FALSE
FAM107B	0.982886540211381	0.611742846576029	0.780062623888368	0.194267515923567	0.0714285714285714	0.122838944494995	chr10:14521917:-_vs_chr10:14518565:-	0.245677888989991	chr10:14518565:-;chr10:14519533:-;chr10:14521917:-	distal	FALSE
IDI1	3.57454918247403	0.612138626540686	0.780215610412239	0.899731903485255	0.919047619047619	-0.0193157155623644	chr10:1040195:-_vs_chr10:1040044:-	-0.0954295927486276	chr10:1040044:-;chr10:1040195:-;chr10:1040920:-;chr10:1041344:-;chr10:1045373:-;chr10:1045634:-	proximal	FALSE
JPX	2.68281629794422	0.61222487109378	0.780215610412239	0.478494623655914	0.416666666666667	0.0618279569892474	chrX:74004532:+_vs_chrX:74004842:+	0.56989247311828	chrX:73999634:+;chrX:73999661:+;chrX:74004532:+;chrX:74004842:+;chrX:74011536:+	distal	FALSE
COG4	0.256349206349206	0.612639466661217	0.780513183952068	0.885714285714286	1	-0.114285714285714	chr16:70509006:-_vs_chr16:70480571:-	-0.228571428571429	chr16:70480571:-;chr16:70509006:-	proximal	FALSE
SLC35C2	1.8096357226792	0.612840342748406	0.780538379800718	0.756038647342995	1	-0.243961352657005	chr20:46349946:-_vs_chr20:46349737:-	-0.782608695652174	chr20:46349737:-;chr20:46349946:-;chr20:46350563:-;chr20:46360542:-	proximal	FALSE
NSRP1	1.80582949813719	0.613667194006468	0.781345738345409	0.508547008547009	0.166666666666667	0.341880341880342	chr17:30179165:+_vs_chr17:30185451:+	0.564102564102564	chr17:30179165:+;chr17:30179277:+;chr17:30185218:+;chr17:30185451:+	distal	FALSE
MAP6	1.80504908835905	0.613836814393864	0.781345738345409	0.333333333333333	0	0.333333333333333	chr11:75605892:-_vs_chr11:75602860:-	0.721739130434783	chr11:75586918:-;chr11:75602860:-;chr11:75605264:-;chr11:75605892:-	distal	FALSE
PRKRA	1.80415151399447	0.614031936754235	0.781350085012299	0.760964912280702	0.826666666666667	-0.0657017543859649	chr2:178431792:-_vs_chr2:178431418:-	-0.124736842105263	chr2:178431418:-;chr2:178431544:-;chr2:178431792:-;chr2:178443280:-	proximal	FALSE
DDRGK1	0.253946137455584	0.614310085230698	0.781350085012299	0.175757575757576	0.25	-0.0742424242424242	chr20:3190520:-_vs_chr20:3190368:-	-0.148484848484848	chr20:3190368:-;chr20:3190520:-	proximal	FALSE
IMP4	0.253840011614402	0.614384092368139	0.781350085012299	0.666666666666667	0.545454545454545	0.121212121212121	chr2:130346624:+_vs_chr2:130347810:+	0.242424242424242	chr2:130346624:+;chr2:130347810:+	distal	FALSE
MFAP1	0.253248207885305	0.614797144325539	0.781644746915361	0.887096774193548	1	-0.112903225806452	chr15:43812976:-_vs_chr15:43804581:-	-0.225806451612903	chr15:43804581:-;chr15:43812976:-	proximal	FALSE
TMEM199	1.79107142857143	0.616879817920805	0.784061343331958	0.45124716553288	0.388888888888889	0.0623582766439909	chr17:28362067:+_vs_chr17:28362237:+	0.35374149659864	chr17:28361471:+;chr17:28362067:+;chr17:28362237:+;chr17:28362374:+	distal	FALSE
LYRM7	0.25	0.617075077451974	0.784078297116158	0.56	0.8	-0.24	chr5:131182270:+_vs_chr5:131202509:+	-0.48	chr5:131182270:+;chr5:131202509:+	proximal	FALSE
PODXL2	0.249157880637053	0.617668664691164	0.78430447233436	0.986234021632252	0.971014492753623	0.0152195288786285	chr3:127670569:+_vs_chr3:127672788:+	0.0304390577572571	chr3:127670569:+;chr3:127672788:+	distal	FALSE
ANAPC5	2.65137334888003	0.6177500611279	0.78430447233436	0.664742451154529	0.653846153846154	0.0108962973083755	chr12:121345870:-_vs_chr12:121337379:-	-0.13799699412488	chr12:121308357:-;chr12:121335058:-;chr12:121335132:-;chr12:121337379:-;chr12:121345870:-	proximal	FALSE
ASL	0.248973214285714	0.617798998509316	0.78430447233436	0.5	0.68	-0.18	chr7:66089123:+_vs_chr7:66092954:+	-0.36	chr7:66089123:+;chr7:66092954:+	proximal	FALSE
DYNLRB1	0.248405426200721	0.61820011051128	0.784582590195411	0.945851528384279	0.964705882352941	-0.0188543539686618	chr20:34534775:+_vs_chr20:34540958:+	-0.0377087079373235	chr20:34534775:+;chr20:34540958:+	proximal	FALSE
CEP290	5.3375407419297	0.618844805040142	0.784996101396437	0.486052409129332	0.404761904761905	0.0812905043674275	chr12:88129713:-_vs_chr12:88125303:-	-0.32741617357002	chr12:88089144:-;chr12:88120222:-;chr12:88125303:-;chr12:88129713:-;chr12:88130348:-;chr12:88136718:-;chr12:88139168:-;chr12:88141012:-	proximal	FALSE
SOX4	0.247228834607779	0.619033134871022	0.784996101396437	0.0603290676416819	0.0833333333333333	-0.0230042656916514	chr6:21596079:+_vs_chr6:21598619:+	-0.0460085313833029	chr6:21596079:+;chr6:21598619:+	proximal	FALSE
SYT11	5.33525312038552	0.619122481728149	0.784996101396437	0.349631811487482	0.218487394957983	0.131144416529498	chr1:155868153:+_vs_chr1:155881618:+	0.303456640388114	chr1:155868153:+;chr1:155881254:+;chr1:155881618:+;chr1:155882327:+;chr1:155882951:+;chr1:155885032:+;chr1:155885060:+;chr1:155885191:+	distal	FALSE
CEBPZOS	0.246916806020067	0.619254465138721	0.784996101396437	0.456521739130435	0.625	-0.168478260869565	chr2:37202097:+_vs_chr2:37204729:+	-0.33695652173913	chr2:37202097:+;chr2:37204729:+	proximal	FALSE
PPM1B	0.246327720501408	0.619672795148537	0.785295426959775	0.229357798165138	0.15	0.0793577981651376	chr2:44231472:+_vs_chr2:44234058:+	0.158715596330275	chr2:44231472:+;chr2:44234058:+	distal	FALSE
GDI2	2.63165434992198	0.62122605831037	0.787032425431421	0.877624671916011	0.885135135135135	-0.00751046321912463	chr10:5766034:-_vs_chr10:5765913:-	-0.0595162091225084	chr10:5765223:-;chr10:5765913:-;chr10:5766034:-;chr10:5766088:-;chr10:5773889:-	proximal	FALSE
WASHC2A	0.951339529797704	0.621468679136104	0.787108435814461	0.398305084745763	0	0.398305084745763	chr10:50090876:+_vs_chr10:50131031:+	0.796610169491526	chr10:50090876:+;chr10:50095177:+;chr10:50131031:+	distal	FALSE
RNF41	0.242016806722689	0.622753250424104	0.788503674890684	0.688888888888889	1	-0.311111111111111	chr12:56205450:-_vs_chr12:56204501:-	-0.622222222222222	chr12:56204501:-;chr12:56205450:-	proximal	FALSE
LGALSL	0.946091644204852	0.623101518701884	0.788712935566849	0.377358490566038	0	0.377358490566038	chr2:64458538:+_vs_chr2:64459004:+	0.754716981132076	chr2:64458538:+;chr2:64458622:+;chr2:64459004:+	distal	FALSE
UCK2	0.238280238280238	0.625450985717993	0.79145441821625	0.733333333333333	0	0.733333333333333	chr1:165908133:+_vs_chr1:165911615:+	1.46666666666667	chr1:165908133:+;chr1:165911615:+	distal	FALSE
ZNF570	0.237761363636364	0.625827671799787	0.791627263432699	0.196428571428571	0	0.196428571428571	chr19:37484209:+_vs_chr19:37485336:+	0.392857142857143	chr19:37484209:+;chr19:37485336:+	distal	FALSE
PLBD2	0.237586238198983	0.625954921990403	0.791627263432699	0.444444444444444	0	0.444444444444444	chr12:113389396:+_vs_chr12:113391552:+	0.888888888888889	chr12:113389396:+;chr12:113391552:+	distal	FALSE
NME4	0.236727128914629	0.626580012757409	0.791931236074789	0.576719576719577	1	-0.423280423280423	chr16:400648:+_vs_chr16:400754:+	-0.846560846560847	chr16:400648:+;chr16:400754:+	proximal	FALSE
PHF21B	0.236677803176836	0.626615944888691	0.791931236074789	0.585106382978723	0.5	0.0851063829787234	chr22:44882977:-_vs_chr22:44881162:-	0.170212765957447	chr22:44881162:-;chr22:44882977:-	distal	FALSE
GHITM	0.934426229508197	0.626746507250836	0.791931236074789	0.520491803278688	0.5	0.0204918032786885	chr10:84152547:+_vs_chr10:84152632:+	0.30327868852459	chr10:84152547:+;chr10:84152632:+;chr10:84153120:+	distal	FALSE
EMC4	0.931241251465971	0.627745389325924	0.792960910901153	0.679775280898876	0.5	0.179775280898876	chr15:34228025:+_vs_chr15:34230001:+	0.432584269662921	chr15:34228025:+;chr15:34230001:+;chr15:34230071:+	distal	FALSE
MRPL52	0.925688331652485	0.629490721031592	0.79493261284681	0.577830188679245	0.65	-0.0721698113207546	chr14:22832246:+_vs_chr14:22835035:+	-0.144339622641509	chr14:22832246:+;chr14:22834347:+;chr14:22835035:+	proximal	FALSE
TSPAN14	0.23235911505116	0.629780070838722	0.795065057209987	0.15819209039548	0	0.15819209039548	chr10:80519630:+_vs_chr10:80522609:+	0.31638418079096	chr10:80519630:+;chr10:80522609:+	distal	FALSE
BOD1	0.230547657793466	0.631118045526449	0.796520871513615	0.761565836298932	0.821428571428571	-0.059862735129639	chr5:173607891:-_vs_chr5:173607537:-	-0.119725470259278	chr5:173607537:-;chr5:173607891:-	proximal	FALSE
SPRED1	0.229964565004888	0.631550104247534	0.796730202299578	0.193548387096774	0	0.193548387096774	chr15:38351301:+_vs_chr15:38351369:+	0.387096774193548	chr15:38351301:+;chr15:38351369:+	distal	FALSE
DOC2A	0.2296875	0.631755639379007	0.796730202299578	0.729166666666667	0	0.729166666666667	chr16:30005765:-_vs_chr16:30005514:-	1.45833333333333	chr16:30005514:-;chr16:30005765:-	distal	FALSE
GSE1	0.229575892857143	0.631838475976789	0.796730202299578	0.5625	1	-0.4375	chr16:85663558:+_vs_chr16:85673574:+	-0.875	chr16:85663558:+;chr16:85673574:+	proximal	FALSE
MRPL44	0.917247078267029	0.63215318104415	0.796893890114152	0.916279069767442	1	-0.0837209302325581	chr2:223967188:+_vs_chr2:223967708:+	-0.181395348837209	chr2:223963849:+;chr2:223967188:+;chr2:223967708:+	proximal	FALSE
C16orf87	3.43587545534314	0.633111919711068	0.797869115191434	0.665399239543726	0.752	-0.0866007604562737	chr16:46809712:-_vs_chr16:46802044:-	-0.143422053231939	chr16:46802044:-;chr16:46802080:-;chr16:46802677:-;chr16:46802978:-;chr16:46809603:-;chr16:46809712:-	proximal	FALSE
PTMA	0.906398874432916	0.635591360413461	0.800759650213977	0.810668380462725	0.798245614035088	0.0124227664276372	chr2:231713104:+_vs_chr2:231713541:+	0.0248455328552744	chr2:231713104:+;chr2:231713412:+;chr2:231713541:+	distal	FALSE
MED10	0.903699491023354	0.636449791978908	0.801606839108443	0.748546511627907	0.803571428571429	-0.0550249169435216	chr5:6376901:-_vs_chr5:6371926:-	-0.110049833887043	chr5:6371926:-;chr5:6372062:-;chr5:6376901:-	proximal	FALSE
MRS2	0.900849420849421	0.637357401797897	0.802515454790808	0.506756756756757	0.75	-0.243243243243243	chr6:24423477:+_vs_chr6:24424464:+	-0.486486486486486	chr6:24423477:+;chr6:24424263:+;chr6:24424464:+	proximal	FALSE
CDC23	0.221877731643357	0.637612890661761	0.802560687659532	0.727272727272727	0	0.727272727272727	chr5:138205871:-_vs_chr5:138187650:-	1.45454545454545	chr5:138187650:-;chr5:138205871:-	distal	FALSE
MBD4	0.221676136363636	0.637765743673758	0.802560687659532	0.56	1	-0.44	chr3:129434066:-_vs_chr3:129430953:-	-0.88	chr3:129430953:-;chr3:129434066:-	proximal	FALSE
ZNF454	0.898046875	0.638251139507384	0.802937072760311	0.495833333333333	0.5	-0.00416666666666665	chr5:178964999:+_vs_chr5:178965029:+	-0.716666666666667	chr5:178964999:+;chr5:178965029:+;chr5:178965325:+	proximal	FALSE
ALDH2	0.220529914529914	0.638636446416544	0.80318002673765	0.786666666666667	0.692307692307692	0.0943589743589743	chr12:111809646:+_vs_chr12:111809980:+	0.188717948717949	chr12:111809646:+;chr12:111809980:+	distal	FALSE
ING4	0.896274601686973	0.638816967901778	0.80318002673765	0.494845360824742	0.477272727272727	0.017572633552015	chr12:6650604:-_vs_chr12:6650301:-	0.080834114339269	chr12:6650301:-;chr12:6650604:-;chr12:6652724:-	distal	FALSE
MARK3	1.68988128003368	0.639185757151527	0.803409336052226	0.647754137115839	0.75	-0.102245862884161	chr14:103405269:+_vs_chr14:103503361:+	-0.188829787234043	chr14:103405269:+;chr14:103503276:+;chr14:103503361:+;chr14:103503831:+	proximal	FALSE
CTU1	0.217610254329004	0.64086684856507	0.804820607439263	0.159090909090909	0	0.159090909090909	chr19:51098518:-_vs_chr19:51097606:-	0.318181818181818	chr19:51097606:-;chr19:51098518:-	distal	FALSE
TIMM21	0.217610254329004	0.64086684856507	0.804820607439263	0.159090909090909	0	0.159090909090909	chr18:74158786:+_vs_chr18:74158861:+	0.318181818181818	chr18:74158786:+;chr18:74158861:+	distal	FALSE
PELI1	0.217607771706132	0.640868752837947	0.804820607439263	0.901639344262295	0.833333333333333	0.0683060109289617	chr2:64106923:-_vs_chr2:64092856:-	0.136612021857923	chr2:64092856:-;chr2:64106923:-	distal	FALSE
DCAF7	2.51562767119826	0.641839619822801	0.805802670427595	0.725190839694656	0.875	-0.149809160305344	chr17:63590928:+_vs_chr17:63594266:+	-0.314885496183206	chr17:63590425:+;chr17:63590928:+;chr17:63593520:+;chr17:63594191:+;chr17:63594266:+	proximal	FALSE
C6orf89	0.2161039552433	0.64202467987201	0.805802670427595	0.242857142857143	0.111111111111111	0.131746031746032	chr6:36923514:+_vs_chr6:36924556:+	0.263492063492063	chr6:36923514:+;chr6:36924556:+	distal	FALSE
TP53RK	1.67246811702926	0.643072009174372	0.806713626946764	0.279569892473118	0	0.279569892473118	chr20:46686643:-_vs_chr20:46686281:-	0.690322580645161	chr20:46684365:-;chr20:46685605:-;chr20:46686281:-;chr20:46686643:-	distal	FALSE
ATMIN	0.882424242424243	0.643256243806003	0.806713626946764	0.5	0.5	0	chr16:81041385:+_vs_chr16:81043180:+	-0.709090909090909	chr16:81041385:+;chr16:81043180:+;chr16:81045177:+	proximal	FALSE
WTAP	3.36889185752807	0.643312003669612	0.806713626946764	0.763553530751708	0.866666666666667	-0.103113135914958	chr6:159743702:+_vs_chr6:159749419:+	-0.283978739559605	chr6:159743702:+;chr6:159748313:+;chr6:159748690:+;chr6:159748805:+;chr6:159749419:+;chr6:159756319:+	proximal	FALSE
DPF1	0.213833401868536	0.64377927163765	0.807064764618462	0.117370892018779	0.0689655172413793	0.0484053747774	chr19:38211690:-_vs_chr19:38211006:-	0.0968107495548001	chr19:38211006:-;chr19:38211690:-	distal	FALSE
C11orf58	6.92881115210061	0.644531124530535	0.807772360199652	0.581030977155843	0.62059620596206	-0.039565228806217	chr11:16755774:+_vs_chr11:16756015:+	-0.0595447504528867	chr11:16744656:+;chr11:16749128:+;chr11:16752802:+;chr11:16755063:+;chr11:16755325:+;chr11:16755449:+;chr11:16755774:+;chr11:16755892:+;chr11:16756015:+;chr11:16758105:+	proximal	FALSE
DNMT1	2.49412615972835	0.645687903066163	0.808823019302251	0.447080291970803	0.442307692307692	0.00477259966311061	chr19:10168335:-_vs_chr19:10162721:-	-0.235261089275688	chr19:10133346:-;chr19:10151432:-;chr19:10162721:-;chr19:10168335:-;chr19:10173090:-	proximal	FALSE
PIK3R2	1.65980505386948	0.64590670699618	0.808823019302251	0.493029150823828	0.571428571428571	-0.0783994206047438	chr19:18168509:+_vs_chr19:18170058:+	-0.248234655078762	chr19:18168509:+;chr19:18170058:+;chr19:18170229:+;chr19:18170540:+	proximal	FALSE
DNAJC2	2.49234478060029	0.646007101280306	0.808823019302251	0.469072164948454	0.5	-0.0309278350515464	chr7:103327693:-_vs_chr7:103323606:-	-0.436426116838488	chr7:103312519:-;chr7:103316985:-;chr7:103322727:-;chr7:103323606:-;chr7:103327693:-	proximal	FALSE
CCAR2	0.873539740767914	0.646120105674629	0.808823019302251	0.74	0.777777777777778	-0.0377777777777778	chr8:22619922:+_vs_chr8:22620471:+	-0.169777777777778	chr8:22617476:+;chr8:22619922:+;chr8:22620471:+	proximal	FALSE
CCDC84	0.870710059171597	0.647034909759116	0.809488865986128	0.490384615384615	0.25	0.240384615384615	chr11:119010808:+_vs_chr11:119015745:+	0.480769230769231	chr11:119010808:+;chr11:119015083:+;chr11:119015745:+	distal	FALSE
MITD1	0.870535714285714	0.64709131583136	0.809488865986128	0.65625	1	-0.34375	chr2:99171372:-_vs_chr2:99169263:-	-0.71875	chr2:99169263:-;chr2:99171372:-;chr2:99173919:-	proximal	FALSE
SUGT1	0.870152052310666	0.647215459904454	0.809488865986128	0.583732057416268	0.611111111111111	-0.0273790536948433	chr13:52680055:+_vs_chr13:52687854:+	-0.150186071238703	chr13:52666918:+;chr13:52680055:+;chr13:52687854:+	proximal	FALSE
DLX5	0.207865528966446	0.648445549135623	0.810777623144037	0.666666666666667	0.914529914529915	-0.247863247863248	chr7:97020666:-_vs_chr7:97020396:-	-0.495726495726496	chr7:97020396:-;chr7:97020666:-	proximal	FALSE
FAF2	0.865472213786821	0.648731665032694	0.810777623144037	0.171171171171171	0	0.171171171171171	chr5:176499007:+_vs_chr5:176510069:+	0.342342342342342	chr5:176499007:+;chr5:176507011:+;chr5:176510069:+	distal	FALSE
CALD1	3.33288942203427	0.648810213973036	0.810777623144037	0.373584905660377	0.3	0.0735849056603774	chr7:134933324:+_vs_chr7:134947687:+	-0.676100628930818	chr7:134933244:+;chr7:134933324:+;chr7:134941130:+;chr7:134947687:+;chr7:134968784:+;chr7:134970641:+	proximal	FALSE
DCUN1D4	0.863326556932695	0.649428016270389	0.811314420326196	0.647826086956522	0.833333333333333	-0.185507246376811	chr4:51874331:+_vs_chr4:51916837:+	-0.371014492753623	chr4:51874331:+;chr4:51913880:+;chr4:51916837:+	proximal	FALSE
FBXO7	0.205596902063169	0.650240617051343	0.811890776627531	0.76158940397351	0.625	0.13658940397351	chr22:32498173:+_vs_chr22:32498829:+	0.27317880794702	chr22:32498173:+;chr22:32498829:+	distal	FALSE
NDUFAF1	0.205564784053156	0.650266116222329	0.811890776627531	0.79047619047619	0.6	0.19047619047619	chr15:41394196:-_vs_chr15:41387353:-	0.380952380952381	chr15:41387353:-;chr15:41394196:-	distal	FALSE
CHGB	0.857825160462132	0.651216855919806	0.812842354188926	0.677631578947368	0.6	0.0776315789473685	chr20:5923181:+_vs_chr20:5925361:+	0.155263157894737	chr20:5923181:+;chr20:5923685:+;chr20:5925361:+	distal	FALSE
RAP1GDS1	0.857086266813116	0.651457490367371	0.812907291106939	0.451476793248945	0.333333333333333	0.118143459915612	chr4:98404545:+_vs_chr4:98442666:+	0.308016877637131	chr4:98404545:+;chr4:98442666:+;chr4:98443858:+	distal	FALSE
CEP57L1	0.856391024889794	0.651683990012385	0.812954557728908	0.321428571428571	0.5	-0.178571428571429	chr6:109155256:+_vs_chr6:109160666:+	-0.357142857142857	chr6:109155256:+;chr6:109155876:+;chr6:109160666:+	proximal	FALSE
MRAS	0.203010725921777	0.652301571633448	0.813489517864629	0.301587301587302	0.181818181818182	0.11976911976912	chr3:138402210:+_vs_chr3:138405535:+	0.23953823953824	chr3:138402210:+;chr3:138405535:+	distal	FALSE
SCAPER	2.45541831421524	0.65263622771998	0.813671432303475	0.406122448979592	0.45	-0.0438775510204082	chr15:76771799:-_vs_chr15:76765032:-	-0.444897959183673	chr15:76702949:-;chr15:76728627:-;chr15:76765032:-;chr15:76766961:-;chr15:76771799:-	proximal	FALSE
URM1	0.201966594827586	0.653138128179756	0.814061692439199	0.117241379310345	0	0.117241379310345	chr9:128390734:+_vs_chr9:128392008:+	0.23448275862069	chr9:128390734:+;chr9:128392008:+	distal	FALSE
GLUD1	0.850202429149798	0.653703617447587	0.814530960161636	0.620192307692308	1	-0.379807692307692	chr10:87057754:-_vs_chr10:87050486:-	-0.759615384615385	chr10:87050486:-;chr10:87051081:-;chr10:87057754:-	proximal	FALSE
HMGXB3	0.848960146188653	0.654109786011397	0.814801496447722	0.168639053254438	0.166666666666667	0.00197238658777121	chr5:150004984:+_vs_chr5:150018907:+	0.170611439842209	chr5:150004984:+;chr5:150018907:+;chr5:150027357:+	distal	FALSE
POLE4	0.199866194751381	0.65482887143635	0.815461553276703	0.883977900552486	1	-0.116022099447514	chr2:74960641:+_vs_chr2:74969732:+	-0.232044198895028	chr2:74960641:+;chr2:74969732:+	proximal	FALSE
PGM3	0.199547511312217	0.655086329989659	0.815546528669968	0.264705882352941	0.5	-0.235294117647059	chr6:83174416:-_vs_chr6:83168909:-	-0.470588235294118	chr6:83168909:-;chr6:83174416:-	proximal	FALSE
SLC17A6	4.15702194375559	0.655436508467241	0.815746852871444	0.499505440158259	0.583333333333333	-0.0838278931750742	chr11:22377879:+_vs_chr11:22378509:+	-0.787833827893175	chr11:22345041:+;chr11:22377536:+;chr11:22377592:+;chr11:22377879:+;chr11:22378235:+;chr11:22378509:+;chr11:22378657:+	proximal	FALSE
CAT	0.198799672744273	0.655691464986533	0.815828583744791	0.413333333333333	0	0.413333333333333	chr11:34471813:+_vs_chr11:34472055:+	0.826666666666667	chr11:34471813:+;chr11:34472055:+	distal	FALSE
GABBR1	0.198529411764706	0.655910490044247	0.81586557347495	0.656862745098039	0.833333333333333	-0.176470588235294	chr6:29607118:-_vs_chr6:29602228:-	-0.352941176470588	chr6:29602228:-;chr6:29607118:-	proximal	FALSE
LIN9	1.61318597560976	0.65640369779221	0.815970194392861	0.495934959349593	0.333333333333333	0.16260162601626	chr1:226250888:-_vs_chr1:226231839:-	0.939024390243902	chr1:226231157:-;chr1:226231839:-;chr1:226250888:-;chr1:226277856:-	distal	FALSE
TRPT1	0.197761895410167	0.656533476895045	0.815970194392861	0.815789473684211	1	-0.184210526315789	chr11:64223874:-_vs_chr11:64223833:-	-0.368421052631579	chr11:64223833:-;chr11:64223874:-	proximal	FALSE
GNB5	0.841063698206555	0.656697462963926	0.815970194392861	0.649350649350649	0.833333333333333	-0.183982683982684	chr15:52121954:-_vs_chr15:52120939:-	-0.367965367965368	chr15:52120939:-;chr15:52121506:-;chr15:52121954:-	proximal	FALSE
ELOVL5	0.197123244832223	0.65705296909452	0.815970194392861	0.921052631578947	1	-0.0789473684210527	chr6:53268035:-_vs_chr6:53267404:-	-0.157894736842105	chr6:53267404:-;chr6:53268035:-	proximal	FALSE
GSTA4	0.197040594316859	0.657120272408254	0.815970194392861	0.981747066492829	1	-0.0182529335071708	chr6:52989855:-_vs_chr6:52977955:-	-0.0365058670143416	chr6:52977955:-;chr6:52989855:-	proximal	FALSE
