gene_id	p_value	FDR	sig	tss_id	pas_id
DGLUCY	0.0870669913537195	0.11004835842494	FALSE	chr14:91060283:+;chr14:91114013:+;chr14:91114370:+	chr14:91225324:+;chr14:91225355:+
AK6	0.0875579389382916	0.110619901606855	FALSE	chr5:69369465:-;chr5:69369824:-	chr5:69351726:-;chr5:69351811:-;chr5:69351865:-
TMCO3	0.0879094907864341	0.111014905621453	FALSE	chr13:113491021:+;chr13:113491096:+	chr13:113498380:+;chr13:113499665:+;chr13:113500032:+;chr13:113550229:+
NECAB3	0.0880633715709847	0.11116004531782	FALSE	chr20:33663719:-;chr20:33674359:-	chr20:33657087:-;chr20:33658919:-
ATG4A	0.0888150813816341	0.112059346712283	FALSE	chrX:108091769:+;chrX:108126077:+	chrX:108153890:+;chrX:108154666:+
SCYL2	0.0891355066362747	0.112413935457326	FALSE	chr12:100267140:+;chr12:100267246:+;chr12:100267384:+	chr12:100335904:+;chr12:100337416:+;chr12:100340139:+
COA8	0.089871849101447	0.113292516490958	FALSE	chr14:103562960:+;chr14:103563053:+	chr14:103571754:+;chr14:103574140:+;chr14:103590270:+;chr14:103590527:+
VGLL4	0.091032383710326	0.114704822564799	FALSE	chr3:11582356:-;chr3:11643915:-;chr3:11720539:-;chr3:11720722:-	chr3:11556069:-;chr3:11557733:-
ING3	0.0939252799822443	0.118297770992641	FALSE	chr7:120950763:+;chr7:120951116:+;chr7:120967496:+	chr7:120953365:+;chr7:120956976:+;chr7:120974909:+
HDAC8	0.0940454139804805	0.118396829069383	FALSE	chrX:72572778:-;chrX:72573079:-	chrX:72329516:-;chrX:72488089:-;chrX:72488833:-
MED29	0.0941306965904977	0.118446105309524	FALSE	chr19:39391303:+;chr19:39391378:+	chr19:39397776:+;chr19:39399559:+;chr19:39400072:+;chr19:39400563:+
KLHL8	0.0941675588462891	0.118446105309524	FALSE	chr4:87220463:-;chr4:87220618:-	chr4:87160103:-;chr4:87162374:-;chr4:87163466:-;chr4:87178542:-;chr4:87195554:-
USP13	0.0947092487713117	0.119074976208513	FALSE	chr3:179653032:+;chr3:179653124:+	chr3:179784157:+;chr3:179784692:+;chr3:179743421:+
CNTROB	0.0956016634757198	0.12014405440762	FALSE	chr17:7932155:+;chr17:7932206:+	chr17:7949578:+;chr17:7935526:+
SHPRH	0.0969328112512229	0.121763311316457	FALSE	chr6:145964097:-;chr6:145964358:-	chr6:145943787:-;chr6:145946246:-;chr6:145954726:-;chr6:145952405:-
CELF4	0.0970301767749797	0.121831994947555	FALSE	chr18:37485747:-;chr18:37565608:-;chr18:37565748:-	chr18:37244925:-;chr18:37244550:-
CUL5	0.097111419878926	0.121880383612337	FALSE	chr11:108008898:+;chr11:108046270:+	chr11:108054767:+;chr11:108054904:+;chr11:108070172:+;chr11:108104295:+
SKP1	0.0975045242627985	0.122309813633145	FALSE	chr5:134176920:-;chr5:134177033:-	chr5:134156396:-;chr5:134156877:-;chr5:134157041:-;chr5:134157347:-;chr5:134157473:-
MPP2	0.0975392907599991	0.122309813633145	FALSE	chr17:43900598:-;chr17:43907526:-;chr17:43907759:-	chr17:43881125:-;chr17:43876162:-
TMEM106C	0.0978772982273161	0.12267975807675	FALSE	chr12:47963547:+;chr12:47964209:+;chr12:47965928:+	chr12:47968488:+;chr12:47968878:+
RPS15A	0.099276955487817	0.12437946925471	FALSE	chr16:18784825:-;chr16:18789119:-;chr16:18790260:-;chr16:18790334:-	chr16:18782969:-;chr16:18781311:-
BEND5	0.0998840111319376	0.12506278236744	FALSE	chr1:48759255:-;chr1:48776735:-;chr1:48776891:-	chr1:48727867:-;chr1:48761423:-;chr1:48757355:-
KYAT3	0.0999100013306805	0.12506278236744	FALSE	chr1:88992629:-;chr1:88992748:-;chr1:88992953:-	chr1:88935779:-;chr1:88935856:-;chr1:88921042:-;chr1:88935884:-
PLK2	0.100663226940453	0.125950394427028	FALSE	chr5:58459139:-;chr5:58460086:-	chr5:58453982:-;chr5:58454073:-;chr5:58458759:-
CHM	0.100949444597918	0.126253161648755	FALSE	chrX:86047305:-;chrX:86047539:-	chrX:85963729:-;chrX:85861184:-;chrX:85863973:-
CCT2	0.101181552374819	0.126488020358184	FALSE	chr12:69585426:+;chr12:69585889:+;chr12:69589579:+	chr12:69592099:+;chr12:69601570:+
CIPC	0.101412471699564	0.126721188367143	FALSE	chr14:77098258:+;chr14:77098366:+	chr14:77115074:+;chr14:77117287:+
CAV2	0.101593915520338	0.126836848160562	FALSE	chr7:116499738:+;chr7:116500046:+	chr7:116506935:+;chr7:116507727:+
NUP153	0.101593915520338	0.126836848160562	FALSE	chr6:17706834:-;chr6:17706925:-	chr6:17629166:-;chr6:17669528:-
LANCL2	0.101665159898527	0.126870295736947	FALSE	chr7:55365337:+;chr7:55366111:+	chr7:55401228:+;chr7:55433735:+
TXNL4B	0.101839547099982	0.12703237212559	FALSE	chr16:72093552:-;chr16:72093620:-	chr16:72084857:-;chr16:72084950:-
PHF21A	0.102613506327983	0.12794187289649	FALSE	chr11:46120961:-;chr11:46121178:-;chr11:46121454:-	chr11:45949452:-;chr11:45935690:-
DPYSL3	0.103399091250995	0.128865068310192	FALSE	chr5:147453665:-;chr5:147453959:-	chr5:147390808:-;chr5:147393372:-
STIP1	0.103478078999918	0.128883462713076	FALSE	chr11:64186171:+;chr11:64186303:+	chr11:64197315:+;chr11:64197895:+;chr11:64204541:+
PGRMC2	0.103504168373641	0.128883462713076	FALSE	chr4:128287388:-;chr4:128287813:-	chr4:128270140:-;chr4:128269250:-;chr4:128270748:-;chr4:128271355:-
NDFIP2	0.103733403295743	0.129089061826176	FALSE	chr13:79481306:+;chr13:79481453:+	chr13:79552905:+;chr13:79553590:+;chr13:79554008:+;chr13:79554088:+
DAZAP1	0.103759743458041	0.129089061826176	FALSE	chr19:1407569:+;chr19:1407677:+;chr19:1407735:+	chr19:1435134:+;chr19:1435303:+;chr19:1435684:+
AKAP12	0.103925790481066	0.129239305460985	FALSE	chr6:151240374:+;chr6:151325531:+;chr6:151325688:+	chr6:151349216:+;chr6:151349393:+
ZNF334	0.104681888846205	0.130122870543148	FALSE	chr20:46506370:-;chr20:46513554:-	chr20:46502866:-;chr20:46503005:-;chr20:46499637:-;chr20:46501081:-
CLK1	0.104815487239105	0.130232216186506	FALSE	chr2:200853995:-;chr2:200864252:-;chr2:200864561:-;chr2:200864656:-	chr2:200853081:-;chr2:200858064:-
ZNF22-AS1	0.10544403155943	0.130956164521589	FALSE	chr10:45000803:-;chr10:45000888:-	chr10:44997697:-;chr10:44999105:-
RNASEH2C	0.105764867268013	0.131297490727668	FALSE	chr11:65720468:-;chr11:65720798:-	chr11:65719684:-;chr11:65717673:-
MRPL43	0.105972185717781	0.13149766001676	FALSE	chr10:100987270:-;chr10:100987433:-	chr10:100981376:-;chr10:100986269:-
ABRACL	0.106100288075015	0.131599401202126	FALSE	chr6:139028745:+;chr6:139028842:+	chr6:139043070:+;chr6:139043299:+
TSPAN6	0.106345145933714	0.131812962225034	FALSE	chrX:100636689:-;chrX:100636806:-	chrX:100629025:-;chrX:100629692:-
SULT1C4	0.106364839524966	0.131812962225034	FALSE	chr2:108377911:+;chr2:108378185:+	chr2:108387394:+;chr2:108388989:+
ITFG2	0.107029950191513	0.132579634482022	FALSE	chr12:2812622:+;chr12:2812761:+	chr12:2818683:+;chr12:2819028:+;chr12:2819677:+;chr12:2825066:+
SH3BP5	0.107446179460389	0.133023424611064	FALSE	chr3:15332476:-;chr3:15332556:-	chr3:15255650:-;chr3:15254853:-
TNRC6A	0.107481435582731	0.133023424611064	FALSE	chr16:24610205:+;chr16:24729651:+	chr16:24790734:+;chr16:24750791:+;chr16:24791174:+;chr16:24794708:+
CALM1	0.107807598517157	0.13336926145122	FALSE	chr14:90397029:+;chr14:90401333:+	chr14:90403939:+;chr14:90405107:+;chr14:90405213:+;chr14:90405610:+;chr14:90408268:+
GSTM5	0.109135271062955	0.134953233801419	FALSE	chr1:109711780:+;chr1:109712251:+	chr1:109717838:+;chr1:109718268:+
REXO5	0.109245852210399	0.135031469124503	FALSE	chr16:20806496:+;chr16:20806617:+	chr16:20844534:+;chr16:20849441:+;chr16:20849665:+
CDC42BPB	0.109464940986504	0.135243697651724	FALSE	chr14:103004023:-;chr14:103057549:-	chr14:102975725:-;chr14:102963090:-;chr14:102968322:-;chr14:102968501:-
MYD88	0.109679399716064	0.135450024573624	FALSE	chr3:38138552:+;chr3:38138633:+	chr3:38143022:+;chr3:38142938:+
MEST	0.110307714193292	0.136167048575976	FALSE	chr7:130486171:+;chr7:130486336:+;chr7:130492058:+	chr7:130506292:+;chr7:130501054:+
SLC9A3R2	0.110520347182346	0.136370545118208	FALSE	chr16:2026902:+;chr16:2033264:+	chr16:2038482:+;chr16:2039026:+
POLB	0.110811114449639	0.136670233638406	FALSE	chr8:42338454:+;chr8:42361298:+	chr8:42352568:+;chr8:42369296:+;chr8:42371808:+
SRP14	0.110880967309403	0.136697313477769	FALSE	chr15:40038873:-;chr15:40038948:-;chr15:40039153:-	chr15:40036041:-;chr15:40036437:-
CNPY2	0.111478856325704	0.137375067337461	FALSE	chr12:56315897:-;chr12:56316119:-	chr12:56309833:-;chr12:56312522:-;chr12:56314490:-
ARHGEF2	0.111938373894087	0.137881795033977	FALSE	chr1:155978160:-;chr1:155978501:-	chr1:155946854:-;chr1:155968189:-
ABAT	0.112079990460881	0.137996675054079	FALSE	chr16:8674596:+;chr16:8712955:+;chr16:8720713:+	chr16:8715476:+;chr16:8758944:+;chr16:8784570:+
TLN1	0.112160640919506	0.138036424831509	FALSE	chr9:35732104:-;chr9:35732195:-	chr9:35729052:-;chr9:35697337:-;chr9:35724616:-
NCBP1	0.112444854411153	0.138326557969583	FALSE	chr9:97633668:+;chr9:97633821:+	chr9:97671632:+;chr9:97668949:+;chr9:97672477:+;chr9:97673713:+
NCOR1	0.112703255927806	0.138584701601878	FALSE	chr17:16194611:-;chr17:16215529:-	chr17:16149453:-;chr17:16126082:-;chr17:16126177:-;chr17:16137369:-;chr17:16146446:-
PEX2	0.113351670141837	0.139321992499915	FALSE	chr8:77000078:-;chr8:77000230:-	chr8:76982061:-;chr8:76982921:-
RNF14	0.113482303061075	0.139422510949766	FALSE	chr5:141969095:+;chr5:141969269:+	chr5:141987990:+;chr5:141988034:+;chr5:141989164:+
CNTLN	0.113836060448084	0.139796952030478	FALSE	chr9:17134982:+;chr9:17135040:+	chr9:17235699:+;chr9:17236564:+;chr9:17299092:+;chr9:17394724:+;chr9:17409439:+
MRPS6	0.114237674772075	0.140229816687957	FALSE	chr21:34073224:+;chr21:34073549:+	chr21:34143030:+;chr21:34142969:+
GAS8	0.114577983769574	0.140526671971794	FALSE	chr16:90019629:+;chr16:90022653:+	chr16:90043472:+;chr16:90044958:+
SOCS5	0.114577983769574	0.140526671971794	FALSE	chr2:46698940:+;chr2:46699295:+	chr2:46759152:+;chr2:46762054:+
BRD4	0.114847325405627	0.140779515132072	FALSE	chr19:15331906:-;chr19:15332443:-;chr19:15332539:-	chr19:15256100:-;chr19:15256199:-
RPL17	0.114882792832024	0.140779515132072	FALSE	chr18:49490874:-;chr18:49490929:-;chr18:49491814:-;chr18:49492399:-	chr18:49488484:-;chr18:49489360:-
ADD2	0.115036857665395	0.14090780762963	FALSE	chr2:70706408:-;chr2:70768177:-	chr2:70663482:-;chr2:70674673:-;chr2:70675084:-;chr2:70675847:-
TMEM181	0.115444891056274	0.141346940829947	FALSE	chr6:158536640:+;chr6:158560091:+	chr6:158540172:+;chr6:158634369:+;chr6:158635429:+;chr6:158634139:+
AK9	0.115618209949416	0.141498443908934	FALSE	chr6:109690506:-;chr6:109691202:-	chr6:109659270:-;chr6:109631200:-;chr6:109631708:-
MRPS36	0.116310388046123	0.142284546713946	FALSE	chr5:69217760:+;chr5:69217887:+	chr5:69229355:+;chr5:69229462:+;chr5:69230158:+
PIGV	0.116714298443474	0.142717484043562	FALSE	chr1:26787944:+;chr1:26788177:+	chr1:26798297:+;chr1:26798403:+
TERF2	0.117791781943936	0.143973338615842	FALSE	chr16:69384747:-;chr16:69385988:-	chr16:69372307:-;chr16:69355567:-;chr16:69365523:-
LEPROTL1	0.121128813380942	0.147988712923462	FALSE	chr8:30095408:+;chr8:30095480:+	chr8:30106064:+;chr8:30108066:+
SUMO1	0.121481078815578	0.148355583628438	FALSE	chr2:202238462:-;chr2:202238566:-	chr2:202206486:-;chr2:202206182:-;chr2:202206592:-;chr2:202206776:-
CBX5	0.121814049485081	0.148698587352618	FALSE	chr12:54259545:-;chr12:54280122:-	chr12:54230946:-;chr12:54240386:-;chr12:54241769:-;chr12:54252106:-
DTNB	0.122080292671277	0.148959878274401	FALSE	chr2:25652660:-;chr2:25673488:-;chr2:25673550:-	chr2:25377250:-;chr2:25433913:-;chr2:25576217:-
TAOK3	0.122624516082878	0.14955998670963	FALSE	chr12:118190522:-;chr12:118372889:-	chr12:118150591:-;chr12:118162014:-;chr12:118172628:-;chr12:118177204:-
EED	0.123067808135502	0.150036533284376	FALSE	chr11:86244753:+;chr11:86245140:+;chr11:86245223:+	chr11:86250418:+;chr11:86278739:+
DHRS7	0.123123516557611	0.150040357068924	FALSE	chr14:60165293:-;chr14:60165493:-	chr14:60144802:-;chr14:60154043:-
SNCAIP	0.123360639659706	0.150265158168502	FALSE	chr5:122311691:+;chr5:122312125:+;chr5:122312183:+;chr5:122391089:+	chr5:122464055:+;chr5:122318540:+
GTF2E2	0.123989568664143	0.150966821231854	FALSE	chr8:30658032:-;chr8:30658236:-	chr8:30578516:-;chr8:30653474:-
C9orf72	0.124051572165357	0.150977904886963	FALSE	chr9:27573448:-;chr9:27573819:-	chr9:27546550:-;chr9:27546966:-;chr9:27547758:-;chr9:27548574:-;chr9:27560786:-
RPL13	0.124592689602704	0.151571839780953	FALSE	chr16:89560657:+;chr16:89560904:+	chr16:89563066:+;chr16:89563431:+
TMEM80	0.124820300864682	0.151784038631361	FALSE	chr11:695643:+;chr11:695796:+	chr11:704129:+;chr11:699767:+
HMG20A	0.124875628944452	0.151786646084951	FALSE	chr15:77420651:+;chr15:77420888:+	chr15:77485603:+;chr15:77479491:+;chr15:77479595:+;chr15:77479793:+;chr15:77485550:+
BUD31	0.125206207777382	0.152123676882354	FALSE	chr7:99408641:+;chr7:99408969:+;chr7:99409085:+;chr7:99410114:+;chr7:99416134:+	chr7:99417484:+;chr7:99419616:+
ZNF248	0.127215243078206	0.154498852657532	FALSE	chr10:37857610:-;chr10:37858037:-	chr10:37828846:-;chr10:37828969:-;chr10:37830878:-;chr10:37831482:-;chr10:37832882:-;chr10:37832922:-;chr10:37833011:-
EFCAB7	0.127340405977648	0.154585078120038	FALSE	chr1:63523372:+;chr1:63523525:+	chr1:63533622:+;chr1:63572693:+;chr1:63555444:+
AEBP2	0.127786122821546	0.155039426016731	FALSE	chr12:19439492:+;chr12:19439674:+;chr12:19440324:+	chr12:19493950:+;chr12:19518139:+
SLC35C2	0.127823324953528	0.155039426016731	FALSE	chr20:46358506:-;chr20:46364361:-	chr20:46349737:-;chr20:46349946:-
ELP3	0.128445581131487	0.155727990037921	FALSE	chr8:28093067:+;chr8:28093222:+	chr8:28190097:+;chr8:28191153:+
NR2C2	0.128791619734305	0.1560501430768	FALSE	chr3:14947583:+;chr3:14947705:+;chr3:15003915:+	chr3:15043072:+;chr3:15043199:+;chr3:15043330:+
PCNX4	0.128820650696896	0.1560501430768	FALSE	chr14:60091911:+;chr14:60092186:+	chr14:60124691:+;chr14:60128076:+;chr14:60134812:+
SOCS2	0.12903550394381	0.156244093447447	FALSE	chr12:93570980:+;chr12:93571681:+;chr12:93571860:+	chr12:93575434:+;chr12:93576203:+
ZNF302	0.129508510378455	0.156750334444491	FALSE	chr19:34677639:+;chr19:34677836:+	chr19:34684527:+;chr19:34686322:+
KBTBD3	0.129941227026747	0.157207402261269	FALSE	chr11:106077347:-;chr11:106077459:-	chr11:106052457:-;chr11:106052698:-;chr11:106054231:-;chr11:106054340:-;chr11:106059021:-
PXYLP1	0.130428248035333	0.157729754191882	FALSE	chr3:141231784:+;chr3:141260123:+	chr3:141294323:+;chr3:141294631:+
B3GNTL1	0.130598765094951	0.157869070555269	FALSE	chr17:83048782:-;chr17:83051770:-	chr17:82943791:-;chr17:82942167:-;chr17:83011428:-
LAMA4	0.131770837491558	0.159218446317064	FALSE	chr6:112254538:-;chr6:112254710:-	chr6:112128940:-;chr6:112253788:-
HNRNPR	0.132002513270394	0.159430881453112	FALSE	chr1:23333631:-;chr1:23338549:-;chr1:23341008:-;chr1:23344281:-	chr1:23311244:-;chr1:23309788:-;chr1:23321557:-
ASCC2	0.13229178665385	0.159669712351722	FALSE	chr22:29804824:-;chr22:29838228:-	chr22:29788611:-;chr22:29832933:-;chr22:29833869:-
TMEM53	0.132312147761676	0.159669712351722	FALSE	chr1:44674402:-;chr1:44674608:-	chr1:44654168:-;chr1:44654502:-
PHF3	0.132977713584998	0.160405069556883	FALSE	chr6:63635802:+;chr6:63636111:+;chr6:63646526:+	chr6:63684531:+;chr6:63684908:+;chr6:63713634:+
AIG1	0.135951510055101	0.163922944527781	FALSE	chr6:143060463:+;chr6:143060842:+	chr6:143340004:+;chr6:143061595:+;chr6:143340304:+;chr6:143343616:+
RBL2	0.136146980176858	0.164089308034101	FALSE	chr16:53434418:+;chr16:53434471:+	chr16:53479929:+;chr16:53453727:+;chr16:53481774:+;chr16:53491648:+
VAMP7	0.136919905290591	0.164951207133535	FALSE	chrX:155881345:+;chrY:57067865:+	chrX:155942803:+;chrY:57129323:+;chrX:155943766:+;chrY:57130286:+
RUNX1T1	0.137049049826681	0.165037125825041	FALSE	chr8:92095215:-;chr8:92095416:-;chr8:92103226:-	chr8:91957221:-;chr8:91958907:-;chr8:91959588:-;chr8:91959998:-
SLC35B1	0.137367108415512	0.165350370062366	FALSE	chr17:49707067:-;chr17:49707920:-;chr17:49708157:-	chr17:49701334:-;chr17:49700943:-
EIF1	0.138643043240469	0.166815870745489	FALSE	chr17:41688885:+;chr17:41689903:+	chr17:41690999:+;chr17:41691644:+;chr17:41692668:+
CD200	0.138912454362033	0.167069593236091	FALSE	chr3:112333068:+;chr3:112333156:+	chr3:112361961:+;chr3:112362812:+;chr3:112361994:+
GKAP1	0.139419443068749	0.167608715466811	FALSE	chr9:83817769:-;chr9:83817837:-	chr9:83739421:-;chr9:83748309:-;chr9:83753289:-;chr9:83768881:-;chr9:83784774:-
ABCD4	0.139606011935984	0.16776234023802	FALSE	chr14:74292826:-;chr14:74302910:-;chr14:74303055:-	chr14:74285971:-;chr14:74297559:-;chr14:74298439:-
NUP54	0.141319673164021	0.16969529837766	FALSE	chr4:76147821:-;chr4:76148397:-	chr4:76114664:-;chr4:76114868:-;chr4:76115268:-
LPGAT1	0.141333470302627	0.16969529837766	FALSE	chr1:211830338:-;chr1:211830722:-	chr1:211749789:-;chr1:211748075:-;chr1:211749678:-
MEIS3	0.141987616680614	0.170409023551922	FALSE	chr19:47419122:-;chr19:47419523:-	chr19:47403124:-;chr19:47415876:-
TRMT11	0.14324363568055	0.171844193456196	FALSE	chr6:125986430:+;chr6:125986540:+	chr6:126038854:+;chr6:126039276:+;chr6:125999581:+
FBXO7	0.14450112500323	0.173279920487067	FALSE	chr22:32474676:+;chr22:32474798:+;chr22:32475015:+	chr22:32498173:+;chr22:32498829:+
ZSCAN9	0.144850848560342	0.173626342625458	FALSE	chr6:28224886:+;chr6:28225264:+	chr6:28233476:+;chr6:28229194:+
SCYL3	0.145417311486114	0.174232160781432	FALSE	chr1:169893896:-;chr1:169893952:-	chr1:169853091:-;chr1:169858100:-;chr1:169859061:-
JMJD6	0.145682907967687	0.174477137784212	FALSE	chr17:76726503:-;chr17:76726606:-;chr17:76726679:-;chr17:76726784:-	chr17:76718467:-;chr17:76712836:-
NUDT2	0.145914548221256	0.174681258650783	FALSE	chr9:34329506:+;chr9:34329569:+	chr9:34343644:+;chr9:34343699:+
SUMO2	0.146772762003689	0.175634994867307	FALSE	chr17:75182563:-;chr17:75182956:-	chr17:75167733:-;chr17:75167947:-
CAMSAP2	0.147165442746254	0.176031087006626	FALSE	chr1:200738893:+;chr1:200739572:+	chr1:200815602:+;chr1:200849080:+;chr1:200849231:+;chr1:200852598:+
PDE4D	0.148050931112851	0.177016069290355	FALSE	chr5:58999898:-;chr5:59215935:-;chr5:59430600:-	chr5:58991945:-;chr5:58973827:-
TMEM62	0.149407794874751	0.178563587341935	FALSE	chr15:43133524:+;chr15:43133586:+;chr15:43133719:+	chr15:43185144:+;chr15:43184358:+
CCT4	0.149700943499199	0.17883905096137	FALSE	chr2:61888458:-;chr2:61888656:-	chr2:61868446:-;chr2:61868503:-
THTPA	0.149843956747183	0.178935001069649	FALSE	chr14:23555982:+;chr14:23556136:+;chr14:23556271:+	chr14:23559280:+;chr14:23559578:+
NAPG	0.151946510866237	0.181369862824024	FALSE	chr18:10525905:+;chr18:10526027:+;chr18:10526102:+	chr18:10546373:+;chr18:10550243:+;chr18:10552764:+
PMP22	0.152938556665198	0.18247769260973	FALSE	chr17:15260761:-;chr17:15262541:-	chr17:15229779:-;chr17:15230809:-
SMS	0.153343373843016	0.18288424109819	FALSE	chrX:21940573:+;chrX:21940709:+;chrX:21940778:+;chrX:21941045:+	chrX:21977185:+;chrX:21994831:+
ARVCF	0.154493328869911	0.184178763824029	FALSE	chr22:19987155:-;chr22:20016823:-	chr22:19969921:-;chr22:19969991:-
NKAIN4	0.154871282747463	0.184552250923281	FALSE	chr20:63253437:-;chr20:63253495:-;chr20:63254463:-	chr20:63240784:-;chr20:63241255:-
CEP164	0.155151373210903	0.184808856070083	FALSE	chr11:117327850:+;chr11:117327929:+;chr11:117328085:+	chr11:117344988:+;chr11:117351952:+
IRAK1BP1	0.155496347695478	0.185142501594866	FALSE	chr6:78867551:+;chr6:78867607:+	chr6:78885891:+;chr6:78898178:+
EIF3J	0.157047624810527	0.1869115601373	FALSE	chr15:44537068:+;chr15:44537125:+	chr15:44551499:+;chr15:44554624:+;chr15:44557578:+;chr15:44560321:+;chr15:44561631:+;chr15:44561702:+;chr15:44562089:+;chr15:44562803:+
C1orf109	0.157413734933879	0.187269195290242	FALSE	chr1:37690482:-;chr1:37692205:-	chr1:37681570:-;chr1:37682209:-;chr1:37682631:-
GSTO2	0.157890106904794	0.187757652127618	FALSE	chr10:104274898:+;chr10:104275162:+	chr10:104299418:+;chr10:104282259:+
GUF1	0.158313328785339	0.188134459479178	FALSE	chr4:44678395:+;chr4:44678494:+	chr4:44680712:+;chr4:44689966:+;chr4:44698741:+
NSFL1C	0.158338812778201	0.188134459479178	FALSE	chr20:1466822:-;chr20:1466905:-	chr20:1442169:-;chr20:1443506:-
HMGB2	0.15857297536111	0.18833427868523	FALSE	chr4:173333672:-;chr4:173333769:-;chr4:173334358:-	chr4:173331701:-;chr4:173332837:-
GGT7	0.158744307788039	0.18845934044387	FALSE	chr20:34852481:-;chr20:34872822:-	chr20:34844720:-;chr20:34861055:-;chr20:34861283:-
SLC25A51	0.15884650289668	0.188502253333523	FALSE	chr9:37904110:-;chr9:37904353:-	chr9:37879400:-;chr9:37881893:-;chr9:37899181:-
EXOC5	0.159399014312697	0.189079296279484	FALSE	chr14:57268823:-;chr14:57268899:-	chr14:57209750:-;chr14:57210003:-;chr14:57218013:-
RMND1	0.160621504454258	0.190450259124409	FALSE	chr6:151452018:-;chr6:151452074:-	chr6:151404860:-;chr6:151405044:-;chr6:151404762:-
PSMD8	0.163948833022339	0.194314771364516	FALSE	chr19:38374550:+;chr19:38374758:+	chr19:38383475:+;chr19:38383821:+
SSU72	0.164188912587889	0.194518537370624	FALSE	chr1:1574584:-;chr1:1574863:-	chr1:1541673:-;chr1:1562350:-
FCHSD2	0.164706483496698	0.195050748506048	FALSE	chr11:73142046:-;chr11:73142318:-	chr11:72887505:-;chr11:72842745:-
EIF2B4	0.165009631667275	0.19532869712916	FALSE	chr2:27370315:-;chr2:27370457:-	chr2:27364362:-;chr2:27369067:-;chr2:27369478:-
ASAP1	0.165839767577628	0.19622997374235	FALSE	chr8:130180862:-;chr8:130443660:-	chr8:130167593:-;chr8:130159871:-;chr8:130179315:-
ZNF16	0.166548025433216	0.196986350843928	FALSE	chr8:144950819:-;chr8:144950875:-	chr8:144930383:-;chr8:144930421:-
GPS2	0.167032519983296	0.197477552623167	FALSE	chr17:7315120:-;chr17:7315293:-	chr17:7312675:-;chr17:7314311:-;chr17:7314531:-
YBEY	0.168304391453384	0.198898854330418	FALSE	chr21:46286330:+;chr21:46286645:+	chr21:46296708:+;chr21:46297013:+;chr21:46297723:+
RPS27L	0.168699642672549	0.199283435508053	FALSE	chr15:63155715:-;chr15:63157477:-	chr15:63153853:-;chr15:63156462:-
C1orf35	0.169054486160799	0.199619984899843	FALSE	chr1:228103320:-;chr1:228103389:-;chr1:228103441:-	chr1:228100735:-;chr1:228101410:-
MBOAT2	0.169124798391147	0.199620419606424	FALSE	chr2:8958642:-;chr2:9003658:-	chr2:8858120:-;chr2:8856523:-;chr2:8857052:-;chr2:8862299:-;chr2:8872250:-
SLK	0.171145905033236	0.201922452651863	FALSE	chr10:103967140:+;chr10:103967201:+	chr10:104002582:+;chr10:104006035:+
LYPLA1	0.174207525334536	0.205449701365606	FALSE	chr8:54101828:-;chr8:54101928:-	chr8:54046378:-;chr8:54047509:-
THOC7	0.176445174305331	0.208002696186458	FALSE	chr3:63863786:-;chr3:63863868:-;chr3:63863923:-	chr3:63833870:-;chr3:63835338:-
GMEB1	0.177124304940588	0.208717079397374	FALSE	chr1:28668778:+;chr1:28683564:+	chr1:28704261:+;chr1:28714891:+;chr1:28715253:+
SNAP29	0.177603567245864	0.209195452298678	FALSE	chr22:20859007:+;chr22:20859081:+	chr22:20887807:+;chr22:20889092:+;chr22:20889787:+
PBRM1	0.1778642511839	0.209416077920318	FALSE	chr3:52685578:-;chr3:52685794:-	chr3:52627274:-;chr3:52617513:-;chr3:52634633:-;chr3:52644752:-;chr3:52668575:-
ZNF770	0.178873255793368	0.210517225581143	FALSE	chr15:34988225:-;chr15:34988287:-	chr15:34981961:-;chr15:34978947:-;chr15:34982222:-;chr15:34982370:-
TMX1	0.179174033407607	0.210784291568553	FALSE	chr14:51240162:+;chr14:51240247:+	chr14:51256039:+;chr14:51254453:+;chr14:51255069:+;chr14:51255654:+
EIF2B1	0.180145569056348	0.211839906916695	FALSE	chr12:123633604:-;chr12:123633657:-	chr12:123621031:-;chr12:123621237:-
CDC123	0.181320312700716	0.213133514187745	FALSE	chr10:12195965:+;chr10:12196188:+;chr10:12230948:+	chr10:12250587:+;chr10:12237195:+
LIMD2	0.182866390111579	0.214862362033119	FALSE	chr17:63699344:-;chr17:63699861:-;chr17:63700102:-;chr17:63700685:-	chr17:63697807:-;chr17:63695903:-
MSL3	0.185618196629126	0.218005898427788	FALSE	chrX:11758159:+;chrX:11758556:+;chrX:11759604:+	chrX:11760918:+;chrX:11761572:+;chrX:11762190:+;chrX:11775750:+
BCLAF3	0.186097404122563	0.218478811750636	FALSE	chrX:19970264:-;chrX:19991061:-	chrX:19965193:-;chrX:19966142:-
LARS1	0.186410864643909	0.218756828821429	FALSE	chr5:146182475:-;chr5:146182617:-	chr5:146160390:-;chr5:146168169:-;chr5:146113911:-;chr5:146131074:-
NEK2	0.187930582466379	0.220449602284852	FALSE	chr1:211675557:-;chr1:211675621:-	chr1:211662772:-;chr1:211658251:-;chr1:211663206:-
ALG9	0.189603251092161	0.222320328108886	FALSE	chr11:111868736:-;chr11:111871281:-;chr11:111871533:-	chr11:111786284:-;chr11:111784374:-;chr11:111785343:-
