gene_symbol	RED	pvalue	p_adj	APAreg
SERP2	0.247852270202463	0.0725658633077073	0.754146392308588	NC
SERPINA10	0.108743199939725	0.838555653795433	0.972967551701541	NC
SERPINB1	0.15034189537869	0.66692528973575	0.949713767452889	NC
SERPINE2	0.14609427661351	0.518334880135447	0.919891726538364	NC
SESN3	-0.0798371739313326	0.108660487218428	0.761924111229778	NC
SESTD1	-0.662163397248354	0.0388061532171789	0.754146392308588	DN
SET	0.105947736468603	0.108540243518084	0.761924111229778	NC
SETBP1	0.411673437478463	0.134203030582342	0.761924111229778	NC
SETD2	0.314435133607345	0.528468166965128	0.921362975740861	NC
SETD3	-0.083166168156133	0.401879928588832	0.87195246973841	NC
SETD4	-0.0413473391376993	0.768463687999507	0.955139876783748	NC
SETD6	0.0572009293033091	0.715472735673197	0.952607303643842	NC
SF1	0.139063199527521	0.524741908446121	0.921362975740861	NC
SF3A3	0.224677122919834	0.0273516298317754	0.754146392308588	UP
SF3B1	0.0222164763867543	0.874565582231123	0.98752398182855	NC
SF3B3	0.22232407319374	0.292184487184202	0.816265980396022	NC
SFI1	-0.23373739117375	0.49737350951904	0.910197243708125	NC
SFMBT2	0.387055058873918	0.105042550751477	0.761924111229778	NC
SFRP4	0.377912310708761	0.425756838122516	0.878178397429319	NC
SFSWAP	-0.4830080124223	0.154380344027492	0.763653291619351	NC
SFT2D1	-0.104856305100745	0.553251297374203	0.933823500518457	NC
SFT2D2	0.647120071745175	0.00249229820247848	0.677174733449793	UP
SFXN1	0.159230734892467	0.134335351961603	0.761924111229778	NC
SFXN2	0.0414214346556445	0.669428778028798	0.949713767452889	NC
SFXN3	-0.062082472505099	0.157365502367022	0.7641127380631	NC
SFXN4	0.49254608302716	0.118541628335824	0.761924111229778	NC
SFXN5	-0.0965129425261425	0.239680724394919	0.803018737666601	NC
SGK1	0.0880110650708648	0.761899731304484	0.955139876783748	NC
SGK3	0.197424260272387	0.120917098256432	0.761924111229778	NC
SGMS2	0.175913952462388	0.243711261394854	0.805278434796386	NC
SGO1	0.394790110164814	0.757783548577846	0.955139876783748	NC
SGSM1	-0.0160822206191391	0.973246898930647	0.989447860732884	NC
SGSM2	-0.118854332916231	0.259187527505813	0.813749216105959	NC
SGSM3	-0.0950816952961051	0.324189959426421	0.833127348779094	NC
SGTA	0.109759136067021	0.0254732500463012	0.754146392308588	UP
SH2B1	-0.0883824159246778	0.63020157013782	0.949713767452889	NC
SH2B3	-0.0538306556461191	0.479018740361923	0.903637852089398	NC
SH2D4A	-0.0297973487415344	0.708767074852798	0.949713767452889	NC
SH3BGRL	0.0704803954316163	0.640372498169108	0.949713767452889	NC
SH3BP2	-0.106901660755402	0.442690037766511	0.886207761244657	NC
SH3BP5	0.0481142155938956	0.399740979920476	0.871580613127233	NC
SH3D21	0.595666991875961	0.0532929805590215	0.754146392308588	NC
SH3GL1	-0.0171242862908749	0.887687046522713	0.988458402659883	NC
SH3GL3	0.0441288523787537	0.633829969393159	0.949713767452889	NC
SH3GLB1	-0.012855992416932	0.839489044847582	0.97324183308107	NC
SH3GLB2	0.258487725350609	0.211507634659598	0.800612850851932	NC
SH3KBP1	0.1797311084161	0.146673947219348	0.762659635329603	NC
SH3PXD2A	0.192746191633815	0.332471674538253	0.837011732705074	NC
SHANK3	0.334702354841973	0.102364620482115	0.761924111229778	NC
SHC2	0.132405984298242	0.173452186716099	0.774262878358646	NC
SHF	-0.119698711494584	0.787598576296199	0.955139876783748	NC
SHISA4	-1.03667885777561	0.0622903667638549	0.754146392308588	NC
SHISA7	-0.0580748228947752	0.886331841358407	0.988458402659883	NC
SHISAL2B	-0.759933736249636	0.135071297736213	0.761924111229778	NC
SHKBP1	-0.0255333345423727	0.954478869382562	0.988458402659883	NC
SHMT1	0.0549881301300379	0.795223620878207	0.955139876783748	NC
SHMT2	0.0385901292396471	0.367803415204999	0.858681158845474	NC
SHOC2	-0.201489510365207	0.529567945353816	0.921362975740861	NC
SHOX2	-0.053003056827738	0.765032044147753	0.955139876783748	NC
SHQ1	-0.0849869201378477	0.473890477742709	0.901553294021147	NC
SHROOM1	-0.429514283716549	0.394119977779618	0.869480851702479	NC
SHTN1	-0.272302212471727	0.138111260019578	0.761924111229778	NC
SIAE	-0.26645564192378	0.0117523653830877	0.754146392308588	DN
SIDT2	0.27961734038055	0.461286341096523	0.896309108579471	NC
SIGIRR	-0.0490304184845964	0.8954632803954	0.988458402659883	NC
SIGMAR1	0.0463907869930763	0.443888955699392	0.886207761244657	NC
SIK3	0.00165456659551758	0.994698470364423	0.997662951774772	NC
SIKE1	0.183468869309045	0.328032216366881	0.833127348779094	NC
SIL1	-0.16249983497549	0.69928661644904	0.949713767452889	NC
SIM1	-0.0426112178354199	0.364336715991575	0.856177845552314	NC
SIN3A	0.00367979376877381	0.96767441837915	0.988458402659883	NC
SIN3B	0.310529636228785	0.0425026758972939	0.754146392308588	UP
SINHCAF	0.175686230964531	0.213902133972537	0.800612850851932	NC
SIPA1L1	0.234025003032623	0.157026404946759	0.7641127380631	NC
SIPA1L2	0.1238873251176	0.490144522682507	0.908418375584953	NC
SIPA1L3	-0.129241176718381	0.539325792578167	0.928398355680358	NC
SIRPA	-0.154779361978092	0.712589704573018	0.951182379705967	NC
SIRT3	0.848257668084274	0.0642645803972505	0.754146392308588	NC
SIRT5	0.27144635217925	0.152613356136388	0.762771956284358	NC
SIX1	0.135284983132826	0.0961386308161755	0.761924111229778	NC
SIX4	0.324077673046581	0.349021156494185	0.847744068029551	NC
SIX5	-0.0938362916606421	0.699973959172354	0.949713767452889	NC
SKA1	0.305578054102968	0.0259879120994463	0.754146392308588	UP
SKA2	0.200101023678541	0.0756502566987278	0.754146392308588	NC
SKA3	0.173144317367064	0.050857846922225	0.754146392308588	NC
SKIC2	0.456345195720684	0.206115493555652	0.798650228615497	NC
SKIC3	0.272229916837496	0.279461201290665	0.813749216105959	NC
SKIDA1	0.332824949605236	0.572075861101411	0.942490374018891	NC
SKIL	0.159421883520887	0.586474301526767	0.946822096715141	NC
SKP1	-0.0821293901452522	0.0549052839238525	0.754146392308588	NC
SKP2	-0.424956038002065	0.320237809779668	0.832194423468969	NC
SLAIN1	0.123465235669658	0.276395321958672	0.813749216105959	NC
SLAIN2	-0.239155985948023	0.249018182288186	0.808001102063266	NC
SLBP	0.0670465303469528	0.644088747193579	0.949713767452889	NC
SLC12A2	0.22151444586615	0.0648129321392462	0.754146392308588	NC
SLC12A4	0.068873246545074	0.359962762974013	0.853830679039509	NC
SLC12A6	-0.057886821354006	0.368612147870308	0.858681158845474	NC
SLC12A7	0.14976147806301	0.0799095436285089	0.754146392308588	NC
SLC15A2	0.0292018631963789	0.893077722641232	0.988458402659883	NC
SLC15A4	-0.0637911659163939	0.680635586143857	0.949713767452889	NC
SLC16A2	0.136779976383565	0.296823933418292	0.818784807482156	NC
SLC16A4	0.333488455906943	0.16617331205828	0.768605241819949	NC
SLC17A7	0.143100637284287	0.912592511194828	0.988458402659883	NC
SLC19A3	0.826038348289846	0.201991781559904	0.798650228615497	NC
SLC1A3	0.0999365382667352	0.486521546392435	0.907159966710895	NC
SLC1A4	0.182837371595814	0.425317679389661	0.87785372857595	NC
SLC1A5	0.0882713276873225	0.130588121614477	0.761924111229778	NC
SLC22A23	0.200135286007031	0.152058486757367	0.762771956284358	NC
SLC22A5	0.189694119485578	0.256917407025062	0.813590727244335	NC
SLC24A4	-1.06174666843994	0.326931275412261	0.833127348779094	NC
SLC24A5	-0.175285428125298	0.136195084125048	0.761924111229778	NC
SLC25A11	0.198402379595419	0.287968983198184	0.814632217092669	NC
SLC25A12	-0.0363060894887193	0.453894888766993	0.890918647886843	NC
SLC25A13	0.107380366868796	0.217754185073956	0.800612850851932	NC
SLC25A14	0.36288386006489	0.323799580423809	0.832760415170427	NC
SLC25A16	-0.0946977467704704	0.162017175381557	0.767554563243845	NC
SLC25A17	0.119565604775426	0.13915005643534	0.762646050632139	NC
SLC25A18	0.0883332896606839	0.8391999882667	0.973232375268226	NC
SLC25A20	0.407388763721865	0.273065580020562	0.813749216105959	NC
SLC25A21	-0.490656041519599	0.120868813122261	0.761924111229778	NC
SLC25A22	0.228876780611898	0.032747859084248	0.754146392308588	UP
SLC25A24	-0.497600425129509	0.593789904838442	0.949713767452889	NC
SLC25A25	0.223279243570735	0.290378713933753	0.815005820081518	NC
SLC25A27	0.0781111300948407	0.247647028469277	0.807705198582123	NC
SLC25A29	0.168406038393658	0.543089731717996	0.929633872139865	NC
SLC25A3	-0.624835906699137	0.0182171653208213	0.754146392308588	DN
SLC25A30	-0.204689632001435	0.359970467913485	0.853830679039509	NC
SLC25A32	0.21959101316973	0.139214858683828	0.762646050632139	NC
SLC25A35	-0.0392884599551557	0.908030503284066	0.988458402659883	NC
SLC25A36	0.0920290663978249	0.283267750272739	0.813749216105959	NC
SLC25A37	0.20260385743368	0.393708529905711	0.869469321933301	NC
SLC25A38	-0.0719439246881818	0.540710076847476	0.928792596963654	NC
SLC25A39	-0.0153517676192473	0.836310432459023	0.972039265941107	NC
SLC25A4	-0.0666810729070937	0.779131418257328	0.955139876783748	NC
SLC25A40	0.1017755825587	0.676932509989287	0.949713767452889	NC
SLC25A44	0.164636844224439	0.0492857981303737	0.754146392308588	UP
SLC25A46	0.00277493395922501	0.972855220495474	0.989447860732884	NC
SLC25A48	-0.202054500281119	0.687981586514737	0.949713767452889	NC
SLC25A5	-0.00179043887694097	0.986354539277893	0.995259712393416	NC
SLC26A11	0.060687106854078	0.857078962891758	0.981150960216162	NC
SLC27A1	0.158509545943535	0.675885377492024	0.949713767452889	NC
SLC27A4	0.584075370728244	0.0781529400506688	0.754146392308588	NC
SLC29A1	-0.0137477372990498	0.883053416386517	0.988458402659883	NC
SLC29A4	0.0153063927966799	0.966439347213921	0.988458402659883	NC
SLC2A1	0.094341171811154	0.362690294273168	0.855920404415255	NC
SLC2A3	0.0097980448993103	0.968371820851726	0.988458402659883	NC
SLC2A4	0.161405856001272	0.868456167357348	0.984822054765445	NC
SLC2A4RG	-0.0451928309784564	0.513410621726555	0.916713229815994	NC
SLC30A3	-0.459994013841927	0.247427139566896	0.807705198582123	NC
SLC30A5	0.178620119898768	0.258306928302704	0.813749216105959	NC
SLC30A6	0.153155507323706	0.483341548042912	0.905166639570721	NC
SLC30A9	0.153831479611114	0.0303384685510426	0.754146392308588	UP
SLC35A1	0.00192922713126664	0.984087730405471	0.994645419212757	NC
SLC35A5	0.160818336917047	0.189802565603687	0.789649256085067	NC
SLC35B1	-0.158920786855673	0.582396548320186	0.945397228918898	NC
SLC35B3	-0.401074997337117	0.417580764597872	0.875113413340576	NC
SLC35B4	0.30442998845592	0.0744203555894022	0.754146392308588	NC
SLC35C1	-0.089266701069779	0.101580857738633	0.761924111229778	NC
SLC35C2	0.0832934156854517	0.50128216420767	0.912015595449441	NC
SLC35F2	0.120368215452414	0.235095916728459	0.800612850851932	NC
SLC36A1	0.240247043645842	0.531452667563315	0.923144371604399	NC
SLC36A4	0.20586563296702	0.344656053314672	0.84540505026826	NC
SLC37A2	-0.0428208580903187	0.860605883184896	0.983078832738331	NC
SLC37A4	-0.0920251836280613	0.68072971041314	0.949713767452889	NC
SLC38A1	0.191379193597874	0.103196856851562	0.761924111229778	NC
SLC38A10	-0.188935548446866	0.493310306955332	0.908916212723377	NC
SLC38A2	0.244955521063766	0.076733730905639	0.754146392308588	NC
SLC38A7	0.123561636228574	0.615962564889761	0.949713767452889	NC
SLC38A9	0.160940354084391	0.379645178249006	0.860208695019899	NC
SLC39A11	0.0552806510156806	0.723171232513316	0.955139876783748	NC
SLC39A13	0.0101451152360354	0.869616838166044	0.985284784304853	NC
SLC39A6	0.0577774910341582	0.526224656349176	0.921362975740861	NC
SLC39A7	0.350560863862158	0.0984702678814752	0.761924111229778	NC
SLC3A1	0.129414500583781	0.374594490166391	0.858809934512294	NC
SLC41A1	0.182539127395224	0.0739369289899146	0.754146392308588	NC
SLC41A2	0.226396561299285	0.273312515854879	0.813749216105959	NC
SLC43A2	0.119671020705168	0.835570592751628	0.972039265941107	NC
SLC44A2	0.213511160887536	0.432679428280987	0.882256174342733	NC
SLC45A4	0.302932042847524	0.16653339109241	0.769276825949453	NC
SLC46A1	0.0873506349592323	0.652593444961537	0.949713767452889	NC
SLC46A3	0.26827575190744	0.427172084000367	0.878876121399823	NC
SLC49A4	0.0909472194159582	0.667796732861025	0.949713767452889	NC
SLC4A1AP	-0.0208812991670695	0.791610353824993	0.955139876783748	NC
SLC4A4	-0.0785697737377686	0.68563104401292	0.949713767452889	NC
SLC4A7	0.296096611050738	0.418176410295559	0.875597640785971	NC
SLC4A8	0.784263170768106	0.0290760241599675	0.754146392308588	UP
SLC50A1	0.297132685507574	0.0520317969177251	0.754146392308588	NC
SLC52A2	-0.0629408191032614	0.868559754047054	0.984822054765445	NC
SLC66A1	-0.0644455378632499	0.605625771676908	0.949713767452889	NC
SLC66A2	0.460258074420223	0.0105168199313031	0.754146392308588	UP
SLC66A3	-0.0366704974789014	0.806484270163595	0.958152195212696	NC
SLC6A15	0.011375920855369	0.926088093353038	0.988458402659883	NC
SLC6A8	0.0891612629235407	0.577363482462332	0.945397228918898	NC
SLC7A11	0.719788001508593	0.492485878117785	0.908418375584953	NC
SLC7A2	0.169207778945482	0.305386628107296	0.821713613454974	NC
SLC7A5	0.192070574140031	0.292398953592496	0.816265980396022	NC
SLC7A6	0.236015738554833	0.138444590601947	0.761924111229778	NC
SLC7A8	0.281330571857168	0.0602709796038073	0.754146392308588	NC
SLC8B1	0.254924752144176	0.0972154342924719	0.761924111229778	NC
SLC9A6	0.384888561506383	0.0260128899960325	0.754146392308588	UP
SLC9A7	0.0712063023946845	0.630571502354036	0.949713767452889	NC
SLC9B2	0.230880682434843	0.889436813533756	0.988458402659883	NC
SLCO5A1	-0.109991960731061	0.540930883985815	0.928792596963654	NC
SLFN11	0.173444208708834	0.0575622598953087	0.754146392308588	NC
SLFN12	0.0100398046037236	0.975242415386587	0.990037671085774	NC
SLFN13	0.426230580382677	0.0710218243094548	0.754146392308588	NC
SLFN5	0.317895380635171	0.195225232085196	0.795467932012388	NC
SLIT3	-0.208259425436456	0.407681349567553	0.872123831163335	NC
SLMAP	0.243161547532768	0.290111092473	0.815005820081518	NC
SLTM	0.00535834575762095	0.961385206669775	0.988458402659883	NC
SLU7	0.147379818486857	0.581668063399142	0.945397228918898	NC
SMAD1	0.570186305678665	0.0707377113768393	0.754146392308588	NC
SMAD2	-0.441378071451529	0.0250769940834144	0.754146392308588	DN
SMAD3	0.291144032522676	0.068567821385147	0.754146392308588	NC
SMAD4	0.218399909737059	0.0552218264600422	0.754146392308588	NC
SMAD7	0.162941275502251	0.384076569155753	0.863177805234086	NC
SMAD9	0.194482325544833	0.358698323883545	0.85314184791802	NC
SMAGP	0.321525861849787	0.164974323052712	0.768113309927901	NC
SMAP1	0.215654799057993	0.222853349770679	0.800612850851932	NC
SMARCA2	0.0915841606043697	0.645340631715853	0.949713767452889	NC
SMARCAD1	-0.0685016080569669	0.686632168557307	0.949713767452889	NC
SMARCB1	0.383404198195647	0.198220017913527	0.798650228615497	NC
SMARCC1	0.0531863934745803	0.478542271765722	0.903637852089398	NC
SMARCD1	0.0371926529612431	0.407631973547667	0.872123831163335	NC
SMARCD2	-0.0380793712821079	0.513148967999941	0.916638679191208	NC
SMARCD3	-0.735600105334106	0.0771955569165945	0.754146392308588	NC
SMARCE1	0.157526101760028	0.387229676283942	0.865331439422679	NC
SMC1A	0.121722082877738	0.46615973006214	0.899135986592477	NC
SMC2	-0.0743532626116752	0.617959559264997	0.949713767452889	NC
SMC4	-0.0701173185231448	0.480066218891194	0.90385450802761	NC
SMC6	0.162770489383259	0.350286639603393	0.847887876795231	NC
SMCHD1	0.0931263138243341	0.441095960115357	0.886207761244657	NC
SMCO4	-0.131891991266171	0.23002880777978	0.800612850851932	NC
SMDT1	0.198256277285522	0.36019777162593	0.853830679039509	NC
SMG1	0.22306014239373	0.0853532691030775	0.754146392308588	NC
SMG5	0.0252028393174423	0.639507906867855	0.949713767452889	NC
SMG6	-0.135658633085755	0.412061303632851	0.873921682897814	NC
SMG9	0.00853777722944216	0.934982438816282	0.988458402659883	NC
SMIM11	0.160830187216958	0.476818108404655	0.903509472472946	NC
SMIM13	0.197755234237011	0.259417823759679	0.813749216105959	NC
SMIM14	-0.11663395836657	0.567422526314821	0.941453324170264	NC
SMIM15	-0.0231080756274864	0.848243202146309	0.977881868558312	NC
SMIM19	0.0693518258183765	0.734182164217194	0.955139876783748	NC
SMIM20	0.0595972124981429	0.560979433818177	0.938708395586556	NC
SMIM27	0.00280766571572838	0.997254272407792	0.998649033627943	NC
SMIM30	0.0777307533271772	0.101804647421693	0.761924111229778	NC
SMIM43	0.235387943628706	0.420415143119692	0.876008201403867	NC
SMKR1	-0.113052884002303	0.671765851371345	0.949713767452889	NC
SMNDC1	0.214990773890076	0.0719490407007864	0.754146392308588	NC
SMPD1	0.221647879660178	0.226550249234875	0.800612850851932	NC
SMPD4	0.0566363642747046	0.594086431029099	0.949713767452889	NC
SMS	0.07689601299226	0.340764930990753	0.841143385213741	NC
SMURF2	-0.0099560599613488	0.893856220312668	0.988458402659883	NC
SNAP47	0.0712199012630423	0.136828579229131	0.761924111229778	NC
SNAP91	-0.306987560826999	0.434347865059269	0.883461185904167	NC
SNAPC3	-0.485875205828298	0.0496937771267269	0.754146392308588	DN
SNAPC5	-0.0596125787246975	0.443245975386235	0.886207761244657	NC
SNAPIN	0.192076915754741	0.115278652321242	0.761924111229778	NC
SNCAIP	-0.396175248721318	0.623467448165733	0.949713767452889	NC
SNCB	-0.139777201225337	0.812176392160087	0.961194913485398	NC
SND1	0.0566602495982695	0.184116143252147	0.780695555004032	NC
SNED1	-0.219317657018379	0.270835056888807	0.813749216105959	NC
SNF8	-0.291368407295963	0.264617548556385	0.813749216105959	NC
SNIP1	0.0215252988014889	0.843020173046886	0.9751251113111	NC
SNPH	0.134020576028226	0.506827095450977	0.914311871660984	NC
SNRNP200	0.447040748118014	0.0661285997797872	0.754146392308588	NC
SNRNP25	0.0415057099498588	0.709688145396594	0.949788246923292	NC
SNRNP40	0.282942759304698	0.374792919400204	0.858809934512294	NC
SNRNP48	0.272180120639785	0.222600791262782	0.800612850851932	NC
SNRPA	-0.165954108248063	0.133657230670123	0.761924111229778	NC
SNRPA1	0.137793290355296	0.451477055784906	0.890122098920049	NC
SNRPB2	-0.164252788605756	0.563347550083664	0.940068216303364	NC
SNRPC	-0.0276097220147307	0.932676917232547	0.988458402659883	NC
SNRPD1	-0.250165997570054	0.0203050990142861	0.754146392308588	DN
SNRPE	0.229442610541498	0.326416309218592	0.833127348779094	NC
SNRPG	-0.227653702079401	0.19010810379243	0.790247543860159	NC
SNU13	0.116751673366573	0.271651024721551	0.813749216105959	NC
SNW1	0.0541290149112321	0.296234265467364	0.818784807482156	NC
SNX10	0.017996414678925	0.916065364009748	0.988458402659883	NC
SNX11	0.0348049628554308	0.593245478338596	0.949713767452889	NC
SNX13	0.339183747123811	0.092330163646017	0.760067983017436	NC
SNX14	0.118806801435733	0.474031145820274	0.901553294021147	NC
SNX17	-0.128143702223977	0.161612865789594	0.767554563243845	NC
SNX19	0.0775107348178976	0.411484675406891	0.873921682897814	NC
SNX2	0.0393420491670735	0.707257663098582	0.949713767452889	NC
SNX21	0.128289504373511	0.799715879050675	0.955139876783748	NC
SNX22	-0.662358025898866	0.155637905742762	0.7641127380631	NC
SNX27	0.117404792420847	0.706866224145955	0.949713767452889	NC
SNX3	0.173898606009706	0.154669834265074	0.76374150602822	NC
SNX33	-0.17378588275068	0.38201243877983	0.860940844086742	NC
SNX4	-0.145606430780332	0.202628113913746	0.798650228615497	NC
SNX5	0.209245324880811	0.281092664310812	0.813749216105959	NC
SNX6	0.0369511036416368	0.323017391661632	0.832569744586937	NC
SNX8	0.385081504984498	0.125908068334236	0.761924111229778	NC
SNX9	0.180992703004103	0.0975735751759153	0.761924111229778	NC
SOCS6	-0.133853260082522	0.352340249100808	0.848429561524579	NC
SOCS7	0.297519277239283	0.045683199853185	0.754146392308588	UP
SOD2	-0.0707867709087826	0.458389638306281	0.893566515184583	NC
SON	0.0426052592104194	0.550595888251832	0.932523021506452	NC
SORBS1	0.0669680203625995	0.781016903982511	0.955139876783748	NC
SORBS2	0.204291958201613	0.566486890650495	0.941296388270491	NC
SORBS3	0.0418788805803896	0.74241495986503	0.955139876783748	NC
SORD	-0.000621043836520618	0.994092836539127	0.997575992939054	NC
SORL1	0.2026631260619	0.170201353591501	0.771543557721634	NC
SORT1	-0.48420879603444	0.00879831754865154	0.754146392308588	DN
SOS2	0.204658293780479	0.457102944805623	0.892661915358562	NC
SOX13	0.382059081235561	0.332344609567717	0.837011732705074	NC
SOX5	0.0585657712728592	0.830028194723849	0.969178387838023	NC
SP110	0.295543033345272	0.419994282418482	0.876008201403867	NC
SP4	-0.0340119794386695	0.913213672719184	0.988458402659883	NC
SPA17	-0.56981149772005	0.0974650971421298	0.761924111229778	NC
SPAG7	-0.11016534804152	0.684155302400017	0.949713767452889	NC
SPAG9	0.194677177548384	0.0339091240861511	0.754146392308588	UP
SPARC	0.579485683187571	0.232356579557129	0.800612850851932	NC
SPART	0.0346451885645029	0.78414968768116	0.955139876783748	NC
SPAST	0.180397359497631	0.350007071858712	0.847847862829538	NC
SPATA17	0.181591253357624	0.585681246467897	0.946802616009885	NC
SPATA18	0.37176892784809	0.143540568795071	0.762659635329603	NC
SPATA33	0.128993264283722	0.371509604361854	0.858681158845474	NC
SPATA6	-0.318378615483191	0.205673767602767	0.798650228615497	NC
SPATA9	-0.319111714432817	0.318901466108092	0.832194423468969	NC
SPATS2	0.0178822083652626	0.745629753086424	0.955139876783748	NC
SPATS2L	0.251738536204397	0.437548900594841	0.884236558921554	NC
SPCS1	0.0845063988985011	0.472118876970494	0.901127834858198	NC
SPCS2	-0.00589424440122288	0.881511750542253	0.988458402659883	NC
SPCS3	0.26324327686933	0.128555403277199	0.761924111229778	NC
SPDYA	-0.620420503404131	0.314711497908281	0.829900726988711	NC
SPDYE1	0.0309828766531967	0.730544071119864	0.955139876783748	NC
SPDYE10	-0.892024994887548	0.223369055744869	0.800612850851932	NC
SPDYE16	-0.615306464070708	0.330877845793964	0.835580784397322	NC
SPEN	0.0837495772076861	0.34587581911416	0.846946260211143	NC
SPG21	0.108048168605844	0.443942092453416	0.886207761244657	NC
SPG7	0.0743364795651524	0.641655114474556	0.949713767452889	NC
SPIB	1.095551456567	0.127948370571265	0.761924111229778	NC
SPIDR	0.172510407992291	0.464586632781543	0.898309557309167	NC
SPIN1	0.168318238579731	0.212511991531757	0.800612850851932	NC
SPINT1	0.0619390384551433	0.714638065237882	0.952228524731185	NC
SPIRE1	0.247939405789755	0.0202734106602303	0.754146392308588	UP
SPIRE2	0.165301475812907	0.399022309184331	0.871580613127233	NC
SPNS2	0.0859692548013473	0.714159048388612	0.951857555186608	NC
SPOCK1	0.522689143994187	0.0856558906588547	0.754146392308588	NC
SPON1	0.173483530811809	0.0805360545540197	0.754146392308588	NC
SPOP	0.244730408129322	0.0854513150580298	0.754146392308588	NC
SPOUT1	-0.00946462532581926	0.833307712928592	0.971265379223297	NC
SPPL2A	0.0323260810508681	0.801367366728593	0.955139876783748	NC
SPPL2B	0.0375553405996356	0.85167426379367	0.979242464248328	NC
SPPL3	0.168284779748063	0.473391600123443	0.901553294021147	NC
SPR	-0.0497029358341207	0.655105929563185	0.949713767452889	NC
SPRED2	-0.00881174529567325	0.907918492335505	0.988458402659883	NC
SPRING1	0.131890797852876	0.56907196382589	0.942018937375343	NC
SPRY3	-0.0802194802829934	0.592953773852372	0.949713767452889	NC
SPRYD3	0.253988443777141	0.253800374221649	0.811617096662352	NC
SPSB1	0.359446298908065	0.0690685241706345	0.754146392308588	NC
SPSB3	-0.0368310363194493	0.920731603806408	0.988458402659883	NC
SPSB4	-0.209665061897277	0.324918279498699	0.833127348779094	NC
SPTAN1	0.104134286171007	0.446557471088063	0.887167450885275	NC
SPTB	-0.0920793317258097	0.848271548270346	0.977881868558312	NC
SPTBN1	-0.188479400627823	0.568852089902183	0.942018937375343	NC
SPTBN2	-1.35450935546134	0.00514848733222721	0.754146392308588	DN
SPTBN4	0.355375521262487	0.0741533597985474	0.754146392308588	NC
SPTSSB	-0.565047787007833	0.0930800900393229	0.760067983017436	NC
SQSTM1	-0.23465977779129	0.42688636864816	0.878811500724792	NC
SRCIN1	0.509788338894312	0.194430080933146	0.795467932012388	NC
SRD5A1	-0.712852808964466	0.0344337460921962	0.754146392308588	DN
SREBF1	0.00544884991102146	0.99260302666752	0.997158294111297	NC
SREK1	0.0818270598165061	0.516066763845012	0.918706620867798	NC
SRGAP1	0.2654521012746	0.143796087638938	0.762659635329603	NC
SRGAP2	0.0799948149193497	0.521116676684334	0.921194003077751	NC
SRGAP2B	0.0506684657606045	0.222524099779315	0.800612850851932	NC
SRGAP2C	0.314926313320539	0.324453815232314	0.833127348779094	NC
SRI	0.182137908906169	0.387344589853308	0.865331439422679	NC
SRP14	0.0856383976792015	0.44289918223151	0.886207761244657	NC
SRP54	0.113070877855702	0.468347733006362	0.899714512298053	NC
SRP68	0.031343556172263	0.829751328957281	0.969081930520908	NC
SRP72	0.116336712383169	0.43039684303213	0.881273956382885	NC
SRP9	0.101414515455856	0.0143385618283839	0.754146392308588	UP
SRPK3	0.816662761141278	0.393107279402782	0.86893125215541	NC
SRPRA	0.0201869318074117	0.275252210359515	0.813749216105959	NC
SRPX	-0.260535742443278	0.224056295680367	0.800612850851932	NC
SRR	-0.0599004115498788	0.20000265420023	0.798650228615497	NC
SRRD	0.203969201712168	0.28462093028543	0.813749216105959	NC
SRRM1	0.204456847079463	0.0860484875184432	0.754146392308588	NC
SRSF10	0.215900671549709	0.20790851809435	0.799047230035183	NC
SRSF11	0.0899123598317833	0.435099357858852	0.883461185904167	NC
SRSF12	-1.35180084135198	0.0625330096185703	0.754146392308588	NC
SRSF2	0.151503677829835	0.369641688270611	0.858681158845474	NC
SRSF3	0.0144410478665336	0.322187434054637	0.832194423468969	NC
SRSF7	-0.0106868513811909	0.84610196805102	0.976093813416601	NC
SRSF8	0.227700750819984	0.112814342754705	0.761924111229778	NC
SRSF9	-0.730186957442733	0.11724159832159	0.761924111229778	NC
SS18	0.172815349827005	0.524425630192489	0.921362975740861	NC
SS18L1	0.200369045712682	0.249906029800577	0.808299062071482	NC
SS18L2	0.197692848769146	0.0557335710617261	0.754146392308588	NC
SSBP2	0.260522928188188	0.0507184169166777	0.754146392308588	NC
SSH1	0.229155458703782	0.0129391483302517	0.754146392308588	UP
SSH2	0.0324558357247949	0.872176533318066	0.986693629097386	NC
SSNA1	-0.0225002903396012	0.641534989725785	0.949713767452889	NC
SSR2	0.110287899081462	0.118947999085463	0.761924111229778	NC
SSR3	0.133038960884082	0.431333334781159	0.881483769224185	NC
SSX2IP	0.245091285433012	0.419481032198346	0.876008201403867	NC
ST3GAL1	0.241749173881661	0.0228753269223691	0.754146392308588	UP
ST3GAL2	-0.0315287464435765	0.865023777561374	0.984700515553451	NC
ST3GAL3	0.294498686092124	0.0832306910233294	0.754146392308588	NC
ST3GAL5	-0.0589795862490559	0.694280992538174	0.949713767452889	NC
ST6GAL1	0.0493065804728721	0.775619161153824	0.955139876783748	NC
ST6GALNAC4	0.114236724854257	0.55496842546108	0.93605981773883	NC
ST6GALNAC5	-0.0506917552926041	0.621694422529893	0.949713767452889	NC
ST7L	-0.411647768189027	0.0241453592937313	0.754146392308588	DN
ST8SIA6	0.659973865379561	0.334643656910685	0.837628679439609	NC
STAB1	-0.123150117146103	0.583199997126261	0.945397228918898	NC
