gene_symbol	PASid	RED	pvalue	p_adj	APAreg
RPSA2	19:23835115:+	-0.957934891560817	0.0719528035947443	0.572777615726241	NC
RPSA2	19:23835146:+	-0.954680466244727	0.0701502895574304	0.558831869493502	NC
RPUSD1	16:786826:-	-0.0976663600327718	0.237038873053377	0.833421586515257	NC
RPUSD2	15:40570067:+	-0.0497722840016417	0.909300711293	0.945084200264474	NC
RPUSD3	3:9839901:-	0	NA	NA	NC
RPUSD3	3:9839941:-	0	NA	NA	NC
RPUSD3	3:9840682:-	-0.0584267677525075	0.711093775819438	0.945084200264474	NC
RPUSD3	3:9841257:-	0.5253725639404	0.0111127832006692	0.124712001075842	UP
RPUSD3	3:9841408:-	0.496465626189629	0.00653644493713152	0.103322438120164	UP
RPUSD3	3:9841698:-	0.539005460983412	0.119974615972052	0.833421586515257	NC
RPUSD3	3:9841736:-	0.532781952404373	0.165437992674055	0.833421586515257	NC
RPUSD3	3:9841854:-	0.55119284501822	0.108914161079453	0.833421586515257	NC
RPUSD3	3:9843151:-	0.918849140174064	0.891491415431008	0.945084200264474	NC
RPUSD4	11:126205571:-	0.0157513511743298	0.844795014266442	0.945084200264474	NC
RPUSD4	11:126205719:-	0	NA	NA	NC
RPUSD4	11:126209040:-	3.71597405955544	0.435898053196561	0.833421586515257	NC
RPUSD4	11:126209551:-	-0.0105712852274231	0.849424823394574	0.945084200264474	NC
RRAGB	X:55731708:+	-0.044913464960445	0.962564235176109	0.96531913743569	NC
RRAGB	X:55751623:+	3.70687526319033	0.5	0.833421586515257	NC
RRAGC	1:38851512:-	-0.596531245210318	0.178255331850334	0.833421586515257	NC
RRAS2	11:14294460:-	-0.164397017984916	0.489724643582447	0.833421586515257	NC
RRBP1	20:17659606:-	-0.717371052280459	0.178582089659937	0.833421586515257	NC
RREB1	6:7219091:+	8.82641132789346	0.00115145834388759	0.0931677826592691	UP
RRM1	11:4106147:+	-0.236908330758923	0.0181128206696492	0.160890197286382	DN
RRM1	11:4106223:+	-0.247439261204634	0.0471794174202994	0.381634391397974	DN
RRM1	11:4107570:+	-0.312191773291719	0.0172038964868368	0.152906696630576	DN
RRM1	11:4126949:+	0	NA	NA	NC
RRM2	2:10121065:+	-0.500153003381286	0.836847758672235	0.945084200264474	NC
RRM2	2:10123712:+	0	NA	NA	NC
RRM2	2:10124117:+	-0.287010281144917	0.684427044297406	0.910843517564226	NC
RRM2	2:10124878:+	-0.444294237556795	0.117051838113241	0.833421586515257	NC
RRM2	2:10127361:+	-0.454708481887214	0.245522842318469	0.833421586515257	NC
RRM2	2:10129313:+	-0.507667903967133	0.141493715820156	0.833421586515257	NC
RRM2	2:10131414:+	-0.424787994697764	0.0963172760853084	0.758153353996432	NC
RRM2	2:10131418:+	-0.424798537327151	0.096362048598336	0.758495064170103	NC
RRM2	2:10146132:+	-1.71473765404237	0.57351912683435	0.833421586515257	NC
RRM2	2:10156261:+	0.877966585406351	0.448751645274711	0.833421586515257	NC
RRM2	2:10199288:+	-0.726521527409522	0.252915055175001	0.833421586515257	NC
RRM2B	8:102212776:-	-0.0607739826773609	0.70161747564061	0.932977750645642	NC
RRM2B	8:102224923:-	-0.791458576510938	0.53255251047098	0.833421586515257	NC
RRM2B	8:102225975:-	0	NA	NA	NC
RRN3	16:15061428:-	-0.703551886704213	0.0929080966972849	0.732523603660684	NC
RRN3	16:15061629:-	-0.406844555783348	0.127482537365444	0.833421586515257	NC
RRN3	16:15074677:-	0.00828197796120951	0.911052387022295	0.945084200264474	NC
RRN3	16:15076435:-	-0.440443428974277	0.554407065344914	0.833421586515257	NC
RRN3P2	16:29084848:+	0.155475817799202	0.780430610409786	0.945084200264474	NC
RRN3P2	16:29086376:+	-0.150905317429004	0.739581483513213	0.945084200264474	NC
RRN3P2	16:29086622:+	0	NA	NA	NC
RRN3P2	16:29086626:+	0	NA	NA	NC
RRN3P2	16:29086903:+	0.869992238883534	0.0571171036940321	0.458298620641957	NC
RRN3P2	16:29361498:+	0.860753907083116	0.35300644938805	0.833421586515257	NC
RRP1	21:43793419:+	-0.0399191253456497	0.765535482927994	0.945084200264474	NC
RRP12	10:97365890:-	0.976085414250106	0.320930475334577	0.833421586515257	NC
RRP12	10:97393684:-	-0.171132513569453	0.315649738562439	0.833421586515257	NC
RRP12	10:97418793:-	-0.128820627699496	0.500834636230686	0.833421586515257	NC
RRP12	10:97423888:-	0.00108575783209286	0.997630685037277	0.997738996376851	NC
RRP36	6:43029599:+	0.387968277125133	0.168783063868125	0.833421586515257	NC
RRP7A	22:42514677:-	-0.560799893788708	0.317209921850494	0.833421586515257	NC
RRP7BP	22:42566581:-	0.50037993999097	0.232150701375247	0.833421586515257	NC
RRP7BP	22:42566583:-	0.526541442452692	0.183488926730857	0.833421586515257	NC
RRP7BP	22:42566597:-	0.43935401978486	0.263267862885081	0.833421586515257	NC
RRP7BP	22:42569129:-	0.102899705303225	0.715871102906886	0.945084200264474	NC
RRP7BP	22:42571593:-	-0.0687689316336693	0.675824656590964	0.899716551661262	NC
RRP7BP	22:42571773:-	-0.0353932979100098	0.913008612285391	0.945084200264474	NC
RRP7BP	22:42571775:-	-0.0273757121429956	0.937350686319009	0.945347718174294	NC
RRP7BP	22:42573242:-	-2.92598994170214	0.5	0.833421586515257	NC
RRP7BP	22:42573997:-	-0.136374918299008	0.343457696635104	0.833421586515257	NC
RRP7BP	22:42574377:-	0.380464535797755	0.139440440438913	0.833421586515257	NC
RRP7BP	22:42574380:-	0.38408320842561	0.149444503831472	0.833421586515257	NC
RRP7BP	22:42574384:-	0.361035379037644	0.153201967637069	0.833421586515257	NC
RRP7BP	22:42578767:-	0.596572667656312	0.404771970609578	0.833421586515257	NC
RRP7BP	22:42579382:-	-1.34886941553542	0.800650742732032	0.945084200264474	NC
RRP8	11:6601254:-	0.578860094869355	0.228515889869765	0.833421586515257	NC
RSAD1	17:50479918:+	-0.291155977286696	0.128989276681506	0.833421586515257	NC
RSAD1	17:50480629:+	0.180868537838083	0.878078104869409	0.945084200264474	NC
RSAD1	17:50483535:+	-0.00127469432623676	0.994833365855465	0.995210155414622	NC
RSBN1L	7:77773353:+	-0.074433400776093	0.806357662845004	0.945084200264474	NC
RSF1	11:77725573:-	-0.321716197733502	0.497746256752234	0.833421586515257	NC
RSF1	11:77813354:-	-0.310760926714714	0.416155865469254	0.833421586515257	NC
RSL1D1	16:11841406:-	-0.190100571176663	0.837985008792739	0.945084200264474	NC
RSL1D1	16:11846501:-	-0.0569416602763848	0.474580405339512	0.833421586515257	NC
RSL1D1	16:11846560:-	-0.025938097855734	0.784669925291164	0.945084200264474	NC
RSL1D1	16:11846734:-	-0.0693111396106467	0.313325881866409	0.833421586515257	NC
RSL1D1	16:11847574:-	-0.0230827860819156	0.782178787248877	0.945084200264474	NC
RSL1D1-DT	16:11856929:+	0	NA	NA	NC
RSL1D1-DT	16:11877692:+	0.700021140887845	0.220860663822464	0.833421586515257	NC
RSL1D1-DT	16:11896867:+	0.561491639106226	0.211682012991649	0.833421586515257	NC
RSL1D1-DT	16:11898824:+	0.696382774301761	0.5	0.833421586515257	NC
RSL1D1-DT	16:11898886:+	0.531247951504703	0.5	0.833421586515257	NC
RSL1D1-DT	16:11900369:+	1.01055125421219	0.285120162327998	0.833421586515257	NC
RSL1D1-DT	16:11904927:+	-0.840523174382086	0.464939915144362	0.833421586515257	NC
RSPRY1	16:57205269:+	-1.54842657408159	0.376887653182606	0.833421586515257	NC
RSRC1	3:158203245:+	-0.0845576778440496	0.54493369702029	0.833421586515257	NC
RSRC1	3:158354951:+	-0.15130766116675	0.229994959329978	0.833421586515257	NC
RSRC1	3:158460962:+	0	NA	NA	NC
RSRC1	3:158463250:+	0.239848958979518	0.714122260230922	0.945084200264474	NC
RSRC2	12:122506372:-	-3.1291154560687	0.355229653142124	0.833421586515257	NC
RSRC2	12:122514773:-	-0.334624078423629	0.941888811034071	0.946177331538684	NC
RSRC2	12:122519443:-	-0.53357845716858	0.882789361288541	0.945084200264474	NC
RSRC2	12:122519910:-	0	NA	NA	NC
RSRC2	12:122520978:-	0	NA	NA	NC
RSRP1	1:25244071:-	2.16756805067103	0.517912718042073	0.833421586515257	NC
RSRP1	1:25244072:-	0	NA	NA	NC
RSRP1	1:25244999:-	-0.292727664722942	0.545660464594855	0.833421586515257	NC
RSRP1	1:25246676:-	-0.122306948715317	0.235278256909304	0.833421586515257	NC
RSRP1	1:25246695:-	0	NA	NA	NC
RSRP1	1:25253114:-	0	NA	NA	NC
RSRP1	1:25335368:-	0.580699288884292	0.293260191051748	0.833421586515257	NC
RSRP1	1:25335846:-	0.62615994921792	0.116283000738576	0.833421586515257	NC
RTCA	1:100266929:+	1.96558112845358	0.763023013518914	0.945084200264474	NC
RTCA-AS1	1:100258354:-	-0.653240773494293	0.154462716608103	0.833421586515257	NC
RTCA-AS1	1:100258364:-	-0.652022562033682	0.154388405325335	0.833421586515257	NC
RTCA-AS1	1:100261863:-	0	NA	NA	NC
RTCA-AS1	1:100262805:-	0.0646993864796124	0.973043161377374	0.975047245557631	NC
RTCA-AS1	1:100264009:-	-2.36636505425355	0.368378239486294	0.833421586515257	NC
RTCB	22:32401562:-	-2.34255233907682	0.398924518952982	0.833421586515257	NC
RTEL1	20:63662985:+	-0.210243175327672	0.501121190956436	0.833421586515257	NC
RTEL1	20:63674574:+	-3.45353498075668	0.487657328678471	0.833421586515257	NC
RTEL1	20:63678730:+	-2.08170359103879	0.158001835320245	0.833421586515257	NC
RTEL1	20:63679389:+	5.27413135585226	0.0366650036245882	0.299454057183442	UP
RTEL1	20:63680811:+	-0.243858228411175	0.311667906919083	0.833421586515257	NC
RTEL1	20:63686050:+	-0.148330919696674	0.918289588419336	0.945084200264474	NC
RTEL1	20:63690142:+	0	NA	NA	NC
RTEL1	20:63690210:+	-0.27018255700834	0.367986816233013	0.833421586515257	NC
RTF1	15:41477578:+	-0.00612386813338217	0.912217122633287	0.945084200264474	NC
RTKN	2:74431755:-	0.769251833358162	0.765009179704509	0.945084200264474	NC
RTKN	2:74432059:-	-0.369764408829271	0.863485026171072	0.945084200264474	NC
RTKN2	10:62193086:-	0.339915521778668	0.412126608784323	0.833421586515257	NC
RTKN2	10:62238157:-	0.447276791459366	0.370218112737222	0.833421586515257	NC
RTL10	22:19851989:-	-0.9282359089134	0.0925226247882234	0.729696017349103	NC
RTN1	14:59603761:-	-0.300302924706663	0.352987934996894	0.833421586515257	NC
RTN2	19:45488760:-	-0.403630599327111	0.427961431046261	0.833421586515257	NC
RTN3	11:63714479:+	0.864080452414738	0.57104536747544	0.833421586515257	NC
RTN3	11:63719189:+	1.90243670743549	0.027596274237201	0.235165938389177	UP
RTN3	11:63719197:+	1.86592301823284	0.0307421529990756	0.252670733653664	UP
RTN3	11:63750423:+	-0.654877470124942	0.428317979609794	0.833421586515257	NC
RTN3	11:63752634:+	-0.121247051519375	0.152938198234166	0.833421586515257	NC
RTN4	2:54973513:-	-0.12520223871369	0.046755308877233	0.378316342189534	DN
RTN4	2:55027207:-	4.95318372812333	0.00292539195613892	0.0931677826592691	UP
RTN4RL2	11:57468630:+	3.11870107429113	0.5	0.833421586515257	NC
RTRAF	14:51999873:+	-0.056017870696333	0.61023099810657	0.833421586515257	NC
RTRAF	14:52001916:+	-0.0605379084759994	0.395679170784448	0.833421586515257	NC
RTTN	18:70019502:-	-3.7781355644853	0.441571932439932	0.833421586515257	NC
RTTN	18:70065843:-	0	NA	NA	NC
RUBCN	3:197676217:-	1.53878355584566	0.319212952228294	0.833421586515257	NC
RUBCN	3:197748109:-	-0.240731545737253	0.532542868387351	0.833421586515257	NC
RUBCNL	13:46371941:-	-0.545182474355833	0.181793265362947	0.833421586515257	NC
RUFY1	5:179562922:+	0.168348018116249	0.673517261793203	0.896690799690624	NC
RUFY1	5:179590958:+	0	NA	NA	NC
RUFY1	5:179602571:+	-4.52853317426534	0.399916684936167	0.833421586515257	NC
RUFY1	5:179606584:+	-3.60434023579418	0.5	0.833421586515257	NC
RUFY2	10:68343406:-	0	NA	NA	NC
RUFY2	10:68343408:-	0	NA	NA	NC
RUFY2	10:68343519:-	0	NA	NA	NC
RUFY2	10:68345145:-	0	NA	NA	NC
RUFY2	10:68345733:-	0	NA	NA	NC
RUFY2	10:68377193:-	0	NA	NA	NC
RUFY2	10:68377194:-	0	NA	NA	NC
RUFY3	4:70705230:+	-0.405499271925131	0.551636779458717	0.833421586515257	NC
RUFY3	4:70790082:+	2.37986898470778	0.673589321380952	0.896783523135596	NC
RUFY3	4:70793557:+	0	NA	NA	NC
RUNDC1	17:42982003:+	-0.570571959442658	0.618676601538354	0.835826943204343	NC
RUNDC3A	17:44317870:+	2.78258999146336	0.562693932113193	0.833421586515257	NC
RUNDC3A-AS1	17:44302517:-	-5.1618586606687	0.152345209013689	0.833421586515257	NC
RUNDC3A-AS1	17:44303393:-	0.852459590103467	0.0207029428487547	0.183366948253027	UP
RUNDC3A-AS1	17:44303741:-	0.661532718090716	0.357224788175099	0.833421586515257	NC
RUNDC3B	7:87700572:+	0.000470942679598796	0.999144566396807	0.999153530437869	NC
RUNX1	21:34821279:-	-0.591221176743846	0.468164425887977	0.833421586515257	NC
RUNX1	21:34834410:-	-0.243625727692553	0.0641503495918016	0.512527168764673	NC
RUNX1	21:34887046:-	-0.411600402877401	0.0656684171664166	0.524346274307634	NC
RUNX1	21:34892925:-	0	NA	NA	NC
RUNX1T1	8:92014579:-	-0.409854596628333	0.40766886158619	0.833421586515257	NC
RUNX1T1	8:92014661:-	-0.528154637678494	0.221131550305362	0.833421586515257	NC
RUNX1T1	8:92014670:-	-0.535844716493854	0.167555275717831	0.833421586515257	NC
RUNX1T1	8:92014686:-	-0.457310090141448	0.221979424299048	0.833421586515257	NC
RUNX1T1	8:92014688:-	-0.433734192642427	0.248765668589718	0.833421586515257	NC
RUNX1T1	8:92014725:-	-0.838531192008168	0.25226687560123	0.833421586515257	NC
RUNX1T1	8:92014728:-	-0.602399870654107	0.324157082887599	0.833421586515257	NC
RUNX1T1	8:92014747:-	3.49342008178646	0.440610137119479	0.833421586515257	NC
RUNX1T1	8:92014766:-	-4.08624536922043	0.5	0.833421586515257	NC
RUNX1T1	8:92014788:-	0	NA	NA	NC
RUNX1T1	8:92014792:-	0	NA	NA	NC
RUNX1T1	8:92017248:-	-0.426846221505294	0.319001474130093	0.833421586515257	NC
RUNX1T1	8:92017263:-	-0.337980406889691	0.299737322674199	0.833421586515257	NC
RUNX1T1	8:92017266:-	-0.317504302428377	0.349915246422408	0.833421586515257	NC
RUNX1T1	8:92017293:-	-0.649443803972143	0.304301625761797	0.833421586515257	NC
RUNX1T1	8:92017304:-	-0.68360206475428	0.341062463322288	0.833421586515257	NC
RUNX1T1	8:92017307:-	-0.683322932977492	0.340594469454919	0.833421586515257	NC
RUSC1	1:155326815:+	0.147386463341985	0.303876716356531	0.833421586515257	NC
RUSC1	1:155326884:+	0.148347170103791	0.27550134281456	0.833421586515257	NC
RUSC1-AS1	1:155317859:-	0.00550226428685718	0.880132646454766	0.945084200264474	NC
RUSC1-AS1	1:155317865:-	0.00438299055467084	0.905507632422178	0.945084200264474	NC
RUSC1-AS1	1:155317905:-	0.00984537578462952	0.796690143672921	0.945084200264474	NC
RUSC1-AS1	1:155317915:-	0.015509934109651	0.769001619056973	0.945084200264474	NC
RUSC1-AS1	1:155318097:-	-0.00732184848790407	0.848282296334763	0.945084200264474	NC
RUSC1-AS1	1:155319391:-	0	NA	NA	NC
RUSC1-AS1	1:155320017:-	0	NA	NA	NC
RUSC1-AS1	1:155320159:-	-0.207366480197369	0.362694006601225	0.833421586515257	NC
RUSC1-AS1	1:155321117:-	0	NA	NA	NC
RUSC1-AS1	1:155321119:-	0	NA	NA	NC
RUSC1-AS1	1:155321542:-	0	NA	NA	NC
RUSF1	16:31493197:-	0	NA	NA	NC
RUSF1	16:31493455:-	-0.258860518796393	0.227754698134626	0.833421586515257	NC
RUSF1	16:31499242:-	-0.107115280660802	0.299058654927559	0.833421586515257	NC
RUVBL1	3:128080810:-	0.377419356824217	0.206325961452849	0.833421586515257	NC
RUVBL1	3:128080961:-	0.366090138237777	0.19227077671279	0.833421586515257	NC
RUVBL1	3:128081182:-	0.366795790725788	0.181630793742188	0.833421586515257	NC
RUVBL1	3:128083602:-	-1.80908450919899	0.518778463098879	0.833421586515257	NC
RUVBL1	3:128084843:-	-2.71967495993587	0.603844871890121	0.833421586515257	NC
RUVBL2	19:49009882:+	-0.20102781324182	0.250083277215503	0.833421586515257	NC
RUVBL2	19:49010340:+	0	NA	NA	NC
RWDD3	1:95244411:+	0	NA	NA	NC
RXRA	9:134406394:+	0	NA	NA	NC
RXRB	6:33195785:-	0	NA	NA	NC
RXYLT1	12:63785389:+	-1.14764319279745	0.025698971270362	0.219375144770444	DN
RXYLT1	12:63790553:+	-3.62262865331669	0.270955483894942	0.833421586515257	NC
RXYLT1-AS1	12:63808578:-	0.140799468485747	0.276216789306535	0.833421586515257	NC
RYR3	15:33858149:+	1.59455856861718	0.134712997214669	0.833421586515257	NC
S100A10	1:151985158:-	-0.0522514215055265	0.942943190409664	0.947191267921308	NC
S100A13	1:153631438:-	-0.112290884626308	0.843334824828835	0.945084200264474	NC
S100A13	1:153631661:-	-0.488469786624849	0.00779753043080478	0.116256214003549	DN
S100PBP	1:32818832:+	-2.61055633529468	0.240277534240883	0.833421586515257	NC
S100PBP	1:32818835:+	-2.71969169338341	0.254190902768256	0.833421586515257	NC
S100PBP	1:32837178:+	5.49602615911507	0.5	0.833421586515257	NC
S100PBP	1:32843187:+	-0.0402723743598798	0.827824391037196	0.945084200264474	NC
S1PR1	1:101239519:+	0.0512892714826183	0.951621744318042	0.955102403232555	NC
S1PR1	1:101241189:+	-0.249498173397095	0.687137964969781	0.914302779873267	NC
S1PR1	1:101241308:+	-0.179187437968004	0.685428926176991	0.912121293036322	NC
S1PR1	1:101241372:+	-0.17016673584643	0.681300952521645	0.906799124603391	NC
S1PR1	1:101241518:+	-0.16921068922044	0.630149920058159	0.840914094201917	NC
S1PR3	9:88996140:+	-1.63798681587091	0.198826454565011	0.833421586515257	NC
SACM1L	3:45707318:+	0	NA	NA	NC
SACM1L	3:45707919:+	-0.406233861520171	0.346579491853657	0.833421586515257	NC
SACM1L	3:45708524:+	-0.751253620307695	0.208054565337649	0.833421586515257	NC
SACM1L	3:45709648:+	-0.204377135437516	0.165096380967672	0.833421586515257	NC
SACM1L	3:45713411:+	-0.115014660020305	0.876566053725169	0.945084200264474	NC
SACM1L	3:45732265:+	-0.368086871075008	0.538761936907845	0.833421586515257	NC
SACM1L	3:45735426:+	-0.130832038296142	0.170734424171418	0.833421586515257	NC
SACM1L	3:45739907:+	0.289366372134316	0.804329698695328	0.945084200264474	NC
SAE1	19:47153000:+	-0.134957683665877	0.314969936327946	0.833421586515257	NC
SAE1	19:47153038:+	-0.130298271666586	0.342113012612394	0.833421586515257	NC
SAE1	19:47155177:+	5.12651049801757	0.5	0.833421586515257	NC
SAFB	19:5648187:+	-4.99751972183166	0.5	0.833421586515257	NC
SAFB	19:5648404:+	0	NA	NA	NC
SAFB	19:5664762:+	-0.336475218416092	0.958425137262957	0.961445006715356	NC
SAFB2	19:5591296:-	4.97357655012042	0.5	0.833421586515257	NC
SAFB2	19:5598485:-	1.73830620383692	0.6847839734778	0.911307642483445	NC
SAFB2	19:5611876:-	0	NA	NA	NC
SAFB2	19:5612520:-	-1.72270079622679	0.709182786646221	0.942797044465995	NC
SALL1	16:51138187:-	-0.394425573268305	0.334318291050175	0.833421586515257	NC
SALL2	14:21525245:-	0	NA	NA	NC
SALL3	18:78997322:+	-1.83379651460817	0.228460690736228	0.833421586515257	NC
SALL3	18:78997631:+	-3.54192336233418	0.209775160017224	0.833421586515257	NC
SALL3	18:78998969:+	-1.61426191763022	0.305054167479558	0.833421586515257	NC
SAMD11	1:942173:+	0	NA	NA	NC
SAMD12	8:118488382:-	-0.836625495413795	0.293699628271337	0.833421586515257	NC
SAMD4B	19:39352489:+	-0.265705305158738	0.600632108320558	0.833421586515257	NC
SAMD4B	19:39375680:+	0	NA	NA	NC
SAMD4B	19:39376546:+	-0.190649523257591	0.156644043631657	0.833421586515257	NC
SAMD4B	19:39381296:+	-0.236718678511593	0.9381361024629	0.945349134618904	NC
SAMD4B	19:39383586:+	0	NA	NA	NC
SAMD4B	19:39384188:+	-0.352120726816573	0.177372956674289	0.833421586515257	NC
SAMD4B	19:39384926:+	-1.39468243055321	0.29204748518922	0.833421586515257	NC
SAMHD1	20:36890904:-	0	NA	NA	NC
SAMHD1	20:36892716:-	-0.0201825339569058	0.881049302922316	0.945084200264474	NC
SAMHD1	20:36892740:-	-0.0291877378359573	0.82593568597997	0.945084200264474	NC
SAMHD1	20:36892747:-	-0.0272027718635068	0.831577793451091	0.945084200264474	NC
SAMHD1	20:36892771:-	0.00706787887245247	0.938607517060541	0.945349134618904	NC
SAMHD1	20:36897571:-	0.924192068853424	0.10880798165187	0.833421586515257	NC
SAMHD1	20:36897669:-	0.559532302993196	0.464691970279131	0.833421586515257	NC
SAMHD1	20:36912248:-	0.133795746230893	0.754714874159194	0.945084200264474	NC
SAMHD1	20:36916723:-	-0.266094957961239	0.178621043208492	0.833421586515257	NC
SANBR	2:61089670:+	-0.549751550859135	0.509520673829339	0.833421586515257	NC
SANBR	2:61093364:+	-1.73350197638119	0.179702743728648	0.833421586515257	NC
SANBR	2:61121565:+	1.62734353156014	0.442930893253391	0.833421586515257	NC
SANBR	2:61124274:+	-0.61863459752738	0.107436603637005	0.833421586515257	NC
SANBR	2:61124276:+	-0.618961153973567	0.107773706640677	0.833421586515257	NC
SANBR	2:61124277:+	-0.618529445674838	0.107865916202074	0.833421586515257	NC
SANBR	2:61124280:+	-0.618534884800922	0.107864848783612	0.833421586515257	NC
SAP130	2:128016388:-	-0.340499271499914	0.0702836264488008	0.559870050719086	NC
SAP18	13:21141619:+	-0.331062496585314	0.164431718935859	0.833421586515257	NC
SAP30BP	17:75672156:+	0.318140597505224	0.481690420423415	0.833421586515257	NC
SAP30BP	17:75690716:+	0	NA	NA	NC
SAP30BP	17:75691890:+	3.24715967438905	0.5	0.833421586515257	NC
SAP30BP	17:75699872:+	-2.80427485878218	0.465631947987091	0.833421586515257	NC
SAP30BP	17:75700259:+	-2.3015977396471	0.527349838459049	0.833421586515257	NC
SAP30BP	17:75703158:+	0	NA	NA	NC
SAP30BP	17:75703319:+	0	NA	NA	NC
SAP30BP	17:75705480:+	-3.50968281355959	0.5	0.833421586515257	NC
SAP30BP	17:75705746:+	2.60967407085772	0.5	0.833421586515257	NC
SAP30L	5:154451316:+	-0.173354845299446	0.844196458221215	0.945084200264474	NC
SAP30L-AS1	5:154389769:-	-3.66383343820313	0.160433973961225	0.833421586515257	NC
SAP30L-AS1	5:154420313:-	0.507039749914665	0.0998916654860877	0.784892057796392	NC
SAP30L-AS1	5:154433782:-	0.436745028278778	0.340718988267404	0.833421586515257	NC
SAP30L-AS1	5:154442879:-	2.34987861014463	0.234798048567198	0.833421586515257	NC
SAP30L-AS1	5:154442950:-	2.28382813092688	0.182214939286094	0.833421586515257	NC
SAP30L-AS1	5:154443349:-	1.94626160150647	0.194163746905754	0.833421586515257	NC
SAP30L-AS1	5:154443358:-	2.00410901962142	0.147741771760684	0.833421586515257	NC
SAPCD1	6:31764299:+	0	NA	NA	NC
SAR1A	10:70157675:-	-0.110356655237738	0.0778265040257139	0.617822981761419	NC
SAR1A	10:70161284:-	-3.62872678595893	0.34578128956914	0.833421586515257	NC
SARAF	8:30065712:-	-1.16131885912187	0.299011400116405	0.833421586515257	NC
SARAF	8:30065874:-	-0.481921975535696	0.454379359281693	0.833421586515257	NC
SARAF	8:30066904:-	0	NA	NA	NC
SARAF	8:30073879:-	-0.248311079086471	0.302007780742934	0.833421586515257	NC
SARM1	17:28396411:+	-0.0398214429336265	0.908346208594601	0.945084200264474	NC
SARM1	17:28396820:+	0	NA	NA	NC
SARNP	12:55757270:-	0.416031153316121	0.180601096693095	0.833421586515257	NC
SARNP	12:55757271:-	0.416051459570489	0.180582744340177	0.833421586515257	NC
SARNP	12:55760424:-	0.189784543829663	0.304996473889193	0.833421586515257	NC
SARNP	12:55792542:-	-1.70189300788516	0.710986961834539	0.945084200264474	NC
SARS1	1:109215153:+	0.193856057640191	0.137550600250532	0.833421586515257	NC
SARS2	19:38916208:-	0.0365652849385984	0.791687443667229	0.945084200264474	NC
SARS2	19:38918037:-	-0.166326488429804	0.437030360287461	0.833421586515257	NC
SARS2	19:38921636:-	0	NA	NA	NC
SARS2	19:38922012:-	0	NA	NA	NC
SART1	11:65978152:+	-0.204538410903759	0.437175035461546	0.833421586515257	NC
SART3	12:108523869:-	-3.04293485523512	0.476000960978539	0.833421586515257	NC
SART3	12:108537106:-	0	NA	NA	NC
SART3	12:108560217:-	-0.827189036339014	0.347286220309685	0.833421586515257	NC
SASH1	6:148519913:+	-0.261045666980695	0.308294838396927	0.833421586515257	NC
SAT1	X:23784029:+	-0.564408605495314	0.120449610972789	0.833421586515257	NC
SAT1	X:23784213:+	-0.671739080767576	0.13052081291028	0.833421586515257	NC
SAT1	X:23784411:+	-0.7389742528867	0.0675774202598533	0.53894444429933	NC
SAT2	17:7626946:-	1.77048545069229	0.632156865717743	0.843503427674011	NC
SAT2	17:7626959:-	-1.30753124341321	0.595309385831923	0.833421586515257	NC
SATB1	3:18397214:-	0	NA	NA	NC
SATB1	3:18397256:-	0	NA	NA	NC
SATB1	3:18416004:-	-0.155126891839799	0.287746708960882	0.833421586515257	NC
SATB1	3:18416942:-	-0.121918281122396	0.490389171272689	0.833421586515257	NC
SATB1	3:18420685:-	-0.143387749714051	0.106704051315921	0.833421586515257	NC
SATB1	3:18420756:-	-0.141043064771593	0.123204039336115	0.833421586515257	NC
SATB1	3:18420944:-	0	NA	NA	NC
SATB2	2:199308860:-	-0.0732664443693345	0.923835823584547	0.945084200264474	NC
SATB2	2:199346866:-	0.030174715641337	0.963708163290806	0.966392432579163	NC
SATB2	2:199368610:-	-0.439705695306505	0.0669330725910729	0.534015783887249	NC
SATB2	2:199400399:-	-0.49427939290478	0.301620347246018	0.833421586515257	NC
SATL1	X:85208776:-	0.938889363304942	0.0786988387466282	0.624574497419822	NC
SAV1	14:50634828:-	0	NA	NA	NC
SAV1	14:50635113:-	-0.733913238041571	0.300018789970001	0.833421586515257	NC
SAV1	14:50664256:-	-0.790173166248835	0.0149026980703198	0.137172508641415	DN
SAXO2	15:82264881:+	1.59114601458246	0.313344568684517	0.833421586515257	NC
SAXO2	15:82264889:+	1.48567981432724	0.268895302250132	0.833421586515257	NC
SAXO2	15:82265748:+	-0.439731110025883	0.315869712376252	0.833421586515257	NC
SBDS	7:66991293:-	0	NA	NA	NC
SBDSP1	7:72833858:+	-0.262765889184912	0.706867181196769	0.939808320569339	NC
SBDSP1	7:72834006:+	-0.0963604661099074	0.406906520339608	0.833421586515257	NC
SBDSP1	7:72834008:+	-0.0961130296154281	0.407769761325882	0.833421586515257	NC
SBDSP1	7:72834020:+	-0.0933230460298872	0.407179620194414	0.833421586515257	NC
SBF1	22:50444629:-	-0.0644703482834912	0.778348301119995	0.945084200264474	NC
SBF1	22:50444680:-	-0.0115146585355562	0.958034546572642	0.961077404217447	NC
SBF1	22:50445000:-	0	NA	NA	NC
SBF1	22:50445119:-	0	NA	NA	NC
SBF1	22:50445144:-	2.8056686042359	0.5	0.833421586515257	NC
SBF1	22:50446806:-	-0.170171228262531	0.481941655337093	0.833421586515257	NC
SBF1	22:50446807:-	-0.169813759594571	0.485435665890456	0.833421586515257	NC
SBF1	22:50446810:-	-0.162804278468631	0.515778037991112	0.833421586515257	NC
