gene_id	p_value	FDR	sig	tss_id	pas_id
DEDD	0.542131982562005	0.648349063784969	FALSE	chr1:161132450:-;chr1:161132572:-;chr1:161132667:-	chr1:161120977:-;chr1:161121331:-;chr1:161121647:-
SLC35F5	0.544383114628297	0.65006192089315	FALSE	chr2:113756587:-;chr2:113756693:-	chr2:113713779:-;chr2:113714356:-
IGFBP3	0.54449597058805	0.65006192089315	FALSE	chr7:45917397:-;chr7:45920867:-;chr7:45921272:-	chr7:45912337:-;chr7:45912247:-
AGK	0.544649991407952	0.65006192089315	FALSE	chr7:141551395:+;chr7:141555439:+	chr7:141653900:+;chr7:141654003:+;chr7:141654145:+;chr7:141654265:+;chr7:141654409:+
TMEM254	0.5447002028279	0.65006192089315	FALSE	chr10:80078646:+;chr10:80079245:+	chr10:80091864:+;chr10:80092551:+
PAF1	0.547156067390525	0.652354909042942	FALSE	chr19:39386766:-;chr19:39391082:-	chr19:39385852:-;chr19:39385629:-
DYNC1LI1	0.547254071979491	0.652354909042942	FALSE	chr3:32570825:-;chr3:32570924:-	chr3:32525974:-;chr3:32526753:-
NIT1	0.547599601003655	0.652354909042942	FALSE	chr1:161118086:+;chr1:161118381:+;chr1:161118786:+	chr1:161121064:+;chr1:161121194:+
BBS4	0.547761526946498	0.652354909042942	FALSE	chr15:72686179:+;chr15:72731682:+	chr15:72738405:+;chr15:72738473:+
PSMG3-AS1	0.549106972588965	0.653458900553069	FALSE	chr7:1570073:+;chr7:1570234:+	chr7:1579485:+;chr7:1589626:+
SH3BP5	0.549259469053781	0.653458900553069	FALSE	chr3:15332476:-;chr3:15332556:-	chr3:15254853:-;chr3:15255650:-
SPIRE1	0.550058641847836	0.654069730488154	FALSE	chr18:12658045:-;chr18:12658107:-	chr18:12446512:-;chr18:12448112:-
ZNF576	0.55059840214937	0.654371621246058	FALSE	chr19:43596392:+;chr19:43596575:+	chr19:43599414:+;chr19:43600004:+
EIF3J	0.551443728594971	0.655036167490342	FALSE	chr15:44537068:+;chr15:44537125:+	chr15:44561647:+;chr15:44562089:+;chr15:44562208:+;chr15:44562803:+
NARS1	0.551768906867261	0.655082483308693	FALSE	chr18:57605862:-;chr18:57607190:-;chr18:57621737:-;chr18:57622213:-	chr18:57600659:-;chr18:57600867:-
APBA3	0.552395356227754	0.655156070934887	FALSE	chr19:3751731:-;chr19:3760127:-;chr19:3761570:-;chr19:3761692:-	chr19:3750876:-;chr19:3750772:-;chr19:3757901:-
ZNF84	0.552404580110007	0.655156070934887	FALSE	chr12:133037394:+;chr12:133037479:+	chr12:133059602:+;chr12:133063299:+;chr12:133048110:+;chr12:133061079:+
ANKZF1	0.552689546952934	0.655156070934887	FALSE	chr2:219229783:+;chr2:219230236:+;chr2:219235645:+	chr2:219234748:+;chr2:219236651:+
MRPL11	0.5531878086763	0.655295579817277	FALSE	chr11:66437222:-;chr11:66438826:-	chr11:66435838:-;chr11:66435079:-
TMEM150C	0.553379797198251	0.655295579817277	FALSE	chr4:82561955:-;chr4:82562253:-	chr4:82483176:-;chr4:82483783:-
SLC25A37	0.554113130069446	0.655824692207322	FALSE	chr8:23528956:+;chr8:23529053:+	chr8:23572284:+;chr8:23572550:+
RBBP4	0.555154572421392	0.656599231981346	FALSE	chr1:32651142:+;chr1:32651356:+;chr1:32669093:+	chr1:32680505:+;chr1:32680653:+
TSPAN31	0.555538590742099	0.656599231981346	FALSE	chr12:57738013:+;chr12:57745023:+;chr12:57745382:+	chr12:57748243:+;chr12:57747511:+
ALG3	0.555684828166685	0.656599231981346	FALSE	chr3:184248929:-;chr3:184249520:-	chr3:184242331:-;chr3:184242423:-
OTUD1	0.555914946081192	0.656599231981346	FALSE	chr10:23439075:+;chr10:23439269:+	chr10:23442174:+;chr10:23442377:+
MSANTD2	0.557093872876467	0.657652333684494	FALSE	chr11:124800364:-;chr11:124800673:-	chr11:124766498:-;chr11:124766710:-
TSTD2	0.560308230370121	0.661105948101653	FALSE	chr9:97633301:-;chr9:97633368:-	chr9:97600083:-;chr9:97609589:-
ZBTB7A	0.560624358019162	0.661138153274529	FALSE	chr19:4065529:-;chr19:4066899:-	chr19:4046332:-;chr19:4047656:-
PANK2	0.561185431945953	0.661225110093694	FALSE	chr20:3888839:+;chr20:3889387:+	chr20:3923891:+;chr20:3908625:+;chr20:3917810:+;chr20:3917931:+
SORCS2	0.561275836134578	0.661225110093694	FALSE	chr4:7396278:+;chr4:7734280:+	chr4:7399412:+;chr4:7742825:+
MAIP1	0.561722794129367	0.661411252964055	FALSE	chr2:199955582:+;chr2:199955821:+	chr2:199964125:+;chr2:199963981:+;chr2:199964032:+
ANKRA2	0.562515624260434	0.662004248808294	FALSE	chr5:73565396:-;chr5:73565639:-	chr5:73552190:-;chr5:73552335:-
ALDH1L1-AS2	0.562878719776867	0.662091155996531	FALSE	chr3:126180012:+;chr3:126180064:+	chr3:126181801:+;chr3:126210169:+
ACAT2	0.564835942028349	0.664052116745192	FALSE	chr6:159762045:+;chr6:159762479:+	chr6:159778898:+;chr6:159779051:+
API5	0.566320975769507	0.665456218447845	FALSE	chr11:43311963:+;chr11:43312096:+	chr11:43343437:+;chr11:43344525:+
NSA2	0.568146020681759	0.667258204895098	FALSE	chr5:74767248:+;chr5:74769298:+	chr5:74772493:+;chr5:74776804:+;chr5:74776912:+
CDC40	0.568599649413764	0.667448511542618	FALSE	chr6:110180141:+;chr6:110180421:+	chr6:110232220:+;chr6:110230333:+;chr6:110230735:+
VAPA	0.570249458060017	0.669042034597323	FALSE	chr18:9914016:+;chr18:9914613:+;chr18:9931777:+	chr18:9954826:+;chr18:9956735:+
SH3YL1	0.571608787380183	0.670293296267028	FALSE	chr2:253113:-;chr2:264568:-;chr2:264743:-;chr2:264810:-	chr2:218149:-;chr2:218632:-
ZNF554	0.573561331947815	0.672225509434315	FALSE	chr19:2819868:+;chr19:2819919:+	chr19:2824627:+;chr19:2834996:+;chr19:2835773:+
NPM2	0.573843881797576	0.672225509434315	FALSE	chr8:22024125:+;chr8:22024760:+;chr8:22024843:+;chr8:22025249:+;chr8:22034108:+;chr8:22034219:+	chr8:22036034:+;chr8:22036897:+
GNL3	0.574638703931431	0.67260405953342	FALSE	chr3:52686005:+;chr3:52686171:+	chr3:52694419:+;chr3:52694497:+
CARHSP1	0.574819735701047	0.67260405953342	FALSE	chr16:8868343:-;chr16:8869006:-	chr16:8852947:-;chr16:8854913:-
WDR17	0.57506213017395	0.67260405953342	FALSE	chr4:176065841:+;chr4:176065981:+	chr4:176125564:+;chr4:176182812:+
ATF6B	0.575342397800977	0.67260405953342	FALSE	chr6:32127767:-;chr6:32128217:-	chr6:32120422:-;chr6:32115268:-
EIF3M	0.575783442363067	0.672776058993906	FALSE	chr11:32583798:+;chr11:32583976:+	chr11:32602481:+;chr11:32603635:+;chr11:32604516:+;chr11:32604799:+;chr11:32606261:+
TCHP	0.57709387258593	0.673963201198568	FALSE	chr12:109900264:+;chr12:109900577:+	chr12:109917074:+;chr12:109917860:+;chr12:109918066:+
IP6K3	0.579050713367136	0.675903662874744	FALSE	chr6:33746848:-;chr6:33746905:-;chr6:33746985:-	chr6:33721681:-;chr6:33724576:-
PSMA2	0.57968645205989	0.676300860736538	FALSE	chr7:42927464:-;chr7:42932154:-	chr7:42916861:-;chr7:42917412:-
JTB	0.580146603165924	0.676492906085991	FALSE	chr1:153977394:-;chr1:153977626:-	chr1:153974516:-;chr1:153974269:-
PDP1	0.580643380608213	0.676727443081568	FALSE	chr8:93916856:+;chr8:93916923:+;chr8:93917051:+	chr8:93926068:+;chr8:93924958:+
ASF1A	0.581869639395603	0.67781150360129	FALSE	chr6:118894152:+;chr6:118894221:+	chr6:118907800:+;chr6:118907863:+;chr6:118909171:+
C12orf75	0.582350229649879	0.677898308392752	FALSE	chr12:105330636:+;chr12:105330853:+	chr12:105371253:+;chr12:105371518:+
RFX5	0.582795954166968	0.677898308392752	FALSE	chr1:151346818:-;chr1:151347206:-	chr1:151340640:-;chr1:151341960:-
RMND5B	0.583243933654529	0.677898308392752	FALSE	chr5:178130961:+;chr5:178138108:+	chr5:178148566:+;chr5:178150566:+
NIT2	0.583249578904322	0.677898308392752	FALSE	chr3:100334739:+;chr3:100339094:+	chr3:100355349:+;chr3:100355605:+;chr3:100356874:+
ACBD4	0.583632151026383	0.677898308392752	FALSE	chr17:45132600:+;chr17:45135647:+	chr17:45142963:+;chr17:45144176:+
HIF1AN	0.584005226990361	0.677898308392752	FALSE	chr10:100535915:+;chr10:100536470:+	chr10:100548845:+;chr10:100550001:+
GUCY1B1	0.584017240782222	0.677898308392752	FALSE	chr4:155758992:+;chr4:155759090:+	chr4:155807587:+;chr4:155807631:+
MRPS36	0.58604220902329	0.679904012394481	FALSE	chr5:69217760:+;chr5:69217887:+	chr5:69229355:+;chr5:69229462:+;chr5:69230053:+;chr5:69230158:+
PHF23	0.586827076855879	0.680469695503094	FALSE	chr17:7238258:-;chr17:7238577:-;chr17:7239279:-;chr17:7239439:-	chr17:7235028:-;chr17:7235286:-
FAR2	0.587125404340132	0.68047091166307	FALSE	chr12:29149016:+;chr12:29149199:+;chr12:29149263:+	chr12:29334073:+;chr12:29335616:+
TLE1	0.589032042038864	0.682335194446841	FALSE	chr9:81688448:-;chr9:81689535:-	chr9:81583683:-;chr9:81633472:-
STAM	0.58971291844179	0.682675277544692	FALSE	chr10:17644151:+;chr10:17644208:+	chr10:17715764:+;chr10:17715906:+
ERMARD	0.589922105278899	0.682675277544692	FALSE	chr6:169751622:+;chr6:169751797:+	chr6:169781516:+;chr6:169781583:+
ERMN	0.590594357751462	0.683107875135471	FALSE	chr2:157325659:-;chr2:157325824:-;chr2:157327712:-	chr2:157318626:-;chr2:157319988:-;chr2:157320824:-
COA4	0.591219964277956	0.683248391733115	FALSE	chr11:73876843:-;chr11:73876901:-	chr11:73872667:-;chr11:73872766:-
GRSF1	0.591312828319485	0.683248391733115	FALSE	chr4:70839001:-;chr4:70839261:-;chr4:70839343:-;chr4:70839503:-;chr4:70839890:-	chr4:70819531:-;chr4:70819774:-;chr4:70820653:-
SNX5	0.592058375659302	0.683764693180697	FALSE	chr20:17954024:-;chr20:17968458:-;chr20:17968511:-;chr20:17968756:-	chr20:17941600:-;chr20:17942206:-
SPAG9	0.594159596328903	0.685845343417479	FALSE	chr17:51046837:-;chr17:51120865:-	chr17:50965643:-;chr17:50976602:-
ACTN2	0.597231534899706	0.689043842432171	FALSE	chr1:236686454:+;chr1:236753812:+	chr1:236762691:+;chr1:236763193:+
NUDT4	0.598338859632594	0.689973627052397	FALSE	chr12:93377883:+;chr12:93378550:+	chr12:93399840:+;chr12:93400124:+;chr12:93402016:+;chr12:93402302:+
CNPY2	0.600675589189063	0.692319447962621	FALSE	chr12:56315206:-;chr12:56315897:-;chr12:56316119:-;chr12:56316348:-	chr12:56314490:-;chr12:56309844:-
TPMT	0.601066422560289	0.692421258802467	FALSE	chr6:18155077:-;chr6:18155169:-	chr6:18128311:-;chr6:18129708:-;chr6:18130313:-
STOM	0.602180594808344	0.693131297206871	FALSE	chr9:121370250:-;chr9:121370304:-	chr9:121339077:-;chr9:121340074:-
MAP7D2	0.602288401111606	0.693131297206871	FALSE	chrX:20116632:-;chrX:20116898:-	chrX:20007108:-;chrX:20007308:-
WDPCP	0.602631022913746	0.693156760030816	FALSE	chr2:63588266:-;chr2:63588477:-	chr2:63121372:-;chr2:63121833:-
TSEN2	0.602916168292422	0.693156760030816	FALSE	chr3:12484421:+;chr3:12489801:+	chr3:12533317:+;chr3:12539624:+
GAS8	0.60334654854678	0.693303338164448	FALSE	chr16:90019629:+;chr16:90022653:+	chr16:90043472:+;chr16:90044958:+
RAPGEFL1	0.604355374257348	0.69378103837816	FALSE	chr17:40177470:+;chr17:40178249:+	chr17:40191046:+;chr17:40195650:+
SAYSD1	0.604368453702949	0.69378103837816	FALSE	chr6:39115071:-;chr6:39115186:-	chr6:39104067:-;chr6:39104895:-;chr6:39105193:-
MYC	0.605346445036088	0.694555394830879	FALSE	chr8:127736046:+;chr8:127736220:+	chr8:127741428:+;chr8:127741272:+
MS4A6A	0.608407800232998	0.697485823369859	FALSE	chr11:60183030:-;chr11:60183142:-	chr11:60172014:-;chr11:60172497:-
MACROH2A2	0.608509912306513	0.697485823369859	FALSE	chr10:70052544:+;chr10:70052776:+	chr10:70112259:+;chr10:70112010:+
C1GALT1C1	0.609515368249649	0.698288627589313	FALSE	chrX:120629995:-;chrX:120630054:-	chrX:120625676:-;chrX:120625799:-;chrX:120625930:-;chrX:120626050:-
LZTR1	0.610451009453991	0.699010685662924	FALSE	chr22:20982269:+;chr22:20982466:+;chr22:20991736:+;chr22:20994586:+;chr22:20994661:+;chr22:20995788:+	chr22:20998120:+;chr22:20999032:+
TESPA1	0.612512014827214	0.701020000969747	FALSE	chr12:54962697:-;chr12:54973554:-;chr12:54973683:-;chr12:54973930:-	chr12:54950075:-;chr12:54948015:-;chr12:54948706:-
BMP7	0.613738369339943	0.702072527445841	FALSE	chr20:57266342:-;chr20:57266629:-	chr20:57168753:-;chr20:57170495:-
INSIG1	0.615236086993856	0.703434267297171	FALSE	chr7:155297772:+;chr7:155297829:+	chr7:155310235:+;chr7:155309212:+
PAXBP1	0.616032388752033	0.70399307930774	FALSE	chr21:32771668:-;chr21:32771755:-	chr21:32733899:-;chr21:32734250:-
UBAP2L	0.616388400936451	0.704048428015736	FALSE	chr1:154220849:+;chr1:154220943:+;chr1:154221304:+;chr1:154225082:+	chr1:154263504:+;chr1:154270847:+
CRLS1	0.621742619032612	0.709645945417764	FALSE	chr20:6006093:+;chr20:6009779:+	chr20:6037393:+;chr20:6038049:+
SMDT1	0.621909028618626	0.709645945417764	FALSE	chr22:42079691:+;chr22:42079949:+	chr22:42083353:+;chr22:42084284:+
SURF1	0.623751430926508	0.711393634972983	FALSE	chr9:133356320:-;chr9:133356485:-	chr9:133351808:-;chr9:133356105:-
RNF139	0.62474138035671	0.712017075974513	FALSE	chr8:124474767:+;chr8:124474880:+	chr8:124487819:+;chr8:124487902:+;chr8:124487989:+
SDC2	0.625154389617653	0.712017075974513	FALSE	chr8:96493813:+;chr8:96494008:+	chr8:96610643:+;chr8:96611772:+
TIPRL	0.625231246268577	0.712017075974513	FALSE	chr1:168178962:+;chr1:168179055:+	chr1:168200208:+;chr1:168202114:+
FYTTD1	0.626965967177666	0.713637542948621	FALSE	chr3:197749878:+;chr3:197749938:+;chr3:197750167:+	chr3:197783925:+;chr3:197784016:+;chr3:197784298:+
SLC16A14	0.627651408373308	0.714062660917745	FALSE	chr2:230068907:-;chr2:230068993:-	chr2:230034982:-;chr2:230045657:-
ATG5	0.629153093881999	0.715415515099799	FALSE	chr6:106325657:-;chr6:106325738:-	chr6:106184476:-;chr6:106185232:-;chr6:106185919:-
KCNK1	0.630054894805608	0.716085230491577	FALSE	chr1:233614106:+;chr1:233629558:+	chr1:233672239:+;chr1:233672514:+
PDCD10	0.630474300469487	0.71620628971447	FALSE	chr3:167725477:-;chr3:167734482:-;chr3:167734821:-	chr3:167683906:-;chr3:167683735:-
ABCG2	0.632368789841234	0.718002063465568	FALSE	chr4:88158639:-;chr4:88158859:-	chr4:88091687:-;chr4:88091806:-;chr4:88092049:-;chr4:88092168:-
ZSCAN26	0.634855079039971	0.720303957150715	FALSE	chr6:28267010:+;chr6:28267359:+	chr6:28277532:+;chr6:28278020:+;chr6:28278204:+
NUP50	0.635108881597404	0.720303957150715	FALSE	chr22:45163925:+;chr22:45163986:+	chr22:45185628:+;chr22:45188011:+;chr22:45184830:+;chr22:45184941:+
ST8SIA5	0.635340187630972	0.720303957150715	FALSE	chr18:46756809:-;chr18:46757053:-	chr18:46679121:-;chr18:46679242:-
CAPN7	0.636840918506156	0.721647951713164	FALSE	chr3:15206152:+;chr3:15206221:+	chr3:15252303:+;chr3:15252916:+
KCNJ8	0.637502820023539	0.72204055172384	FALSE	chr12:21774706:-;chr12:21775581:-	chr12:21764955:-;chr12:21765549:-
CARD8	0.638987570058055	0.723364266994504	FALSE	chr19:48249771:-;chr19:48255871:-	chr19:48209650:-;chr19:48210790:-
RBM4B	0.639877510542946	0.724013653797728	FALSE	chr11:66668685:-;chr11:66677824:-	chr11:66664998:-;chr11:66675201:-;chr11:66675597:-;chr11:66675927:-
OSBPL9	0.642292204874583	0.726386787034546	FALSE	chr1:51617092:+;chr1:51729808:+	chr1:51788398:+;chr1:51788469:+
COG3	0.643846718161375	0.72778525326982	FALSE	chr13:45464898:+;chr13:45465005:+	chr13:45466629:+;chr13:45536625:+
NUDCD2	0.644376756594007	0.728024874552656	FALSE	chr5:163459836:-;chr5:163460055:-	chr5:163453576:-;chr5:163453477:-
RER1	0.645565251839397	0.729007825091455	FALSE	chr1:2391775:+;chr1:2391828:+	chr1:2403217:+;chr1:2403304:+;chr1:2403751:+;chr1:2405436:+
ATP5MG	0.64600941868134	0.729149684103347	FALSE	chr11:118401346:+;chr11:118401584:+	chr11:118409199:+;chr11:118409847:+
NMD3	0.647353621406322	0.730306771512603	FALSE	chr3:161221262:+;chr3:161221557:+	chr3:161252009:+;chr3:161252307:+
PAX6	0.648549051133762	0.731294964554276	FALSE	chr11:31811057:-;chr11:31811231:-;chr11:31817910:-	chr11:31789026:-;chr11:31789201:-
ARV1	0.65042557588324	0.733049799702972	FALSE	chr1:230979094:+;chr1:230995760:+	chr1:231000591:+;chr1:231000733:+
AGPAT4	0.652239054205698	0.73445354272817	FALSE	chr6:161273963:-;chr6:161274025:-	chr6:161136074:-;chr6:161166097:-
HUS1	0.652312823226898	0.73445354272817	FALSE	chr7:47979504:-;chr7:47979615:-	chr7:47963288:-;chr7:47965164:-
PLEKHA1	0.653165124334861	0.735051607474187	FALSE	chr10:122374696:+;chr10:122374760:+;chr10:122392303:+	chr10:122429168:+;chr10:122432345:+
RHBDL3	0.653684825108962	0.735274970355978	FALSE	chr17:32265832:+;chr17:32266176:+	chr17:32321940:+;chr17:32324659:+
ANAPC7	0.65521392532266	0.73663294453024	FALSE	chr12:110381858:-;chr12:110403664:-	chr12:110373478:-;chr12:110375474:-
GOT1	0.656516207290468	0.737734707161454	FALSE	chr10:99403749:-;chr10:99430624:-	chr10:99396872:-;chr10:99397285:-
CA10	0.659799103794221	0.741059935517651	FALSE	chr17:52158714:-;chr17:52160017:-	chr17:51630320:-;chr17:51630773:-
PJA1	0.661724492317895	0.741999945260607	FALSE	chrX:69162694:-;chrX:69165437:-;chrX:69165521:-	chrX:69160861:-;chrX:69161191:-
DDX5	0.661731768306093	0.741999945260607	FALSE	chr17:64501697:-;chr17:64503435:-;chr17:64503561:-;chr17:64503823:-;chr17:64504021:-;chr17:64505370:-;chr17:64505937:-;chr17:64506289:-;chr17:64506626:-;chr17:64506866:-;chr17:64507536:-	chr17:64499620:-;chr17:64498254:-
TUSC3	0.661816136579651	0.741999945260607	FALSE	chr8:15540223:+;chr8:15743530:+	chr8:15764486:+;chr8:15764650:+
SLC25A32	0.662028823920666	0.741999945260607	FALSE	chr8:103415069:-;chr8:103415171:-	chr8:103398645:-;chr8:103398962:-;chr8:103399062:-;chr8:103399420:-
AP3S1	0.662256831877423	0.741999945260607	FALSE	chr5:115841592:+;chr5:115841935:+	chr5:115913987:+;chr5:115914081:+
SYS1	0.664006109588872	0.743595882998497	FALSE	chr20:45363139:+;chr20:45363454:+	chr20:45369209:+;chr20:45376798:+
GFM2	0.670476145719795	0.749802196271802	FALSE	chr5:74736963:-;chr5:74767061:-	chr5:74721206:-;chr5:74744403:-;chr5:74744491:-;chr5:74744850:-
PDE6B	0.670499419876163	0.749802196271802	FALSE	chr4:651985:+;chr4:653177:+;chr4:663723:+	chr4:670589:+;chr4:670782:+
CDC42	0.670530841314277	0.749802196271802	FALSE	chr1:22052627:+;chr1:22078438:+	chr1:22090127:+;chr1:22090807:+;chr1:22092414:+
PTPN11	0.671336164752962	0.750336172421645	FALSE	chr12:112418907:+;chr12:112453329:+	chr12:112509763:+;chr12:112509910:+
ALDH5A1	0.671779595456743	0.750465346022686	FALSE	chr6:24494867:+;chr6:24494969:+	chr6:24533812:+;chr6:24537207:+
MAPKAPK3	0.672889499595387	0.750828830366805	FALSE	chr3:50617131:+;chr3:50646212:+	chr3:50648169:+;chr3:50649286:+
TXN2	0.672982557489635	0.750828830366805	FALSE	chr22:36481340:-;chr22:36481596:-	chr22:36467048:-;chr22:36467366:-
SCAMP2	0.673089016999862	0.750828830366805	FALSE	chr15:74873029:-;chr15:74873302:-	chr15:74843730:-;chr15:74844854:-
PWWP3A	0.673485434158026	0.750905094392461	FALSE	chr19:1354922:+;chr19:1356290:+	chr19:1376952:+;chr19:1378427:+
FN3KRP	0.677555169610764	0.755074870126115	FALSE	chr17:82716706:+;chr17:82719017:+	chr17:82727903:+;chr17:82728017:+
NFS1	0.680247362307163	0.757706186044329	FALSE	chr20:35699189:-;chr20:35699304:-	chr20:35668965:-;chr20:35668688:-
THEM6	0.681586594468208	0.758828655028078	FALSE	chr8:142727223:+;chr8:142727723:+	chr8:142729231:+;chr8:142736927:+
MOCS1	0.682268727811995	0.759218822538482	FALSE	chr6:39934424:-;chr6:39934551:-	chr6:39905318:-;chr6:39905523:-
SNAP29	0.682628558148565	0.759250131001976	FALSE	chr22:20859007:+;chr22:20859081:+	chr22:20889489:+;chr22:20889802:+;chr22:20891214:+
COX20	0.685568223475118	0.762149423766171	FALSE	chr1:244835306:+;chr1:244835616:+	chr1:244843284:+;chr1:244843562:+;chr1:244845057:+
RGS10	0.68813506300664	0.764631630690387	FALSE	chr10:119536533:-;chr10:119542719:-	chr10:119499916:-;chr10:119499817:-
REEP1	0.691818318679895	0.768351349567336	FALSE	chr2:86282210:-;chr2:86337589:-	chr2:86214102:-;chr2:86214395:-;chr2:86214597:-;chr2:86216485:-;chr2:86251351:-
CARM1	0.694668457838962	0.771142628512796	FALSE	chr19:10871553:+;chr19:10871673:+;chr19:10871828:+	chr19:10922772:+;chr19:10923075:+
PNRC2	0.69570562179859	0.77191961623702	FALSE	chr1:23959828:+;chr1:23960968:+	chr1:23962681:+;chr1:23963462:+
YARS1	0.697464133637929	0.773495834252529	FALSE	chr1:32806580:-;chr1:32817272:-	chr1:32775242:-;chr1:32775680:-
TGIF1	0.69782136590765	0.773517242887462	FALSE	chr18:3450172:+;chr18:3451670:+	chr18:3458349:+;chr18:3458411:+
ZDHHC9	0.698647191636584	0.774057803318558	FALSE	chrX:129823788:-;chrX:129843886:-	chrX:129804936:-;chrX:129805479:-
SCARA3	0.700181152521629	0.775382031021774	FALSE	chr8:27633868:+;chr8:27634060:+	chr8:27673018:+;chr8:27676771:+
L3HYPDH	0.700974014359381	0.775884680303976	FALSE	chr14:59484355:-;chr14:59484408:-	chr14:59472611:-;chr14:59472803:-;chr14:59472865:-;chr14:59475096:-
LYRM4	0.701814415629403	0.776439438074289	FALSE	chr6:5260721:-;chr6:5260950:-	chr6:5108419:-;chr6:5109072:-
ECD	0.70275899493028	0.77710885961131	FALSE	chr10:73167948:-;chr10:73168008:-;chr10:73168064:-	chr10:73133702:-;chr10:73134524:-
STXBP6	0.705177509094471	0.779406720578099	FALSE	chr14:25049889:-;chr14:25050064:-;chr14:25050147:-	chr14:24809654:-;chr14:24812492:-
CALM3	0.709102334021567	0.783366429814366	FALSE	chr19:46601074:+;chr19:46601276:+;chr19:46602069:+	chr19:46609305:+;chr19:46610782:+
ITFG1	0.710834953286868	0.784901692269002	FALSE	chr16:47461063:-;chr16:47461274:-	chr16:47154387:-;chr16:47155376:-
TMED9	0.713489929912588	0.787453447237181	FALSE	chr5:177592203:+;chr5:177592272:+	chr5:177596081:+;chr5:177596121:+
USP47	0.715469778915937	0.789257987440279	FALSE	chr11:11841940:+;chr11:11842066:+	chr11:11956570:+;chr11:11956945:+;chr11:11957515:+
ENTR1	0.718107986443704	0.791786696035472	FALSE	chr9:136404780:-;chr9:136410593:-	chr9:136401922:-;chr9:136402665:-
GPR108	0.720482549025698	0.794022414405307	FALSE	chr19:6732337:-;chr19:6733301:-;chr19:6737260:-;chr19:6737509:-	chr19:6729914:-;chr19:6735376:-
GUF1	0.720937300268552	0.794141232105252	FALSE	chr4:44678395:+;chr4:44678494:+	chr4:44697689:+;chr4:44698955:+;chr4:44700680:+
VPS35L	0.722286602008133	0.795244844635218	FALSE	chr16:19555703:+;chr16:19601603:+	chr16:19700686:+;chr16:19701124:+
LOC101927974	0.723125575374685	0.795785789438776	FALSE	chr7:107743595:-;chr7:107744050:-	chr7:107742753:-;chr7:107742815:-
EBNA1BP2	0.723570112950093	0.795892353936935	FALSE	chr1:43172268:-;chr1:43172551:-	chr1:43164184:-;chr1:43164309:-
MAT2B	0.724783140238283	0.79684371181817	FALSE	chr5:163503233:+;chr5:163505545:+	chr5:163519151:+;chr5:163519322:+
CTXN2	0.725817285599572	0.797597583647345	FALSE	chr15:48178122:+;chr15:48178438:+;chr15:48191648:+;chr15:48192038:+	chr15:48201681:+;chr15:48203758:+
OSBPL1A	0.728375577065544	0.800024806095504	FALSE	chr18:24179835:-;chr18:24271611:-;chr18:24271685:-;chr18:24272232:-;chr18:24397784:-	chr18:24162045:-;chr18:24162554:-
CDC42EP3	0.731102507182636	0.802634838820649	FALSE	chr2:37671642:-;chr2:37672199:-	chr2:37644835:-;chr2:37645154:-
UNC50	0.731623416332068	0.802821668257001	FALSE	chr2:98608548:+;chr2:98608844:+	chr2:98618407:+;chr2:98618515:+
TWSG1	0.733684258226685	0.804452804602205	FALSE	chr18:9334767:+;chr18:9334850:+	chr18:9400795:+;chr18:9402420:+
MRPS7	0.733812781131238	0.804452804602205	FALSE	chr17:75261674:+;chr17:75261879:+	chr17:75266060:+;chr17:75266363:+
BZW1	0.736535194872697	0.807050771212831	FALSE	chr2:200811546:+;chr2:200811910:+	chr2:200822589:+;chr2:200823655:+;chr2:200823837:+
PDLIM5	0.737229103137826	0.807424601474872	FALSE	chr4:94451857:+;chr4:94455245:+;chr4:94523724:+	chr4:94549972:+;chr4:94588127:+;chr4:94665332:+;chr4:94668223:+
TMEM9B	0.738355357654321	0.808271359957313	FALSE	chr11:8964402:-;chr11:8964773:-;chr11:8965011:-	chr11:8947296:-;chr11:8947507:-
PAM	0.73933284711184	0.808954534913481	FALSE	chr5:102755298:+;chr5:102808198:+;chr5:102865737:+;chr5:102865819:+	chr5:103029514:+;chr5:103029590:+;chr5:103029713:+
HPS4	0.741927772760002	0.811405958837861	FALSE	chr22:26464192:-;chr22:26483783:-	chr22:26452099:-;chr22:26451480:-
BRINP1	0.74613744488953	0.815620158238841	FALSE	chr9:119208886:-;chr9:119369425:-	chr9:119166629:-;chr9:119166910:-
C19orf25	0.748530906175445	0.817693932436192	FALSE	chr19:1478897:-;chr19:1479118:-	chr19:1473201:-;chr19:1474160:-
NUDT6	0.748749009343057	0.817693932436192	FALSE	chr4:122922574:-;chr4:122922968:-	chr4:122892646:-;chr4:122912545:-
WSB1	0.750121982930054	0.81880267950734	FALSE	chr17:27294076:+;chr17:27294189:+;chr17:27294346:+	chr17:27308823:+;chr17:27312585:+;chr17:27313366:+;chr17:27313636:+
TYMS	0.751888625722835	0.820339878112283	FALSE	chr18:657653:+;chr18:657743:+	chr18:673493:+;chr18:673578:+
AP5M1	0.754385860833151	0.822672337040058	FALSE	chr14:57268924:+;chr14:57269026:+	chr14:57289517:+;chr14:57290074:+
STRADB	0.756120133305412	0.823820679958873	FALSE	chr2:201451734:+;chr2:201451796:+	chr2:201480722:+;chr2:201480846:+
PLA2G4C	0.75615869313831	0.823820679958873	FALSE	chr19:48090409:-;chr19:48110746:-	chr19:48047846:-;chr19:48061575:-
HLA-A	0.757623029418264	0.824683655771733	FALSE	chr6:29942470:+;chr6:29942532:+	chr6:29945773:+;chr6:29945870:+
