gene_id	p_value	FDR	sig	tss_id	pas_id
TANGO6	0.278256227419721	0.37967502908613	FALSE	chr16:68843531:+;chr16:68843604:+	chr16:69084214:+;chr16:69085182:+
PBXIP1	0.278306495657514	0.37967502908613	FALSE	chr1:154953757:-;chr1:154956099:-	chr1:154944080:-;chr1:154944441:-
ATG4A	0.278313776299823	0.37967502908613	FALSE	chrX:108091667:+;chrX:108091769:+;chrX:108126077:+	chrX:108154664:+;chrX:108153890:+;chrX:108154184:+
COQ4	0.278324651009877	0.37967502908613	FALSE	chr9:128322544:+;chr9:128322839:+	chr9:128323584:+;chr9:128334072:+
HERC2P2	0.27845352731714	0.37967713566683	FALSE	chr15:22494837:+;chr15:22516909:+;chr15:22561434:+;chr15:22573403:+;chr15:22579679:+	chr15:22590747:+;chr15:22590817:+
INSIG2	0.278632664847969	0.37967713566683	FALSE	chr2:118088418:+;chr2:118088550:+	chr2:118110021:+;chr2:118110997:+
EXOC1	0.278685171436511	0.37967713566683	FALSE	chr4:55853648:+;chr4:55853739:+;chr4:55858339:+	chr4:55899821:+;chr4:55904514:+;chr4:55905018:+
USP3	0.278851993062815	0.379741362226743	FALSE	chr15:63504511:+;chr15:63504593:+;chr15:63504734:+;chr15:63532506:+;chr15:63537105:+;chr15:63588729:+	chr15:63591459:+;chr15:63594640:+;chr15:63588386:+
SLC16A1	0.279230291207721	0.380093399400299	FALSE	chr1:112955994:-;chr1:112956063:-;chr1:112956181:-	chr1:112912356:-;chr1:112911847:-;chr1:112912231:-
FBXL20	0.279744678209749	0.38063030186944	FALSE	chr17:39401623:-;chr17:39402523:-	chr17:39252663:-;chr17:39254071:-;chr17:39260592:-
ARGLU1	0.280156441906153	0.381027171096539	FALSE	chr13:106567623:-;chr13:106568137:-	chr13:106541673:-;chr13:106543327:-
APP	0.280619100609336	0.381336831170084	FALSE	chr21:26051018:-;chr21:26090061:-;chr21:26112083:-;chr21:26170654:-;chr21:26170746:-;chr21:26171128:-	chr21:25880553:-;chr21:25880809:-
AKR1A1	0.280624488112873	0.381336831170084	FALSE	chr1:45550783:+;chr1:45551067:+	chr1:45567847:+;chr1:45570049:+
PDE1C	0.280768559101868	0.381369279978694	FALSE	chr7:32070407:-;chr7:32070862:-	chr7:31751181:-;chr7:31787825:-;chr7:31788080:-;chr7:31813647:-;chr7:31846219:-
SLC4A1AP	0.282014606220265	0.382897879990116	FALSE	chr2:27663426:+;chr2:27663889:+	chr2:27694969:+;chr2:27685143:+
CENPS	0.282370332135133	0.383120156537562	FALSE	chr1:10430384:+;chr1:10430750:+	chr1:10442808:+;chr1:10442521:+;chr1:10442734:+
ODF2L	0.282419806536828	0.383120156537562	FALSE	chr1:86395977:-;chr1:86396253:-	chr1:86348737:-;chr1:86358797:-;chr1:86371024:-
TMTC4	0.283562110851113	0.38450537509854	FALSE	chr13:100636608:-;chr13:100642311:-;chr13:100674774:-;chr13:100674879:-;chr13:100675093:-	chr13:100603625:-;chr13:100603842:-;chr13:100603936:-
FAM117B	0.284180327599365	0.385179060005461	FALSE	chr2:202634969:+;chr2:202635489:+	chr2:202766420:+;chr2:202769757:+
TPT1	0.285079788734175	0.386201394999922	FALSE	chr13:45341086:-;chr13:45341284:-	chr13:45333467:-;chr13:45336870:-;chr13:45337177:-
PLEKHA8	0.285359746881959	0.386201394999922	FALSE	chr7:30028361:+;chr7:30028685:+;chr7:30045085:+	chr7:30080667:+;chr7:30080850:+;chr7:30118345:+;chr7:30130483:+
SKP1	0.28540348077936	0.386201394999922	FALSE	chr5:134176920:-;chr5:134177033:-	chr5:134156396:-;chr5:134156879:-;chr5:134157473:-
SLC25A12	0.285421453285477	0.386201394999922	FALSE	chr2:171893258:-;chr2:171894223:-;chr2:171894306:-;chr2:171999855:-	chr2:171784370:-;chr2:171784829:-
ZNF74	0.285879392391153	0.386656143246858	FALSE	chr22:20394115:+;chr22:20394403:+	chr22:20407681:+;chr22:20408455:+
PATL1	0.287625958001028	0.3887727683093	FALSE	chr11:59647886:-;chr11:59669037:-	chr11:59636716:-;chr11:59637715:-
DTL	0.287689398042936	0.3887727683093	FALSE	chr1:212035748:+;chr1:212035846:+	chr1:212103189:+;chr1:212104845:+
TRAPPC6B	0.288360720154193	0.389514076223607	FALSE	chr14:39170314:-;chr14:39170532:-	chr14:39147819:-;chr14:39149200:-
CEP70	0.288491607532364	0.389525051361783	FALSE	chr3:138591956:-;chr3:138594224:-;chr3:138594319:-	chr3:138494344:-;chr3:138495008:-;chr3:138496910:-
LINC00674	0.288764651795457	0.389646246216154	FALSE	chr17:68101555:+;chr17:68101874:+	chr17:68108494:+;chr17:68129586:+
B3GNTL1	0.288826968515724	0.389646246216154	FALSE	chr17:83006988:-;chr17:83048782:-;chr17:83051770:-	chr17:82942149:-;chr17:82943791:-;chr17:83011428:-
ZNF470	0.289032147551949	0.389757332844171	FALSE	chr19:56567468:+;chr19:56567526:+;chr19:56567649:+	chr19:56578778:+;chr19:56581678:+
NDUFS1	0.289692351856644	0.390481662039563	FALSE	chr2:206159194:-;chr2:206159257:-;chr2:206159425:-;chr2:206159509:-	chr2:206123909:-;chr2:206123811:-
EXD3	0.29006306800531	0.390815335363417	FALSE	chr9:137366541:-;chr9:137366632:-;chr9:137423155:-	chr9:137306916:-;chr9:137366145:-
L3MBTL2	0.290553577257148	0.391310059693094	FALSE	chr22:41205282:+;chr22:41209696:+	chr22:41227853:+;chr22:41231271:+
TOMM70	0.291028667470431	0.39177377940869	FALSE	chr3:100381772:-;chr3:100401089:-	chr3:100363463:-;chr3:100365274:-
NUP107	0.291331072916863	0.39177377940869	FALSE	chr12:68686951:+;chr12:68690671:+	chr12:68734827:+;chr12:68742688:+
NBR2	0.29148054603091	0.39177377940869	FALSE	chr17:43125551:+;chr17:43125610:+	chr17:43140330:+;chr17:43153671:+
PTGES3	0.291494054566395	0.39177377940869	FALSE	chr12:56687997:-;chr12:56688162:-;chr12:56688284:-;chr12:56688375:-	chr12:56663349:-;chr12:56663601:-
FLYWCH1	0.291515251554969	0.39177377940869	FALSE	chr16:2911931:+;chr16:2914261:+;chr16:2930797:+;chr16:2933149:+;chr16:2933797:+	chr16:2949812:+;chr16:2951204:+
TRIM27	0.291792878996891	0.391980865815891	FALSE	chr6:28920183:-;chr6:28921976:-;chr6:28923913:-;chr6:28923985:-	chr6:28903002:-;chr6:28903842:-
CASP2	0.292160264831257	0.392308303135666	FALSE	chr7:143288351:+;chr7:143288451:+;chr7:143291618:+	chr7:143306150:+;chr7:143307692:+
CHST15	0.292933105052616	0.393048610567391	FALSE	chr10:124038619:-;chr10:124092406:-;chr10:124093582:-	chr10:124007703:-;chr10:124019651:-
HSDL2	0.292962890469763	0.393048610567391	FALSE	chr9:112379909:+;chr9:112380080:+	chr9:112472405:+;chr9:112471697:+
SLC1A4	0.293083205988795	0.393048610567391	FALSE	chr2:64988477:+;chr2:64989399:+	chr2:65022846:+;chr2:65023865:+
AKAIN1	0.293483643603029	0.393404833009784	FALSE	chr18:5197257:-;chr18:5197503:-	chr18:5143683:-;chr18:5144832:-
KANSL2	0.293661495732303	0.393404833009784	FALSE	chr12:48681416:-;chr12:48681610:-;chr12:48682211:-	chr12:48653429:-;chr12:48653281:-
NQO1	0.293720784557258	0.393404833009784	FALSE	chr16:69726506:-;chr16:69726668:-	chr16:69709401:-;chr16:69710843:-
FGF13	0.294276393999056	0.39398269964515	FALSE	chrX:138711717:-;chrX:138990567:-	chrX:138631576:-;chrX:138632453:-
TBL3	0.294478353443401	0.394086805346229	FALSE	chr16:1972053:+;chr16:1974579:+	chr16:1978684:+;chr16:1978750:+
GTF2H3	0.294705267613238	0.394224204948062	FALSE	chr12:123633828:+;chr12:123639263:+	chr12:123661491:+;chr12:123661979:+;chr12:123662465:+;chr12:123662604:+
ALG1	0.296346893129223	0.396253136072071	FALSE	chr16:5033923:+;chr16:5071806:+	chr16:5085391:+;chr16:5085584:+;chr16:5087379:+
SPOP	0.296655719693738	0.396498988453341	FALSE	chr17:49619304:-;chr17:49678000:-	chr17:49599482:-;chr17:49599284:-;chr17:49599984:-
PSEN1	0.296835495904733	0.396572222528723	FALSE	chr14:73136418:+;chr14:73148020:+	chr14:73220402:+;chr14:73223691:+
TRAF3IP2-AS1	0.297688175816686	0.397544015937014	FALSE	chr6:111483472:+;chr6:111483612:+	chr6:111578177:+;chr6:111602295:+
POLR3C	0.297949370472452	0.397725432271388	FALSE	chr1:145824088:+;chr1:145824176:+	chr1:145842195:+;chr1:145842493:+;chr1:145843836:+;chr1:145844402:+
MTO1	0.298357005226174	0.398102093180256	FALSE	chr6:73461693:+;chr6:73461975:+	chr6:73501048:+;chr6:73501096:+;chr6:73501460:+
HSPA14	0.298581853738189	0.398195318690241	FALSE	chr10:14838160:+;chr10:14838302:+	chr10:14844748:+;chr10:14846999:+;chr10:14871741:+;chr10:14870628:+
ZNF706	0.298677862742759	0.398195318690241	FALSE	chr8:101200093:-;chr8:101201657:-;chr8:101205287:-;chr8:101205461:-;chr8:101205568:-;chr8:101205673:-	chr8:101197052:-;chr8:101198931:-
CEP44	0.298966357799373	0.398412538134149	FALSE	chr4:174283730:+;chr4:174283904:+	chr4:174320331:+;chr4:174316548:+;chr4:174317880:+;chr4:174332290:+;chr4:174333381:+
B3GALNT1	0.299100699991351	0.398424232188311	FALSE	chr3:161104822:-;chr3:161104895:-;chr3:161104950:-;chr3:161105078:-;chr3:161105224:-	chr3:161083897:-;chr3:161084265:-;chr3:161084989:-
ADAL	0.299499564029686	0.398788131206963	FALSE	chr15:43330351:+;chr15:43330672:+;chr15:43330727:+	chr15:43349412:+;chr15:43353309:+;chr15:43353898:+;chr15:43350849:+
ZFHX4-AS1	0.299739922981451	0.398940761585631	FALSE	chr8:76683156:-;chr8:76683275:-;chr8:76683470:-	chr8:76610879:-;chr8:76671011:-
SSBP4	0.299915231102726	0.399006720456583	FALSE	chr19:18418864:+;chr19:18419398:+;chr19:18419606:+;chr19:18433275:+	chr19:18434562:+;chr19:18434423:+
ZNF43	0.300066322344411	0.399040419446277	FALSE	chr19:21836182:-;chr19:21851968:-;chr19:21852125:-	chr19:21804946:-;chr19:21806611:-;chr19:21807090:-;chr19:21807281:-;chr19:21807326:-
MTA2	0.300352700248902	0.399253924545356	FALSE	chr11:62601250:-;chr11:62601487:-;chr11:62601865:-	chr11:62593214:-;chr11:62593268:-
NCALD	0.300565638347786	0.399369669379199	FALSE	chr8:101790969:-;chr8:102124334:-;chr8:102124907:-	chr8:101686547:-;chr8:101686788:-
MAPK10	0.300765091086597	0.399433457027675	FALSE	chr4:86101992:-;chr4:86159466:-;chr4:86194407:-;chr4:86354582:-;chr4:86357695:-;chr4:86359665:-;chr4:86359822:-;chr4:86359911:-;chr4:86359984:-;chr4:86594062:-	chr4:86016478:-;chr4:86015123:-;chr4:86015928:-
SMC1A	0.30086541515794	0.399433457027675	FALSE	chrX:53382646:-;chrX:53396378:-;chrX:53422654:-;chrX:53422728:-	chrX:53377972:-;chrX:53379697:-
RPL27A	0.301042642237345	0.399501590890462	FALSE	chr11:8682788:+;chr11:8683201:+	chr11:8685846:+;chr11:8687530:+;chr11:8689645:+
PSMD14	0.301685713572893	0.400187612527922	FALSE	chr2:161308425:+;chr2:161308600:+	chr2:161402035:+;chr2:161411421:+;chr2:161411717:+
TMEM59	0.302049728587707	0.400503045887503	FALSE	chr1:54053192:-;chr1:54053405:-;chr1:54053504:-	chr1:54031679:-;chr1:54032015:-
LBR	0.302343204135866	0.400724722941981	FALSE	chr1:225404565:-;chr1:225411417:-;chr1:225419362:-;chr1:225428038:-	chr1:225401502:-;chr1:225402544:-
ZGRF1	0.302797400690608	0.401159145048559	FALSE	chr4:112636862:-;chr4:112636989:-	chr4:112539342:-;chr4:112539587:-;chr4:112603774:-;chr4:112617496:-
PTPRA	0.303529219855553	0.401960857513217	FALSE	chr20:2873481:+;chr20:2873683:+;chr20:2923207:+	chr20:3038359:+;chr20:3038669:+
ACBD5	0.30405586105417	0.402490299176003	FALSE	chr10:27240486:-;chr10:27240543:-;chr10:27240743:-;chr10:27241819:-;chr10:27242088:-	chr10:27195217:-;chr10:27197012:-
IRS1	0.304327672486161	0.402682112092822	FALSE	chr2:226798790:-;chr2:226799820:-	chr2:226735228:-;chr2:226735446:-
NUDT4	0.30485144936991	0.403207023280835	FALSE	chr12:93377883:+;chr12:93378654:+	chr12:93401601:+;chr12:93402013:+;chr12:93402302:+
TMX1	0.306085795808388	0.40467092920834	FALSE	chr14:51240162:+;chr14:51240247:+	chr14:51255654:+;chr14:51256039:+
ZNF500	0.307854251013812	0.406839457920377	FALSE	chr16:4767162:-;chr16:4767216:-	chr16:4750316:-;chr16:4750661:-
HSD17B12	0.308352394863909	0.407328121941375	FALSE	chr11:43680680:+;chr11:43754044:+	chr11:43856490:+;chr11:43856615:+
ANAPC15	0.308998729094799	0.407861721600894	FALSE	chr11:72111443:-;chr11:72112232:-;chr11:72112686:-	chr11:72106372:-;chr11:72109587:-
TRIM39	0.309028144987122	0.407861721600894	FALSE	chr6:30326469:+;chr6:30326905:+;chr6:30327231:+;chr6:30328889:+	chr6:30343467:+;chr6:30343729:+
COA5	0.309141960431815	0.407861721600894	FALSE	chr2:98604790:-;chr2:98605837:-;chr2:98608507:-	chr2:98599402:-;chr2:98600483:-
C4orf46	0.309692059193906	0.40841766576154	FALSE	chr4:158671887:-;chr4:158672056:-;chr4:158672255:-	chr4:158666675:-;chr4:158668216:-
BDH1	0.309915262010657	0.408542221171507	FALSE	chr3:197555956:-;chr3:197556048:-	chr3:197509783:-;chr3:197511574:-
HINFP	0.311081272279774	0.409909002053041	FALSE	chr11:119121523:+;chr11:119121580:+;chr11:119131210:+;chr11:119131565:+	chr11:119135055:+;chr11:119136059:+
IGF2BP3	0.312085464611013	0.411061510672788	FALSE	chr7:23347704:-;chr7:23470016:-;chr7:23470360:-;chr7:23470455:-	chr7:23310209:-;chr7:23313616:-
TGFB1I1	0.312736202837028	0.411747706058876	FALSE	chr16:31471585:+;chr16:31472030:+;chr16:31472141:+;chr16:31473426:+	chr16:31477954:+;chr16:31475339:+
MINDY2	0.313285623081041	0.412165242969134	FALSE	chr15:58771192:+;chr15:58771286:+	chr15:58812462:+;chr15:58855102:+;chr15:58812011:+
ZNF496	0.313313131434463	0.412165242969134	FALSE	chr1:247329245:-;chr1:247331743:-;chr1:247331845:-	chr1:247297415:-;chr1:247298177:-
PPP2R2A	0.314110160416492	0.413042494405938	FALSE	chr8:26291508:+;chr8:26291614:+;chr8:26291982:+;chr8:26361090:+	chr8:26370856:+;chr8:26371123:+;chr8:26372680:+
PRPF40B	0.314803875073301	0.413599842684917	FALSE	chr12:49568218:+;chr12:49568372:+;chr12:49623414:+;chr12:49623561:+;chr12:49630544:+	chr12:49643729:+;chr12:49644663:+
TCP1	0.314891699245526	0.413599842684917	FALSE	chr6:159785871:-;chr6:159788274:-;chr6:159788868:-;chr6:159789572:-;chr6:159789672:-	chr6:159778952:-;chr6:159778498:-
SGIP1	0.314925061432953	0.413599842684917	FALSE	chr1:66533575:+;chr1:66533982:+;chr1:66534085:+	chr1:66743643:+;chr1:66744372:+;chr1:66745085:+
KCTD9	0.315664256765125	0.414399125658147	FALSE	chr8:25458280:-;chr8:25458387:-	chr8:25428023:-;chr8:25427847:-
PAFAH2	0.316124666712872	0.414831913763417	FALSE	chr1:25998044:-;chr1:25998117:-	chr1:25959767:-;chr1:25960798:-
POFUT1	0.317801746516459	0.416860248737794	FALSE	chr20:32207880:+;chr20:32216665:+	chr20:32232335:+;chr20:32238068:+;chr20:32238658:+
NUB1	0.317990213804848	0.416935102645778	FALSE	chr7:151341761:+;chr7:151345345:+	chr7:151361249:+;chr7:151377280:+;chr7:151378449:+
KYAT3	0.318154453089849	0.416978141121062	FALSE	chr1:88992629:-;chr1:88992748:-;chr1:88992953:-	chr1:88921044:-;chr1:88935779:-;chr1:88935858:-
PRKD1	0.319587945631692	0.418683960152502	FALSE	chr14:29666158:-;chr14:29725674:-	chr14:29576479:-;chr14:29576944:-
ANKRA2	0.319836270671003	0.418836354452782	FALSE	chr5:73565204:-;chr5:73565396:-;chr5:73565639:-	chr5:73552335:-;chr5:73552190:-
MACROH2A1	0.320346422392005	0.419331352413297	FALSE	chr5:135345987:-;chr5:135370146:-;chr5:135389040:-;chr5:135399177:-;chr5:135399884:-	chr5:135334374:-;chr5:135334456:-
RSL1D1	0.320673439102616	0.41949043276512	FALSE	chr16:11846567:-;chr16:11851508:-	chr16:11837339:-;chr16:11834303:-;chr16:11839942:-
CLN3	0.320741216080818	0.41949043276512	FALSE	chr16:28491739:-;chr16:28491946:-;chr16:28492248:-;chr16:28492302:-	chr16:28477279:-;chr16:28466653:-
PHF24	0.320864569908902	0.41949043276512	FALSE	chr9:34957487:+;chr9:34957608:+;chr9:34958285:+	chr9:34981740:+;chr9:34982544:+
SYT14	0.32219675259875	0.420952872676917	FALSE	chr1:209938174:+;chr1:209952724:+	chr1:210100367:+;chr1:210162325:+;chr1:210162499:+;chr1:210162967:+;chr1:210164300:+
ANTXR1	0.322248511734079	0.420952872676917	FALSE	chr2:69013144:+;chr2:69013357:+	chr2:69194097:+;chr2:69249170:+;chr2:69249327:+
JAG1	0.322803061666837	0.42150375089254	FALSE	chr20:10649588:-;chr20:10673999:-	chr20:10637978:-;chr20:10637689:-
IPO11	0.323329208170889	0.422017103054804	FALSE	chr5:62412746:+;chr5:62515451:+	chr5:62627836:+;chr5:62628582:+
SMCHD1	0.324076765449871	0.422818904922878	FALSE	chr18:2655726:+;chr18:2655887:+	chr18:2706510:+;chr18:2707320:+;chr18:2739462:+
TSPAN31	0.3253620899556	0.424321377488335	FALSE	chr12:57738013:+;chr12:57745023:+;chr12:57745382:+	chr12:57748243:+;chr12:57749076:+
COL4A5	0.3259784796808	0.424950581769589	FALSE	chrX:108439838:+;chrX:108622676:+;chrX:108681877:+	chrX:108598222:+;chrX:108697541:+
EIF2S3	0.326406874503253	0.425334296837299	FALSE	chrX:24054946:+;chrX:24071713:+	chrX:24077468:+;chrX:24077971:+;chrX:24078806:+
POLR3D	0.326671969043009	0.425504990875807	FALSE	chr8:22245133:+;chr8:22245432:+	chr8:22251167:+;chr8:22254355:+
MYO1E	0.326960578603755	0.425706161637141	FALSE	chr15:59372527:-;chr15:59372871:-	chr15:59136364:-;chr15:59136589:-
KCNK9	0.327733750960499	0.426487218686035	FALSE	chr8:139702956:-;chr8:139703093:-	chr8:139600844:-;chr8:139617121:-
TCAF1	0.327829286597932	0.426487218686035	FALSE	chr7:143882883:-;chr7:143885271:-;chr7:143885370:-;chr7:143902126:-	chr7:143851379:-;chr7:143852852:-;chr7:143852963:-;chr7:143853081:-
XPO7	0.328255369338806	0.426866511029521	FALSE	chr8:21919662:+;chr8:21919757:+	chr8:22005478:+;chr8:22006585:+
SMC2	0.328651315373612	0.427206318590934	FALSE	chr9:104094260:+;chr9:104094564:+;chr9:104094627:+	chr9:104102187:+;chr9:104124958:+;chr9:104140815:+
F2R	0.328965286124372	0.427337634848564	FALSE	chr5:76716126:+;chr5:76716199:+	chr5:76735509:+;chr5:76735770:+
FAM126A	0.329021696166102	0.427337634848564	FALSE	chr7:22961316:-;chr7:23014074:-	chr7:22944397:-;chr7:22944316:-;chr7:22944588:-
GXYLT1	0.32919979385819	0.427394004055661	FALSE	chr12:42144712:-;chr12:42144874:-	chr12:42087062:-;chr12:42081845:-
PDIA3	0.329512972665973	0.427625628739932	FALSE	chr15:43746394:+;chr15:43763152:+	chr15:43771182:+;chr15:43771540:+
PPM1A	0.330763258840314	0.42907269840569	FALSE	chr14:60249221:+;chr14:60249441:+;chr14:60249660:+	chr14:60288555:+;chr14:60293355:+;chr14:60294412:+
CCDC97	0.33138682693734	0.429705926388304	FALSE	chr19:41310172:+;chr19:41310477:+	chr19:41324202:+;chr19:41324869:+
PNPLA4	0.332154219298285	0.430525056304517	FALSE	chrX:7927413:-;chrX:7927739:-	chrX:7898247:-;chrX:7898890:-
GABRB3	0.333929692225748	0.432649617571376	FALSE	chr15:26773066:-;chr15:26773763:-	chr15:26543552:-;chr15:26544779:-;chr15:26546188:-
DTNBP1	0.334292286886084	0.432889781816487	FALSE	chr6:15586015:-;chr6:15662920:-;chr6:15662975:-	chr6:15522807:-;chr6:15591091:-
SYT4	0.334439668555912	0.432889781816487	FALSE	chr18:43277376:-;chr18:43277490:-	chr18:43267892:-;chr18:43268254:-
NPM2	0.334524344473377	0.432889781816487	FALSE	chr8:22024125:+;chr8:22024760:+	chr8:22036032:+;chr8:22036897:+
PHACTR4	0.336562008896092	0.435349064095923	FALSE	chr1:28369582:+;chr1:28369710:+	chr1:28497403:+;chr1:28500308:+;chr1:28500364:+
LSG1	0.338611713925251	0.437624521514609	FALSE	chr3:194672162:-;chr3:194672463:-	chr3:194640791:-;chr3:194644601:-;chr3:194644641:-
SCN3A	0.338686802466536	0.437624521514609	FALSE	chr2:165203881:-;chr2:165204050:-	chr2:165127986:-;chr2:165087526:-;chr2:165090139:-;chr2:165090228:-;chr2:165146894:-
ZNF610	0.338734895947016	0.437624521514609	FALSE	chr19:52336243:+;chr19:52336304:+	chr19:52366976:+;chr19:52367123:+
OGFOD2	0.341018304550991	0.440063906111944	FALSE	chr12:122974680:+;chr12:122975203:+	chr12:122979451:+;chr12:122980040:+
TBRG1	0.341037368911149	0.440063906111944	FALSE	chr11:124622836:+;chr11:124625766:+	chr11:124632437:+;chr11:124634351:+;chr11:124634713:+;chr11:124635394:+
FZR1	0.341039125474084	0.440063906111944	FALSE	chr19:3506311:+;chr19:3506363:+	chr19:3535003:+;chr19:3536750:+
SLC25A15	0.341668932812337	0.440645270049871	FALSE	chr13:40789412:+;chr13:40789611:+;chr13:40793158:+	chr13:40811509:+;chr13:40812458:+
RPS3	0.341767415566572	0.440645270049871	FALSE	chr11:75399491:+;chr11:75400692:+	chr11:75405689:+;chr11:75422302:+
MAP3K7	0.342899459591014	0.441925258035048	FALSE	chr6:90586883:-;chr6:90587045:-	chr6:90515612:-;chr6:90515702:-;chr6:90513579:-;chr6:90515779:-
BCCIP	0.343361119139377	0.442340572890477	FALSE	chr10:125823546:+;chr10:125823610:+	chr10:125842802:+;chr10:125853524:+
ZC3H7A	0.343962936036545	0.442936037355502	FALSE	chr16:11765561:-;chr16:11768521:-;chr16:11770841:-;chr16:11776520:-;chr16:11797229:-	chr16:11750597:-;chr16:11756289:-
DYNLT3	0.34511306085171	0.444236812203845	FALSE	chrX:37847408:-;chrX:37847514:-;chrX:37847571:-	chrX:37838836:-;chrX:37839066:-
ZNF736	0.345376662612775	0.444395843661937	FALSE	chr7:64313961:+;chr7:64314014:+	chr7:64349505:+;chr7:64354397:+;chr7:64354684:+;chr7:64354855:+
CPNE8	0.345518305059941	0.444397884862258	FALSE	chr12:38767717:-;chr12:38905591:-	chr12:38652361:-;chr12:38652187:-
C1GALT1	0.346082281982347	0.444942901430303	FALSE	chr7:7182544:+;chr7:7182625:+	chr7:7243693:+;chr7:7244121:+;chr7:7244350:+
BCL10	0.346264373563413	0.444996702031879	FALSE	chr1:85276403:-;chr1:85276632:-	chr1:85265776:-;chr1:85266248:-;chr1:85267150:-
TPD52	0.346587616699083	0.445231784528822	FALSE	chr8:80051859:-;chr8:80064552:-;chr8:80171471:-	chr8:80036590:-;chr8:80034868:-
RNMT	0.347121260826134	0.445653723634963	FALSE	chr18:13726660:+;chr18:13726769:+;chr18:13731474:+;chr18:13741620:+;chr18:13746273:+	chr18:13743348:+;chr18:13746285:+;chr18:13764556:+
FARP1	0.347201509944302	0.445653723634963	FALSE	chr13:98142562:+;chr13:98143094:+;chr13:98143180:+;chr13:98143416:+;chr13:98143480:+;chr13:98377821:+;chr13:98431043:+;chr13:98431157:+	chr13:98397492:+;chr13:98449738:+
NAA30	0.347337427844079	0.445653723634963	FALSE	chr14:57390544:+;chr14:57391301:+	chr14:57410608:+;chr14:57411175:+;chr14:57412754:+
RNGTT	0.347909460786087	0.446154070639549	FALSE	chr6:88963409:-;chr6:88963561:-;chr6:88963618:-	chr6:88610272:-;chr6:88611398:-
CDK20	0.348152288483359	0.446154070639549	FALSE	chr9:87974487:-;chr9:87974589:-;chr9:87974685:-;chr9:87974753:-	chr9:87966441:-;chr9:87966611:-
NTRK3	0.348239447560395	0.446154070639549	FALSE	chr15:88126361:-;chr15:88256153:-;chr15:88256705:-	chr15:87977364:-;chr15:87979058:-
UGDH-AS1	0.348289830751391	0.446154070639549	FALSE	chr4:39527720:+;chr4:39528019:+	chr4:39532523:+;chr4:39535584:+;chr4:39535932:+;chr4:39536048:+;chr4:39539220:+
CDADC1	0.349336563403577	0.447314332396913	FALSE	chr13:49247925:+;chr13:49248048:+	chr13:49267770:+;chr13:49268678:+;chr13:49269976:+;chr13:49292661:+;chr13:49293485:+
PPIL2	0.349504900322881	0.447349354063937	FALSE	chr22:21665984:+;chr22:21694552:+;chr22:21694661:+	chr22:21697907:+;chr22:21698283:+
RHPN1	0.350116373960896	0.447951312329807	FALSE	chr8:143368876:+;chr8:143368988:+	chr8:143382818:+;chr8:143384217:+
RAI14	0.350514563358818	0.448280011905493	FALSE	chr5:34656328:+;chr5:34656399:+;chr5:34686862:+	chr5:34831382:+;chr5:34832612:+
CD59	0.35066319704183	0.44828941346242	FALSE	chr11:33736408:-;chr11:33736479:-	chr11:33705283:-;chr11:33708796:-;chr11:33708984:-
MFF	0.351565408727743	0.449261796976692	FALSE	chr2:227325221:+;chr2:227325365:+;chr2:227325443:+;chr2:227328678:+;chr2:227330701:+;chr2:227340292:+;chr2:227351681:+	chr2:227357177:+;chr2:227357830:+
FAM210A	0.352136074715134	0.449771705586624	FALSE	chr18:13726505:-;chr18:13726558:-	chr18:13663352:-;chr18:13664150:-;chr18:13665666:-;chr18:13665741:-;chr18:13665790:-;chr18:13666507:-
NBPF14	0.352247932046253	0.449771705586624	FALSE	chr1:148593685:-;chr1:148595717:-;chr1:148595890:-;chr1:148596011:-	chr1:148541791:-;chr1:148546505:-;chr1:148573290:-
PROCA1	0.3526554617187	0.450110933239516	FALSE	chr17:28711299:-;chr17:28711854:-	chr17:28703197:-;chr17:28703504:-
SDAD1	0.35303727421374	0.450229310629149	FALSE	chr4:75973391:-;chr4:75990931:-	chr4:75949917:-;chr4:75971358:-
RIOK2	0.353047703305901	0.450229310629149	FALSE	chr5:97183160:-;chr5:97183222:-	chr5:97160870:-;chr5:97162932:-;chr5:97162686:-
SUSD4	0.353173890373764	0.450229310629149	FALSE	chr1:223363575:-;chr1:223364114:-	chr1:223220831:-;chr1:223221019:-
BIVM	0.353733345698251	0.45076140799219	FALSE	chr13:102799110:+;chr13:102799317:+;chr13:102799414:+;chr13:102800352:+	chr13:102840148:+;chr13:102841533:+
PDZRN3	0.354413180071171	0.451446415241198	FALSE	chr3:73400965:-;chr3:73433904:-;chr3:73433995:-;chr3:73561580:-;chr3:73624840:-;chr3:73624941:-	chr3:73382436:-;chr3:73382495:-
MTCH2	0.35599512603501	0.453279508390484	FALSE	chr11:47638791:-;chr11:47642452:-;chr11:47642559:-	chr11:47617319:-;chr11:47618136:-
PLS3	0.356233079143612	0.453343117620171	FALSE	chrX:115561174:+;chrX:115593551:+;chrX:115593608:+;chrX:115610243:+	chrX:115650672:+;chrX:115650855:+
MBD4	0.356330833704604	0.453343117620171	FALSE	chr3:129439927:-;chr3:129440007:-	chr3:129430947:-;chr3:129431526:-
ACOX3	0.356683708392066	0.453610183057324	FALSE	chr4:8428448:-;chr4:8440723:-	chr4:8366351:-;chr4:8366604:-;chr4:8366712:-
