SE_id	p_value	FDR	exon	pas_id	sig	gene_id
PPP3CA:SE05	0.999999999999996	1	chr4:101063232-101063357:-	chr4:101023431:-;chr4:101024328:-	FALSE	PPP3CA
PPP3CA:SE06	0.999999999999996	1	chr4:101080532-101080626:-	chr4:101023431:-;chr4:101024328:-	FALSE	PPP3CA
PRELID1:SE01	0.999999999999996	1	chr5:177304293-177304430:+	chr5:177306661:+;chr5:177306949:+	FALSE	PRELID1
RBM39:SE03	0.999999999999996	1	chr20:35707120-35707201:-	chr20:35703614:-;chr20:35704326:-	FALSE	RBM39
UBE2O:SE07	0.999999999999996	1	chr17:76401011-76401154:-	chr17:76389456:-;chr17:76389532:-	FALSE	UBE2O
GATD1:SE01	0.999999999999997	1	chr11:775066-775142:-	chr11:767222:-;chr11:767849:-	FALSE	GATD1
JADE1:SE04	0.999999999999997	1	chr4:128855630-128855797:+	chr4:128863921:+;chr4:128864079:+	FALSE	JADE1
MTDH:SE02	0.999999999999997	1	chr8:97686668-97686752:+	chr8:97713735:+;chr8:97726314:+	FALSE	MTDH
NFS1:SE06	0.999999999999997	1	chr20:35698481-35698590:-	chr20:35668688:-;chr20:35668965:-	FALSE	NFS1
NOVA1:SE02	0.999999999999997	1	chr14:26549680-26549781:-	chr14:26445889:-;chr14:26470118:-	FALSE	NOVA1
PCYOX1:SE02	0.999999999999997	1	chr2:70261212-70261386:+	chr2:70277536:+;chr2:70281185:+	FALSE	PCYOX1
VPS33A:SE06	0.999999999999997	1	chr12:122242382-122242508:-	chr12:122229564:-;chr12:122231547:-	FALSE	VPS33A
ZMYM6:SE07	0.999999999999997	1	chr1:35031267-35031337:-	chr1:34988178:-;chr1:35017249:-	FALSE	ZMYM6
ZNF7:SE03	0.999999999999997	1	chr8:144830931-144831029:+	chr8:144843221:+;chr8:144843690:+	FALSE	ZNF7
COA1:SE01	0.999999999999997	1	chr7:43640573-43640649:-	chr7:43608457:-;chr7:43639253:-	FALSE	COA1
DNAJC2:SE01	0.999999999999997	1	chr7:103319609-103319678:-	chr7:103312289:-;chr7:103312519:-	FALSE	DNAJC2
DPP9:SE05	0.999999999999997	1	chr19:4684663-4684809:-	chr19:4675231:-;chr19:4675332:-	FALSE	DPP9
MATN3:SE03	0.999999999999997	1	chr2:20003161-20003286:-	chr2:19992052:-;chr2:19992110:-	FALSE	MATN3
RRAGD:SE01	0.999999999999997	1	chr6:89372437-89372585:-	chr6:89365004:-;chr6:89367870:-	FALSE	RRAGD
SEMA6A:SE03	0.999999999999997	1	chr5:116475545-116475603:-	chr5:116443555:-;chr5:116445748:-	FALSE	SEMA6A
SEMA6A:SE04	0.999999999999997	1	chr5:116477846-116477926:-	chr5:116443555:-;chr5:116445748:-	FALSE	SEMA6A
SEMA6A:SE05	0.999999999999997	1	chr5:116478014-116478154:-	chr5:116443555:-;chr5:116445748:-	FALSE	SEMA6A
AUH:SE03	0.999999999999997	1	chr9:91296021-91296077:-	chr9:91213823:-;chr9:91213960:-	FALSE	AUH
AUH:SE05	0.999999999999997	1	chr9:91355883-91355970:-	chr9:91213823:-;chr9:91213960:-	FALSE	AUH
COQ3:SE01	0.999999999999997	1	chr6:99371428-99371587:-	chr6:99369403:-;chr6:99369467:-	FALSE	COQ3
GRIA2:SE04	0.999999999999997	1	chr4:157333249-157333353:+	chr4:157364287:+;chr4:157366069:+	FALSE	GRIA2
MGRN1:SE01	0.999999999999997	1	chr16:4651963-4652051:+	chr16:4687411:+;chr16:4690972:+	FALSE	MGRN1
MGRN1:SE02	0.999999999999997	1	chr16:4652678-4652824:+	chr16:4687411:+;chr16:4690972:+	FALSE	MGRN1
POMT1:SE03	0.999999999999997	1	chr9:131508911-131509022:+	chr9:131523341:+;chr9:131523806:+	FALSE	POMT1
SENP6:SE05	0.999999999999997	1	chr6:75675435-75675468:+	chr6:75679789:+;chr6:75715909:+	FALSE	SENP6
TRIM2:SE02	0.999999999999997	1	chr4:153222243-153223039:+	chr4:153276266:+;chr4:153339317:+	FALSE	TRIM2
TRIM44:SE01	0.999999999999997	1	chr11:35685259-35685336:+	chr11:35807113:+;chr11:35811053:+	FALSE	TRIM44
UBAP2L:SE02	0.999999999999997	1	chr1:154228615-154228725:+	chr1:154263504:+;chr1:154270847:+	FALSE	UBAP2L
ACBD3:SE03	0.999999999999997	1	chr1:226164789-226164929:-	chr1:226144679:-;chr1:226144936:-	FALSE	ACBD3
AKIRIN1:SE01	0.999999999999997	1	chr1:38998171-38998311:+	chr1:39005891:+;chr1:39006059:+	FALSE	AKIRIN1
AP3D1:SE11	0.999999999999997	1	chr19:2137011-2137091:-	chr19:2100994:-;chr19:2101048:-	FALSE	AP3D1
DTNA:SE15	0.999999999999997	1	chr18:34794037-34794250:+	chr18:34829324:+;chr18:34867338:+;chr18:34891402:+	FALSE	DTNA
ELOVL7:SE04	0.999999999999997	1	chr5:60802627-60802665:-	chr5:60751791:-;chr5:60753422:-	FALSE	ELOVL7
FARP1:SE01	0.999999999999997	1	chr13:98159492-98159598:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
P2RX7:SE01	0.999999999999997	1	chr12:121154785-121154953:+	chr12:121187200:+;chr12:121188032:+	FALSE	P2RX7
PECAM1:SE02	0.999999999999997	1	chr17:64341634-64341690:-	chr17:64322503:-;chr17:64323461:-	FALSE	PECAM1
SLC6A12:SE07	0.999999999999997	1	chr12:212026-212110:-	chr12:190146:-;chr12:191551:-	FALSE	SLC6A12
TMEM9B:SE01	0.999999999999997	1	chr11:8962092-8962183:-	chr11:8947296:-;chr11:8947507:-	FALSE	TMEM9B
ZBED8:SE01	0.999999999999997	1	chr5:160397442-160397515:-	chr5:160393148:-;chr5:160393530:-	FALSE	ZBED8
ZDHHC2:SE03	0.999999999999997	1	chr8:17195504-17195624:+	chr8:17220454:+;chr8:17222732:+	FALSE	ZDHHC2
ZDHHC2:SE04	0.999999999999997	1	chr8:17197582-17197651:+	chr8:17220454:+;chr8:17222732:+	FALSE	ZDHHC2
ZDHHC2:SE05	0.999999999999997	1	chr8:17198381-17198413:+	chr8:17220454:+;chr8:17222732:+	FALSE	ZDHHC2
ZNF740:SE01	0.999999999999997	1	chr12:53184891-53185040:+	chr12:53187200:+;chr12:53189229:+	FALSE	ZNF740
AHCYL1:SE07	0.999999999999997	1	chr1:110016667-110016730:+	chr1:110022400:+;chr1:110023742:+	FALSE	AHCYL1
AP1B1:SE06	0.999999999999997	1	chr22:29350035-29350150:-	chr22:29327680:-;chr22:29327856:-	FALSE	AP1B1
FMNL2:SE05	0.999999999999997	1	chr2:152560883-152561035:+	chr2:152618905:+;chr2:152649826:+	FALSE	FMNL2
OSBPL2:SE01	0.999999999999997	1	chr20:62264629-62264718:+	chr20:62294889:+;chr20:62296183:+	FALSE	OSBPL2
POU6F1:SE02	0.999999999999997	1	chr12:51192330-51192471:-	chr12:51186936:-;chr12:51189184:-	FALSE	POU6F1
RGS12:SE03	0.999999999999997	1	chr4:3426606-3426754:+	chr4:3432169:+;chr4:3439908:+	FALSE	RGS12
SPRTN:SE02	0.999999999999997	1	chr1:231347797-231347925:+	chr1:231354243:+;chr1:231355017:+	FALSE	SPRTN
TMEM189:SE01	0.999999999999997	1	chr20:50151212-50151315:-	chr20:50123770:-;chr20:50124168:-	FALSE	TMEM189
UBE2O:SE06	0.999999999999997	1	chr17:76400441-76400550:-	chr17:76389456:-;chr17:76389532:-	FALSE	UBE2O
ZNF34:SE01	0.999999999999997	1	chr8:144777458-144777577:-	chr8:144772224:-;chr8:144773114:-	FALSE	ZNF34
ARHGAP12:SE11	0.999999999999997	1	chr10:31861395-31861658:-	chr10:31805437:-;chr10:31806291:-	FALSE	ARHGAP12
COL18A1:SE04	0.999999999999997	1	chr21:45475476-45475535:+	chr21:45512587:+;chr21:45513720:+	FALSE	COL18A1
GK:SE04	0.999999999999997	1	chrX:30697732-30697749:+	chrX:30728932:+;chrX:30729707:+;chrX:30730608:+	FALSE	GK
GNAI2:SE02	0.999999999999997	1	chr3:50252100-50252142:+	chr3:50258917:+;chr3:50259359:+	FALSE	GNAI2
HSDL2:SE05	0.999999999999997	1	chr9:112438743-112438812:+	chr9:112471697:+;chr9:112472405:+	FALSE	HSDL2
MGLL:SE03	0.999999999999997	1	chr3:127821694-127821838:-	chr3:127689066:-;chr3:127691371:-	FALSE	MGLL
MYH9:SE01	0.999999999999997	1	chr22:36285121-36285329:-	chr22:36281280:-;chr22:36281645:-	FALSE	MYH9
MYH9:SE02	0.999999999999997	1	chr22:36285658-36285781:-	chr22:36281280:-;chr22:36281645:-	FALSE	MYH9
PCM1:SE07	0.999999999999997	1	chr8:17947186-17947363:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE08	0.999999999999997	1	chr8:17950615-17950724:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE09	0.999999999999997	1	chr8:17956604-17956777:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE10	0.999999999999997	1	chr8:17957264-17957421:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE11	0.999999999999997	1	chr8:17960014-17960165:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE12	0.999999999999997	1	chr8:17960315-17960444:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE14	0.999999999999997	1	chr8:17963101-17963291:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE15	0.999999999999997	1	chr8:17964568-17964768:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE16	0.999999999999997	1	chr8:17965999-17966218:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE18	0.999999999999997	1	chr8:17966980-17967170:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCM1:SE19	0.999999999999997	1	chr8:17969577-17969748:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PPIL6:SE01	0.999999999999997	1	chr6:109400035-109400170:-	chr6:109391886:-;chr6:109392735:-	FALSE	PPIL6
RNF10:SE01	0.999999999999997	1	chr12:120571191-120571291:+	chr12:120576888:+;chr12:120577171:+	FALSE	RNF10
SNRNP200:SE20	0.999999999999997	1	chr2:96293316-96293509:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE21	0.999999999999997	1	chr2:96295488-96295658:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE22	0.999999999999997	1	chr2:96296536-96296691:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE23	0.999999999999997	1	chr2:96296933-96297070:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE24	0.999999999999997	1	chr2:96297363-96297536:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE25	0.999999999999997	1	chr2:96297637-96297720:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE26	0.999999999999997	1	chr2:96298284-96298420:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE27	0.999999999999997	1	chr2:96298603-96298702:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE28	0.999999999999997	1	chr2:96298815-96298967:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
SNRNP200:SE29	0.999999999999997	1	chr2:96299329-96299427:-	chr2:96274734:-;chr2:96284744:-	FALSE	SNRNP200
TADA2A:SE02	0.999999999999997	1	chr17:37467454-37467525:+	chr17:37477433:+;chr17:37478267:+	FALSE	TADA2A
TADA2A:SE03	0.999999999999997	1	chr17:37470400-37470532:+	chr17:37477433:+;chr17:37478267:+	FALSE	TADA2A
TIAM2:SE21	0.999999999999997	1	chr6:155250913-155251021:+	chr6:155257662:+;chr6:155257721:+	FALSE	TIAM2
AIFM2:SE02	0.999999999999997	1	chr10:70121092-70121211:-	chr10:70112271:-;chr10:70113986:-	FALSE	AIFM2
COL18A1:SE18	0.999999999999997	1	chr21:45489486-45489521:+	chr21:45512587:+;chr21:45513720:+	FALSE	COL18A1
CWF19L1:SE03	0.999999999999997	1	chr10:100256262-100256476:-	chr10:100232296:-;chr10:100232412:-	FALSE	CWF19L1
DPYSL5:SE03	0.999999999999997	1	chr2:26928255-26928323:+	chr2:26949949:+;chr2:26950351:+	FALSE	DPYSL5
DPYSL5:SE06	0.999999999999997	1	chr2:26934578-26934734:+	chr2:26949949:+;chr2:26950351:+	FALSE	DPYSL5
FAM107A:SE03	0.999999999999997	1	chr3:58589206-58589269:-	chr3:58564117:-;chr3:58564726:-	FALSE	FAM107A
FMNL2:SE08	0.999999999999997	1	chr2:152611495-152611605:+	chr2:152618905:+;chr2:152649826:+	FALSE	FMNL2
FMNL2:SE09	0.999999999999997	1	chr2:152614851-152615000:+	chr2:152618905:+;chr2:152649826:+	FALSE	FMNL2
GTF2H3:SE04	0.999999999999997	1	chr12:123647963-123648126:+	chr12:123660723:+;chr12:123662604:+	FALSE	GTF2H3
NBR2:SE01	0.999999999999997	1	chr17:43132599-43132723:+	chr17:43140330:+;chr17:43153671:+	FALSE	NBR2
PRKCB:SE04	0.999999999999997	1	chr16:24154684-24154857:+	chr16:24216016:+;chr16:24220611:+	FALSE	PRKCB
SORBS2:SE07	0.999999999999997	1	chr4:185657424-185657596:-	chr4:185585523:-;chr4:185586803:-	FALSE	SORBS2
TACC1:SE12	0.999999999999997	1	chr8:38846699-38846819:+	chr8:38849066:+;chr8:38853028:+	FALSE	TACC1
TEX30:SE02	0.999999999999997	1	chr13:102770012-102770086:-	chr13:102766110:-;chr13:102766194:-	FALSE	TEX30
VPS41:SE02	0.999999999999997	1	chr7:38728692-38728791:-	chr7:38723983:-;chr7:38725557:-	FALSE	VPS41
ZNF451:SE05	0.999999999999997	1	chr6:57133042-57133192:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ZNF451:SE06	0.999999999999997	1	chr6:57134744-57134870:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ZNF451:SE07	0.999999999999997	1	chr6:57141302-57141455:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ZNF451:SE08	0.999999999999997	1	chr6:57141948-57142095:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ZNF451:SE09	0.999999999999997	1	chr6:57147090-57148693:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
ABCD3:SE22	0.999999999999997	1	chr1:94515146-94515202:+	chr1:94518527:+;chr1:94518663:+	FALSE	ABCD3
AKAP8:SE01	0.999999999999997	1	chr19:15376976-15377014:-	chr19:15353524:-;chr19:15354632:-	FALSE	AKAP8
AP1B1:SE05	0.999999999999997	1	chr22:29342285-29342383:-	chr22:29327680:-;chr22:29327856:-	FALSE	AP1B1
BCL7C:SE02	0.999999999999997	1	chr16:30893212-30893290:-	chr16:30850981:-;chr16:30887795:-	FALSE	BCL7C
DPYSL5:SE05	0.999999999999997	1	chr2:26933258-26933333:+	chr2:26949949:+;chr2:26950351:+	FALSE	DPYSL5
EED:SE07	0.999999999999997	1	chr11:86268456-86268561:+	chr11:86278739:+;chr11:86278810:+	FALSE	EED
ELN:SE04	0.999999999999997	1	chr7:74045222-74045293:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
ELN:SE05	0.999999999999997	1	chr7:74046188-74046217:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
FKBP3:SE01	0.999999999999997	1	chr14:45118028-45118125:-	chr14:45115902:-;chr14:45116046:-	FALSE	FKBP3
LINGO1:SE04	0.999999999999997	1	chr15:77795939-77796053:-	chr15:77613661:-;chr15:77613733:-	FALSE	LINGO1
PREX1:SE01	0.999999999999997	1	chr20:48634676-48634775:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
PREX1:SE02	0.999999999999997	1	chr20:48636463-48636683:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
PREX1:SE03	0.999999999999997	1	chr20:48637711-48637752:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
PREX1:SE04	0.999999999999997	1	chr20:48639766-48639894:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
PREX1:SE05	0.999999999999997	1	chr20:48644409-48644497:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
PREX1:SE06	0.999999999999997	1	chr20:48645851-48646057:-	chr20:48624252:-;chr20:48624998:-	FALSE	PREX1
R3HDM1:SE07	0.999999999999997	1	chr2:135635890-135635998:+	chr2:135640696:+;chr2:135725269:+	FALSE	R3HDM1
RETREG1:SE04	0.999999999999997	1	chr5:16571996-16572102:-	chr5:16473053:-;chr5:16473806:-	FALSE	RETREG1
SFXN1:SE01	0.999999999999997	1	chr5:175516614-175516663:+	chr5:175528612:+;chr5:175529742:+	FALSE	SFXN1
SLC13A3:SE04	0.999999999999997	1	chr20:46589160-46589255:-	chr20:46557828:-;chr20:46558427:-	FALSE	SLC13A3
SURF4:SE02	0.999999999999997	1	chr9:133375239-133375388:-	chr9:133361464:-;chr9:133362865:-	FALSE	SURF4
ZDHHC2:SE07	0.999999999999997	1	chr8:17215237-17215349:+	chr8:17220454:+;chr8:17222732:+	FALSE	ZDHHC2
ZMYM3:SE18	0.999999999999997	1	chrX:71250432-71250726:-	chrX:71249204:-;chrX:71249335:-	FALSE	ZMYM3
ACSL5:SE02	0.999999999999997	1	chr10:112398901-112399009:+	chr10:112427431:+;chr10:112428376:+	FALSE	ACSL5
ANLN:SE10	0.999999999999997	1	chr7:36428307-36428360:+	chr7:36453671:+;chr7:36453787:+	FALSE	ANLN
AP3S1:SE05	0.999999999999997	1	chr5:115898649-115898789:+	chr5:115913987:+;chr5:115914081:+	FALSE	AP3S1
CEP70:SE13	0.999999999999997	1	chr3:138592981-138593080:-	chr3:138494344:-;chr3:138499884:-	FALSE	CEP70
CLASP2:SE12	0.999999999999997	1	chr3:33592213-33592239:-	chr3:33496245:-;chr3:33496991:-	FALSE	CLASP2
CYFIP2:SE12	0.999999999999997	1	chr5:157359005-157359148:+	chr5:157393229:+;chr5:157395591:+	FALSE	CYFIP2
CYFIP2:SE13	0.999999999999997	1	chr5:157360282-157360372:+	chr5:157393229:+;chr5:157395591:+	FALSE	CYFIP2
DTNA:SE06	0.999999999999997	1	chr18:34679468-34679592:+	chr18:34829324:+;chr18:34867338:+;chr18:34891402:+	FALSE	DTNA
ELN:SE09	0.999999999999997	1	chr7:74056672-74056713:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
ELN:SE13	0.999999999999997	1	chr7:74061101-74061139:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
ELN:SE14	0.999999999999997	1	chr7:74063153-74063224:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
ELN:SE15	0.999999999999997	1	chr7:74063310-74063369:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
ELN:SE16	0.999999999999997	1	chr7:74063621-74063695:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
FRA10AC1:SE02	0.999999999999997	1	chr10:93681480-93681598:-	chr10:93669624:-;chr10:93669679:-	FALSE	FRA10AC1
KHDC4:SE01	0.999999999999997	1	chr1:155923627-155923687:-	chr1:155913045:-;chr1:155921274:-	FALSE	KHDC4
PPP6R3:SE02	0.999999999999997	1	chr11:68515028-68515166:+	chr11:68614592:+;chr11:68615334:+	FALSE	PPP6R3
RALGDS:SE01	0.999999999999997	1	chr9:133102779-133102900:-	chr9:133097722:-;chr9:133099523:-	FALSE	RALGDS
RBBP5:SE09	0.999999999999997	1	chr1:205115858-205115883:-	chr1:205086145:-;chr1:205087693:-	FALSE	RBBP5
REPS1:SE04	0.999999999999997	1	chr6:138945501-138945697:-	chr6:138904861:-;chr6:138904937:-	FALSE	REPS1
RNF121:SE04	0.999999999999997	1	chr11:71994719-71994852:+	chr11:71996536:+;chr11:71997597:+	FALSE	RNF121
RPS6KB1:SE02	0.999999999999997	1	chr17:59912684-59912804:+	chr17:59947461:+;chr17:59950420:+	FALSE	RPS6KB1
SLC25A11:SE01	0.999999999999997	1	chr17:4938023-4938074:-	chr17:4937205:-;chr17:4937312:-	FALSE	SLC25A11
SRGAP2C:SE04	0.999999999999997	1	chr1:121373971-121374186:+	chr1:121388969:+;chr1:121389280:+	FALSE	SRGAP2C
SRGAP2C:SE05	0.999999999999997	1	chr1:121374826-121374954:+	chr1:121388969:+;chr1:121389280:+	FALSE	SRGAP2C
SRR:SE02	0.999999999999997	1	chr17:2315557-2315728:+	chr17:2324133:+;chr17:2325260:+	FALSE	SRR
WSB2:SE02	0.999999999999997	1	chr12:118043133-118043377:-	chr12:118032909:-;chr12:118033086:-	FALSE	WSB2
WTAP:SE01	0.999999999999997	1	chr6:159738990-159739045:+	chr6:159749419:+;chr6:159756319:+	FALSE	WTAP
ZFAND1:SE01	0.999999999999997	1	chr8:81708788-81708829:-	chr8:81701328:-;chr8:81701722:-	FALSE	ZFAND1
ACTR1A:SE04	0.999999999999998	1	chr10:102489063-102489138:-	chr10:102479229:-;chr10:102480801:-	FALSE	ACTR1A
AHCYL1:SE02	0.999999999999998	1	chr1:110009034-110009145:+	chr1:110022400:+;chr1:110023742:+	FALSE	AHCYL1
AHCYL1:SE03	0.999999999999998	1	chr1:110011214-110011357:+	chr1:110022400:+;chr1:110023742:+	FALSE	AHCYL1
AHCYL1:SE04	0.999999999999998	1	chr1:110012897-110012999:+	chr1:110022400:+;chr1:110023742:+	FALSE	AHCYL1
ALKBH1:SE01	0.999999999999998	1	chr14:77694738-77694900:-	chr14:77672404:-;chr14:77673049:-	FALSE	ALKBH1
ATP2B2:SE02	0.999999999999998	1	chr3:10338176-10338358:-	chr3:10326065:-;chr3:10328098:-	FALSE	ATP2B2
ATP2B2:SE04	0.999999999999998	1	chr3:10340242-10340349:-	chr3:10326065:-;chr3:10328098:-	FALSE	ATP2B2
ATP2B2:SE06	0.999999999999998	1	chr3:10342752-10342965:-	chr3:10326065:-;chr3:10328098:-	FALSE	ATP2B2
ATP2B2:SE07	0.999999999999998	1	chr3:10345384-10345575:-	chr3:10326065:-;chr3:10328098:-	FALSE	ATP2B2
CSNK1G3:SE08	0.999999999999998	1	chr5:123591319-123591414:+	chr5:123615442:+;chr5:123616771:+	FALSE	CSNK1G3
CSNK1G3:SE10	0.999999999999998	1	chr5:123604724-123604830:+	chr5:123615442:+;chr5:123616771:+	FALSE	CSNK1G3
CTH:SE01	0.999999999999998	1	chr1:70415956-70416037:+	chr1:70439510:+;chr1:70439570:+	FALSE	CTH
DAB2:SE03	0.999999999999998	1	chr5:39382618-39383271:-	chr5:39371679:-;chr5:39373038:-	FALSE	DAB2
DLC1:SE10	0.999999999999998	1	chr8:13102790-13102853:-	chr8:13083361:-;chr8:13085482:-	FALSE	DLC1
ERLEC1:SE01	0.999999999999998	1	chr2:53808299-53808460:+	chr2:53818250:+;chr2:53818796:+	FALSE	ERLEC1
FAM234A:SE04	0.999999999999998	1	chr16:263262-263402:+	chr16:266096:+;chr16:269944:+	FALSE	FAM234A
FARP1:SE20	0.999999999999998	1	chr13:98435576-98435706:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
FARP1:SE22	0.999999999999998	1	chr13:98438804-98438872:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
FARP1:SE23	0.999999999999998	1	chr13:98439107-98439196:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
FARP1:SE24	0.999999999999998	1	chr13:98439961-98440043:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
FARP1:SE25	0.999999999999998	1	chr13:98440123-98440235:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
FARP1:SE26	0.999999999999998	1	chr13:98440670-98440836:+	chr13:98448574:+;chr13:98449738:+	FALSE	FARP1
GPCPD1:SE02	0.999999999999998	1	chr20:5567797-5567842:-	chr20:5544439:-;chr20:5546642:-	FALSE	GPCPD1
LGR5:SE01	0.999999999999998	1	chr12:71504614-71504685:+	chr12:71584399:+;chr12:71586310:+	FALSE	LGR5
LGR5:SE05	0.999999999999998	1	chr12:71556619-71556690:+	chr12:71584399:+;chr12:71586310:+	FALSE	LGR5
LGR5:SE06	0.999999999999998	1	chr12:71559586-71559654:+	chr12:71584399:+;chr12:71586310:+	FALSE	LGR5
LGR5:SE08	0.999999999999998	1	chr12:71566404-71566475:+	chr12:71584399:+;chr12:71586310:+	FALSE	LGR5
LGR5:SE13	0.999999999999998	1	chr12:71582456-71582539:+	chr12:71584399:+;chr12:71586310:+	FALSE	LGR5
NCLN:SE05	0.999999999999998	1	chr19:3204573-3204751:+	chr19:3208031:+;chr19:3209575:+	FALSE	NCLN
OSBPL9:SE05	0.999999999999998	1	chr1:51714003-51714079:+	chr1:51788398:+;chr1:51788469:+	FALSE	OSBPL9
RAB11FIP3:SE04	0.999999999999998	1	chr16:520122-520277:+	chr16:522287:+;chr16:522485:+	FALSE	RAB11FIP3
SNX19:SE07	0.999999999999998	1	chr11:130910018-130910137:-	chr11:130875879:-;chr11:130876980:-	FALSE	SNX19
SORBS2:SE03	0.999999999999998	1	chr4:185638079-185638162:-	chr4:185585523:-;chr4:185586803:-	FALSE	SORBS2
UNC50:SE01	0.999999999999998	1	chr2:98610775-98610895:+	chr2:98618407:+;chr2:98618515:+	FALSE	UNC50
VMP1:SE05	0.999999999999998	1	chr17:59834012-59834050:+	chr17:59840593:+;chr17:59841094:+	FALSE	VMP1
ZNF410:SE03	0.999999999999998	1	chr14:73927107-73927228:+	chr14:73932094:+;chr14:73932278:+	FALSE	ZNF410
ACADSB:SE01	0.999999999999998	1	chr10:123034356-123034515:+	chr10:123055137:+;chr10:123058290:+	FALSE	ACADSB
ACADSB:SE07	0.999999999999998	1	chr10:123051049-123051186:+	chr10:123055137:+;chr10:123058290:+	FALSE	ACADSB
ADNP-AS1:SE01	0.999999999999998	1	chr20:50933724-50933827:+	chr20:50936729:+;chr20:50945148:+	FALSE	ADNP-AS1
ARRDC3:SE02	0.999999999999998	1	chr5:91378694-91378775:-	chr5:91368727:-;chr5:91369626:-	FALSE	ARRDC3
C14orf93:SE02	0.999999999999998	1	chr14:22989742-22989845:-	chr14:22986903:-;chr14:22987196:-	FALSE	C14orf93
C14orf93:SE03	0.999999999999998	1	chr14:22990066-22990127:-	chr14:22986903:-;chr14:22987196:-	FALSE	C14orf93
CEBPZ:SE01	0.999999999999998	1	chr2:37202784-37202865:-	chr2:37201612:-;chr2:37201721:-	FALSE	CEBPZ
CEBPZ:SE02	0.999999999999998	1	chr2:37202950-37203008:-	chr2:37201612:-;chr2:37201721:-	FALSE	CEBPZ
CEBPZ:SE03	0.999999999999998	1	chr2:37210999-37211082:-	chr2:37201612:-;chr2:37201721:-	FALSE	CEBPZ
CEBPZ:SE04	0.999999999999998	1	chr2:37212335-37212392:-	chr2:37201612:-;chr2:37201721:-	FALSE	CEBPZ
CEBPZ:SE09	0.999999999999998	1	chr2:37216984-37217037:-	chr2:37201612:-;chr2:37201721:-	FALSE	CEBPZ
CEP57:SE02	0.999999999999998	1	chr11:95795516-95795559:+	chr11:95822502:+;chr11:95823210:+	FALSE	CEP57
DHX40:SE01	0.999999999999998	1	chr17:59570518-59570663:+	chr17:59607563:+;chr17:59608345:+	FALSE	DHX40
DROSHA:SE11	0.999999999999998	1	chr5:31495286-31495372:-	chr5:31401152:-;chr5:31401301:-	FALSE	DROSHA
DROSHA:SE12	0.999999999999998	1	chr5:31504555-31504635:-	chr5:31401152:-;chr5:31401301:-	FALSE	DROSHA
ERG:SE05	0.999999999999998	1	chr21:38403506-38403709:-	chr21:38381971:-;chr21:38382024:-	FALSE	ERG
