SE_id	p_value	dominant1_pas_id	dominant1_contrib_value	dominant2_pas_id	dominant2_contrib_value	annotation	FDR	exon	pas_id	sig	gene_id
EIF1AX:SE01	0.80998794260794	chrX:20124525:-	0.976004777108874	chrX:20126134:-	0.000631896633028335	TUTR	1	chrX:20138539-20138622:-	chrX:20124525:-;chrX:20125784:-;chrX:20126134:-;chrX:20127008:-;chrX:20127236:-	FALSE	EIF1AX
PIGX:SE02	0.810130135983117	chr3:196736007:+	0.270862366887683	chr3:196734591:+	0.0148820967987654	TUTR	1	chr3:196728702-196728755:+	chr3:196734591:+;chr3:196734898:+;chr3:196736007:+	FALSE	PIGX
PJA2:SE01	0.810168124608395	chr5:109334711:-	0.108507286047939	chr5:109335196:-	0.00221603775793838	TUTR	1	chr5:109344190-109344311:-	chr5:109334711:-;chr5:109335196:-	FALSE	PJA2
PJA2:SE02	0.810168124608395	chr5:109334711:-	0.108507286047939	chr5:109335196:-	0.00221603775793838	TUTR	1	chr5:109344705-109344819:-	chr5:109334711:-;chr5:109335196:-	FALSE	PJA2
HACD3:SE04	0.81026332242995	chr15:65578349:+	0.0885542591346355	chr15:65576369:+	0.000522803045438687	TUTR	1	chr15:65556739-65556903:+	chr15:65576369:+;chr15:65578349:+	FALSE	HACD3
PNO1:SE03	0.810892908375828	chr2:68175697:+	0.176946004814857	chr2:68175218:+	0.0676970088734794	TUTR	1	chr2:68173347-68173417:+	chr2:68175218:+;chr2:68175697:+;chr2:68175954:+;chr2:68176238:+	FALSE	PNO1
RAB18:SE05	0.810897130919819	chr10:27540159:+	0.243506803587028	chr10:27539828:+	8.68222958310524e-05	TUTR	1	chr10:27533735-27533853:+	chr10:27539828:+;chr10:27540159:+	FALSE	RAB18
CUL5:SE01	0.810898092805313	chr11:108104310:+	0.432032667876588	chr11:108104837:+	0.27077807250221	ALE	1	chr11:108033802-108033911:+	chr11:108054904:+;chr11:108097802:+;chr11:108104310:+;chr11:108104837:+;chr11:108105011:+	FALSE	CUL5
UGDH:SE05	0.810898752850226	chr4:39498920:-	0.185290301845861	chr4:39498758:-	0.0198717734725822	TUTR	1	chr4:39508566-39508660:-	chr4:39498758:-;chr4:39498920:-;chr4:39499318:-	FALSE	UGDH
SEC23B:SE05	0.810984311591361	chr20:18560940:+	0.248128856064177	chr20:18561081:+	0.182538289757242	TUTR	1	chr20:18527496-18527611:+	chr20:18560940:+;chr20:18561017:+;chr20:18561081:+;chr20:18561415:+	FALSE	SEC23B
SCUBE1:SE18	0.811264337259414	chr22:43197280:-	0.519822282980178	chr22:43237682:-	0.00249532127261383	ALE	1	chr22:43339104-43339235:-	chr22:43197280:-;chr22:43237576:-;chr22:43237682:-;chr22:43259117:-	FALSE	SCUBE1
FANCA:SE09	0.811273865158098	chr16:89738505:-	0.059501953893362	chr16:89738407:-	0.00340454898352362	TUTR	1	chr16:89748659-89748767:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
GLG1:SE07	0.81147033868661	chr16:74451961:-	0.039249901438146	chr16:74465791:-	0.00112177052781641	ALE	1	chr16:74508839-74508925:-	chr16:74447427:-;chr16:74451961:-;chr16:74465791:-	FALSE	GLG1
LINC01224:SE03	0.8114707874395	chr19:23399409:-	0.0830958555609242	chr19:23399458:-	0.0106827408513104	ALE	1	chr19:23405258-23405335:-	chr19:23399409:-;chr19:23399458:-	FALSE	LINC01224
GRIA1:SE02	0.811603861777988	chr5:153813680:+	0.0532997422076402	chr5:153811311:+	0.0500908751700147	TUTR	1	chr5:153509750-153509806:+	chr5:153811311:+;chr5:153813680:+;chr5:153813869:+	FALSE	GRIA1
GTF3C1:SE03	0.811701313974789	chr16:27460660:-	0.444044228327741	chr16:27460613:-	0.000771932274708663	TUTR	1	chr16:27488554-27488635:-	chr16:27460613:-;chr16:27460660:-	FALSE	GTF3C1
ZBTB38:SE05	0.811837469764076	chr3:141444705:+	0.121864253011794	chr3:141448700:+	0.000703361168477467	ALE	1	chr3:141403927-141404031:+	chr3:141444705:+;chr3:141448624:+;chr3:141448700:+	FALSE	ZBTB38
FANCA:SE13	0.811949416924157	chr16:89738505:-	0.0574951364425048	chr16:89738407:-	0.00342093705938105	TUTR	1	chr16:89761949-89762022:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
MLF1:SE04	0.811967037159244	chr3:158605397:+	0.178044626879319	chr3:158606456:+	0.00140583164770059	TUTR	1	chr3:158588852-158588924:+	chr3:158605397:+;chr3:158606456:+	FALSE	MLF1
B3GNTL1:SE08	0.812011068705219	chr17:82942149:-	0.121761006289308	chr17:82943791:-	0.000769230769230796	TUTR	1	chr17:83035035-83035099:-	chr17:82942149:-;chr17:82943791:-;chr17:83011428:-	FALSE	B3GNTL1
PKNOX2:SE04	0.812018598790988	chr11:125433389:+	0.0143681882019506	chr11:125433158:+	0.0126996635791327	TUTR	1	chr11:125351284-125351392:+	chr11:125433158:+;chr11:125433389:+	FALSE	PKNOX2
PRPF4B:SE02	0.812060093054557	chr6:4061903:+	0.193403912629864	chr6:4064983:+	0.00387189292543016	TUTR	1	chr6:4042487-4042568:+	chr6:4061903:+;chr6:4064983:+	FALSE	PRPF4B
TTC26:SE01	0.812277954164976	chr7:139191986:+	0.0310176877723661	chr7:139189799:+	0.018681888946549	TUTR	1	chr7:139137847-139137939:+	chr7:139189799:+;chr7:139190635:+;chr7:139191986:+	FALSE	TTC26
USP47:SE01	0.812339296802211	chr11:11933082:+	0.924811910169966	chr11:11956942:+	0.370113011068603	ALE	1	chr11:11873800-11873859:+	chr11:11933056:+;chr11:11933082:+;chr11:11933860:+;chr11:11956570:+;chr11:11956942:+;chr11:11957556:+	FALSE	USP47
MFN1:SE02	0.812583280483066	chr3:179392964:+	0.305416076268039	chr3:179392498:+	0.00125560454079079	TUTR	1	chr3:179358840-179359002:+	chr3:179392498:+;chr3:179392599:+;chr3:179392964:+;chr3:179394929:+	FALSE	MFN1
FANCA:SE17	0.812677667187332	chr16:89738505:-	0.0489201303993479	chr16:89738407:-	0.00357390805638558	TUTR	1	chr16:89770166-89770259:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
FANCA:SE19	0.812677667187332	chr16:89738505:-	0.0489201303993479	chr16:89738407:-	0.00357390805638558	TUTR	1	chr16:89771678-89771814:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
FANCA:SE21	0.812677667187332	chr16:89738505:-	0.0489201303993479	chr16:89738407:-	0.00357390805638558	TUTR	1	chr16:89775742-89775815:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
SNX2:SE01	0.812697212125481	chr5:122830108:+	0.0335978863507838	chr5:122829757:+	0.0026091555259377	TUTR	1	chr5:122795266-122795383:+	chr5:122829757:+;chr5:122830108:+	FALSE	SNX2
TTLL5:SE11	0.812746340418195	chr14:75955079:+	0.28275157003067	chr14:75954829:+	0.000785657600461626	TUTR	1	chr14:75771734-75771854:+	chr14:75954829:+;chr14:75955079:+	FALSE	TTLL5
ITSN1:SE01	0.812782993417346	chr21:33838494:+	0.454296466968321	chr21:33794454:+	0.000170298100181413	ALE	1	chr21:33689322-33689383:+	chr21:33794454:+;chr21:33838494:+	FALSE	ITSN1
GRAMD1C:SE01	0.813107551917431	chr3:113945760:+	1.09515944326991	chr3:113947174:+	0.00131003577657688	TUTR	1	chr3:113844503-113844649:+	chr3:113945760:+;chr3:113947174:+	FALSE	GRAMD1C
UBE2W:SE03	0.813118732089361	chr8:73790612:-	0.0417133729676643	chr8:73792952:-	0.00562195328022206	TUTR	1	chr8:73825147-73825249:-	chr8:73790612:-;chr8:73792952:-	FALSE	UBE2W
MAP4K5:SE01	0.813129392470358	chr14:50418521:-	0.0642188634095446	chr14:50419784:-	0.000760270858372511	TUTR	1	chr14:50434394-50434571:-	chr14:50418521:-;chr14:50418830:-;chr14:50419784:-	FALSE	MAP4K5
MAP4K5:SE03	0.813129392470358	chr14:50418521:-	0.0642188634095446	chr14:50419784:-	0.000760270858372511	TUTR	1	chr14:50437894-50438008:-	chr14:50418521:-;chr14:50418830:-;chr14:50419784:-	FALSE	MAP4K5
RTN3:SE03	0.813200986055291	chr11:63759054:+	0.157010157509278	chr11:63759888:+	4.58590608723004e-05	TUTR	1	chr11:63752507-63752645:+	chr11:63759054:+;chr11:63759888:+	FALSE	RTN3
GCC2:SE01	0.813339053424817	chr2:108472077:+	0.197674608721955	chr2:108470685:+	0.121760938605858	ALE	1	chr2:108451028-108451112:+	chr2:108470685:+;chr2:108472029:+;chr2:108472077:+;chr2:108475562:+	FALSE	GCC2
CNTNAP3B:SE13	0.813394839487441	chr9:41892870:-	0.820603488920321	chr9:41923853:-	0.0223056788437465	ALE	1	chr9:42104629-42104739:-	chr9:41892870:-;chr9:41894023:-;chr9:41923853:-;chr9:41985906:-;chr9:41995051:-	FALSE	CNTNAP3B
SRR:SE01	0.813395490071455	chr17:2324133:+	0.458482673355977	chr17:2325260:+	0.000147211533917335	TUTR	1	chr17:2309777-2309990:+	chr17:2324133:+;chr17:2325260:+	FALSE	SRR
XPO7:SE11	0.813548448595193	chr8:22005478:+	0.221500107804651	chr8:22006585:+	0.000457968578606569	TUTR	1	chr8:21988723-21988833:+	chr8:22005478:+;chr8:22006585:+	FALSE	XPO7
DBN1:SE01	0.813548658015731	chr5:177457223:-	0.114169073267539	chr5:177456925:-	0.0440420349198454	TUTR	1	chr5:177459098-177459268:-	chr5:177456590:-;chr5:177456925:-;chr5:177457223:-	FALSE	DBN1
MIA2:SE07	0.813770591545466	chr14:39350423:+	0.0338319246169075	chr14:39350694:+	0.00422281536832621	TUTR	1	chr14:39279449-39279537:+	chr14:39308569:+;chr14:39350423:+;chr14:39350694:+	FALSE	MIA2
CLTC:SE06	0.81416164182499	chr17:59694810:+	0.230463346310858	chr17:59695112:+	0.104432179753318	TUTR	1	chr17:59680912-59681057:+	chr17:59694766:+;chr17:59694810:+;chr17:59695112:+	FALSE	CLTC
CLTC:SE07	0.81416164182499	chr17:59694810:+	0.230463346310858	chr17:59695112:+	0.104432179753318	TUTR	1	chr17:59681295-59681478:+	chr17:59694766:+;chr17:59694810:+;chr17:59695112:+	FALSE	CLTC
QRICH1:SE01	0.814198044094563	chr3:49029759:-	0.0508097011836768	chr3:49029932:-	0.0017123648630395	TUTR	1	chr3:49047069-49047246:-	chr3:49029759:-;chr3:49029932:-	FALSE	QRICH1
AIDA:SE05	0.814452184356427	chr1:222668159:-	0.192096862968422	chr1:222668013:-	0.000596737517070525	TUTR	1	chr1:222703148-222703217:-	chr1:222668013:-;chr1:222668159:-	FALSE	AIDA
UVRAG:SE04	0.814456119815623	chr11:76143195:+	0.101657257270934	chr11:76144232:+	0.00100498453321678	TUTR	1	chr11:75888829-75888903:+	chr11:76142651:+;chr11:76143195:+;chr11:76144232:+	FALSE	UVRAG
RBM19:SE14	0.814503771221538	chr12:113816743:-	0.119110610751478	chr12:113822057:-	0.0077891954581007	ALE	1	chr12:113955131-113955211:-	chr12:113816743:-;chr12:113822057:-;chr12:113822692:-	FALSE	RBM19
CYTH1:SE02	0.814651857770801	chr17:78674052:-	0.0196292253593253	chr17:78674173:-	0.00187712943462573	TUTR	1	chr17:78698820-78698968:-	chr17:78674052:-;chr17:78674173:-	FALSE	CYTH1
ZMYND8:SE17	0.814705156405256	chr20:47210687:-	0.256229586174092	chr20:47210435:-	0.000489982284986539	TUTR	1	chr20:47291796-47291888:-	chr20:47210435:-;chr20:47210687:-	FALSE	ZMYND8
CSNK1G3:SE11	0.814752385938313	chr5:123615442:+	0.0872415037356375	chr5:123616757:+	0.00162970557972292	TUTR	1	chr5:123605339-123605362:+	chr5:123615442:+;chr5:123616757:+	FALSE	CSNK1G3
MASTL:SE09	0.81520700184925	chr10:27186920:+	0.116619153204519	chr10:27186825:+	0.00288941827403386	TUTR	1	chr10:27180953-27181066:+	chr10:27186825:+;chr10:27186920:+	FALSE	MASTL
PIGN:SE04	0.815628684386626	chr18:62045345:-	0.188611106198599	chr18:62044224:-	0.0190387215080758	TUTR	1	chr18:62162253-62162329:-	chr18:62044224:-;chr18:62044617:-;chr18:62045345:-	FALSE	PIGN
MCF2L:SE04	0.815689626397377	chr13:113098441:+	0.45	chr13:113098550:+	0.000561797752808989	TUTR	1	chr13:113066046-113066170:+	chr13:113098441:+;chr13:113098550:+	FALSE	MCF2L
DCLK1:SE06	0.815701871567389	chr13:35771340:-	0.0504360513313657	chr13:35771168:-	0.00607635642971995	TUTR	1	chr13:35810835-35810968:-	chr13:35771168:-;chr13:35771340:-	FALSE	DCLK1
RBM10:SE01	0.815701904040312	chrX:47186813:+	0.0964979563392201	chrX:47185107:+	0.000545023243589953	ALE	1	chrX:47147357-47147498:+	chrX:47185107:+;chrX:47186813:+	FALSE	RBM10
AK9:SE34	0.815828156147963	chr6:109631708:-	0.0513294417753015	chr6:109631200:-	0.00611680826116393	ALE	1	chr6:109685844-109686060:-	chr6:109631200:-;chr6:109631708:-	FALSE	AK9
MAPRE2:SE02	0.815961170610516	chr18:35141860:+	0.139381198070222	chr18:35143470:+	0.000637164040778514	TUTR	1	chr18:35005492-35005553:+	chr18:35141860:+;chr18:35143099:+;chr18:35143470:+	FALSE	MAPRE2
LZTFL1:SE02	0.816065254911679	chr3:45823955:-	0.0690067622534064	chr3:45824060:-	0.0372818038778555	TUTR	1	chr3:45837927-45838051:-	chr3:45823955:-;chr3:45823994:-;chr3:45824060:-	FALSE	LZTFL1
LACC1:SE01	0.816131326546209	chr13:43893932:+	0.115560365560366	chr13:43892329:+	0.00147109726548981	TUTR	1	chr13:43882185-43882363:+	chr13:43892329:+;chr13:43892522:+;chr13:43893932:+	FALSE	LACC1
LACC1:SE02	0.816131326546209	chr13:43893932:+	0.115560365560366	chr13:43892329:+	0.00147109726548981	TUTR	1	chr13:43888757-43888982:+	chr13:43892329:+;chr13:43892522:+;chr13:43893932:+	FALSE	LACC1
EXOSC7:SE03	0.816138137447621	chr3:45011471:+	0.971766974245971	chr3:45012668:+	0.00112091167482883	ALE	1	chr3:44997087-44997252:+	chr3:45011471:+;chr3:45012668:+	FALSE	EXOSC7
AFG1L:SE05	0.816374769786024	chr6:108525545:+	0.232727272727273	chr6:108525786:+	0.0570409982174687	TUTR	1	chr6:108355654-108355755:+	chr6:108525545:+;chr6:108525786:+	FALSE	AFG1L
GTF3C2:SE01	0.816431232366711	chr2:27326326:-	0.186803113682256	chr2:27325854:-	0.000380453646427144	TUTR	1	chr2:27329121-27329282:-	chr2:27325854:-;chr2:27326326:-	FALSE	GTF3C2
SLC10A7:SE04	0.816511226291257	chr4:146253987:-	0.108298731033412	chr4:146254934:-	0.00259746584738262	TUTR	1	chr4:146293930-146294095:-	chr4:146253987:-;chr4:146254426:-;chr4:146254934:-	FALSE	SLC10A7
SNX29:SE08	0.816760282903731	chr16:12574284:+	0.114285714285714	chr16:12135737:+	0.00186460126219163	ALE	1	chr16:12126633-12126696:+	chr16:12135737:+;chr16:12573007:+;chr16:12574284:+	FALSE	SNX29
GEMIN2:SE02	0.81688992374072	chr14:39136837:+	0.108873118928985	chr14:39136973:+	0.00596921351638343	TUTR	1	chr14:39133661-39133719:+	chr14:39136837:+;chr14:39136973:+	FALSE	GEMIN2
NUP133:SE13	0.816951754099591	chr1:229441297:-	0.0832952914471272	chr1:229441740:-	0.00153029247962774	TUTR	1	chr1:229486371-229486528:-	chr1:229441297:-;chr1:229441740:-	FALSE	NUP133
GTF3C1:SE09	0.816963984020033	chr16:27460613:-	0.0549368178413411	chr16:27460660:-	0.00553989761472283	TUTR	1	chr16:27495211-27495492:-	chr16:27460613:-;chr16:27460660:-	FALSE	GTF3C1
RBM23:SE03	0.817015236307298	chr14:22900766:-	0.0188481266499673	chr14:22900645:-	0.0134010321893546	TUTR	1	chr14:22908333-22908380:-	chr14:22900645:-;chr14:22900766:-	FALSE	RBM23
CDK19:SE04	0.81702096335649	chr6:110612975:-	0.0473022912047302	chr6:110613457:-	0.00853658536585367	TUTR	1	chr6:110626776-110626845:-	chr6:110609978:-;chr6:110612975:-;chr6:110613457:-	FALSE	CDK19
ARG2:SE05	0.817073515828986	chr14:67651708:+	0.299348200510991	chr14:67651190:+	0.00169336596245171	TUTR	1	chr14:67648047-67648183:+	chr14:67651190:+;chr14:67651708:+	FALSE	ARG2
CPNE8:SE10	0.817163979363565	chr12:38652361:-	0.189710662163023	chr12:38652187:-	0.00710490702220442	TUTR	1	chr12:38776238-38776301:-	chr12:38652187:-;chr12:38652361:-	FALSE	CPNE8
CPNE8:SE12	0.817163979363565	chr12:38652361:-	0.189710662163023	chr12:38652187:-	0.00710490702220442	TUTR	1	chr12:38839916-38839955:-	chr12:38652187:-;chr12:38652361:-	FALSE	CPNE8
ADK:SE03	0.817198452316356	chr10:74709026:+	0.184239228064773	chr10:74708701:+	0.0371642009740252	TUTR	1	chr10:74600379-74600493:+	chr10:74708539:+;chr10:74708701:+;chr10:74709026:+;chr10:74709295:+	FALSE	ADK
VPS39:SE04	0.817199517923443	chr15:42158867:-	0.168699290442738	chr15:42158710:-	0.000171718231343841	TUTR	1	chr15:42187271-42187363:-	chr15:42158710:-;chr15:42158867:-	FALSE	VPS39
SFT2D1:SE01	0.817210085958106	chr6:166320028:-	0.438961038961039	chr6:166319731:-	0.000997432643786677	TUTR	1	chr6:166324537-166324595:-	chr6:166319731:-;chr6:166320028:-	FALSE	SFT2D1
SLF1:SE08	0.817312461344131	chr5:94695868:+	0.115435672005571	chr5:94695650:+	0.000708049983660349	TUTR	1	chr5:94689473-94689606:+	chr5:94695650:+;chr5:94695868:+;chr5:94696909:+	FALSE	SLF1
ZNF398:SE03	0.81732682211694	chr7:149180447:+	0.193079841636424	chr7:149181303:+	0.013215595707105	TUTR	1	chr7:149166817-149166930:+	chr7:149180447:+;chr7:149181303:+;chr7:149182341:+;chr7:149182802:+	FALSE	ZNF398
DAP3:SE02	0.817398789037835	chr1:155739010:+	0.301744603701296	chr1:155727495:+	0.0307430293028343	ALE	1	chr1:155717006-155717128:+	chr1:155727495:+;chr1:155738529:+;chr1:155739010:+	FALSE	DAP3
JADE1:SE03	0.817445305902672	chr4:128864632:+	0.20712842039801	chr4:128863921:+	0.0209620686377032	TUTR	1	chr4:128846375-128846532:+	chr4:128863921:+;chr4:128864081:+;chr4:128864632:+	FALSE	JADE1
C17orf80:SE03	0.817487541972419	chr17:73248877:+	0.0848558216599621	chr17:73248959:+	0.00107023520572239	TUTR	1	chr17:73242896-73243003:+	chr17:73248877:+;chr17:73248959:+	FALSE	C17orf80
TMEM131L:SE01	0.817663964503243	chr4:153636711:+	0.449370533434237	chr4:153636624:+	9.00257285326113e-05	TUTR	1	chr4:153467211-153467281:+	chr4:153604188:+;chr4:153620795:+;chr4:153636624:+;chr4:153636711:+	FALSE	TMEM131L
GPBP1L1:SE02	0.817669576204973	chr1:45627488:-	0.0327484779097683	chr1:45627308:-	0.00178011120625365	TUTR	1	chr1:45642427-45642499:-	chr1:45627308:-;chr1:45627488:-	FALSE	GPBP1L1
IFT80:SE06	0.81767388725994	chr3:160257003:-	0.135558122620117	chr3:160258180:-	0.00510797044264284	TUTR	1	chr3:160285804-160285868:-	chr3:160257003:-;chr3:160258180:-	FALSE	IFT80
ANKLE2:SE03	0.817756216655117	chr12:132727132:-	0.288212288426881	chr12:132726386:-	0.0110775815418812	TUTR	1	chr12:132748138-132748331:-	chr12:132725668:-;chr12:132726386:-;chr12:132727132:-	FALSE	ANKLE2
TPD52:SE03	0.818022143424651	chr8:80036590:-	0.031064425530335	chr8:80034868:-	0.0070368429230843	TUTR	1	chr8:80052606-80052675:-	chr8:80034868:-;chr8:80036590:-	FALSE	TPD52
RNF212:SE07	0.818022226414929	chr4:1071482:-	0.133333333333333	chr4:1056251:-	0.0392156862745097	ALE	1	chr4:1085896-1085954:-	chr4:1056251:-;chr4:1071482:-	FALSE	RNF212
KRR1:SE01	0.818044132877319	chr12:75499551:-	0.96031746031746	chr12:75498394:-	0.0115303983228513	TUTR	1	chr12:75501723-75501816:-	chr12:75498394:-;chr12:75499551:-	FALSE	KRR1
CCDC30:SE04	0.818045740974239	chr1:42589474:+	0.931197620978643	chr1:42654190:+	0.00134177758694718	ALE	1	chr1:42482663-42482816:+	chr1:42581455:+;chr1:42589474:+;chr1:42590286:+;chr1:42637377:+;chr1:42654190:+	FALSE	CCDC30
CCDC30:SE05	0.818045740974239	chr1:42589474:+	0.931197620978643	chr1:42654190:+	0.00134177758694718	ALE	1	chr1:42490158-42490229:+	chr1:42581455:+;chr1:42589474:+;chr1:42590286:+;chr1:42637377:+;chr1:42654190:+	FALSE	CCDC30
CCDC30:SE06	0.818045740974239	chr1:42589474:+	0.931197620978643	chr1:42654190:+	0.00134177758694718	ALE	1	chr1:42497098-42497213:+	chr1:42581455:+;chr1:42589474:+;chr1:42590286:+;chr1:42637377:+;chr1:42654190:+	FALSE	CCDC30
CCDC30:SE07	0.818045740974239	chr1:42589474:+	0.931197620978643	chr1:42654190:+	0.00134177758694718	ALE	1	chr1:42498818-42498916:+	chr1:42581455:+;chr1:42589474:+;chr1:42590286:+;chr1:42637377:+;chr1:42654190:+	FALSE	CCDC30
DST:SE04	0.818141746766586	chr6:56458238:-	0.148822193206818	chr6:56457996:-	0.0100682469960432	TUTR	1	chr6:56464685-56464756:-	chr6:56457996:-;chr6:56458238:-	FALSE	DST
UGGT2:SE06	0.818185114475673	chr13:95867339:-	0.114285714285714	chr13:95860844:-	0.000620155038759692	ALE	1	chr13:95884491-95884680:-	chr13:95801580:-;chr13:95860844:-;chr13:95867339:-	FALSE	UGGT2
PRPSAP1:SE01	0.818206037110304	chr17:76310927:-	0.0143947656963904	chr17:76312790:-	0.00464915040251187	ALE	1	chr17:76344671-76344737:-	chr17:76310927:-;chr17:76312790:-	FALSE	PRPSAP1
TMEM87A:SE16	0.818271715958624	chr15:42210532:-	0.0716039279869068	chr15:42211374:-	0.0485725614591594	TUTR	1	chr15:42272063-42272123:-	chr15:42210532:-;chr15:42211374:-	FALSE	TMEM87A
TBC1D8:SE11	0.818284126915132	chr2:101007228:-	0.315359050445104	chr2:101010958:-	0.00261847389558222	ALE	1	chr2:101050401-101050641:-	chr2:101007228:-;chr2:101010958:-	FALSE	TBC1D8
PGGT1B:SE03	0.818357291005274	chr5:115211415:-	0.158317872603587	chr5:115211076:-	0.000911312028012252	TUTR	1	chr5:115236390-115236522:-	chr5:115210847:-;chr5:115211076:-;chr5:115211415:-	FALSE	PGGT1B
PGGT1B:SE04	0.818357291005274	chr5:115211415:-	0.158317872603587	chr5:115211076:-	0.000911312028012252	TUTR	1	chr5:115237858-115238009:-	chr5:115210847:-;chr5:115211076:-;chr5:115211415:-	FALSE	PGGT1B
EBNA1BP2:SE03	0.818461478042397	chr1:43164321:-	0.0666666666666666	chr1:43164410:-	0.000275473165672814	TUTR	1	chr1:43167160-43167235:-	chr1:43164184:-;chr1:43164321:-;chr1:43164410:-	FALSE	EBNA1BP2
COX15:SE03	0.818528871497676	chr10:99711844:-	0.114285714285714	chr10:99713515:-	0.000250557300176781	TUTR	1	chr10:99727441-99727563:-	chr10:99709876:-;chr10:99711844:-;chr10:99713515:-	FALSE	COX15
RBM26:SE07	0.818768821520624	chr13:79320477:-	0.110822510822511	chr13:79319979:-	0.110822510822511	TUTR	1	chr13:79353153-79353224:-	chr13:79319979:-;chr13:79320477:-	FALSE	RBM26
TMLHE:SE03	0.81883356099455	chrX:155489011:-	0.292098355561734	chrX:155504735:-	0.000864178132926292	ALE	1	chrX:155511673-155511792:-	chrX:155489011:-;chrX:155490788:-;chrX:155491221:-;chrX:155504735:-	FALSE	TMLHE
HACE1:SE05	0.818918182084834	chr6:104728464:-	0.193300474840511	chr6:104728921:-	0.0465892210807063	TUTR	1	chr6:104843223-104843298:-	chr6:104728094:-;chr6:104728464:-;chr6:104728921:-	FALSE	HACE1
RWDD1:SE03	0.818924659066467	chr6:116593275:+	0.0346499728543567	chr6:116588964:+	0.0224273049227702	ALE	1	chr6:116574058-116574171:+	chr6:116588964:+;chr6:116593275:+	FALSE	RWDD1
GTPBP1:SE01	0.819044231195208	chr22:38733577:+	0.0934480070576759	chr22:38732235:+	0.000993578398624004	TUTR	1	chr22:38708845-38708956:+	chr22:38732235:+;chr22:38733577:+	FALSE	GTPBP1
ZC3H14:SE07	0.819064560182	chr14:88613509:+	0.962282965025373	chr14:88611888:+	0.000385293608808282	TUTR	1	chr14:88575840-88575940:+	chr14:88611888:+;chr14:88613509:+	FALSE	ZC3H14
TP53BP2:SE02	0.819083149280801	chr1:223779899:-	0.1084435774379	chr1:223780088:-	0.00156196127398243	TUTR	1	chr1:223818206-223818337:-	chr1:223779899:-;chr1:223780088:-	FALSE	TP53BP2
MTMR3:SE11	0.819188627265085	chr22:30027643:+	0.0242369034941839	chr22:30027859:+	0.00727141557180332	TUTR	1	chr22:30023457-30023483:+	chr22:30027643:+;chr22:30027859:+	FALSE	MTMR3
PRKG2:SE01	0.819260982221376	chr4:81087489:-	0.256796593514576	chr4:81087375:-	0.0565895372233401	TUTR	1	chr4:81092386-81092452:-	chr4:81087375:-;chr4:81087489:-;chr4:81088755:-;chr4:81089023:-	FALSE	PRKG2
PRKG2:SE04	0.819260982221376	chr4:81087489:-	0.256796593514576	chr4:81087375:-	0.0565895372233401	TUTR	1	chr4:81110448-81110611:-	chr4:81087375:-;chr4:81087489:-;chr4:81088755:-;chr4:81089023:-	FALSE	PRKG2
PRKG2:SE05	0.819260982221376	chr4:81087489:-	0.256796593514576	chr4:81087375:-	0.0565895372233401	TUTR	1	chr4:81135155-81135296:-	chr4:81087375:-;chr4:81087489:-;chr4:81088755:-;chr4:81089023:-	FALSE	PRKG2
ARCN1:SE07	0.819455567485324	chr11:118603033:+	0.241313817143767	chr11:118602925:+	0.00190721272563373	TUTR	1	chr11:118592709-118592856:+	chr11:118602925:+;chr11:118603033:+	FALSE	ARCN1
BLOC1S5:SE01	0.819477129330997	chr6:8013981:-	0.141704415604178	chr6:8013567:-	0.0148155046933281	TUTR	1	chr6:8041139-8041268:-	chr6:8013567:-;chr6:8013981:-;chr6:8014441:-	FALSE	BLOC1S5
PPFIA2:SE05	0.819540699246109	chr12:81339199:-	0.442200203252032	chr12:81259267:-	0.000692235183221425	ALE	1	chr12:81374634-81374768:-	chr12:81258266:-;chr12:81259267:-;chr12:81339199:-;chr12:81368753:-	FALSE	PPFIA2
PPFIA2:SE06	0.819540699246109	chr12:81339199:-	0.442200203252032	chr12:81259267:-	0.000692235183221425	ALE	1	chr12:81375796-81375942:-	chr12:81258266:-;chr12:81259267:-;chr12:81339199:-;chr12:81368753:-	FALSE	PPFIA2
PPFIA2:SE08	0.819540699246109	chr12:81339199:-	0.442200203252032	chr12:81259267:-	0.000692235183221425	ALE	1	chr12:81405787-81405903:-	chr12:81258266:-;chr12:81259267:-;chr12:81339199:-;chr12:81368753:-	FALSE	PPFIA2
PPFIA2:SE11	0.819540699246109	chr12:81339199:-	0.442200203252032	chr12:81259267:-	0.000692235183221425	ALE	1	chr12:81457765-81457866:-	chr12:81258266:-;chr12:81259267:-;chr12:81339199:-;chr12:81368753:-	FALSE	PPFIA2
SMARCA5:SE16	0.819676822739778	chr4:143553414:+	0.119121247261951	chr4:143550064:+	0.000314465408805031	ALE	1	chr4:143545925-143546047:+	chr4:143550064:+;chr4:143553414:+;chr4:143554372:+	FALSE	SMARCA5
SMARCA5:SE17	0.819676822739778	chr4:143553414:+	0.119121247261951	chr4:143550064:+	0.000314465408805031	ALE	1	chr4:143546776-143546908:+	chr4:143550064:+;chr4:143553414:+;chr4:143554372:+	FALSE	SMARCA5
